,run_eM7xfxjOhAnseGpnrDnK,run_NUaQDcnXtbe5Br1sCbi4,run_b43NpBOpXaG8jAxebmlG,run_8FCzH5b3RRLbSb7hEVV4,run_yDcprRcDZJ1pAFxFCoVt,run_8tuNcVMek4INasEtHIxS,run_SsAGTA4rwjzQqCgqpVfr,run_1mNm1gFIlJPUpQJeHvFq,run_JepPMA1LHmWYEqPMNbG3,run_mHpM8GLK9NCyAhWIo3zn,run_f8owUGGCMp0AbdZ2HIKS,run_c00AScsQZR5lIOmYZfvJ,run_OEATIxJB6qEbwlXkBo9k,run_rEYlY6wAFyp7yYXGEROI,run_kc4A6j0a8ZhVXdPHSYB4,run_rAEdUNWQvRKcYTnKsySh,run_dD24RCrpfS1wmlGSw3CS,run_7At8c7toRU5jTOvAUyyG,run_cK051P6ghpug8Aq0MHVV,run_Oxzk2Pru1nlOFzUZYkyx,run_3AhFhWBWCtJqVrIxstd8,run_OjilPMhMqf2e8UJ4vZNI,run_6SK4Rj0PfAK7ipJaGNbs,run_ncn84EAe31GT8TSjBN9A,run_ZtJxfZ4zXWglXbwCPuaT,run_0vrrlOSfp176OD5HVGIm,run_pGzI0ydQ4bQ6dQNayO3U,run_5QJiynhkaBhKY6Muy7kR,run_2zlllx4iRjBb6Gj9mIN4,run_EJ3Oj9Oz63G6zycvqL9a,run_q9WmDQejlDgR7OdVxKIk,run_gbQ8ef5PGjDmvRsgA4la,run_WpPZrrDyKUq3nr7rnO3p,run_scZ1xQnG7cFMhIVVxYCX,run_53gBmwIMhCfdpsX2jSDf,run_0ffFPldleS4HngMVoAGX,run_0mz4VSuWG9SC0Rsxml6c,run_ZleiGtRy6jLdWpoLwfaw,run_BJiVE3wo9WDDUjDXgAyb,run_TyxcfM0mX2s21ZF1hi3n,run_UUlbDGAG42WurmMSj5Ta,run_1xHqoqQnDOzlCHTC0U6W,run_VEOtarSa52PWw4pYKaf8,run_ePpgllm1t0O4oUblsDFK,run_aoIoFl6Akm0REvgcm8Z0,run_k5jtj1eigUY0cYYiNhgW,run_tj1Kx3VCNX5MhkaYeLpP,run_Myt6jpI9e1INBMSj4BCp,run_aO331DkXUiRKlTcVRUPT,run_lgO6WDARAsk0U6sjpZDw,run_o22n7jkymYIpnV154anI,run_VEH2cm88PRvebnKDChB2,run_St5u6gnD6fZ0rUn6aMkU,run_B3KS6VSy4O2CQ4KxZ3on,run_VNHXbkJHXM2VNfas9bCF,run_mJVsGpBqRyg0aK6iIzPM,run_icAcPLAJS7uzcXRDR9PV,run_8d3hATpWG4ywEiEDuAaP,run_AI5afZ1YJcUYNBhJEjB9,run_0uOeDDGr4DmPvuVKEAJz,run_oOTiQ9cAUPnPfc1vrOCF,run_P7pMnhN48LmabKRTmnJC,run_uOqcQRaQcoCibKmp4PC7,run_7VuqZScYWiBqUbkD349H,run_vj4uAEdylIGLmh61sjKb,run_oBs5jjJeDEnvvDQC5hWM,run_eLDwaP9lPQraoNMW6p7w,run_oD9EsEAyfzAGd7sxHFJi,run_ZCD8rLo8S84j3osbbLiz,run_RaZGbTcKqTW46oL8UNLJ,run_dGu0d7zxsfnJOAfy2cGo,run_U56cJoJpYu3v02dDHNId,run_SQbxl1bde7EtFtIJcAPa,run_eivfqiy7lpusMx4MF6XV,run_atEb7eL0qyHi8o3gjRTK
omega_delta1m0,0.0112597705426075,0.0095794740128328,0.0082911274433171,0.0087630325726337,0.0082809841836881,0.0082484493794091,0.0079514511192093,0.0096411003925015,0.0073260089595277,0.0082142378049775,0.0077014418284968,0.0084915186997726,0.0094292684000654,0.008646083138658,0.0073792204986484,0.0079834201312783,0.0087734836359329,0.0074556248137213,0.0090829896760778,0.0083213878550221,0.007371070140575,0.0110651560380495,0.007365530277501,0.0080174449198875,0.0080541037574327,0.008448050093169,0.0084535683797388,0.008132252042192,0.0072234173081351,0.0110288010653878,0.0073631566776074,0.0088279457421618,0.0082114704967974,0.008804385275154,0.0078730607269183,0.0076688457714132,0.0091059922272099,0.0079060305776274,0.0087558015306837,0.0081744412219304,0.011092780088636,0.0082492280749472,0.0070659907602256,0.0084288277062281,0.0089401575266668,0.0079740478333234,0.0083169741614303,0.0085026546500638,0.0153463451395843,0.0075618621663566,0.0075465765971745,0.0084296887965563,0.0077429644094972,0.0093106778742067,0.0089147002186995,0.0087687907827618,0.0092800418590762,0.0081859525414205,0.0099999036707196,0.0075151166687609,0.0083300148560542,0.0086304820714153,0.0087717423382762,0.0085313045780968,0.0078676683466015,0.007663673086794,0.0079775516188663,0.0092999475201488,0.0080884136229278,0.0364165764187439,0.0077111420403707,0.0081270978548711,0.0078688357775294,0.0080809484188912,0.0084615937250679
omega_delta2,0.0062695299213382,0.0100234032457844,0.0109415503554102,0.0131062424103325,0.0085268877726171,0.0068803454606339,0.007451182154539,0.0085589008525938,0.0091750432612933,0.0096293634610632,0.010305631151046,0.0087311008377599,0.010134333172797,0.0058354857703984,0.015513519823753,0.0089897369904257,0.005679359752533,0.0072873140803114,0.0053994346906846,0.0061994738323136,0.0065942662392965,0.0117172408756879,0.0185634533033089,0.0077790213378148,0.0121891887999549,0.0079488775815966,0.0060048756114533,0.0158555889901408,0.0149665617109754,0.0129520625094028,0.0093450870500446,0.0069984834796994,0.0090056802871277,0.0219614543074871,0.008476296547601,0.0081305616258169,0.0055712890323361,0.0165248547451433,0.009078745105252,0.0075417045576096,0.0342010244752855,0.0116500880494571,0.0113690177259108,0.0110668750334509,0.0123391268988752,0.0097171969141991,0.0289569579023566,0.0095716671277393,0.0191618623276342,0.0114725513153009,0.0155540965118242,0.0119590119980303,0.0095760476226366,0.0133133203185785,0.0150429004140051,0.0156165068194627,0.0133751659579426,0.0074424880527241,0.014569174772284,0.0120365891506222,0.0173597538868162,0.01627035393699,0.0294265317854384,0.0105870437996469,0.0086829632942088,0.0090192561009842,0.0077002295373309,0.0091230166128334,0.009064292451917,0.0608523784346034,0.0057021532820049,0.0116247870855571,0.0118304038285194,0.0088400783007524,0.0062234989513586
omega_e0_m0,0.0127412253091702,0.0120066281022635,0.0103805830459369,0.0113637195466951,0.0107279185097624,0.0107698774028174,0.0099461542006149,0.011545554758467,0.0092897257160474,0.0097737418771329,0.0105396604400229,0.0116498821337277,0.0121050470406851,0.0111145150417575,0.0097894047228759,0.0098915205487983,0.0119726977284449,0.0096004042771206,0.0112699333917818,0.0104714743260591,0.0097048195800804,0.0116523157776791,0.0099491062949955,0.0120286228688758,0.0099074595602031,0.0100759123057305,0.0109511696607072,0.0117825059626197,0.0094406422250486,0.0114244339440611,0.0096583722431893,0.0103936349229568,0.0103553677835819,0.0092077635143498,0.0113953859665602,0.0102192125843186,0.012789177679511,0.0104855368459743,0.010849752226083,0.0097719413081172,0.0113774684317294,0.0121863191438233,0.0097437966818446,0.0104196462125438,0.0107716011760054,0.0099927137635406,0.0112409959457358,0.0104187893634749,0.0133286431253229,0.0103496872560665,0.0099629986479965,0.0114619063969465,0.0094086361665267,0.0110012138217989,0.0111557711731634,0.0106402482253322,0.0110229453701091,0.0109777197867623,0.012138613995716,0.0096376250208823,0.0103774931801336,0.0134799490068288,0.0097152879091693,0.0105657825258155,0.0096941984751633,0.0105542693243991,0.0115217436711941,0.0101581072390033,0.0108643634020871,0.0146483669742901,0.0105306916956351,0.0096614530418309,0.0108640266650093,0.0097175057852834,0.0111003079240882
omega_k2m0scale,0.010850062726161,0.0102181639794548,0.0109319604926995,0.0113396318095735,0.0106278426156134,0.0116124510449874,0.0110751916497394,0.0117808169706197,0.0115577441388885,0.0110472409734718,0.010716191359174,0.0109585507533009,0.0107341866600575,0.0111642566638323,0.0105235648282929,0.0104553689448161,0.0108491370245977,0.0109328126530576,0.0106378390558264,0.0106117740636899,0.0110592295892257,0.0116126020548601,0.0114203163592892,0.0110124438656308,0.010325620975722,0.0104305683839674,0.0104997079534784,0.0112827932197959,0.0111432078396258,0.0107906816923777,0.0102373405209645,0.0114969574780308,0.0110514148427751,0.010753506574761,0.0115132952074356,0.0108007602139068,0.0110693643132251,0.0111424570314785,0.0100875758494016,0.0113267395714039,0.0109115987672234,0.0116732473208175,0.0117167313545567,0.0105988854328681,0.010394919465285,0.0106810780624329,0.0105392340867538,0.0103764294958061,0.0119136021653012,0.0115289339829588,0.0113180525580017,0.0108562902806755,0.0106117912705915,0.0107912601533552,0.0106690867109387,0.0111567086778614,0.0113631999861842,0.0106687897543474,0.0112082480209118,0.0104425151572847,0.0106881821889714,0.0113060953150761,0.0102924769211736,0.0104343749455308,0.0108102830322512,0.0109460622790898,0.0110518944749864,0.0114640090702225,0.0106124198866956,0.012234260173059,0.0108446512338874,0.0107255193250604,0.0104425603956735,0.0106947300494187,0.0113330097889499
omega_k2,0.0130238269769075,0.0081391234838946,0.0083044815724766,0.0081309292710156,0.0077834917396973,0.0087093111155232,0.0067811398793501,0.0106064147176887,0.0062473906571333,0.0072479678007568,0.0066110577262048,0.006461102193765,0.0075871961213024,0.0103667377555516,0.0084882264278178,0.0076960904541251,0.0078541471671889,0.0062431608670998,0.0060626001416289,0.0085377329153186,0.0062035485480666,0.0093919295857752,0.0076018069274078,0.0071801313941521,0.0080002856151347,0.0071075434448726,0.0069499466784765,0.0082161723231505,0.0072680818199017,0.0117710942350462,0.0079771606999783,0.0069878282856803,0.0078764624860042,0.0098797587162077,0.00818554867005,0.0067457092744992,0.0063199025519376,0.0081333675810447,0.0074567581311607,0.0064357557523985,0.0134043318075402,0.0076726523575585,0.0065965374893906,0.0085390678058853,0.0083849207401701,0.0084222363786777,0.0107194973286964,0.0085629741850515,0.0117317613622437,0.0074321282548821,0.0069549096997445,0.0094078032443474,0.0075173216771189,0.0091323171577382,0.0067928739921004,0.0096282551224369,0.008244572528833,0.0065399357794474,0.0106195175533778,0.0083313078366988,0.0083432707832233,0.0113880185116364,0.0098861374457382,0.0086189085471665,0.0067722706507437,0.006609962759583,0.0068200666829703,0.0088479317899231,0.0069270667713717,0.0145354795611462,0.0060748742445105,0.0078996526079825,0.0079360885083367,0.0075423999985015,0.0110886231606383
omega_k1m0,0.0123841842106748,0.0111148565608615,0.0113650197100557,0.0116344271908099,0.0104184447763487,0.0104885902831789,0.0115603488313682,0.0112546642259158,0.0102891680608694,0.010368401462073,0.0106117043878769,0.0100679402895554,0.0107708083463254,0.0118033400669464,0.0108784650832089,0.0116734681345222,0.0108278942836862,0.0097324400563805,0.0101450180863305,0.0121348730650166,0.0104291229081599,0.0117021285066588,0.0096462355760838,0.0101772648053271,0.0103534731035672,0.0110421288154355,0.0106046703829512,0.0113560164310738,0.0096515319543924,0.0107315542880376,0.0099612541931685,0.010319622439835,0.0127597111340604,0.011834730426038,0.0113625556091825,0.0099950343722643,0.0100641860732938,0.010883830270603,0.0108917290543782,0.010483415125119,0.0125574363046846,0.0111659376110012,0.0098579666877966,0.010886992637175,0.0126182804728284,0.0104261890294996,0.0118139171569374,0.0115293231038764,0.0116781062271502,0.0122274516719795,0.0103371166386489,0.0114422358166253,0.0117498987188598,0.0110437949518143,0.0113810448749544,0.0127364113967695,0.0102253207763532,0.0105845691074093,0.0106393947736627,0.0103627286389297,0.0119921940625353,0.0186585797194866,0.0124604074086195,0.0117051939562599,0.0106561314151469,0.0104268338325725,0.0118132003221787,0.0099551217237073,0.0102322072445626,0.0101491272549539,0.0103318437866293,0.0124967210348083,0.0110175700449633,0.0106502821936491,0.0128972083560603
omega_r0_m0,0.0103232616374168,0.0098294689408034,0.0102871024657175,0.0110755448040225,0.0101628064810326,0.010862223700937,0.0105195199636013,0.0110729755543487,0.0112265977578194,0.0102345127347082,0.0102684845618091,0.0103857550323564,0.0102310391627673,0.0104381563863207,0.0098365648369694,0.0101828939421606,0.0103645705265195,0.0109449867858011,0.0103986447805698,0.0100385949839573,0.0101719544472803,0.0106612094018547,0.0112810929000089,0.0104748121964791,0.009875887804655,0.0099498746840374,0.0097393543801787,0.0108170066057715,0.0104530638885276,0.0104511785481535,0.0097906471601996,0.0114138550011011,0.0102230931624261,0.0105174985378361,0.0115071769845348,0.010201352671019,0.010737752363139,0.0105391918894066,0.0097664512580648,0.0105734093816507,0.010777290700095,0.011400349407535,0.0109302634066584,0.0100657305741554,0.0097685554440224,0.0103560048573885,0.0101222728712067,0.0095966483675217,0.011415694100357,0.0107400326253665,0.0105323104487435,0.0106216730171838,0.0096337359358146,0.010171525849848,0.0101751706361819,0.010926236631862,0.0106570089767435,0.0100921869697272,0.0106178963334387,0.0098022753739592,0.0103474271121444,0.0108964234838706,0.0100981576313357,0.0097837457279434,0.0107424170525936,0.0104822467244915,0.0103498711051612,0.0108591396624012,0.010125007426782,0.0119317454068845,0.009848189068126,0.010230373412843,0.0100290427794858,0.0102066955179362,0.0105625768135024
omega_gamma,0.0435581147892746,0.0371538997485641,0.0404225320237505,0.0382355492195008,0.0378998052711024,0.0448355907509308,0.0322513658392833,0.056109679785762,0.0407000671198238,0.0407654387655961,0.035766356854054,0.036901252901406,0.0396876532089385,0.0428019622102098,0.050103748295315,0.0385824763041657,0.0419648017224064,0.0376234571529906,0.0336978263887225,0.0362435330587762,0.0349415605902645,0.0585118171279859,0.0466267378052785,0.0405520965989847,0.0445181299089847,0.0341967287374565,0.0368467861929862,0.0432519818461877,0.0480836199099111,0.057282325618446,0.0370693369361807,0.0346976752713932,0.033436000687079,0.0334448982089003,0.0414046773447555,0.0380215436946429,0.0404663729305794,0.0433125390980457,0.0363691668277118,0.0349781623949509,0.0463861572656032,0.0409662698023773,0.0436208252243385,0.0430594363822658,0.034082166920143,0.0387646656823162,0.0437963220095368,0.0335666178480187,0.0778583743106558,0.0513702924977892,0.0417266257625747,0.0407723783253989,0.0343807532662943,0.0558984737183145,0.0347110001180742,0.0450576663926165,0.0543385460527341,0.0366339551707657,0.0618958115528861,0.0432763694301181,0.0339001104119718,0.0495861175282646,0.0346747042426105,0.0353474621660136,0.0351071929855944,0.0364208143342044,0.0435618686553509,0.0494698566630689,0.0382425704852507,0.0572607093613158,0.0362697825317968,0.0289859024510576,0.0388666610791701,0.0389136225234604,0.0412455974096875
omega_tBegin,0.0069300925602209,0.0069237093217436,0.0069707772454561,0.0069450001479191,0.0067389754585545,0.0067981112787974,0.0069005686348268,0.0067620141153641,0.0067380045846054,0.0068654798485875,0.0069069510599552,0.0068439192805927,0.0068187085822944,0.0068624047510294,0.0069032780254979,0.007023217341749,0.0068012963692244,0.0068782721921286,0.0068636718832391,0.0069753982516029,0.0069215699847695,0.0067092097752539,0.0068501717267859,0.0068678438503343,0.0068862404024758,0.0069613500857633,0.0068207372119889,0.0068322422167751,0.0068967636241698,0.0069041764955707,0.006858304481195,0.0068574985620762,0.0070451001929593,0.0071333183800831,0.0068850114443366,0.0068083520136342,0.0068292447519435,0.0069629537225354,0.0069829573255602,0.0068669120072159,0.0070525692054869,0.0068706128197812,0.0067493145868428,0.0069473502931477,0.007003593065194,0.0069301289809526,0.0069615329935926,0.0070462512208608,0.0067397030024682,0.0066938807302701,0.0069482814469216,0.0068697588245355,0.0070283356873659,0.0069158505711383,0.0069784662249733,0.0070226219500829,0.0068621082736984,0.0068785244974001,0.0068124287440355,0.0068748332219088,0.0070741472505934,0.0065761251900911,0.0070922193724756,0.0070812177301848,0.0069380507020685,0.0068641246413445,0.0067246940522845,0.0067919925029895,0.0068654175087406,0.0070161554950864,0.0068739199247215,0.0071511910515109,0.0069758716446242,0.006869397243816,0.006977862492024
omega_offset,0.0006769663099661,0.0003308814440512,2.97511883218285e-05,0.0001562728867304,0.0002926912776326,0.0003330688275656,0.0001965658337314,0.0003240690889938,0.0003487468613192,0.0002667633451078,0.0002035593374532,0.0003361115039872,0.000290017260838,0.0001584942332673,7.25377641317699e-05,0.000120186989668,0.0003007317626853,0.0001429587496257,0.0004404842078912,0.0001464211053351,0.0001185465311458,0.0003896486131829,0.0001235672783746,0.0002302645822128,0.0001737474261983,0.0002577013223559,0.0002677321710568,0.000109128792894,9.46593405240246e-05,0.0002197975910279,0.000174400199544,0.0002930164833743,0.0001387285912806,4.52607628479715e-05,0.000166737484669,0.0002777099343288,0.000334449931676,0.0003015620940286,0.0002637993028734,0.0001852413025307,0.000119784595034,8.83830254751261e-05,0.0002453309758216,6.78571054673352e-05,0.0003967069329485,0.0003306849716232,0.0001945043498567,0.0003402555103905,0.0082275858566194,0.0014230355691962,5.67156659693353e-05,0.000271921969895,4.14107010553091e-05,0.0003120913372712,0.0002343647527754,0.0001537419236917,0.0002367456654948,0.0002415903543135,0.0007973017010351,0.0002465547354911,0.0002368973344997,0.0006355496568755,6.00591801849645e-05,0.000176099196638,0.0001132673838769,0.0001578663390915,0.0003647946269437,0.0003273062142583,0.0002558309108161,0.0002077950872524,0.0002107666864378,7.99997262946947e-05,0.0001942808080131,9.52577802123068e-05,7.73691174723396e-05
a,2.64142705338796e-05,3.40809659210405e-05,2.43318456354728e-05,2.46419394507655e-05,2.49493750551666e-05,2.45348690709988e-05,2.48933864832261e-05,2.74772679532334e-05,2.46872812551369e-05,2.44667087352534e-05,2.55624508748658e-05,2.50290783304781e-05,2.51250756116576e-05,2.4958807640874e-05,2.41893391984222e-05,2.44359694647505e-05,2.48415629550548e-05,2.42443809105897e-05,2.67096844240667e-05,2.47224291211218e-05,2.54515570627395e-05,2.55607446183834e-05,2.41195173431959e-05,2.49021478197074e-05,2.58978493844061e-05,2.48513601784788e-05,2.49612762192348e-05,2.42291692181105e-05,2.41771965612938e-05,2.4864076038617e-05,2.43964473608744e-05,2.79923889799118e-05,2.51205170635277e-05,2.55362033934735e-05,2.48607811214943e-05,2.44139670782837e-05,2.92060243221832e-05,2.42592834054026e-05,2.47447361908316e-05,2.59277848389282e-05,2.55470722959236e-05,2.4594095439197e-05,2.46280056697912e-05,2.43186657827718e-05,2.64222028654672e-05,2.47912985028578e-05,2.48268079453573e-05,2.50733766216278e-05,8.17652847067869e-05,2.53387521137213e-05,2.4100007896022e-05,2.4949543854575e-05,2.48309461981909e-05,2.5352483254958e-05,2.46402549265326e-05,2.6484087046946e-05,2.76900872605982e-05,2.72404016614176e-05,2.57871150070565e-05,2.57044312327931e-05,2.57172701980449e-05,2.6998610605059e-05,2.52855753322732e-05,2.48714165841701e-05,2.45070661793469e-05,2.47015932900781e-05,2.46459345849435e-05,2.46031055939946e-05,2.45804541795249e-05,2.68850352701516e-05,2.42612784923771e-05,2.56942750553399e-05,2.44318179725861e-05,2.44511662303015e-05,2.4750353282243e-05
