,run_USemwKEc8eFAOrFQRx5C,run_YSjR7QQAIJdR2NisT5Iw,run_awSKX9QLNNWc5p0BtAaw,run_TeDoFRxLv7aycawQagNR,run_j7hYKf8cjRQozE5zPHwo,run_PLmB7oXsmWzAS1nKRUAA,run_NJrRAqCEXzDVBwYATW3l,run_ohaai9vEKjb8gcZoP9sU,run_Pfj82wCWpIALBsoHrSrH,run_UouaISZmZe5rBZWV0ScW,run_DHJ013145sex2MBWeTrg,run_o6zBx88V1eQNVMuA6pWm,run_2hPFMPyjj5pMsTLKsIa9,run_UaXQ0mDEgO4nAl2hmXv0,run_8epWTsonDCykNs42POTi,run_hZM3KT9Kft2XAIahBzXc,run_gY4OE1nTnKVCQl8I6DzS,run_cJiCStHuBTvWyqqnDRcx,run_J8iuE2c1mRMlTUnrJcHF,run_MUJ6iedCaTfhiN5DTpQS,run_DMmlejeKSqVTeXwWjUZF,run_ThmWsLKQLss2Fz3a51bg,run_2E1CrSs5xtjQjshatNVj,run_lDHEdQf90hlj3OihJDic,run_H0jaRavZ66erIwvCSTBt,run_BtUGQZsR2HDT0jU3fh96,run_wagsXjic4oLubyvbsRyu,run_n5bVqZfMUVYgEiaF9CyD,run_xLRs8xz6HnGgSYvnzmA7,run_hnWXwSX7Ew1fOZZ0J2Md,run_oAX6rW4JDWb6AsrDVoEP,run_LnoUXGec1blEA5nur5Ll,run_pIYw7KyUarKYcaecjzMZ,run_Lp76F1Le7fLR6oWiqSmP,run_YE58JMbvU9pRinRryPZu,run_kzYqcreyFSlvpJNf9eGC,run_cs9OgvF10z1b5YYWGGyj,run_e7qOHrSnjN25r8oFLXPG,run_nY5IeV8jgAvLJM5soq5w,run_kq73CJ68BUhxp2ZECaZJ,run_PKBIaOrBUxiFh7OBo7Yz,run_DcJ1tgm8HUocnHDGgafW,run_99SZt6266biNquEae59m,run_pxcEdJQeQUumU7TA9Z55,run_y1KEasNlj4lwNXc5sH6J,run_BCuNOMz2qr9RiDRY2LMQ,run_q6LNZMu1r62vIgaRFSeY,run_lGNWoT4R5gibmV45SzEa,run_OIkshXnkmhzfixB4qT4v,run_SQjBnrx3MyDLDdok6F3Q,run_Fh7WDVlZkxh3Q0jZBK60,run_LRLn96S4BndHwhXzdSta,run_hdd263pHBT4QHOWTiaHY
omega_delta1m0,0.768991348042276,0.86230314069646,0.707213477467639,0.736264766025907,0.724158159335048,0.787663996965874,0.859791540042189,0.718603147696771,0.816142205217189,1.2854239376269,0.760761098457527,0.695837612985986,0.72419098939836,0.76680254178514,0.758230521209988,0.789755205310194,0.715222361549405,0.818937631734349,0.819212299346267,0.795280275324935,0.815980177226486,0.787685339731646,0.896621340362933,0.732740935056707,1.10263333572427,0.871687139987501,0.801888238673641,0.762078212162249,0.918148315619766,0.761538071863443,0.758929765842765,1.10348169459525,0.770624690140643,0.816123816472824,0.723821443286343,0.816191601184112,1.22347095649671,0.778368711813442,0.814623220617084,0.811174613241666,0.754523861223458,0.81186661168839,0.82813465195744,0.770609729197231,0.861814754040632,0.733378637373047,0.72330038128335,1.30785092908134,0.747692048497001,1.06436232009795,0.85633505434139,0.902386415689342,0.89311004928828
omega_delta2,0.678005430020457,0.716412877324774,0.815423442557239,0.449787049764727,2.02044718918072,0.534061598106586,0.83645551364782,0.565954050485034,0.823419261416627,1.09236408130177,0.851771725072331,1.33782082457989,1.52659163544064,0.882285339790902,0.639282942870131,0.945159797375471,0.652573485187567,0.381245414550475,1.26068412204387,0.427567153281578,0.456199090438647,1.23522909389588,0.887601716718005,1.23739597754129,0.510140089093697,0.573119112166735,0.719111594658584,0.605156035598461,0.735004901628153,0.492844525973786,0.4431586003719,1.03020808805701,0.949092922794252,1.1629640681738,0.851133122302388,0.548550744989304,1.68970079452382,0.684601587848732,1.46996590348655,0.883485854400691,2.68614882902566,0.927583169502501,0.87248162621063,0.607464472074012,0.916450983509089,0.757848522542961,1.85844475997449,0.886850810375468,0.428510641273536,0.688588082049616,0.910933316506789,0.984978137016837,0.567887614604555
omega_e0_m0,1.01721636578778,1.1224607437598,0.976992322544476,1.16976496069439,1.00985395306813,1.16237926503633,1.05680492715849,0.8837508370869,1.04442015000058,1.31388407280099,0.992088903747289,1.03771638005605,1.12014270295142,0.98773767769456,0.987556746549602,1.05300615370216,0.970792613898132,1.01546227097135,1.10083202311319,1.13382628407847,1.1935058288579,1.11534052660117,1.1334259155144,1.14942474546138,1.22886399752545,1.07247051405753,1.02559239829046,0.877216960958578,1.09982603897079,1.08808404588135,0.96405379987295,1.17491541294768,1.04558687006883,1.07676952007662,0.945137419402295,1.23490768725461,1.28798742446908,1.01825435051613,1.18018519216079,1.1169214284239,1.15589240895778,1.12670062612379,1.07113862215905,0.946938640470427,1.30035107359319,0.973359677310538,1.10120121993162,1.23049880874777,1.07187782205825,1.25294095629779,1.14912112326355,1.06185937821681,1.09602569404338
omega_k2m0scale,1.09549881269449,1.01565779520547,1.11238191627035,1.12020648375806,1.05321962344811,1.1188152950673,1.10519002896361,1.06262992376218,1.03843345228949,1.1358792731938,1.06543695527121,1.13218912954369,1.07927184889843,1.06893068131056,1.0141148316676,1.11261846500316,1.13482755557776,1.02787278792619,1.04593471208927,1.12407934349042,1.15833098869663,1.06145666861638,1.14393990244373,1.03781022915748,1.03710432982289,1.05922024992487,1.07590284198739,0.997828320467021,1.13333524432944,1.14001645817388,1.07401153556486,1.16486757689701,1.09416674568492,1.08318128877467,1.08074758846924,1.17758618578412,1.25930921608688,1.0226237316983,1.13010630678146,1.16478607397384,1.06087903616535,1.13796156787946,1.16660857045723,1.09843689235257,1.09910110606509,1.01076463967689,1.08947366389623,1.1433956563318,1.0996747956146,1.12924095176532,1.04594980197854,1.08193507765147,1.04869809486185
omega_k2,0.693240229449131,0.769491781217802,0.644160223962894,0.640185407090261,0.915421799137159,0.794238429162318,0.76410232212192,0.658177206031422,0.699485665854506,1.18565481305937,0.772754108403878,0.9124244725694,0.985824431621678,0.708113601612168,0.674054968347167,0.90473919565912,0.614987075045961,1.5912627239127,0.759455090901445,0.758803955240562,0.791854769242006,0.929249051577229,0.739374891379557,1.23007241983267,0.804692618573086,0.782805181000375,1.52112961979761,0.738264799896137,0.776606602928422,0.707300428584281,0.901455131508851,1.17241587528766,0.744373693225849,0.890435176519527,0.667114274404653,2.46879789592777,1.40411177183623,0.692747103518808,1.00477329317509,0.70766127162325,1.01008726429981,0.809218791146881,0.801995085779514,0.678846338724917,0.749492042214096,0.676857666785371,1.00494073288583,2.23579074626268,1.23893543606191,2.25306495575227,0.802577830977217,0.858223765962093,0.79784252859361
omega_k1m0,1.03126446970887,1.09058808114134,0.965670225054418,1.2583668552631,0.985823584290554,1.16043524947396,1.10637778286765,1.10930955781614,1.08046035282354,1.13688455681582,1.08554361287627,1.08598518641038,1.05512172978188,1.06936958251148,1.17620442992367,1.01730696838242,1.04360295648656,1.13592758457311,1.01535350891734,1.23440969506325,1.64090762442327,1.06121187953353,1.03602675905312,1.03220328644014,1.26118266120058,1.17851135500717,1.24395720047829,1.21072225467231,1.07651104075001,1.13437740647464,1.09482199356657,1.41025096056436,1.03059651523343,1.09671855389458,0.987684030165184,1.29795051177451,1.46038297965034,1.07982579243112,1.17714176448096,1.22235664858419,1.00289681011484,1.07302217524831,1.02829649871199,1.09303937047615,1.22658413076504,1.14701313230239,0.992813992229241,1.24087779990504,1.13816972890969,1.22848258850421,1.1271738558572,0.968644483690668,1.19412505832286
omega_r0_m0,1.0807358442015,1.02472341006026,1.04136001084839,1.04632103468434,1.00248320535793,1.0685345361133,1.06158732164261,1.02161990290477,0.975255691678572,1.09636159873611,1.03737633170946,1.06434751611069,1.03605948555239,1.04158512405874,0.968979962747375,1.08904091965265,1.09379422368835,1.01615027422598,1.02222891485433,1.08309771999239,1.08180940455378,1.01951942847745,1.09389806813289,1.0074103225572,1.03092337405058,1.02339889136704,1.01335917598027,0.980534542912166,1.06709016167417,1.08723150873154,1.01918374947538,1.12297499541138,1.05732564238226,1.05326380045961,1.04829508855072,1.14454628228187,1.23381142737569,1.00672157559338,1.0825531867283,1.12260147574994,1.02575944752018,1.09537188000105,1.09716562606507,1.06031300168886,1.07868671011408,0.983635210949394,1.04477833429157,1.1191960393225,1.02327270728112,1.09962512861743,1.01788408140471,1.03255782614253,1.04399446384695
omega_gamma,2.51446513462141,2.36352119099466,2.42564641756704,2.49460824406111,2.79929160908893,2.50020050913367,2.42424914835745,2.20825854790386,2.26555326134423,4.47549705389373,2.49185274833371,2.81338551757487,2.90028020249313,2.53809553113241,2.16733324426215,2.76035546492192,2.53856402967058,3.54470765953354,2.44086164578288,2.56743838185312,2.68735541976176,2.69334803059726,2.90560858273514,2.87308747266659,2.17186699201366,2.31166713670339,3.47576858132307,2.01478370701486,3.05664586855017,2.47998118301359,2.7542550540857,3.48022755908035,2.5243785180021,3.03158604512097,2.49125913082344,4.94653515183998,3.93541277317344,2.34304120880283,3.298850469978,2.70826583665943,2.93118362306229,2.62209686260276,2.7127131246042,2.28824345818947,2.52379939512647,2.20845146326791,3.09081821626207,4.90095783578762,3.23449015889534,4.63185766014628,2.43134419367339,3.48403310091746,2.24762598396289
omega_tBegin,0.689390495616364,0.695698207701614,0.688334942614236,0.679655789944805,0.690036677107917,0.692821723911074,0.697299806585953,0.69479582085392,0.696596119687645,0.681192408089316,0.696566223102221,0.679818599786478,0.685309134019843,0.692940049975588,0.700400517032293,0.686662036733784,0.682388306130392,0.696842021033124,0.693482782351326,0.680927614757184,0.671454675587306,0.687377083627092,0.687945023744483,0.67555286913663,0.695830512876701,0.696196976981067,0.698445153427182,0.706645968468964,0.684600934278218,0.681497702514428,0.692890138042851,0.701333308239175,0.688920851235583,0.691918516931056,0.69072824511374,0.689273334506019,0.701541912412702,0.695992826858624,0.674817811471167,0.680961625406046,0.687048115464726,0.685917729511911,0.692229972681053,0.69659795519453,0.680481840056414,0.700655866515783,0.681118174030378,0.69100160853102,0.691841699121854,0.685785265558607,0.694738977590171,0.68544660526909,0.695966306731248
omega_offset,0.006276608430463,0.0214861231880139,0.0037404979854161,0.0138631636992769,0.002353322242901,0.0047603258579735,0.0039384474283628,0.0032131584763454,0.0056310882521636,0.0228292896560489,0.0012878899151051,0.010610535852483,0.0111554624709977,0.0161638924364605,0.0020849667997726,0.008916333174071,0.009176028489629,0.0063390078907776,0.0063836024561495,0.0116735905182901,0.0198134705203493,0.0079514151943229,0.0055959886792104,0.0215037215563048,0.0157598677247131,0.0069525783990169,0.0008750069114382,0.0027540456768427,0.0164212634448224,0.0114227087211066,0.0026478993846686,0.0005568578253284,0.007136378947349,0.0027549939475417,0.004482021218114,0.0080788762052399,0.003675682929703,0.0034453711660612,0.017981226167179,0.0270372096557247,0.006094198567118,0.007904611012396,0.0015776556869064,0.0010933375080098,0.0156734195011865,0.0009104933813815,0.0111001881131736,0.0042080289989151,0.0021657676817863,0.0120011080298469,0.0060858315422719,0.0114878515790868,0.008977716444152
a,0.0323962807192114,0.0325192832608974,0.0320627502243494,0.0324486021301409,0.031917438568236,0.0322199829186839,0.0325779407413012,0.0324796414865819,0.0326305462366567,0.0342608774632823,0.0320650966655458,0.0324979292515715,0.0323998720884856,0.0322723080801375,0.0327033943231442,0.0325771201928711,0.032302481088721,0.0328308292870206,0.0321455556931054,0.0324744857180018,0.0333123652535479,0.0322308005036816,0.0323862521748619,0.0338242121383081,0.0344989346422504,0.0328404548437123,0.032730196533774,0.0335799858000656,0.0327517731505994,0.0324221021592194,0.0322573533595427,0.0331848873748135,0.0322078399477037,0.0319946420080298,0.0321062418684115,0.0328444642538584,0.0331062985513305,0.0322170550184974,0.0332066251761561,0.0328199045101508,0.0320467704912241,0.0322836901377788,0.0324247722445288,0.0324703436761869,0.0327353952296749,0.0324755353997002,0.0323634750155169,0.0339900232556456,0.032213887701635,0.0340162632024195,0.0323176449916024,0.032698007716198,0.0329833460294861
