Unnamed: 0,run_9GJwK6hRCHsVEJwcbE2f,run_FjvLxpBb1uk2hpDJTUtt,run_atYWl7XTTB2VG3COkh5f,run_UUzM26caYP06kbYpShKl,run_DbrOFX9Q21iip3YH6kJy,run_sbWIDBgJ461mO3mMfnTN,run_zelLtaup6IROyUYw0nDj,run_wGTHcPD8gBUrdTXoam3g,run_IS2uCzTNQhskKcKlQzMA,run_eVGZK6CGYQ55kNFcj99A,run_uxGSLmP7MlBTKwBLSA3r,run_7TMDjJDHQ3Tl4QuTgIuY,run_HYaDDuMX7N6XZL3WrxzF,run_oBNO5DXtrG2IUvJeLxQF,run_Nn7S5qc4WJgR3VA996sO,run_Mt4Dw2Cc8chy9IwpPzZe,run_cutJQpDK0PjCBjV9Fhx4,run_K5C4Rhu2Z7y9skDemDT4,run_2qBh1R5bX5qkehmqMylw,run_V7vIFoimeqIULbh4fLCi,run_tGSsidyLYdhK7kuOhwCv,run_hrrLVSMDXOWBa8BTfVZd,run_KQ0KCCbUQ1gsoVyF0LgF,run_yvOtXgCdKkxD7pJeiTBo,run_xOeHg9ZwqN8jSBLsHnUV,run_8IFt1oxzIDlTbIdMpkY2,run_hBmSwm6l5nOlPf57cizd,run_tvenfm1inVG2qXtxYPF0,run_uos3LcAXaiVmu7bsFH7v,run_4tXmgZWRc3Tm1CNqkf07,run_tTnSX82G8cbhbHyil1pT,run_AKSUNQTBluxQ8pMfpJpH,run_vjb389OsAxp0uedXW6cV,run_lwgdTk00ry1pOf8e3vUU,run_5n06mH9TPb76RiFz0tiY,run_GJ1F6y6usx3TOHchWRlj,run_ExjPkQ3BYNMp2Nw6Bwzd,run_41LP6vXRfdr1XGkAAUf0,run_MLLz127eF3j1xP6flZs6,run_gqe3EgUunhcEqSKOJMgb,run_s03fnBvs31LptesnqpAK,run_w3FhJLTqOkSPdQJCugar,run_fybrMIoSPeOOeuWOxcyj,run_kkS4GGn3pXDEazelVVX5,run_4L14lFvCuwRBwuuNWrHG,run_Cy9liSNmt1AwxgDsjkdo,run_rVbkp0YM9tGofr8h3R9i,run_lC1agIr8XJHDttkEixko,run_ILahr6LpKKpF544i73L5,run_fZQLKsCu1m9RX4ecAlom,run_6HBERm5NjlucoMOIsTnz,run_wKVfkn05sXMayPDQr3Vu,run_q2ndD2U0iU0obl0o62GO,run_MYQzpMwdve1ELfPRgURp,run_GfDTvQLtK9gRBmbbozFs,run_wsZKnMwpYpqWTfORag9r,run_G7vdmg98MYzFhhJgN1MP,run_eIG6oWTxJWkt2Hfuvok7,run_AePho731rGsdYzH7fUxs,run_EfISe62YXQxt4XQG56N3,run_PeYjZggSDATtgA8KXXMV,run_Q5YCbfZgEP6QjT6Iz11T
omega_delta1m0,0.864058064539137,0.837575775834007,1.10140981018888,1.04797231680333,0.765036274812381,0.88301938094699,0.784595330396341,0.787772817140556,0.909434745002049,0.843570982404566,0.865822417705541,1.07370409658696,0.874113489663988,0.785959939227138,1.03001894520107,0.905704671571056,0.832851737269835,0.704221553185511,1.00105864977662,0.830215832168964,0.81469749315073,0.742548006482421,0.866366181870981,0.859972832671444,0.777757990142641,1.25114793468118,0.944167488806819,0.802689895566555,0.829955926762818,0.871976856448894,0.782250488159295,0.841493548848593,0.722046691189106,0.911151177770283,0.786313483563299,0.755369461604375,0.919223994828601,0.984117478678414,0.832155133223481,0.814611844217961,0.786971906749752,0.951889668539642,0.760701244631186,0.98747102501811,0.894927774548064,0.900170061121115,1.00258355821198,0.82433826057372,0.770114057519371,0.792589955151045,1.1105927745045,0.908564335932056,0.769093152983258,0.732215659115549,0.891024532534453,0.901138641982977,0.839713091472548,0.824191348553896,0.768738369978239,0.928941414245693,0.743023106037645,0.83162069223512
omega_delta2,0.531960359265319,0.915249656857689,0.312949123969867,0.879550121799627,0.789551888607935,0.472293924941348,0.526978129502741,1.35966936293738,0.87282954711137,1.10656024696582,1.15700989561705,0.82522828005231,0.996162548659547,0.965871028455396,0.661173978206875,0.735557901403569,0.833059419443591,1.57812233294478,0.361701660504559,0.49390762960061,0.882998961833977,1.07719496493431,0.478196103163927,0.800754092567876,0.841706215268135,0.779356564702586,1.43746308746449,0.853609331882299,1.16136873992756,0.644946447740266,0.813767703412508,0.871238381735648,0.843576076675367,0.837766791662631,0.886172091583379,0.520489505900424,0.679970356817982,0.516215417047703,0.913192678383736,1.34403520916367,0.516307571558586,1.02353056784746,0.979855101582933,0.688612672536395,1.1049700996689,0.602501451648731,0.568789121059031,0.994721897120921,0.742778339476788,0.353950283082155,0.914853045750321,0.702104153062347,0.504181096664103,1.24276589276411,0.768130565426686,0.768016558770182,1.0538331807641,0.724697442901959,0.608596148085778,0.832172514582511,1.52545799472474,0.546539482720034
omega_e0_m0,0.976889553962737,1.004624625573,1.48684949111308,1.44517168432985,0.941433835523025,1.12466205095026,1.24298374907113,1.14509845436855,1.02931908890243,1.17905604723607,1.10326401987705,1.20258677799351,1.12592857453071,1.02692970056898,1.1627075293319,1.17767553190276,0.922964417999737,1.04460556760194,1.31414218070257,1.08823375613418,1.00283069106529,1.07331379138236,0.976557502871802,0.943108779287381,0.978901948995663,1.53895739915978,1.42902479582692,0.958677071094921,1.05391360239083,1.04383000766594,1.05919664504312,1.21225441189571,1.04451685334703,0.947981709255293,1.09520407509988,1.11196392365866,1.15162538619539,1.27872125011852,1.01002453962437,0.935251861669469,1.02431781473932,1.18735511889205,1.00739715633611,1.34332847223206,0.963033951239422,1.10858858294403,1.18721523359776,0.953299425863238,0.921947552551233,0.901099373394779,1.12339448282899,1.26362279785234,1.103281753671,1.07134951733614,1.02270959442796,1.09654850214603,1.13134088189203,1.05446946644517,0.892954429540337,1.25156977944578,1.21143664957994,1.11024956822764
omega_k2m0scale,1.10335041579026,1.15694536206567,1.01798209070544,1.22354151791395,0.9760625585852,1.127805892219,1.23283000373639,1.10409909783672,1.03680965672524,1.12390330611005,1.14575144863762,1.1258947587269,1.05948000281072,1.0661549460938,1.12717412815942,1.00104146642967,1.08065019889258,1.13602040883183,1.21762387850688,1.11848012781974,1.08290026937674,1.20255314177097,1.06183022032954,1.08130280906002,1.05279177615895,1.10150357901786,1.26510161166432,1.08037945644303,1.0975798052249,1.14186477430389,1.09781321157572,1.12297173794407,1.12064039214901,1.04420345223185,1.10578875504308,1.08103789438401,1.06307485128254,1.12090919618322,1.06295928174477,1.04308009435185,1.10986808818911,1.16271560273634,1.01030955146108,1.07179409160236,1.13119374635757,1.10020288872354,1.06757148425306,1.06632342558202,1.02670647457514,1.16222625771925,1.12389995717255,1.25744759596421,1.12137213682088,1.15131346133442,1.02135175051451,1.06274619335087,1.05433616230901,1.08890460360959,1.00410773316061,1.06396338683056,1.13455073996328,1.13177030648212
omega_k2,0.77357771663606,0.659612089679664,0.639245168283432,0.963107368320956,0.917710639955796,0.669379097715875,0.708831954426287,0.864557774075916,1.2996543487744,0.777707143303242,0.86724774849099,0.692492127271489,0.770311580323004,0.790711644606548,1.09363054120157,0.718284484565134,1.51644160571597,1.03771998792456,0.745629015917338,1.36798733783327,0.920361536904305,0.774514182317973,1.01853945297679,0.792717570145225,0.633922472542484,0.91844390938575,1.42556247519485,0.711629820195485,0.752580840859186,0.651329131690551,1.30947322086104,1.00571275090609,0.661043216478533,0.931299806887033,1.09843216085014,0.745173385120075,0.680848760877484,1.02959695041033,0.832496589427564,0.817334174508433,0.57274718015282,0.8507898128066,0.897760741033944,0.798398388754484,1.14543544054063,0.685605860232431,0.816701853192892,0.726969019445043,0.726278530586791,0.561357214931583,1.01622551143595,1.07856414537486,1.14075763357556,0.922049134302726,0.727566658228913,0.82977222490451,0.917204142860425,0.794238817490171,0.877355035715647,0.702095077245413,0.991432093853188,0.794628263181728
omega_k1m0,1.07877691966374,1.01006208166883,1.06186324887009,1.64836846092666,1.07624736788404,1.06515391212722,1.12017519311492,1.14739408753083,1.09726387188748,1.10280005071008,1.01406887738843,0.980618989117801,0.980130937281161,1.18525346210159,1.06335539923052,1.01557311737587,1.12319374373214,1.00021081069207,1.1952876013054,0.95730998155023,1.10724413123214,0.988885248894389,1.04264263212331,1.04078926659347,1.0114587400197,1.11740142761881,1.35309099467513,0.982292445053858,1.0708804677393,0.946213202119154,1.24738494344036,1.08513101878277,1.00522351359327,1.22696914128089,0.963917860218891,1.13728657155693,0.990975362416651,1.00020506707385,1.02453837922656,0.986811985607768,1.0073281482087,1.20490007296171,1.02714006510937,1.22532468745678,1.20511485752228,0.955659301473863,1.05307597677188,1.03187066145306,1.25036529677141,0.971195039897113,1.26652525830294,1.12446400265019,1.0590037587929,0.959510878131313,1.08980993226912,1.00926263853991,1.11402153178196,1.16715156641209,1.07079783069368,1.09935931651802,1.14596188735716,0.987025894366405
omega_r0_m0,1.02403877525881,1.07134496648756,1.00846259826584,1.21466072951771,0.935861536790789,1.04723893240602,1.20430944803302,1.03721798017178,1.04249393728975,1.06026123644588,1.05417766152967,0.932446059313644,0.982637673866779,0.991915174680617,1.14178886310614,0.98785698196367,0.998327956277344,1.01454583798074,1.09804665422104,0.969402583078326,1.03225999554793,1.06535074950878,1.03449403721978,1.03498773507793,1.07300106056921,1.10420101050419,1.21592663538006,1.02089282195723,1.12606304932341,1.03863009255925,1.05188306294486,1.02703521255878,1.0838006153332,1.01968854395036,1.11428965139126,1.08229968828643,0.89385045730735,1.0264146937537,1.00090197957397,1.05750659856021,1.04799530612756,1.14628274996709,0.948646137231639,1.04617332307173,1.12248918905931,1.12798523832311,1.09637576391162,0.976504714895893,0.990012918148442,1.07924699144564,1.08015444506888,1.13380185998893,1.08340996137011,1.05578087471786,1.00456463648183,1.00771864517208,1.12477546607231,1.05408403799327,0.983364912213943,1.01689483063019,1.05488898212323,1.0592891116153
omega_gamma,2.54353681387722,2.59930875972167,2.21995916828847,4.1470968499342,2.68347353236381,2.15647991240256,2.58808751900093,2.07957766815564,2.91119437103102,2.53060256635496,3.02763399661206,2.15056206708273,2.44568287578324,2.15527345170852,2.98020903950859,2.08999255218536,3.28592691617991,3.00316204284271,2.35877449501316,2.99117638407566,2.75444083487855,2.62787206580211,2.48084302890132,2.24464510173815,2.03739665397034,2.14742972787455,3.04574098567111,2.48478540462532,2.70582662167381,2.26534302517098,3.35692828133556,2.52923896362837,2.39217233387919,2.71326621303355,2.81999351596585,2.59980487951577,2.23860506884037,2.73930400831889,2.10023140097387,2.58118471278088,2.11510491165156,2.47530965118133,2.73856625341569,2.39806478485802,2.21690761134055,2.15074651761188,2.16753199863769,2.09428582364457,2.06713982580817,2.17409287137501,3.72706260900627,3.12656159635116,2.85628537365365,2.80696538424231,1.90868400787637,2.18136325418223,3.20019115580268,2.74579971468794,2.05789736530643,2.38200350341384,2.80618954584817,2.44893194022257
omega_tBegin,0.667107358819268,0.676581738414919,0.66477211866937,0.660852799541837,0.674980222109997,0.667398005078531,0.666081021908479,0.686697501100693,0.688630037688745,0.664046289575094,0.674437680171688,0.676494734097716,0.668648162000187,0.68680922858234,0.67835969937504,0.680693754310851,0.67936653432737,0.671118098392541,0.669043657177048,0.675094179907764,0.681937463553951,0.671089483600522,0.674318724067163,0.682603314683714,0.676604817337672,0.667576844960937,0.65723454163434,0.679994892995515,0.681906072313731,0.672770022491069,0.653049858759397,0.677575917171352,0.671461881495463,0.685195419171267,0.660155332434988,0.663093598511247,0.677040315804534,0.668241351844244,0.683883036220947,0.68460140236791,0.669207032388343,0.679480353705109,0.674564048985403,0.666401955202997,0.687699298522301,0.668593252924872,0.682429785355915,0.682849879875922,0.685393349649139,0.666798925687915,0.658382038537314,0.669175603031652,0.676311506830939,0.669319278742001,0.687705980706082,0.6722814053171,0.683833940018067,0.654200116239391,0.694043394624326,0.669186434093055,0.665517771645728,0.674691149747619
omega_offset,0.0081935292045218,0.0040232616202323,0.0258020500691962,0.0211715397688787,0.0021416024262632,0.0090461492612362,0.0213658850660602,0.0028841157668962,0.0020725134784076,0.0178691677502067,0.0086710447378271,0.0198461204342661,0.0230133527850437,0.0077667956357925,0.005347689154452,0.0240047897091876,0.0091329042341994,0.0118433378207809,0.0228191803316529,0.0043298911937427,0.001332128306526,0.0134003422596776,0.019185973118101,0.0022483640700722,0.0028291531291915,0.029076452066941,0.0291379220498989,0.0027072027088561,0.0029239714074188,0.0089040010738513,0.0206719413017711,0.0074763483077147,0.0034484974745693,0.0035571683753179,0.004344285061111,0.0155226847450339,0.0168622281315362,0.0080547388607436,0.0123629244429405,0.0030004802681089,0.0094471459057277,0.0064860429429999,0.0049226366569303,0.0149701946430337,0.0022361911702145,0.0121067957831608,0.0110615233144532,0.0057140977417175,0.0028266877492908,0.0092859492316515,0.0205277049821504,0.0060078597236236,0.0045568170008355,0.0153775731908119,0.0032774943046342,0.0207154107840845,0.0021428330595019,0.0025930632348084,0.0034929522036324,0.0279803230711734,0.0092518536066311,0.0062858265412912
a,0.0326574384982649,0.0321296672968895,0.0349001423363387,0.0342482078997954,0.0326314407010723,0.0332572040211613,0.0322888445266775,0.0332325420351593,0.0334867666072098,0.0334103782010848,0.0330280592976454,0.034531665882237,0.0326642077130689,0.0329639266060939,0.0330012922064519,0.0333760568508924,0.0330988321574632,0.0326286229568975,0.0333391631956392,0.0333416570891303,0.0325183726201251,0.0325103914810385,0.0330001514395211,0.0326833490468378,0.032942778127516,0.0356021604749358,0.0347384971532751,0.032461564831721,0.032511018493675,0.0330956815508792,0.03586274541131,0.0328548498478237,0.0324892522886305,0.0331425517368874,0.0338990677351448,0.0327889135734129,0.0333106958892481,0.0334755141618171,0.0337422869357986,0.0322154829657685,0.0330385264472736,0.0331822942515572,0.0327289320824514,0.0335833972442958,0.0347159893347787,0.0330300460650177,0.0343895556396838,0.0327166902294343,0.0330462210168888,0.0327153049088569,0.0337998372613618,0.0324463293358543,0.0326436369589053,0.0328035567718609,0.0343560398984234,0.0341057126704512,0.0327489708147994,0.0328857269596583,0.0330922696421721,0.033002082027446,0.0326953256761774,0.0328068489241732
