"X","se_run_1700838034_71271","se_run_1700841394_69504","se_run_1700845165_21486","se_run_1700848166_14722","se_run_1700851457_42836","se_run_1700854316_30864","se_run_1700857219_11719","se_run_1700860532_27996","se_run_1700864499_97542","se_run_1700867652_73645","se_run_1700870934_75099","se_run_1700873694_14193","se_run_1700876345_96234","se_run_1700879351_07321","se_run_1700882874_61082","se_run_1700886404_6002","se_run_1700889516_71666","se_run_1700893468_57449","se_run_1700897399_32176","se_run_1700900134_51258","se_run_1700904890_48136","se_run_1700908050_05588","se_run_1700912492_51123","se_run_1700915881_46774","se_run_1700919090_34126","se_run_1700922755_74132","se_run_1700926150_2312","se_run_1700929216_67468","se_run_1700932955_63878","se_run_1700936306_93298","se_run_1700939993_73471","se_run_1700943069_0623","se_run_1700946297_50475","se_run_1700950108_6738","se_run_1700953401_57241","se_run_1700956267_9281","se_run_1700959672_32049","se_run_1700962952_42409","se_run_1700968955_40898","se_run_1700972677_35535","se_run_1700976868_72503","se_run_1700980296_90523","se_run_1700983647_40761","se_run_1700987296_65127","se_run_1700990543_65859","se_run_1700993389_36723","se_run_1700996524_79803","se_run_1701000790_02091","se_run_1701007386_02697","se_run_1701011574_21669","se_run_1700838034_71293","se_run_1700841155_76071","se_run_1700844328_08705","se_run_1700847900_87948","se_run_1700851025_48997","se_run_1700854090_37388","se_run_1700857156_30919","se_run_1700860417_5334","se_run_1700864355_27781","se_run_1700867908_31912","se_run_1700871247_57832","se_run_1700875488_57763","se_run_1700878979_28199","se_run_1700881723_60041","se_run_1700884433_26178","se_run_1700887362_60681","se_run_1700890121_9242","se_run_1700893669_29685","se_run_1700896953_78311","se_run_1700900034_90703","se_run_1700903223_95885","se_run_1700906244_3726","se_run_1700909397_65769","se_run_1700912537_31353","se_run_1700919981_71514","se_run_1700923227_11996","se_run_1700927094_45633","se_run_1700930227_40854","se_run_1700933461_60817","se_run_1700936687_30819","se_run_1700942646_14737","se_run_1700946370_62709","se_run_1700950061_71081","se_run_1700954020_38054","se_run_1700957378_97745","se_run_1700961033_70806","se_run_1700965941_1738","se_run_1700969325_12273","se_run_1700972490_03701","se_run_1700975541_033","se_run_1700981441_10965","se_run_1700985390_97928","se_run_1700988146_91112","se_run_1700991808_25689","se_run_1700994560_77725","se_run_1700997384_18434","se_run_1701001070_48527","se_run_1701004637_68622","se_run_1701007908_68193","se_run_1701011174_35908"
"omega_delta2",0.352718621797457,0.438613551728164,0.261870397132462,0.313595803122113,0.11528424693554,0.268080643466963,0.251926838837113,0.101185081066317,0.327618915168937,0.235511427891055,0.427416401219402,0.693682004462068,0.114975033685589,0.17478171521605,0.13927965025266,0.137510289486519,0.353120479402187,0.195678362106595,0.182422741308887,0.207890982576224,0.326645266561466,0.241854255326112,0.175705227924561,0.177116377119498,0.09206095890305,0.311039497657223,0.316444156328256,0.157739203527226,0.318437544237001,0.247407059530082,0.150963240836705,0.088676347654934,0.243517024601734,0.237668672188411,1.21707099349161,0.248294116795771,0.596185188449183,0.153666735393139,0.216371554554673,0.277316515748081,0.922999087562878,0.205459337771221,0.21158863705666,0.193557613920381,0.215118720999799,0.166805305148526,0.186474897210797,0.322920524251311,0.125539265492865,0.470670362035598,0.470166589285406,0.269697155800215,0.179198087752047,0.233988087469545,0.45287400597948,0.117654878299203,0.503661634567016,0.213950285997681,0.221349967913083,0.222154564402159,0.128992001501209,0.187648155478451,0.215088308254489,0.151539849199842,0.166219602578404,0.463305694821592,0.18441529562676,0.362056640539324,0.216475556672415,0.346417268954649,0.307837262542296,0.292503399887352,0.405387448318343,0.165230577380576,0.174087258460548,0.279589019987642,0.193334242491491,0.143933319523877,0.28110419209082,0.114744698164464,0.385199471289962,0.140540651267665,0.185575040546514,0.373273471607471,0.186714830818774,0.127458789493077,0.127955305917,0.200029382647193,0.645680741222555,0.180130679805884,0.184886912642827,0.16289701096658,0.30640442055181,0.244243984436585,0.315605430131296,0.244156977048971,0.156108710675756,0.141615244659533,0.175729803660081,0.143197477343665
"omega_e0_m0",0.0763728043033857,0.091789042156382,0.0862300839726082,0.119448039125858,0.117334259409287,0.0931950107633924,0.100839655876036,0.0907394338022084,0.111135506989183,0.0753802370623366,0.111038691819417,0.100665372312675,0.0973268255295019,0.0926363079503463,0.084061918290826,0.0972275433464108,0.108233192105151,0.0988800601240092,0.0836972567727045,0.0968981905781144,0.0833460217356146,0.135115672464459,0.0851631630797827,0.101560526939486,0.117191753015916,0.0978799548603791,0.0925565122519333,0.0838504121809584,0.102026285096601,0.114407855353162,0.0994627410375345,0.0749762726058922,0.0964487874556795,0.0954558806939254,0.109651078175347,0.102107184745497,0.101053867002761,0.124321617191224,0.0989066844501923,0.0756310963668198,0.118025559226834,0.0934084367150535,0.0658000281624336,0.101135435302943,0.0791909846764035,0.0975463880197032,0.0824953955539234,0.118120045972412,0.077130218034431,0.105941362720242,0.0823368691923757,0.132053889734299,0.105020381080575,0.0907445277346656,0.0998170599596205,0.108735278935718,0.109930586099455,0.0923372375457508,0.0971078987962333,0.120843312016964,0.0868939998622163,0.104843539730408,0.103213745384996,0.0844223105234613,0.082505234897512,0.100129601412572,0.100758990709396,0.111805062781076,0.105787959402305,0.126051130156501,0.109113041776394,0.10601548316565,0.114750379894428,0.0798451291002506,0.0734204883525414,0.0908522453970521,0.0839414824215448,0.0702974382943875,0.0854068901994531,0.0855154099262762,0.110667196726832,0.108295046208464,0.0941051589593657,0.0860076632286893,0.0924801138061834,0.0900777478815687,0.0856249552179191,0.0787845398928637,0.0905531384116859,0.0763718278098819,0.0932295066646178,0.109032712392613,0.103760064358887,0.116513130959136,0.122817740373666,0.104478315486567,0.0926319300058295,0.0881755214247547,0.0840851714098636,0.105585876580419
"omega_gamma",0.13981659853301,0.122146485989874,0.106524889690448,0.10023522289127,0.102811809921256,0.116395897115388,0.113875966506521,0.168487229299743,0.104431787492497,0.123420080741279,0.105777849528569,0.104492926058045,0.100639473036998,0.118356583375458,0.137556666222838,0.114753482819885,0.10763107077417,0.094829624355707,0.0853518925940848,0.16080266296202,0.123784862849838,0.142381675812484,0.109255393661537,0.112305551926364,0.119953860729415,0.139054576120555,0.128582889840177,0.108996064038121,0.123719738421851,0.118690197281174,0.111327320848813,0.112969479026005,0.177442745673304,0.111108388956118,0.092940999388521,0.143593105058641,0.131362916493414,0.118473113017564,0.136037498069488,0.10059933083245,0.100518938063863,0.157170957033455,0.150000524114945,0.126766679674971,0.123474505567075,0.143172029342535,0.126032958389817,0.125447789901833,0.119191025010146,0.0948223198026514,0.111399641253665,0.104509417526783,0.0669779008368714,0.108436375554269,0.0980465458382319,0.098117554648699,0.0889272334448461,0.136526530086662,0.14114931086762,0.114256134734082,0.118908628147031,0.119451804209812,0.0939474656145629,0.122856232503964,0.119657252363686,0.112962544007063,0.128129132689363,0.110907389273528,0.102007849526864,0.110657155401264,0.133448094340945,0.114261083530421,0.131927893712952,0.147138153819006,0.170689088132773,0.109223781142136,0.148879002970067,0.103246136642607,0.137653276826238,0.157111631626989,0.151286379086997,0.141129208158232,0.189310358562914,0.112046927969637,0.115394931065156,0.110582941350516,0.123244262823455,0.111117641796508,0.115270569062181,0.159198087046475,0.115767968354743,0.133824687000185,0.123352216606672,0.100183871615565,0.118716003252832,0.13396019074853,0.123712486273653,0.155083136677069,0.146995668947504,0.128681827162496
"omega_k1m0",0.118127391657026,0.0990260299629774,0.104305820351036,0.0891072784011554,0.0887842553139848,0.0542432653013906,0.113740549701858,0.148055339476569,0.0802000548805976,0.0918471059544602,0.0846614848993265,0.0899055759730339,0.0989452959803424,0.0915050225328192,0.096379681871197,0.111090178272663,0.101559531275066,0.0905542493899072,0.0909675004099521,0.104350916764359,0.093027768450701,0.178152962101488,0.0872509515283145,0.0881900443878014,0.137819023244395,0.101991883126511,0.102461683716138,0.113735501118102,0.105247511115772,0.107816300088721,0.0759731246205274,0.112943549284131,0.113124880018103,0.108503679237862,0.0700099943993257,0.100344147702223,0.12954932024486,0.12917653068894,0.109959491258988,0.0798977893803859,0.1173362059136,0.117189545912301,0.115844508032415,0.102289166375512,0.120213556639431,0.094913067901601,0.114048001987462,0.147073588836537,0.121755618447051,0.0797201909994592,0.0897945728581162,0.113268339712372,0.0975565956877578,0.0761008833314298,0.10658159017804,0.0850710191392833,0.0854127413478785,0.101780944227944,0.131000371944724,0.110050396591713,0.0947843573134114,0.0892075667167565,0.0807133376009232,0.0815286510349229,0.0954801800211471,0.106247065451094,0.120210617463445,0.112790636089867,0.0976784760749596,0.0704595943510436,0.0941840722164108,0.153355784924951,0.0699843106525287,0.17550103721687,0.0967360843769528,0.0871394442366091,0.0902811552265169,0.0863036180304078,0.0898495332162943,0.17257119191189,0.108371257388375,0.0854157812714114,0.0930374672817938,0.0961296078322783,0.0934370301100998,0.110994140458035,0.0901235753680383,0.0871776478998372,0.0953919515533612,0.118459830448261,0.0828474750045241,0.0911318304483524,0.0799923970563766,0.0833490387016673,0.0567838469641676,0.104814170511182,0.0988850114489393,0.08849799243031,0.0767210945362973,0.112370282631106
"omega_k2",0.105257586256963,0.1081951118197,0.0889824848649345,0.0836625575987877,0.0695773287429673,0.100982868440522,0.102109632869118,0.12388855159227,0.0900878746091517,0.106894060292336,0.0750270982675279,0.112585196742878,0.0687276369526539,0.0671049323277079,0.11401861800563,0.0991877552045347,0.0882382496604354,0.0854821130477119,0.100780979202465,0.136427238326281,0.109569677806051,0.125083817126977,0.0736894804205172,0.0885757464573551,0.113845887276209,0.0989564533535817,0.0937373521811658,0.0892340729575799,0.0912240419647637,0.0975141383133679,0.0834567810879302,0.0964522429822844,0.169631047072635,0.122298457537604,0.0768070781885068,0.112069590716544,0.108799049919551,0.196941582457568,0.154554546830263,0.0816963101384955,0.138551465448664,0.123000203792735,0.16033691522009,0.0943839977240661,0.110830442590499,0.104148594747565,0.102305931532972,0.0797186227524797,0.141679570772525,0.0841040459031926,0.0834733387618575,0.085828588580466,0.0731972415050254,0.11971662591133,0.132693786404433,0.0836658821889299,0.10109766356603,0.108020234810354,0.132933857219932,0.107758275743545,0.104052734450693,0.0870506053573624,0.0802954074157476,0.0975959422791875,0.0959089705665703,0.0942881873482597,0.141536743257831,0.113961437083801,0.118776380105606,0.108543430257137,0.0967736547841213,0.111945321507698,0.0854034994404149,0.134875337637597,0.110294258837694,0.105707558119078,0.111162780247408,0.0840600385902054,0.104067644766497,0.144774438865017,0.147892415529396,0.0985916761284026,0.0772307387946956,0.122514282677451,0.0922906415968892,0.109207375243996,0.0956067541690385,0.0791540927968548,0.0925941938564586,0.142536226542912,0.0818013578208978,0.116205664954034,0.0966933868529627,0.0929013008360409,0.0733077198070111,0.0948833930181942,0.0894422410528619,0.103987656864081,0.0810411632624388,0.0904701914844087
"omega_k2m0scale",0.0742155004592743,0.0679113507287703,0.057729644062154,0.0563902838726804,0.0557649827823107,0.0677160011600532,0.0720137985126342,0.0626996854666764,0.0716284984169119,0.0530766572608836,0.0474100510082867,0.0621799034704199,0.063532146588736,0.0554658091875461,0.0493131169908613,0.0636066999986126,0.0541620885153609,0.0598627782568623,0.0527712188770265,0.0634680824137287,0.0638390566838937,0.0713460730737528,0.0619992004339738,0.0598727330944236,0.0633001085212813,0.063421173066385,0.0628460941986814,0.060495545034678,0.0628422451856835,0.0651707702236287,0.0578103862800793,0.0597653402744378,0.0686542714509408,0.0620900381922394,0.0617349872191558,0.0631466981801601,0.0713048511878791,0.0916790662665185,0.0604554512927705,0.0536902101529834,0.0664483913451517,0.0732355209371838,0.075334394547894,0.0618110489734704,0.0736337140567205,0.0593689089375293,0.0634322712875574,0.0712223207713348,0.0784899982199194,0.0552722050615686,0.0583030023354929,0.0726321595893794,0.063174616596913,0.0552300317844508,0.0565304052803262,0.0598508692871919,0.0636866937769773,0.0640060327113654,0.0555330508577638,0.0627480965339157,0.0567045499148766,0.0628879686077952,0.0596817095582769,0.0609950220959771,0.0591818045476517,0.0654968599768994,0.0811592632781151,0.0806953183801428,0.0661888026667809,0.0623658366100221,0.0568759512025844,0.0703306713796217,0.0582430939864156,0.081794915076477,0.0613645628849966,0.0601000787267646,0.054797302598902,0.0601990115511029,0.0578323137408326,0.0579522440194718,0.0721323087644773,0.0556883866588731,0.0539998979333871,0.0591773106261501,0.0552302936769358,0.059479332872963,0.0629992753721399,0.0554486679898998,0.0596626679232884,0.0668369201746405,0.0601552273737038,0.0609622684406588,0.0577190240851463,0.0565786490342504,0.0678339456293467,0.0569120669494505,0.0560312773962196,0.0566434654011964,0.0541878575284484,0.0616949450376573
"omega_offset",0.0132754095407249,0.0134081362267831,0.0132945800133004,0.0133230461029109,0.0133474518989625,0.013239632178273,0.013354722119907,0.0136997653142437,0.0132673283364785,0.0134023424334212,0.0133168407976257,0.0133307442575667,0.0132956504423296,0.0133497489152222,0.0132634511930095,0.0134015293580757,0.0133684795759985,0.0134217900484101,0.0135013724154277,0.0133484502939149,0.0135338861027676,0.013618141261468,0.013476835333852,0.0133777097599219,0.013631739542536,0.013308509989926,0.0133327101385837,0.0135966796685518,0.0134110726061289,0.0134932851398935,0.0133559747599526,0.0133500388126414,0.0136156536513707,0.0134788464095017,0.0133073715560393,0.013314210455575,0.0133643529326833,0.0133067905344132,0.0136755620003036,0.0133040816283487,0.0135567763761873,0.0134480619111243,0.0133288161384764,0.0135353345707964,0.0133195857523135,0.013437721489394,0.013320653959622,0.0134095518938128,0.0133256230609361,0.0134255582439241,0.0133371753014622,0.0133562285187703,0.0136873924866819,0.0133366742150057,0.0134632701978987,0.0134376423530816,0.0133821407751704,0.0135520333864879,0.0143269684270291,0.0133071585088038,0.0133460073914508,0.0133472383094237,0.0132774265600338,0.0135272224337211,0.0133294591159586,0.0134064075631581,0.0132586856468056,0.01329266807913,0.0133779969926863,0.0134758850814911,0.0133229363716164,0.013365869143985,0.0133883631839272,0.0134422084059689,0.0134419473313993,0.0136186950298537,0.013363800090364,0.0134364761565776,0.0132806169450905,0.0135844804834394,0.0135127132172541,0.0133049156090223,0.0133017701162328,0.0135678630290612,0.0135017273965904,0.0133793819939685,0.0133749334299934,0.0132982888442122,0.0132932648516301,0.0133618734446683,0.0133052350786546,0.0134318204988895,0.0132679810488364,0.0133882995035845,0.0133081274666937,0.0133278519311491,0.0134237767388986,0.0133132505239994,0.013322174340557,0.0136755065327946
"omega_r0_m0",0.0872131893406593,0.0927521788895123,0.0868757590864184,0.070252554734956,0.0900541861080173,0.0797720186211609,0.082976188130099,0.090722700182912,0.0810403086713441,0.0805471352578435,0.0841849217874508,0.0803445962149314,0.0976340695318805,0.0977761967955232,0.076774244718184,0.0688633746034006,0.0914489442980356,0.0964712386671571,0.0923150759048083,0.0917263576434028,0.0715036339331663,0.0991566347238476,0.0805321147495645,0.0870880929313085,0.0881270111904282,0.0866824254072047,0.0900945219846444,0.0867801452704091,0.0735821221800548,0.0860777117197328,0.0722757137846763,0.098451952553388,0.0919869437100137,0.0989784007698697,0.0804267640979682,0.086867818461879,0.0993169766686774,0.0646452945179277,0.114758954954019,0.0795846986286664,0.0912193210326518,0.0940983534464188,0.095012308867026,0.0798534884265335,0.117696263907866,0.0810453603114195,0.111407202652345,0.0982016942946266,0.0709811363383234,0.0728052513945371,0.0818706957717023,0.0949603403200647,0.106760863545285,0.078024606103671,0.0912418025096702,0.0856062389276376,0.0789908462579387,0.0844197688027017,0.0903693746984011,0.0829576512476885,0.0943281258269766,0.088685078924127,0.0767440077857685,0.075827031575325,0.0971923577081206,0.0922263674119452,0.0749534252370712,0.0874913843227519,0.0927416322714643,0.0817301512574271,0.0868173855663891,0.101968906976565,0.07226621238903,0.115529099095601,0.0839708128141321,0.0904260549665448,0.0781287978687137,0.0876813807050914,0.0866771975037093,0.097619262180168,0.100877255607157,0.0838732346153709,0.0806355328370376,0.0735192079957697,0.0828545863540275,0.0955162885068701,0.082383867044082,0.075987726649859,0.0953074030697289,0.0897035238315487,0.0912270857743603,0.076488815053139,0.0743014148914278,0.0801794527476489,0.0810440030548035,0.0910702306685559,0.0889019865157677,0.079166919517099,0.0814650117859706,0.096946763287313
"omega_tBegin",0.0331228428647374,0.0334223276396446,0.0333681807307299,0.0340161029288707,0.0337766302536544,0.0355224964566406,0.0346670062154383,0.0310014246886122,0.0344281834631192,0.0326876723951152,0.0330524271655177,0.0356274584567347,0.033030948096911,0.0334544371929937,0.0324319182872669,0.033281427710014,0.0332297852970428,0.0324642918652587,0.0335162509089477,0.0323073109978445,0.0341547218117497,0.0312658530158468,0.0336463268249959,0.0330295490304487,0.0321180750657535,0.0336528614148363,0.0337159271965452,0.0322187596601905,0.0331345183332813,0.0323674073424123,0.033608243898422,0.0318876012117524,0.0335992698448399,0.0328453904607152,0.0358700432852175,0.0336722188943727,0.0335750663108741,0.0345210094522385,0.0328610367045324,0.0330757314558929,0.0320546620810814,0.0328796218146438,0.0330061249495344,0.0332085252048807,0.0337931047939294,0.0329063009877451,0.0324586336600138,0.0322204272553018,0.0328836164615068,0.0337861430990158,0.0337236147537836,0.0351143176017356,0.0314225288484048,0.0337034669216811,0.033034340903814,0.0337612042220745,0.0333707822047252,0.0334307351150575,0.030790323290091,0.0339858396890795,0.0337966890324257,0.0334113949868491,0.0336180884819219,0.0323097756033657,0.033569102497899,0.0347231733208612,0.0346267300208931,0.0341248652851815,0.0328353978351404,0.0335216011921149,0.0342646099561831,0.0345899090138518,0.0333243847875324,0.0315059941473948,0.0328556293531257,0.0335931373674863,0.032440757763642,0.0331369127605629,0.0329324779054249,0.0322775363467338,0.0344183754827058,0.0328642001779378,0.0337044908195641,0.0329544464561497,0.0338189173280897,0.033982176947276,0.0331531276015596,0.0335290189659972,0.0327105981029883,0.0335249789535065,0.032734795773095,0.0327701650084775,0.0336307280260481,0.0335192365725491,0.0331605408573143,0.0335994538358911,0.0338311068536493,0.0326841902420419,0.0333456359875309,0.0319411128979443
"r0_m0_pop",0.124041490638173,0.130830392675399,0.123692279362152,0.0981381738238917,0.127791635424551,0.111773193562545,0.117172348681117,0.126208696381864,0.114919460259258,0.113779930170652,0.117729553303006,0.111864236355034,0.136803966354155,0.136209310996336,0.107646000521846,0.0986805549041897,0.128104423043046,0.132495493140969,0.129042218119332,0.129361069774268,0.101712162893859,0.14192312042155,0.11456918440321,0.123680725312862,0.123227415262346,0.123504012571612,0.127941217655546,0.12308774249646,0.104680129543603,0.121868093542648,0.10116026652245,0.134321609733,0.128545289898331,0.13250874231341,0.112959253710431,0.121606867392215,0.140027038982102,0.0920206693234238,0.16334534926039,0.11314075411862,0.129289872760353,0.133109687456421,0.134217440994922,0.110877016261908,0.166493007468914,0.114408841022249,0.15707806225293,0.134668690318468,0.0982197671596868,0.101521584529829,0.114960892879236,0.134240988047074,0.149595930441637,0.110397431728739,0.131254616410599,0.120380752432828,0.110223586182145,0.118967416763114,0.125557467935799,0.116848886896891,0.133394894344905,0.126628804738202,0.106239463151892,0.10707376065593,0.136596995098254,0.130552363070797,0.105550160130478,0.122593817404584,0.129945607785132,0.115564824949419,0.123867049697842,0.145222144850116,0.101203979125247,0.160807674785602,0.118551661212704,0.128510158006669,0.111818048140394,0.123080821806195,0.12155091674468,0.135349331700087,0.141451493610432,0.116840380546508,0.113143409535621,0.103021802147957,0.119610857452737,0.131151495609893,0.116190619874123,0.108756243125609,0.133558679023091,0.128849594871916,0.125885865811216,0.106862930341145,0.103646240606389,0.110204256723779,0.113489139094882,0.127502387098043,0.124327421406588,0.110229868977353,0.115744191927751,0.134623155041254
"tBegin_pop",0.0478772148751985,0.0478265097230483,0.0477510423147578,0.0486816238456054,0.0481468441294862,0.0494162633693686,0.0491803822864649,0.0439709622950342,0.0487965363464877,0.047101088133882,0.0473895493143456,0.0494725478588271,0.0476970686795696,0.0476412765534434,0.0464470971620551,0.0475858986808741,0.0480719268982092,0.0465253394585607,0.0480219732778031,0.0467658065308164,0.0485792323309598,0.0448671900952685,0.0479676432106491,0.0474891098743758,0.0460105654825595,0.0480629126643064,0.0488647723446534,0.0457811365575763,0.0472576362204955,0.0466952569890771,0.0476818434146976,0.0462786956502781,0.0470805434904347,0.0475342986761296,0.0495739497355397,0.048627891000399,0.0473992047931727,0.0490472469342833,0.0466634007415859,0.0476038424370927,0.0456785560327324,0.047346348283187,0.047086100140969,0.0476886849671821,0.047351963824219,0.0479337787101397,0.045786584807306,0.0455268268169542,0.0477944164597243,0.0481646608782041,0.0483391953180178,0.0494215692562641,0.0451599720459735,0.0481740374701525,0.0468721263779324,0.0481548546078306,0.047779059029025,0.0482474639601192,0.0439124296045251,0.0486041663480465,0.0483695788338317,0.0482608316968021,0.0482955092433203,0.0470178721888058,0.0478965098606025,0.0493150190642443,0.0482700488535826,0.0482569452873928,0.0469961300608349,0.0482912569846722,0.0483671582229548,0.0480382639251086,0.0479295518264881,0.0454512819630598,0.0474127314273748,0.047859641394039,0.0464231417391565,0.0473768998188965,0.04758629348659,0.0458353367424981,0.0485596982128544,0.0470080562725468,0.0477764281308242,0.0476699228412392,0.0476734495435619,0.0479672688576164,0.0479978584208265,0.0476185563114122,0.0466520858323007,0.0477451819742336,0.0467635947265306,0.0465769645923813,0.0481162752569635,0.0476831296886647,0.0479693935016229,0.0478507794958538,0.0483696205417452,0.0464621230471228,0.0475507859315498,0.0460897357326831
