"X","se_run_1700837927_7115","se_run_1700838576_81659","se_run_1700839274_03843","se_run_1700839895_49854","se_run_1700840500_49418","se_run_1700841128_21939","se_run_1700841849_27111","se_run_1700842467_34688","se_run_1700843028_67965","se_run_1700843807_7471","se_run_1700844276_77854","se_run_1700844852_66883","se_run_1700846127_3182","se_run_1700846743_37398","se_run_1700847429_88777","se_run_1700848551_46348","se_run_1700849151_31921","se_run_1700849944_14746","se_run_1700850461_84745","se_run_1700850855_33249","se_run_1700851391_49697","se_run_1700851947_67554","se_run_1700852956_13051","se_run_1700853423_52547","se_run_1700853938_03035","se_run_1700854459_1202","se_run_1700854904_17699","se_run_1700856130_35368","se_run_1700856804_06985","se_run_1700857638_52536","se_run_1700858278_47435","se_run_1700859396_97605","se_run_1700860190_94527","se_run_1700860834_59387","se_run_1700861434_92231","se_run_1700861926_49772","se_run_1700862405_90054","se_run_1700862906_56652","se_run_1700863513_80498","se_run_1700864500_34418","se_run_1700865469_24587","se_run_1700866116_11717","se_run_1700866816_58003","se_run_1700867316_13557","se_run_1700867766_34069","se_run_1700868079_69224","se_run_1700868522_2649","se_run_1700868951_49838","se_run_1700869351_51883","se_run_1700869753_28593","se_run_1700837927_76928","se_run_1700838613_82198","se_run_1700839059_11344","se_run_1700839630_71241","se_run_1700840321_7988","se_run_1700840818_66525","se_run_1700841307_86014","se_run_1700841994_85425","se_run_1700842427_73933","se_run_1700842854_83297","se_run_1700843475_73965","se_run_1700843976_46982","se_run_1700844512_73063","se_run_1700844973_46622","se_run_1700845482_28395","se_run_1700846502_98287","se_run_1700847153_07414","se_run_1700847577_61312","se_run_1700848198_18878","se_run_1700848647_72881","se_run_1700849364_15754","se_run_1700849815_66001","se_run_1700850854_38831","se_run_1700851465_06537","se_run_1700852089_87415","se_run_1700852641_59568","se_run_1700853147_41673","se_run_1700853898_96258","se_run_1700854481_8233","se_run_1700855303_60695","se_run_1700855810_40883","se_run_1700856416_83911","se_run_1700856948_12541","se_run_1700857442_53102","se_run_1700857968_16749","se_run_1700858643_00764","se_run_1700859108_50666","se_run_1700859638_00919","se_run_1700860258_85639","se_run_1700860858_18738","se_run_1700861377_41323","se_run_1700862014_9789","se_run_1700862803_67853","se_run_1700863415_86234","se_run_1700863878_96625","se_run_1700864316_44641","se_run_1700864960_26655","se_run_1700865607_54796","se_run_1700866323_97726","se_run_1700866696_71437"
"omega_delta2",0.467236946920382,0.628756735018971,0.364623843976147,0.446062915287282,0.578559415446405,0.600593293459366,0.306515472329831,0.58376933876912,0.409238426264383,0.381384116718626,0.659438852890953,0.36053861882588,0.395843609338226,0.996419048168388,0.764639331665602,0.294800320915541,0.407358849356748,0.486660100166387,0.296077536957705,0.571744792625439,0.447071203747913,0.480067243965871,0.38846517948689,0.256945649546775,0.256995914915665,1.01620196463575,0.387563919134442,0.171682262178756,0.982835584432371,0.406568822902277,0.355393197191067,0.285699150759063,1.20810894839642,0.272547155457469,0.237730807292654,0.400987024440157,0.626415550998744,0.254187771995766,0.367241840745654,0.300832481890667,0.513165629108444,0.791947923639466,0.272530883593631,0.297806542899486,0.488677760036976,1.0460894625853,0.863157297541494,0.429678957499563,0.713280927447993,0.342697389862954,0.593154702671421,0.228047454661389,0.735633545400587,0.586539250600294,0.319902745529308,0.325298423004073,0.829742571749314,0.349184128056993,0.526541505186969,0.14044278258138,0.504480637726479,0.541548003874652,0.496693562331682,1.2038269568765,0.275035965878543,0.691493614000098,0.196770990432127,0.22866115389838,0.23064259477033,0.99192111764997,0.393852025444069,0.538264186757043,0.947612667346691,0.318879399899177,0.310560045196493,0.423798521266544,0.286009232684506,0.494763002558549,0.356491976335942,0.512714164416136,0.35746464483414,0.204273563323645,0.268166078292267,0.365182209079515,0.272141236035506,0.301316256295811,0.265173131484604,0.424126213096311,0.284182944438829,0.279523414693385,0.691978558909487,2.2206025218975,0.307079096337291,0.53058098528933,0.3745495596726,0.666777394048997,0.454259663237727,0.573941706536342,0.354299239534044,0.200168761675794
"omega_e0_m0",0.238595138936724,0.275112416910001,0.240970751779418,0.294919565749123,0.183498580781234,0.241431773775138,0.196031937760293,0.231162934171057,0.17427623852888,0.161558962650866,0.264625166032116,0.164053377231722,0.276608983238969,0.153090803663658,0.303718938534692,0.169227985207886,0.179792562424505,0.201466099150917,0.218355103786715,0.196782793385129,0.180797538105998,0.258007287198784,0.197052105766225,0.254572473527076,0.203693266023365,0.202895026795175,0.244158462148075,0.150924314293461,0.192459046318861,0.290254475224337,0.119821680302866,0.169463093631179,0.239375507553945,0.129026746095803,0.186506638451263,0.192645382855182,0.257050694217103,0.185677346358167,0.225443992483002,0.256172996466621,0.319816548155168,0.173219340934568,0.145008474369689,0.143570802628117,0.266646339225686,0.237532345441563,0.219063963605412,0.286424011450684,0.19736880421681,0.200506145085127,0.21481617852296,0.243790641327023,0.17686229061877,0.140217827682176,0.217749527707117,0.216114837573678,0.264437010207933,0.219768529808381,0.211578694640126,0.218730342714952,0.176311740534582,0.164069788255647,0.218113147340351,0.301546685879606,0.251936961370412,0.338143188853774,0.14045661748989,0.195245595654373,0.228057235423254,0.295375255081548,0.152923804292914,0.170559808758054,0.143767627205488,0.146736762289941,0.200305831827538,0.285136814062003,0.162904274415822,0.17146637547947,0.176058018976188,0.22331001976202,0.2186075844719,0.248607866737144,0.207459589961266,0.156239230119537,0.122596696597671,0.223476871925018,0.184974760390218,0.219494823545674,0.244001721378328,0.2225421299419,0.252783608860509,0.208552238923302,0.126466010950121,0.200156905883014,0.193992202360888,0.261003298498596,0.219389422554667,0.295786949324181,0.229651863325162,0.180116171939613
"omega_gamma",0.283964540557341,0.219987480551178,0.157843690637138,0.272133901755735,0.195095549896241,0.227052935309499,0.208389093554499,0.302612775457904,0.229509047490288,0.270751473874693,0.277642728981028,0.259039164120942,0.254241874233787,0.308496120639757,0.297700523818543,0.287851469038097,0.247347115381446,0.294296225343283,0.218499021139714,0.210996727576935,0.217339340751908,0.234070858210162,0.296448693741697,0.228458538628671,0.378255141175946,0.182211083777467,0.207536622476671,0.302064312299549,0.244830470385677,0.204725898783027,0.309016134422157,0.22835473474802,0.222548194531268,0.261881246091857,0.236157296490423,0.225742851623264,0.194341199877308,0.252276534005336,0.273523486696458,0.406081006931879,0.228542963418354,0.210551939199395,0.263283943709271,0.262790849124918,0.231544246795275,0.199436853716625,0.189003329373926,0.200992829513877,0.191141055380991,0.215758900110641,0.221952382388206,0.27225462875818,0.266983986490206,0.222198458750949,0.403396692329463,0.298626154287325,0.219338486906434,0.319206700234693,0.225491643977087,0.237779228120128,0.219009058696648,0.23845952619093,0.222349840413319,0.257883141052621,0.240345302321861,0.250986694866661,0.258347439120875,0.467863114977558,0.255470850793477,0.205558791596528,0.233166066083296,0.166896503439064,0.220801059888943,0.272801586172595,0.318123377313583,0.220459808924181,0.259143065280452,0.194679958400616,0.224741915418604,0.202230132457638,0.324730770536383,0.221421407031629,0.173110899654901,0.230862644167179,0.246629861979394,0.296811799812281,0.275398637578507,0.186940991878175,0.138871500483741,0.385442846434736,0.222987066696958,0.201633874662193,0.27401908050811,0.237153457273667,0.273940679140475,0.262416542681022,0.274642128650809,0.317828344417612,0.188859107715741,0.258441789789826
"omega_k1m0",0.185059820988056,0.191268043054122,0.213507650534964,0.215630590994124,0.258137006247909,0.228648335080575,0.148989324614683,0.236810619663563,0.187333985684181,0.197738605888866,0.197331763514957,0.203738374019836,0.209216386464231,0.223289274746387,0.230584585702946,0.274764561669145,0.161176636685548,0.203089920471603,0.169010576547386,0.101912731385809,0.215730154062552,0.177836551327647,0.193549135016399,0.216355629359454,0.145791980206332,0.139664992137169,0.269758365208204,0.295965828253042,0.222750504900268,0.322798484255263,0.157503325005357,0.187346418854187,0.191600351620057,0.153451299781902,0.150445264616067,0.194056810467589,0.182253249071629,0.197162916356356,0.269586476462251,0.292731542205762,0.209028631523964,0.186188931323494,0.174137100189834,0.170670006279941,0.12896987355082,0.209206030198352,0.200527826798987,0.195290542002535,0.227388924226363,0.209230200486644,0.22025853851262,0.116645476534712,0.15631382729638,0.180247527424244,0.153664050026583,0.191414255650289,0.236086770420831,0.179036705090396,0.174473429386846,0.204223825100584,0.169551526071564,0.177499154292914,0.168969633639144,0.196480436589435,0.127881787391185,0.11280657140303,0.19538692741596,0.215869206785254,0.20652919324358,0.189307095403813,0.146103098539662,0.184941006407126,0.218601564558318,0.186288607497839,0.121862939510711,0.166626594745716,0.126677609672005,0.198359379845177,0.0731886393180424,0.179800856971647,0.155795087127285,0.238522791859602,0.203115253969871,0.168634437644156,0.139781185249972,0.166476149286205,0.162965426569355,0.216039270595052,0.219114061029464,0.135623224719935,0.212106707487731,0.200570094886368,0.171439270488551,0.224280093518057,0.15449383870219,0.170684695990311,0.298932370957466,0.264942838874094,0.161701759293006,0.186178108324194
"omega_k2",0.132644814311886,0.229745173198613,0.160013919640412,0.190102501618354,0.237972391247657,0.323519373499504,0.138093706305209,0.150883999393138,0.183637025428743,0.162803090279343,0.223765326125563,0.198766759674376,0.198356469618683,0.245902139506173,0.254721467170109,0.222223820669049,0.310170347304291,0.161340560450497,0.186785097628262,0.204415529355261,0.259316500475426,0.172448591739732,0.219728518320282,0.203212059607951,0.134658384852217,0.19195141757385,0.154441908289083,0.21630107088677,0.202699248293518,0.194917929929073,0.172819605162849,0.162715074972218,0.158221743426686,0.213036513101524,0.170908919594128,0.193161326039221,0.163875117334675,0.34463292475002,0.248833424689372,0.33345367735654,0.164454951405657,0.222615214534601,0.153636014394737,0.141800549291944,0.152028286829411,0.175612390115935,0.192331038414273,0.204426597181248,0.183522354387129,0.231851215004463,0.229505117154319,0.137473971350386,0.162743706300224,0.158215637175149,0.156438910382663,0.144107508907454,0.30695508982297,0.160502968808495,0.125425476337429,0.148803182085071,0.118107706909494,0.17664272549124,0.134017132232679,0.191069328353698,0.144588950036294,0.150201402522422,0.161790303058881,0.242584320195936,0.152670765625381,0.169482488192907,0.136599517451296,0.205763408940674,0.235376995939677,0.149161967029015,0.165189248907119,0.124048811323064,0.138783449132677,0.214600099532606,0.160234117695774,0.163723103900333,0.245436545417399,0.299309858134633,0.148129713111674,0.117090011989747,0.173322550507586,0.157916692251585,0.150651728048376,0.222324531257728,0.15594541209576,0.156569541418843,0.207764468312164,0.199601902389084,0.240312218394852,0.232339819850521,0.144383784103533,0.164020656762135,0.230619532359848,0.290639756534955,0.104967724737829,0.164215306558747
"omega_k2m0scale",0.133794188327616,0.138377881854258,0.115273518792089,0.139734936772913,0.129687277004444,0.15453786394354,0.10321143081741,0.150997936357158,0.119385047224373,0.107955927872306,0.119506500739695,0.150474900824604,0.101864762122257,0.147358196731615,0.150449888708847,0.13106247559082,0.117269090270809,0.150394037890026,0.123550754817392,0.118468292847073,0.188045064342324,0.107633918938354,0.111323863773309,0.179381029848448,0.102409940908163,0.139727611761866,0.103345067292916,0.123558567766332,0.161525684553247,0.102360953716144,0.107984376518378,0.122366187697803,0.0976238057514868,0.115699237028683,0.081826364459345,0.129167741267452,0.115852409879424,0.139498174833784,0.133339696914862,0.142232218151759,0.10714738669688,0.114201911952908,0.130121848618247,0.117539865315242,0.110002896747213,0.10379685378293,0.145144671410061,0.18407678417846,0.139611869077591,0.1579143768916,0.115103228098694,0.148058670346495,0.14000675966031,0.125195258993711,0.128434621280447,0.112156603945917,0.150688185315788,0.146433933600415,0.129036167357457,0.137632916378722,0.124732100640448,0.111486335749557,0.146223604781019,0.116355797606859,0.148077839647959,0.110594381268387,0.12667814381807,0.114830942630628,0.123817756113056,0.188920633158038,0.111564048440535,0.148457639464087,0.137439630565946,0.120421056389543,0.0967248590746408,0.114342364699666,0.105368935411535,0.106133875438864,0.125605380253823,0.124324162430638,0.122173636316184,0.126061420231729,0.114601068461404,0.124226971367755,0.0973247935429071,0.154542810120277,0.117223859298855,0.128370893761044,0.103000629593231,0.110499543984145,0.13795514707417,0.120072690388208,0.126322006439207,0.143456578480809,0.11608259589394,0.139149689933754,0.110115005970058,0.144586979883886,0.123072085558964,0.144862185930537
"omega_offset",0.0221532620404528,0.0235470986232176,0.0224982957545611,0.0222109864583976,0.0226380892378541,0.0223907931994024,0.0222023133170551,0.0222421153262894,0.022256342775649,0.0223024356459174,0.0223479936220329,0.0235663915313476,0.0221853411375682,0.0225042820992918,0.0226067751153068,0.022469697064552,0.0223508915190966,0.0222980321404951,0.0223938637562074,0.0223258153766122,0.022200370077052,0.0224187797276872,0.022333921045934,0.0225857552865218,0.022188454559603,0.0235261585102448,0.0239276800276086,0.022145011811545,0.0222844098563256,0.0224965042895104,0.0222465636831952,0.0222591729559663,0.0223721621930226,0.0221781387325311,0.0222269876170744,0.0221670124599307,0.0222268998755947,0.0223775497164975,0.0223290502076241,0.0220283206818105,0.0221966614087332,0.0222207809054051,0.022358172153986,0.0222955923784513,0.0221737140664655,0.022157372138556,0.0221613799444098,0.0222751244495795,0.0224165575594561,0.0222393517698389,0.0225389347800934,0.0220183844344584,0.0220818863214197,0.0223094499155834,0.0222685148633083,0.0223795606105245,0.0223526300725217,0.0244778177413307,0.0222784575516381,0.0219595031229813,0.0224526216203437,0.022064940400707,0.0224106221431243,0.0224036343894776,0.0222118429120175,0.0223042410844461,0.0220189563533504,0.0234460546607234,0.0223219460343131,0.0222086943763016,0.0242857002137235,0.0224271394981257,0.0220789665961533,0.0222358127089533,0.0222043786666121,0.0220623647125865,0.0223445659037043,0.0221659556482314,0.0222833344787761,0.0219891072588809,0.0235227772154552,0.0240836742978014,0.0235354619071593,0.0221726455975599,0.0224428543814719,0.0223175103908458,0.0221698225325912,0.0222787872899022,0.0227412298345715,0.0221227793024114,0.0223433977457151,0.022410110905647,0.0221086776610891,0.0222356570041969,0.0223746881350608,0.0223945534205959,0.0221534991874688,0.0221113075096829,0.0221207070134852,0.0223344314510065
"omega_r0_m0",0.161998124560945,0.15057437368817,0.206029621236946,0.183755861862208,0.156675716493584,0.206414905052596,0.184472478269675,0.230260321203474,0.171900674874025,0.226342140912816,0.176240787922619,0.150142355974946,0.149696851040957,0.18400448668279,0.197370979838873,0.246629226071017,0.178708311710776,0.167421682504046,0.192655395836392,0.176739109991925,0.191666439916985,0.170966449861385,0.197306291528262,0.172271878053233,0.193548909725026,0.136257462080798,0.292225260605678,0.140957178075286,0.186423048232399,0.177031309613033,0.240875137247296,0.206534740744928,0.195656077751082,0.159075083152542,0.201019545072955,0.230107286300234,0.161287651206836,0.176914566538667,0.246644424030748,0.202435759679259,0.189522677774163,0.236305732219638,0.16077706995726,0.184844938162883,0.179154929815659,0.231503882721442,0.202122379343721,0.181853162838774,0.212559153728139,0.148256224656158,0.199819267595067,0.171359491950944,0.188596652825956,0.169384725315418,0.183466818823233,0.198325728410297,0.192056516332026,0.151229555537854,0.161618932973891,0.195391629277484,0.190690238236128,0.17804930104835,0.134000661172869,0.168518773331241,0.226379454887564,0.183705351969126,0.180258661505314,0.138776661618652,0.188104684489337,0.17765402833665,0.167914694866505,0.210186166398633,0.185378379245853,0.13681449281547,0.166197974658402,0.156891228646783,0.178160647519936,0.196401313279639,0.15324764144973,0.249107832324702,0.144899111469463,0.19004519649038,0.191555933367346,0.167496046252864,0.221648197982877,0.175155726376661,0.183071736885498,0.188569764765165,0.237669377978513,0.192614561395549,0.194667592772262,0.207719306031503,0.155503617597395,0.219123216175599,0.143935934935084,0.176135555338022,0.250965434878524,0.241217877380126,0.164857837462486,0.158119949469778
"omega_tBegin",0.0769768288183332,0.0779553799436737,0.0637305067446735,0.0787739697946404,0.0805840485404312,0.079748093225084,0.0704783464510567,0.0770136001749541,0.0835094624561458,0.0778946255979434,0.0754369199812366,0.0815597990470066,0.0772014404534466,0.0680706017046663,0.0682428118504766,0.0653421979372342,0.0911935479912042,0.082046530968796,0.0735870960312654,0.0810081734128956,0.0841636690938894,0.0766478200010196,0.0788110608698623,0.0864117653817613,0.0807478208064652,0.0743264214032347,0.062953056438899,0.0707252718607494,0.100428005484655,0.0687585032273068,0.0766328185537177,0.0750372847169897,0.0770854043620674,0.0817073731942541,0.0778508527828298,0.07955264229683,0.0698197204788128,0.0758527434604101,0.0755125284791798,0.0890184175943485,0.0733926154931386,0.0812098068594178,0.0770634199264735,0.0780532484278597,0.0791608946196612,0.0836355145896125,0.0743169301128565,0.094305574983713,0.0965015022519784,0.0700270207045378,0.0728625228092225,0.0731669003784253,0.0697750424913928,0.0791987349767367,0.0754574252866149,0.0818241665976597,0.0757833461363828,0.0747799489692511,0.0781808435648253,0.0746072046127295,0.0779174402837086,0.0802012140078585,0.0775373775480624,0.0745908738890149,0.0805930684515257,0.0967810278274784,0.0867036243352863,0.0644839627223053,0.0765051195158374,0.0814006847041764,0.0760057801577857,0.074916248667808,0.0843027825521299,0.0762672898989735,0.0749310712500268,0.0712447767891071,0.0814417279559576,0.0676383945530012,0.0779815974315776,0.0735904487173233,0.0814231039840936,0.0625764245504713,0.0698085865545559,0.081053755401314,0.0754211937410704,0.0751853546550205,0.0815426745186894,0.074205846399572,0.0726539508011866,0.0758697651661852,0.0881840916518234,0.0826485821768804,0.0756095056167286,0.0794527877515311,0.0825261160019886,0.0787623932819132,0.0724896846057743,0.0909153487502325,0.0794554071758678,0.0778417967671903
"r0_m0_pop",0.226715141736841,0.212502142377267,0.29998368448146,0.272365023807238,0.229983547457757,0.291476599332609,0.275061183863568,0.321104938539317,0.239657829570998,0.328139657923912,0.258816229163224,0.203665694673117,0.231694656677278,0.258778460217321,0.289430683945959,0.34991616497819,0.245413597676119,0.236064768938132,0.276400323673195,0.251708313935519,0.274734710471237,0.238599272299306,0.281150740034333,0.242843420126127,0.277986237480945,0.194069261806189,0.418131695078386,0.195672265631559,0.271538963214101,0.253575641819028,0.336013726845609,0.290898935794255,0.284191176695099,0.223429726838274,0.275253219124303,0.329312606702697,0.235612133768253,0.250519827702546,0.360754739175442,0.281268869887772,0.265085977431698,0.335593391833652,0.227493701025809,0.264363594443037,0.259890447343404,0.326593694889223,0.293900968231995,0.251245972202487,0.30484523555651,0.217624307626954,0.275812383326741,0.237250717152553,0.269479236724947,0.239977233765879,0.260853858310788,0.284906677542186,0.267234042172967,0.212271306542181,0.233448372284825,0.273312057716052,0.274145753770486,0.254113588930867,0.201331497134538,0.24478759213474,0.324232853265437,0.258853653214134,0.253401960413567,0.208947152809995,0.266261895061685,0.252944211378167,0.244628349276382,0.296815243838406,0.263913407281767,0.196181545926689,0.231659835216236,0.221042537609492,0.246031385089518,0.288194628111075,0.220573814703612,0.342001849703705,0.202859803877714,0.289459517998091,0.277610112093463,0.237455629954897,0.307604559044551,0.245472988739595,0.254283737839535,0.271884122497346,0.339940669003845,0.261936705224634,0.275612914249616,0.304390815906379,0.226870174188141,0.315140487300873,0.201153069990617,0.254674950935609,0.350659219157136,0.339856645927243,0.23787547050529,0.22893686900825
"tBegin_pop",0.104661767020989,0.105485784044676,0.0907148636291304,0.107105481501587,0.10775897078939,0.106380255175545,0.100028171223848,0.104524560317599,0.10954419338766,0.106676916740048,0.102991770361347,0.10626093471724,0.103125639118225,0.0973654448045621,0.0958097977871859,0.0938361873699489,0.110892078324055,0.108980250301597,0.106920231497649,0.108063637815241,0.108278206628609,0.103872905351878,0.107019290883683,0.110245986026243,0.106786195004907,0.101747818564401,0.0911896595816035,0.0960808951099537,0.118445308107185,0.0974147214764007,0.102240448904118,0.102754124907544,0.10723783159464,0.109037018366802,0.103278891518097,0.104739452961011,0.101430950547536,0.105283335124722,0.10218945106418,0.110039596056018,0.10395004570355,0.108495853908314,0.101791172714499,0.102751613672127,0.107531920500995,0.108857987190673,0.0992808278137074,0.112580126741801,0.115928430071891,0.099359143015234,0.102216597056097,0.102752132919204,0.0986311848965928,0.105598059313339,0.103440335723348,0.108141828563748,0.105627663838587,0.103309318302992,0.105179482272533,0.102238840744799,0.105115948655048,0.106670421264551,0.105474373554031,0.104359474754887,0.106091132042683,0.115314256431945,0.113039950474222,0.0923612102010842,0.104249759698853,0.108476006595349,0.10314208869468,0.102302400477757,0.108952517652043,0.10410226142044,0.102223646496002,0.100118692040069,0.106815665621614,0.0954969229919802,0.106221235414364,0.0995438214690987,0.105203001487757,0.0911535870860458,0.0979259686691894,0.105936878189247,0.102424664309192,0.102701282286757,0.107643150594762,0.101941137734008,0.0980949485807362,0.10359141599956,0.112994170971902,0.110616989082713,0.101440733988666,0.105744831266321,0.109293512582404,0.105290062817873,0.0995731795100078,0.1094848013453,0.106843766073829,0.105864015830805
