"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1700850122_46754"," 0.03495007","-2.66971962","-2.05900662"," 0.49960406","-2.47289901","-0.43512620","-1.00101832","12.86273021"," 2.15196473"," 3.05741107"," 4.33314439"," 1.77541000"," 2.40860359"," 2.16377730"," 1.60972925"," 1.13679253"," 0.37011942"," 1.82333609"," 0.76810271","-0.95892897","-0.47281403"
"1700868036_73954"," 0.03562046","-0.13499259"," 1.05130298","-1.02108022","-4.42407879","-0.31891332"," 0.13446127","12.12733253"," 2.15538587"," 2.62109439"," 2.57880277"," 1.89878179"," 2.42609637"," 1.90103682"," 1.64921388"," 1.27436430"," 0.36906067"," 1.81127533"," 0.72429777","-0.11397268","-0.44423430"
"1700899068_32675"," 0.03614434"," 1.69969923"," 0.13668489","-2.39748247","-1.86473397","-1.37082185","-2.08048501","11.54456891"," 2.15442428"," 3.45496994"," 3.05096562"," 2.09741911"," 2.55548952"," 1.99513758"," 2.52857668"," 1.29493658"," 0.36878906"," 1.70524946"," 0.82402946"," 1.44966341","-0.49136229"
"1700884146_69021"," 0.03503554"," 2.22166557","-0.59616807","-1.31381613","-3.90521844"," 0.33538287","-0.91721709","12.29838572"," 2.15333291"," 3.02909655"," 3.10484038"," 1.71699030"," 2.58869596"," 1.81205810"," 1.63135857"," 1.11352908"," 0.36817652"," 1.73029159"," 0.73898836","-0.78843137","-0.44847909"
"1700842741_4548"," 0.03480634"," 1.30882311","-1.08105912","-1.08041409","-2.00846895"," 0.07013170","-2.37264951","12.81000901"," 2.15395036"," 3.88765191"," 3.62454837"," 1.72914253"," 2.46508514"," 2.23889920"," 2.39095014"," 1.28096239"," 0.36856076"," 1.75066909"," 0.72851342","-1.09546601","-0.44437562"
"1700860809_06465"," 0.03504200","-3.36057922"," 0.09640581"," 0.87608390","-2.05664721"," 0.24711090","-1.34767083","12.84070765"," 2.15075730"," 2.48423712"," 3.89746364"," 1.75337397"," 2.32747061"," 1.88137138"," 1.57350331"," 1.42966495"," 0.37067736"," 1.71132257"," 0.73918703","-1.59185834","-0.45955275"
"1700865842_38162"," 0.03600755","-3.03964541"," 0.14417046"," 0.40890368","-2.73299416","-0.36943154","-0.36338100","12.26778132"," 2.15142544"," 3.09220818"," 2.53581335"," 2.24029040"," 2.20516240"," 1.94548549"," 1.87154172"," 1.42534902"," 0.36939028"," 1.93829714"," 0.70958624","-0.34463284","-0.44273925"
"1700877252_99466"," 0.03594628"," 0.96990820"," 0.51125720","-1.67531109","-3.89494611","-0.35629710","-0.14946286","10.66528942"," 2.15663811"," 3.14136955"," 2.49005808"," 2.02971052"," 2.30153948"," 1.46629812"," 1.43363256"," 1.34695585"," 0.36984763"," 1.38712000"," 0.70855863"," 1.49108379","-0.43558235"
"1700859694_48979"," 0.03526159"," 3.49965803","-0.38520201","-2.20730900","-4.04076145"," 1.11511397","-0.78062140","12.20707955"," 2.15613202"," 2.68659897"," 3.14877646"," 1.51386458"," 2.90473825"," 1.50852363"," 1.91451536"," 1.06109473"," 0.36847623"," 1.74836727"," 0.70869542","-1.28278654","-0.42776001"
"1700843903_37153"," 0.03567525"," 1.87261137"," 3.28878436","-3.22191311","-3.93724039"," 0.30690203","-0.11502928","11.80446254"," 2.15511908"," 2.66236483"," 2.97107456"," 2.29500669"," 2.25971631"," 1.52864082"," 1.74540255"," 1.17648168"," 0.36859637"," 1.77523019"," 0.71741564","-0.41236666","-0.44099058"
"1700847454_51257"," 0.03547069","-1.44948011","-0.78857731"," 0.33034097","-3.19182509","-1.37125390","-0.73782200","11.19993284"," 2.15307341"," 3.25067989"," 2.31565919"," 2.11066231"," 2.22776709"," 1.67882168"," 1.48461578"," 1.11829175"," 0.36900651"," 1.53657319"," 0.74599491"," 1.73969149","-0.46192472"
"1700871883_06306"," 0.0362012"," 0.6052257"," 0.4185953","-0.6197612","-4.2234948"," 0.1483846","-0.6112481","11.3973375"," 2.1571611"," 2.8785364"," 2.7804374"," 1.9320648"," 2.1691494"," 1.6843697"," 1.3736979"," 1.0680453"," 0.3687067"," 1.8944302"," 0.7202287"," 0.3626037","-0.4323945"
"1700891533_07764"," 0.03490237"," 2.87660621","-1.33628871","-1.12960507","-4.02157290","-0.19089301","-1.16856968","12.44450049"," 2.15331910"," 3.20907303"," 3.65644376"," 1.47785568"," 2.80950756"," 1.88459179"," 1.75849529"," 1.25351416"," 0.36937817"," 1.87314269"," 0.73606839","-0.30829751","-0.44642372"
"1700881673_79884"," 0.0356744","-0.7367978","-1.0263586","-0.9952439","-2.8658573","-0.1792646","-0.3107179","11.5688621"," 2.1524958"," 2.6052082"," 4.5394707"," 1.7634146"," 2.2471582"," 1.5855706"," 1.8041123"," 1.1148966"," 0.3689627"," 1.4750066"," 0.7144773"," 0.1735161","-0.4454433"
"1700890232_1402"," 0.03525685"," 2.11442062"," 2.99340737","-2.64466410","-4.29856684"," 1.26525898","-0.64209372","13.42554565"," 2.16221051"," 2.68367024"," 3.92679662"," 2.04758689"," 2.82187588"," 1.78881623"," 1.70909481"," 1.24981357"," 0.37203786"," 1.73313415"," 0.72017453","-2.72987890","-0.43004645"
"1700839225_21572"," 0.03611589","-2.32838365"," 1.24662706"," 1.27514596","-4.70066889"," 0.34632621"," 0.07830118","13.88670228"," 2.15513512"," 2.67704351"," 2.86476387"," 1.61257838"," 1.91400765"," 1.75411075"," 1.51819934"," 1.10952960"," 0.36795206"," 1.53703233"," 0.71215497","-2.42746467","-0.43410664"
"1700874732_35313"," 0.03619933","-2.58756714"," 0.45550205","-0.36589028","-2.01150367","-1.14576163","-0.19106774","13.98094840"," 2.15465850"," 2.64930174"," 6.27283985"," 1.39298925"," 2.09862669"," 2.00226128"," 2.06393206"," 1.29555467"," 0.36943002"," 1.88426544"," 0.75914449","-1.36698020","-0.46530598"
"1700852512_89111"," 0.03570289"," 0.85199510","-1.10722715","-0.05892489","-5.08493658"," 1.79706164","-0.31885129","12.41021078"," 2.15477976"," 3.01004312"," 2.23921617"," 1.63299126"," 1.93723479"," 1.88192911"," 1.80897665"," 1.06171928"," 0.36829689"," 1.73580195"," 0.68807962","-1.70558760","-0.40742208"
"1700863745_1199"," 0.03666481","-6.50090664"," 0.77033356"," 3.10091032","-1.53889897","-0.37859100","-1.42902097","11.70084810"," 2.15222230"," 3.89867005"," 2.47675376"," 3.48013560"," 1.99899197"," 2.18306474"," 1.99880982"," 1.45736514"," 0.36933883"," 1.39637975"," 0.76645246"," 0.27553914","-0.46844996"
"1700838034_5113"," 0.0357776","-3.9048522"," 0.5615329"," 1.8312964","-3.2323420"," 0.9105435","-0.8702761","12.5862361"," 2.1510377"," 2.6648763"," 4.8692510"," 2.2730661"," 2.4973027"," 1.6023050"," 1.7510333"," 1.1937013"," 0.3692878"," 1.6178474"," 0.7541714","-1.8327639","-0.4590469"
"1700841502_19501"," 0.03700863","-1.37451218","-0.11151240"," 0.18852024","-4.46770312"," 0.92674975"," 0.51247767","11.92119926"," 2.15695449"," 2.81895608"," 2.76050343"," 1.40052685"," 2.18960333"," 1.47773529"," 1.63727357"," 1.26336599"," 0.36830285"," 1.61096812"," 0.67276891","-0.83166682","-0.41034828"
"1700891099_06577"," 0.03535688"," 0.51556536"," 0.44736563","-0.57691703","-2.41776323","-0.84494626","-2.60542675","12.43117632"," 2.15149117"," 3.18884513"," 4.26888280"," 2.21002905"," 2.52775752"," 2.48992139"," 2.41477548"," 1.54905215"," 0.36860294"," 1.91345895"," 0.69296440"," 0.19734435","-0.43065320"
"1700889524_00287"," 0.03581540","-0.01013562","-0.94771885","-1.04981153","-1.56307355"," 0.59003011","-2.00651662","13.22998054"," 2.15300183"," 3.97565858"," 5.02147468"," 2.73425353"," 2.37119927"," 2.26068969"," 2.70972843"," 1.32963959"," 0.36806915"," 1.73881803"," 0.73539058","-1.88613792","-0.44022757"
"1700885237_55634"," 0.03608050","-5.68567586"," 0.08909126"," 2.04600539","-2.42500825","-0.60729369"," 0.31402726","13.57768792"," 2.15327261"," 2.50454791"," 0.55895996"," 2.07299769"," 2.40103047"," 2.12990869"," 1.99951460"," 1.35695105"," 0.36910487"," 1.85793482"," 0.74430728","-1.27944993","-0.45288320"
"1700895076_69956"," 0.03588097","-6.71543876"," 4.83299987"," 3.48300519","-1.94412995","-1.15588603","-1.14623355","13.48193740"," 2.14993900"," 2.76889062"," 3.30674099"," 1.98136432"," 2.55613705"," 1.99112223"," 2.11395706"," 1.45706775"," 0.37002507"," 1.64771742"," 0.74476418","-0.97390968","-0.47038111"
"1700897619_03764"," 0.03641204"," 8.87961706"," 4.07507435","-7.56967824","-1.07196679","-1.17085161","-3.10330146","11.98406865"," 2.15521004"," 4.99460178"," 2.43192020"," 3.67023873"," 2.57864879"," 2.55098494"," 3.03765497"," 1.44353998"," 0.36981477"," 1.46763251"," 0.76487532"," 0.88613528","-0.45944915"
"1700841666_89791"," 0.03639178","-1.17579166"," 1.01867971"," 0.01551677","-4.54470755"," 1.40092804"," 0.19065228","12.55652103"," 2.15536997"," 3.45253312"," 2.76913349"," 2.36651743"," 2.47143624"," 2.05174847"," 1.82144148"," 1.10440523"," 0.36765974"," 1.55756224"," 0.69342775","-1.77847794","-0.41450452"
"1700853609_94267"," 0.03703939"," 2.37568013","-1.83314881","-0.49125458","-4.05124744"," 1.53540311","-1.01721905","12.37495823"," 2.15717565"," 3.26917894"," 2.87191007"," 1.21551082"," 2.43105515"," 1.86157146"," 2.05583108"," 1.19732892"," 0.36955001"," 1.78518135"," 0.69155233","-1.30389143","-0.40861622"
"1700838034_46562"," 0.0367178852","-4.0885064563"," 0.1086135241"," 1.9075608619","-3.3267011753"," 0.0009580838","-0.1605343385","12.7283443562"," 2.1544219428"," 2.6208187783"," 1.5326562830"," 2.0377301112"," 2.5168824761"," 1.7329002560"," 2.3214778605"," 1.4083002378"," 0.3689433872"," 1.7334010073"," 0.7160283805","-0.9409504599","-0.4364914743"
"1700851144_28209"," 0.03645551","-3.59175812"," 3.68640754"," 0.85243129","-2.69674475","-0.91076530","-0.62978296","12.47167004"," 2.15023251"," 3.18566398"," 3.45683600"," 2.68383295"," 2.30882738"," 2.27177259"," 1.74115825"," 1.44164229"," 0.36949136"," 2.27343342"," 0.80724884","-0.05023992","-0.49325238"
"1700885304_06816"," 0.03714589","-5.49937104","-0.83325271"," 3.57425386","-3.49729658"," 0.61318034","-0.42620351","12.11726871"," 2.15341864"," 3.46887541"," 1.66552609"," 2.46212603"," 2.47411296"," 1.92372856"," 2.19242008"," 1.32498568"," 0.36787193"," 1.44744924"," 0.70793745","-0.74987973","-0.42717566"
"1700892521_9018"," 0.03624138"," 1.00072341"," 0.68055237","-0.28035359","-5.17106348"," 0.24007522","-0.26812051","12.58688432"," 2.16155005"," 3.61781442"," 2.66174940"," 2.09114514"," 1.72586297"," 1.73300436"," 1.60134585"," 1.09582849"," 0.37043600"," 1.69977803"," 0.70032994","-0.91848406","-0.42534744"
"1700850003_70497"," 0.0368905","-0.5299563"," 0.2764460","-0.5533322","-3.7309166"," 1.3593804","-0.4245390","12.1156138"," 2.1573063"," 3.1519828"," 3.3573658"," 2.1724184"," 2.3738745"," 1.6269252"," 1.5666434"," 1.0731756"," 0.3693624"," 1.7114041"," 0.6870462","-1.4023224","-0.4119420"
"1700844968_87256"," 0.03826845","-2.76302402","-0.66116702"," 2.02052681","-3.13000514"," 1.62003503","-2.01518243","12.69822800"," 2.15729441"," 2.63709721"," 1.62565347"," 1.72280641"," 2.16768398"," 1.96646381"," 1.92546208"," 1.37089926"," 0.36912976"," 1.59490595"," 0.73369083","-2.19315619","-0.43566898"
"1700896362_12855"," 0.03672357"," 0.07061942","-0.62674281","-0.91387975","-2.41678675","-3.38244234","-1.12718115","11.69901868"," 2.15459269"," 3.33893308"," 4.17367539"," 1.67208619"," 2.64434692"," 2.52988142"," 2.23159339"," 1.45651881"," 0.36878144"," 1.96575375"," 0.72680702"," 3.48677047","-0.44523814"
"1700854855_29945"," 0.03735501","-0.22771324","-1.08144910","-0.86603564","-0.52705071","-1.75364536","-2.56963387","14.07755591"," 2.15463082"," 4.28189724"," 4.21346768"," 1.81984753"," 2.54991283"," 2.34674194"," 3.23937392"," 1.55809808"," 0.36866139"," 1.54555891"," 0.69998000","-0.49617634","-0.43087537"
"1700863302_76761"," 0.03706432","-1.64902831","-0.41570244"," 0.14796819","-3.78903588","-0.51733248"," 0.31829267","11.41544056"," 2.15282604"," 2.94107343"," 2.79687588"," 2.01076632"," 2.14701235"," 1.63406772"," 1.38556150"," 1.18120340"," 0.36815462"," 1.54402129"," 0.69871175"," 0.88096302","-0.43082693"
"1700889132_99388"," 0.03767513","-1.91047421"," 2.15011895"," 0.07845224","-2.88358060"," 0.19684723","-0.81229598","12.37514435"," 2.15380862"," 3.26983693"," 3.93573057"," 2.65779874"," 2.64707671"," 2.08136392"," 2.47731286"," 1.33179642"," 0.36842759"," 1.92159770"," 0.71524084","-0.63426554","-0.43402659"
"1700852566_23145"," 0.03824712"," 0.16662807"," 1.26599389","-1.93990957","-4.18962973"," 0.40117615"," 1.28093690","12.96751222"," 2.16360387"," 2.93944628"," 4.15240382"," 2.02739055"," 2.39988868"," 1.51030496"," 1.72411100"," 1.14305135"," 0.37131970"," 1.71588943"," 0.70131479","-1.34894150","-0.41356060"
"1700874478_38901"," 0.03839156","-0.37364277"," 1.21072095","-0.41196327","-4.86749138"," 1.20913858"," 0.56157931","12.69082753"," 2.16088584"," 2.77310639"," 2.77142211"," 2.19094460"," 2.15300218"," 2.10556968"," 1.73187805"," 1.19187239"," 0.36835459"," 1.85850336"," 0.70735219","-1.57306144","-0.41688997"
"1700872226_59744"," 0.0369936"," 0.2554570","-1.1822781","-0.2052553","-2.4958886","-2.3016858","-2.1616087","13.3877342"," 2.1550820"," 3.3051455"," 2.8399929"," 2.0542134"," 3.1549587"," 2.1839355"," 2.4274675"," 1.3052082"," 0.3692892"," 1.9743936"," 0.7327838"," 0.6646557","-0.4497341"
"1700892547_16622"," 0.03873426"," 0.94663822","-0.99020745"," 0.58541701","-4.96010534"," 1.25662163","-0.87500844","12.20751556"," 2.15467843"," 3.70251511"," 1.89199517"," 1.71691326"," 1.69635331"," 1.45651224"," 1.33279505"," 1.15913089"," 0.36862180"," 1.57616703"," 0.70089586","-1.06551632","-0.41675234"
"1700856157_7905"," 0.03895299","-2.50844810","-0.78213474"," 1.68057447","-2.74671562"," 1.24125515","-1.92674686","11.71306534"," 2.15585856"," 2.92688711"," 3.14008127"," 1.90189462"," 2.10029522"," 1.96718000"," 1.85413143"," 1.05791758"," 0.36791731"," 1.64207206"," 0.71958216","-0.79375896","-0.42911440"
"1700864852_05117"," 0.03771608","-3.86845591"," 0.52740284"," 1.45431628","-2.26095172","-0.90838694","-0.77968361","12.88080465"," 2.15323268"," 3.18669063"," 2.95097868"," 1.67252003"," 2.84790213"," 2.36373452"," 2.55616331"," 1.22161864"," 0.36808548"," 1.69402052"," 0.74257806","-0.11292261","-0.44833358"
"1700862012_05292"," 0.03751629"," 4.41920892"," 0.92189189","-1.41851899","-5.41579780","-0.49711362","-0.69631926","12.66128668"," 2.15402189"," 3.65460104"," 3.63379532"," 1.48878189"," 2.34474109"," 1.56338904"," 1.84320571"," 1.15667650"," 0.36781175"," 1.81851772"," 0.73051060"," 0.14137091","-0.43385299"
"1700846096_47233"," 0.03901484"," 0.07509170"," 0.02339701","-0.10324448","-2.27742900"," 0.21525545","-2.48144112","12.42817101"," 2.15557195"," 3.81354760"," 3.96384064"," 2.07667432"," 2.29842135"," 2.06326579"," 1.97312649"," 1.34901297"," 0.36814304"," 1.54194085"," 0.79843984","-0.62576028","-0.47065713"
"1700882964_69985"," 0.03819381","-1.36432264"," 0.56754874"," 2.04354769","-3.48814360"," 0.38444172","-2.12008257","12.20408947"," 2.15804775"," 3.35803460"," 3.90094765"," 2.56328147"," 2.01414332"," 1.75014470"," 1.94647257"," 1.14675075"," 0.36781268"," 1.69621648"," 0.69220040","-0.36627243","-0.41472831"
"1700866798_03152"," 0.03919757"," 0.17712471","-0.75793046"," 0.35507173","-3.46057282","-1.16106622","-1.17949411","10.89081059"," 2.15498449"," 3.92078321"," 3.96607955"," 1.94775933"," 2.04060277"," 2.15364293"," 1.45562567"," 1.13799337"," 0.36775510"," 1.84494511"," 0.67481732"," 2.67972889","-0.40552044"
"1700880496_76717"," 0.03912427"," 4.13067784"," 1.31956928","-1.65761682","-4.23387340"," 2.08678010","-1.89516988","12.85799158"," 2.16847338"," 3.04049196"," 3.30248277"," 1.89055009"," 2.02839815"," 1.51960818"," 1.70782347"," 1.06008960"," 0.37132795"," 1.52289143"," 0.69199929","-2.29994533","-0.40085734"
"1700840550_44164"," 0.03898736","-1.90937184","-0.46610933"," 1.69686194","-4.45175126"," 1.40306486","-0.18203836","12.01361751"," 2.16169659"," 3.07547255"," 2.29875437"," 1.72650916"," 1.78067666"," 1.54738621"," 1.74500398"," 1.27493225"," 0.36766267"," 1.79131803"," 0.67102275","-0.97020040","-0.39436584"
