run,delta_pop,gamma_pop,km0scale_pop,tBegin_pop,offset_pop,omega_delta,omega_gamma,omega_km0scale,omega_tBegin,omega_offset,a
1674409269_28021,-1.90227763933362,-6.26901872694964,6.22040394679251,-0.184966459598307,2.0797934491272,2.4102368967549,3.98053510270174,0.0765608109856072,0.325754595489707,0.0064655919100666,0.031524445387378
1674422718_36369,-2.06236017348128,-6.01650927621213,6.22058176763908,-0.185055789956603,2.07978325156233,2.56198036556442,3.96300792302284,0.0962909892860236,0.325529524698571,0.0049540138962575,0.0316200689792394
1674435455_49292,-2.32972581288465,-5.62123390515801,6.21817372903613,-0.185116113968602,2.07947594028455,2.80814283386216,3.85165911028495,0.065671035849086,0.32536400008987,0.0056933260291369,0.031508364739802
1674433630_3437,-2.49293291734415,-5.5352695837796,6.21835984499277,-0.185032630786598,2.07972361965245,2.88878143969307,3.98119473669314,0.0655238444980625,0.32529983599232,0.0046757308731745,0.0315071112577205
1674420429_02561,-2.06294762503058,-5.99260048282101,6.22071875208378,-0.185018224562683,2.07949657070804,2.5583123610709,3.94531523875619,0.0796724549450483,0.325307085651679,0.0041547316577,0.0315483130624052
1674416629_93343,-2.54001795318474,-5.43560273885255,6.21869987411004,-0.18516644074808,2.07926084136484,2.87877868151598,4.01462276969649,0.068763769552271,0.325712087313103,0.0059413586289475,0.0315050168950577
1674412440_06412,-2.40749579199611,-5.70404463178261,6.21652982306774,-0.185371684034952,2.08026327105642,2.8048580839029,4.18600828927897,0.0651497106011805,0.325434403004869,0.0041921373967083,0.03150724317931
1674432152_1213,-2.71054770611957,-5.32288977796744,6.2169585722011,-0.185358701680399,2.07986302842101,3.0239588471608,4.04533184352066,0.0652132332014146,0.325401380746202,0.0043941884138197,0.0315037436144936
1674434535_33058,-2.55438987718103,-5.54641789547496,6.21798125760769,-0.185163973407807,2.07974235553198,2.87579711162676,4.15468437706402,0.0649768435421272,0.325423770643992,0.0050126370375787,0.0314956932536669
1674410218_64439,-2.570436225013,-5.48166181187236,6.21696954843901,-0.185396995198926,2.07963132151921,2.88508545074955,4.10674985220246,0.0654867346977965,0.325645158958942,0.0062455343585879,0.0315010621408502
1674422521_60202,-2.3720756150307,-5.55467212138651,6.21673577699684,-0.185335709396728,2.07974937432428,2.74405097811336,3.97125890231199,0.0668253085491531,0.325479295097935,0.0049037380216344,0.0315152369719205
1674409588_90409,-0.853615422592558,-7.27885074767092,6.24745996378415,-0.184020882731261,2.07963254481896,1.20537377188923,2.88281383026548,0.281778081627265,0.326046359080346,0.0043929334908062,0.0316925662629646
1674428761_49788,-3.30321412090283,-4.62543616451895,6.21784344594155,-0.18539502509547,2.07957038584538,3.45530144492971,3.80961313344085,0.0648042027719619,0.325611385605401,0.0043347233717199,0.0315015167962818
1674435128_04797,-1.36920917392189,-6.85135285006497,6.22780706409631,-0.184550846287182,2.07952556186933,1.92086596520215,3.60303001200897,0.14554143931821,0.326030524776851,0.0037648541814143,0.0318929467491259
1674415926_41813,-2.93813040738486,-4.92855093545195,6.21703555009412,-0.185274653670181,2.07959608790881,3.08074033545127,3.99698902570843,0.065618111708272,0.325637196428249,0.0053194652200053,0.0315519799468697
1674429616_41637,-6.99033600970006,-1.32263719562924,6.21811647835333,-0.185172277562419,2.07941246375249,3.67625754704247,1.76900346975356,0.0663431729813024,0.325280553495436,0.0048952523173351,0.0315195681195331
1674411540_48237,-7.33961947373511,-1.04985970850801,6.22103083662841,-0.184794289053285,2.0797727532462,3.40476587376516,1.41468564164033,0.0715753337521797,0.325310506829191,0.0061012828103131,0.0315094973352754
1674432590_12988,-3.4831159373482,-4.49013034181483,6.2184724553592,-0.18513727346275,2.07897733513719,3.63581158883732,3.78734753806678,0.076264393695372,0.325420200359249,0.0051895522020969,0.0315254598648619
1674410896_24298,-7.34346459179117,-1.01283687359832,6.21930024094675,-0.184989684737408,2.08008941192857,3.29140715553899,1.35722886807754,0.0662413330156402,0.325402739987749,0.0060826323355049,0.0315056451961084
1674412636_97167,-7.26081189356969,-0.969259480601361,6.21868055150551,-0.184974375920139,2.07900183590266,3.08612672740313,1.2552933651474,0.0655718464495608,0.325234438083141,0.0047035502377878,0.0315077390472309
1674427341_2511,-2.84389454758179,-5.1302043777436,6.22109937883715,-0.184974670779371,2.07969147211386,3.15476419316702,4.00668488787831,0.0772707379169787,0.325525751499136,0.0044806403201576,0.0315237111949428
1674411324_58066,-3.06354948304015,-4.83842322325206,6.21769719446381,-0.185240132950375,2.07946854654246,3.25936228383748,3.89996967541799,0.064950550910874,0.32551447761913,0.0045229346215833,0.0315007781040746
1674422164_72568,-3.70467939362127,-4.30627558664695,6.22495188702001,-0.184736625900327,2.0795015541764,3.72760904310982,3.79539786547756,0.103692718114902,0.325531915297622,0.0034854800904698,0.0315334453858029
1674415219_31115,-3.94045898402187,-4.05616541327971,6.21889744931196,-0.184983326559047,2.07995547054395,3.76887461165219,3.73377706680191,0.0668723944307673,0.325420377445237,0.0059558723511517,0.0314904826279102
1674433260_73238,-3.50958042355713,-4.42390531119722,6.21768627855971,-0.185306098507637,2.0793264304828,3.47430972649561,3.88232386426922,0.0671682708488453,0.325586612545347,0.0061442864272518,0.0314998381046574
1674417800_78996,-4.29695918253247,-3.76225555139501,6.21821168278385,-0.185133575274629,2.07949204409821,3.87712059302442,3.70740944152967,0.0646164919547403,0.325329856732264,0.00428059093943,0.0314930723782129
1674417190_55593,-2.87614450590735,-5.0427348339696,6.22291105306362,-0.184839142225361,2.07968603313028,3.30485507340691,3.79348986132478,0.103621148125588,0.325818107951919,0.0046183765079525,0.0317281553138507
1674412227_93387,-1.66803379714834,-6.41627812170425,6.21717542471343,-0.185311208288241,2.07962538151639,2.20697630984096,3.74898958491765,0.0669441085448989,0.325592482901905,0.0057429403995572,0.0315344753149093
1674411146_87096,-4.29894635124112,-3.56177106810744,6.21610154733476,-0.185337943802308,2.07928574160782,3.75931529644843,3.5025927563876,0.0684472118819912,0.325225041870914,0.0046612206666485,0.0315056354409822
1674423692_05722,-6.96320691719236,-1.2642740523337,6.21801141139007,-0.18515228051513,2.07957615395771,3.4856731601623,1.78394139531356,0.0648863939621472,0.325201655915348,0.0044801980426954,0.031554695651765
1674427089_50964,-4.4692568889143,-3.44827090927089,6.21773676349951,-0.185238765447536,2.07966271242343,3.86599363650584,3.43117132059814,0.0656697881777509,0.325442380042537,0.0062118532456886,0.0314834706510219
1674430786_22282,-4.38130180002062,-3.50554146496485,6.21894774691561,-0.185093910795823,2.07895220732623,3.81699074362445,3.47233549854008,0.0730781759398556,0.325634399208486,0.0051630338242518,0.0315114911819777
1674424533_4151,-6.78425547480668,-1.56375048660352,6.21807376297149,-0.185168347202123,2.08002216993246,3.95725217906559,2.0446446736876,0.0638826800549281,0.325232062142539,0.002256693145008,0.031505471963889
1674429361_31968,-7.19363454449948,-1.21431983777772,6.21955219858155,-0.184943254359405,2.07994757218171,3.66184736113684,1.62969116868134,0.0659511581056637,0.325430731204,0.0051814086633346,0.0315062408136059
1674433896_46683,-5.30690049778052,-2.65768491691207,6.21810552895214,-0.185184160422168,2.07916293392277,3.92138096311336,3.06213559857249,0.0656881372110013,0.325276124407458,0.0057359588546589,0.0314981818745407
1674420022_03854,-4.38164553135318,-3.49419478357343,6.21580197652909,-0.185401470810153,2.07996832540079,3.84016996023231,3.39030902524909,0.0665635354586107,0.325405882775653,0.0059652997559649,0.0315005028955335
1674416378_73352,-6.04964050053284,-2.0601316263873,6.21878516377466,-0.185048132102257,2.07971112037457,3.95589921347438,2.59106828804412,0.0658306751828838,0.325196388678666,0.0046140308990707,0.0314965274876573
1674407757_02849,-6.4310903735893,-1.82206671129699,6.21757331299199,-0.18524607432317,2.08004106091297,4.04191498190858,2.33953541812678,0.0645260027260627,0.325267557744694,0.0045523156112717,0.031515847774727
1674409017_05579,-4.86656958655723,-3.09925080951632,6.21656652082399,-0.185354423653674,2.07984320686534,4.02802295006909,3.23495406130447,0.0673651690029945,0.325347898847233,0.0050459237966717,0.0315267827580974
1674419342_41212,-5.21865901235251,-2.78204436082974,6.21878207471419,-0.185042903430848,2.07936052379574,4.01440436283932,3.11153559762584,0.0672318204848844,0.325467017420293,0.0048485455890261,0.031495829795963
1674408219_40017,-6.67834499505327,-1.57273811522551,6.2193926851268,-0.185016519965466,2.07974603303039,3.75634149029672,2.16341304045187,0.0647442482618845,0.3253378142015,0.0064144758771767,0.0315084144599178
1674432900_74369,-4.81528210685231,-3.23998751650601,6.21994732888588,-0.185176828892382,2.07909170697611,3.97527280118813,3.49165156341996,0.08397633048513,0.325585607657488,0.0061364204283719,0.0316218707326224
1674431544_35032,-4.13425102510206,-3.85898022264598,6.21870015698862,-0.185100675855052,2.07969146598107,3.64190470929333,3.85142084950023,0.0654418333106488,0.325360092012352,0.0048500746033692,0.0314952792965955
1674411894_3957,-5.470108535017,-2.53869772501837,6.21875699822599,-0.185048565003603,2.07989433721099,4.01499459495693,2.9862214296379,0.0659550442360617,0.325369057181219,0.0044881483648175,0.0315022160320923
1674426127_32308,-5.90991691204363,-2.1754537566728,6.21880039678013,-0.185093001985404,2.07941787497648,3.9722499775619,2.70058357518056,0.0650765022328703,0.325362651106117,0.0052605471184131,0.0315010143646804
1674415734_10678,-4.2575901219449,-3.588355755861,6.21824533943588,-0.185155008325207,2.07932772853415,3.68039056292265,3.57484492591087,0.0659802663323585,0.325448699901716,0.0048743945454374,0.0315075132466205
1674408457_75469,-5.23685846417996,-2.71900645579013,6.21792738965929,-0.185184702008533,2.07949075689514,3.96423524856724,3.076203606048,0.0654068231537418,0.325304864135717,0.0057962685992615,0.031495916960525
1674423979_38181,-5.58397511531789,-2.5418157935242,6.21786594438422,-0.185297195151985,2.07913057409579,4.07764363320223,2.98588613292822,0.0663563439307604,0.325496067712679,0.0049679640408435,0.0315048474420193
1674420745_91971,-6.35053031936465,-1.73974045070934,6.22158880171457,-0.184936063170633,2.07935329225066,3.68405233358029,2.42258828596,0.0761601158951811,0.325457406640236,0.0059380395842275,0.0315142854206759
1674419165_33505,-4.96286105003389,-2.95115086632969,6.21754934994904,-0.185103583249624,2.0799129144065,3.93900008408395,3.19352306520955,0.0660530961860627,0.325130465813627,0.0048368479455816,0.0315115859799822
1674410642_31034,-5.15342464817212,-2.87646373621643,6.22006933219976,-0.18499398212996,2.07995767559624,4.0329204766764,3.20228392006189,0.0707887058954273,0.325459144253396,0.0038811987214982,0.0315067857020985
1674410446_56228,-1.64531701682378,-6.67605467176341,6.21674994633802,-0.185478021448403,2.0804534253093,2.13318065089159,3.99098825666596,0.0700402988284619,0.325660995034243,0.0042106974997856,0.0319965074024173
1674425807_80104,-1.9123184703478,-6.04878857203001,6.22233288202105,-0.184910609434363,2.07946814999379,2.50466023955735,3.70021450344925,0.111007756862192,0.32559254710918,0.0053484323851194,0.0317481566587998
1674415412_67988,-1.1485248034869,-7.02947044526512,6.22696563818193,-0.184494784575685,2.07966218231777,1.63275851075128,3.29459766380791,0.130970338477206,0.325771189880612,0.0042591736454836,0.0318275304834354
1674416852_264,-5.61927304619547,-2.48044312550348,6.2271263904521,-0.184940973788269,2.08029168612305,4.1669545828226,2.8859872954665,0.148818029232804,0.3255479282145,0.003331494051217,0.0315631481558625
1674418095_25835,-2.40105491094517,-5.70830003289535,6.243133824528,-0.184161005024127,2.08017764638878,2.82487116628224,4.17499816055496,0.241195919911686,0.326401102452134,0.0045136317833843,0.0316406083054682
1674428053_8497,-0.816326001090323,-7.50312236710408,6.24673725985028,-0.183683689727277,2.07931992209251,1.03477826756688,2.97516906170849,0.259129680898081,0.326527558955797,0.0047402682990952,0.0325594787437009
1674427736_39836,-4.58045080143666,-3.41549176204154,6.22977141751825,-0.184710451958582,2.07988785317854,3.80293893587086,3.64050968230504,0.166591267277707,0.325413524338921,0.0043319181055125,0.0315577237874573
1674424188_92927,-0.864666749485238,-7.44942904768525,6.24385584557741,-0.18390858485008,2.07971526444158,1.1550870990241,3.04649632295,0.293909881464047,0.325882893766892,0.004218510131595,0.0320089150508574
1674428958_77187,-3.48511269797207,-4.52879224536445,6.22846666050445,-0.184441675574132,2.07972977708013,3.59815293675365,3.88865202887553,0.131619603703632,0.326215056289746,0.0057211056320232,0.0319200262057863
1674428414_1949,-0.955232032165489,-7.27365077420118,6.27151446074074,-0.183873118735178,2.0797186869893,1.57071457836943,3.1195076023797,0.498975322213547,0.325924249498929,0.0046660248992862,0.0325216526957216
1674426693_68011,-1.65614094228184,-6.69265499091717,6.24609015609815,-0.184070637224459,2.07946769687159,2.40091699428825,3.8981268954633,0.265831948950158,0.325670524050717,0.0037802853499749,0.0321531403118762
1674413620_16813,-2.62597420039,-5.46499076580988,6.24274907688273,-0.18415269274094,2.07976835625208,3.14838839811821,4.04278956044245,0.269811940931419,0.326285653650652,0.0124180544779539,0.0320050597931749
1674421363_45289,-2.78491261338125,-5.20721068513152,6.2402673628088,-0.184262212683245,2.0790768705178,3.14578417511566,4.01414375335941,0.261433000473637,0.326417948506115,0.0049158503693492,0.0317674824399056
1674423325_84906,-2.58233398701602,-5.5778441157216,6.23929618946207,-0.183984989912827,2.07885411273291,2.8752258059699,4.33526056565075,0.217440568648465,0.325345333167379,0.0021452704632883,0.0320616235836213
1674408012_93469,-1.73487291804236,-6.42126060528215,6.24096310352976,-0.184030206125333,2.07963661816749,2.36400126078469,3.89348539631358,0.247805247957689,0.326094500202858,0.0046662626089755,0.0323334540317888
1674418477_13216,-0.919109427564533,-7.27753429287159,6.26611413793241,-0.183553935352854,2.07893696754714,1.44162660407372,3.04586370133009,0.438910486548066,0.325759402506119,0.0037648447805145,0.0331876562288755
1674425389_55451,-4.4310716021937,-3.61961061650797,6.23299289659027,-0.184377457722359,2.07964371820584,3.92449565369683,3.70153397743267,0.184638615019684,0.325245121461312,0.0051167682214941,0.0316003424274641
1674425106_68753,-7.18922824202986,-1.22450791590523,6.23482528368212,-0.184083983647057,2.08065922557137,3.66511903920851,1.75101255315396,0.219984423672201,0.326577065514484,0.0105210541648888,0.0327407541684762
1674409911_8835,-2.10754718091095,-5.95960343936271,6.22708969258626,-0.184895073814749,2.07941885876013,2.65714560397498,3.95579626663126,0.203015492072798,0.325923666353592,0.0048014200443911,0.0331292541884135
1674418842_14991,-7.43644229504276,-0.818147742244179,6.23774697048222,-0.183414936575559,2.07930836170533,2.89064403405196,1.00574564669564,0.272840452492599,0.324739796185184,0.0068170577656951,0.0331801634574712
1674406912_06505,-0.78493875503628,-7.3795030907333,6.27337603314376,-0.183202399570399,2.07866832377987,1.12811200594755,2.82264404010074,0.422585944063263,0.327563980730869,0.0049805976491264,0.0349230027597591
1674407277_02102,-0.793882127948415,-7.56216188618282,6.31771279709663,-0.182092823623481,2.07844247689003,1.36440971233668,3.15667024261309,0.616206432510999,0.327252590643022,0.0037247811308902,0.0351891384565558
1674419593_39893,-0.765291856018753,-7.38806623312161,6.31921775957701,-0.181649353812954,2.07835621548285,1.36486072668151,2.87245757389489,0.5666448532899,0.326476864051602,0.0143598457696147,0.0357582453428337
1674413236_3632,-2.58611786047949,-5.51758411875391,6.25637002252043,-0.182979503884164,2.07901035336679,3.30847467729484,3.92786246650901,0.334307141357989,0.325754981221127,0.0201032865506079,0.0345033441064892
1674435772_44878,-3.88305670879183,-4.13447515325693,6.45529647329615,-0.179287299933593,2.08117896557089,4.16785862247332,4.19242890942049,1.05423616786967,0.328442406277783,0.0050599062649447,0.0388213390533108
1674408778_60074,-0.782125698141418,-7.25496714669673,6.35361177955683,-0.180983621778273,2.08128469155948,1.54416152050051,2.87238006864729,0.720841048476255,0.328466993773524,0.0069410274517974,0.0413806219420978
1674434850_98293,-7.23355557126737,-1.08139111607503,6.42087028188764,-0.178940487302608,2.08154549861921,3.71482696693819,2.17606279180335,0.841153207169715,0.329950340811711,0.0153302761091376,0.0396322473776777
1674434192_92227,-0.926031408426477,-7.46064300582105,6.37536392948207,-0.180763821184783,2.08115044410984,1.8797304380653,3.50805801749836,0.873664675136459,0.328970266927766,0.0269165224368929,0.0392182060578802
1674431072_89429,-7.13852256902541,-1.19108759364861,6.35947144295975,-0.181700244352052,2.08188116735724,3.69025055634909,2.22014128027417,0.846358573056852,0.330066157188825,0.0176886481240773,0.0369573041570115
