Unnamed: 0,run_tveqIaYt9ZVkzfZwmhWv,run_FwgYG8uWYbGSV44Kta2j,run_MuNPfHSfb1GC3WrQ6bAK,run_o4fymaJZFfOxg0iEnjyg,run_fTSnbqQ2eAEAd8NuLSXy,run_bYzjX7SC5KXt6C574Ugj,run_grtmgdtl4K5ZjGLIVcVZ,run_MVrPVa3nYGKaSUfZvNjy,run_MgAaBkS8L0SmxDb4coKj,run_DpVRDa1FShNCEqXNHaUA,run_lx1anlJlNGGb5RrGInuE,run_bMZJEGqIC9CVm1Ysql43,run_YEB9C6mj6w2eAYADDl19,run_3ZJMHEmZkJK7A3qKYmgo,run_B28oauUTfG3FzjA0ZjTG,run_6E4U8dhfRCwIOS4KO27Z,run_saeyLC0EALSDREpJgX9r,run_vt6mapVRFkDoDn9RKyOw,run_eY4Aa3B3T6WmH0zmo0BD,run_OtTK4qp6OwyjMI0Ix3ic,run_Cx14YvzaLM1m7BBYlOsr,run_xJN6ZtUMiqzjkstuOyiU,run_uETE7RmylGS1krT9YVRy,run_udiUeI1Om5zhYSvvYKRL,run_494HHXh1eGHtSvFEUcgW,run_capkYvBqFsxAjSOab1Pl,run_LurTmThpAFUypisBXQYx,run_kki7eqDrCLR0MV6gpy2j,run_CcuLx1vDtu8zPLqKXgUg,run_zeTmVR4erOKRzubBErpz,run_apJCZkIQl3twXS2kbCLF,run_PNySZK1B2BEmldyNTAqS,run_iw8gmzYTqc1XBq1cMJfF,run_1gXxzvFUPsUgvHE45JY2,run_LT14Yhb8W1OKnHSaSOnQ,run_XgB6QtmP8GmAwgOXG8V2,run_5oSL3P4x9OUoyBig92xD,run_7mADdwqB6x8QeaU0uNqd,run_aEvcL88xv6ch2NUzPtrx,run_IxwfI9AmLYQiAXOjojfM,run_xF5bKxRWGZfnxMfELMwy,run_0e1rc4B390LCzJ8qPfSQ,run_J35ACSCjYfswZVGJMzkR,run_Ms7AWU1VHwX0GSJGlsTZ,run_INQH2a2j2zz8abxBEkvB,run_q4xXDesvbzXFa0vOWfFi,run_SIASsZ4nKFFfRx3vP7GM,run_9C5PImTtgMBNcZuXBuvF,run_nDFfGfjBVX8N8floV9bd,run_zLRgDA9yGMuN1D8LMvUn,run_wFQPWhTEWMSiG0Q2uwe5,run_5tqlnThI6Sl58SXtn9bn,run_1NpOlRu8mYexQhkvWeEq,run_El9rdegsLpZlUWoNgu6m,run_p3G9y4AB1Osqq5JY9CN4,run_4qMQxZhJoAXHPd62gLCL,run_pGzjc260DCWfBaQy1Ex6,run_U6TkadpFXVmWRkRx0A35,run_S4VRFK91ObB0LWJpppYH,run_0OgGKKMy1vZFn8LPVnwU,run_M09n1seg0dmr6tbbhdx3,run_2WkZC98MogT6JwiWYTpY,run_2sENYtsiInQYWik21h1W,run_YHaTZXimtbby8aLdGFX5,run_0QWQ8SqxWevwkVuIeOXe,run_7rLKqMx4K6yE0N0YAe2A,run_JMZRnaDtXkW57nDE5s6A,run_UiCsl4MY4bVIOXMUyIUz,run_H3VGS7DiD0dq6i7oPVCk,run_7bQ1Jsnxp9HQYUqRNrM1,run_daClttmnoUVcEWtP9mu1,run_CKIJvojPWsxnbJnv30q9,run_m5diDOXeAFEKZoZGZEQJ,run_sID0geyXm4CD2YTJ30f7,run_1o5o6FvbsyBESyYgWVf4,run_tcOVSkVqNflrEVuoLpeN,run_3INkmnipP5z6C0UZpagU,run_GuD0n54bOFjfvIG2DkAC,run_HCZSQIPJZp91AzMLrLx5,run_zrphtJyHiZrZNIERKX0m,run_SpIrVvxRRJvZgM6quRWf,run_kNb2TVYPORdnPwxaR3V2,run_S8p1odHUPiKvC3GHz9ZZ,run_yFA8a2m6aK1yE7vAhNRa,run_6fEFJGiBIE12dIF1jLCg,run_zGn683N4EldVh3b5x7qp,run_a1DCIUAGHsCTIS9ldqKq,run_qcJO1Yhy6NkXeWtDhMu5,run_LOZCpdlTnQn1WU5ae2zq,run_wZycanVTfNfVfYKLfOCN,run_RLsMfwT1t7jSnHql5cvn,run_ZqLog7Wk8kDiWamfBXPB
omega_delta1m0,0.710181636198665,0.768871407013583,0.794355474616314,0.952762511149196,0.870818547082859,1.00480684912695,1.11164759163241,0.777564084695724,0.742633845578833,0.737542211150406,1.09306472165875,0.647951189710611,0.640941976001538,0.609219021060127,0.982323129463285,0.852535689840109,0.919687865189226,0.940919296949862,0.919996464998892,0.808550864444549,0.794674764990574,0.982331052811032,0.564519986671907,0.759048077564985,0.747936783733923,0.891806193051718,0.898517291452602,0.74620585610863,0.672790412577391,0.728898592112692,0.699019313251535,0.803709791218143,0.743154210198132,0.823009518264623,0.710291626212176,0.655947546515774,0.781614276508584,1.15225730222685,0.816003845292377,0.684017658018408,0.750924556502365,0.834418457116031,0.734850129716855,0.769216923856954,1.3041428033721,0.657121338595976,0.768774361077445,0.832159431886885,0.553657021663188,0.741957448512592,0.626643296889722,0.771392376461099,0.675133216852285,0.915630370164866,0.656442827531197,0.844696741475719,0.810601361636699,0.730143665112463,0.759342924203558,0.745584027229407,0.892048789966385,0.832162224328225,0.967442796582203,0.64540886652084,1.01850585006726,1.25000669300403,0.960621262284442,0.754334172326002,0.837668134022105,0.692434837260544,0.707701086958373,0.795978084609261,0.626242375203719,0.893473312612548,0.790136791090527,0.729639010332596,0.636341783559817,0.714875666956578,0.749553214562575,0.828362278360954,0.766773638879737,0.666595335274352,0.713706210451787,1.0922561145763,0.712354006943314,1.16370553222659,0.726646017478535,1.09202361186529,0.907763302263551,0.549655730866635,0.792261158568321,0.812837042228429
omega_delta2,0.965726004637474,1.03287391022026,1.06513627224414,1.00454428124905,1.6191342137245,0.983390984394165,1.14754518311439,0.315639737425574,1.38014717684168,0.697885388812321,1.50531378564142,0.523164700821379,0.916921933644018,1.16088412443187,1.04726131972815,0.383487788398976,0.360406953654307,1.61670232969724,0.73443508066581,0.242735958823622,0.522521965212407,0.794667663950856,0.984404662200336,0.330983498394397,0.906990583837194,1.49653131104294,1.68994227746184,1.09094254800918,1.48536650422161,1.06871054785193,0.961994302461357,0.288703190176343,1.26098972357188,0.878903804368082,1.07592088246208,1.17438616070527,1.02160182306648,0.669805750152826,0.931793894317949,1.06137975032808,1.0925441593592,0.833927297997077,1.13677978187187,1.06095090202884,0.827100202046575,0.781172007223706,0.425301022610737,0.677935187011053,1.00397225150678,0.680356156577738,0.89400724399196,1.62803704781402,0.931764395539736,1.44660366532699,0.368227501559829,0.501591511530355,0.725620376047521,0.570001913938128,0.461226044215764,0.746995521198773,1.30443282801989,0.93974524190512,0.773786354559274,0.723037485102536,0.711129930806174,1.13441733480728,0.695024103104788,0.629288472115208,0.517801612960758,1.20320085350431,0.461222916160527,1.00472077107501,1.23304498830268,0.796997453409285,0.95450712839729,1.03488123868192,0.63160603268993,1.11647300891564,0.338689872199669,0.73089390509078,1.19538046068329,0.754718421040341,0.760470814254487,1.36514379132397,0.57035651158526,1.50013183379088,0.290339880884517,1.77162215449936,0.843748072792593,0.488414672659419,1.12360057903122,0.788793398204949
omega_e0_m0,0.68717111275792,0.905031095806252,0.784999511071371,0.823716654717374,0.946930918558822,1.01381134837864,0.959047267295524,0.969475047650865,0.978411492280762,0.832361022698016,1.06296834469769,0.942244228382926,0.854156831573674,1.1930900821452,1.03660481236359,1.43810428681877,1.36361984064566,1.36674271944006,0.829258789746284,1.09646531630205,1.25576144887656,1.13531715610793,0.983872552889993,1.03234810665704,0.798655214035708,0.80207453036142,0.548281713739517,0.927129522257437,0.964682181246251,0.962616912719555,0.876336541256233,0.881268894004186,1.19120796664485,0.925793998453996,0.971886102082304,0.944332689450073,1.03027748917425,1.49289325634674,1.05762275417424,0.995047984815364,0.967493413313156,1.22507420562362,0.921042377520284,0.882466893911759,1.37281844684615,1.01011966802256,0.806984464489603,1.0193830140153,1.00090814955996,1.130213785295,1.14907298829345,0.897855093865344,0.949423571559156,0.930581353382029,0.779225494740549,1.00749947572931,0.947430915372328,0.919938615366211,0.88052425133132,0.95680615884183,0.821205563064256,0.785196506845925,1.07851519966143,0.770059628014763,1.15730646161796,0.765282382458487,0.851333107504448,0.885691713649204,1.12190187193678,1.51961722283548,0.627182421714559,0.956223740141175,1.18295305487254,0.722602927425172,0.747451381225098,1.06059189804743,0.859736096070685,0.746878201992074,0.938546497217432,1.06426951894938,1.1963737604917,1.08430738223132,0.964569300491386,1.09318214590104,0.999420246021633,1.56173247784648,0.918251030096822,1.15102854974593,0.921700749164343,1.08889554734432,1.0759036904161,0.932867372083769
omega_k2m0scale,1.05612139170655,1.02629010450195,1.01164911781155,0.855490712484582,1.01605306990705,1.20294844891312,0.854020705220682,0.960883195041274,0.879552951040309,0.999812949217037,0.921388565967781,1.24362439561801,1.15859321676788,1.09011632038571,1.06182632386078,1.06414202544383,1.01034900884129,1.14868860970601,0.815006757899211,1.14965183675301,0.912925539390208,1.02441001891347,1.11156383414272,0.865766288619053,0.949627302435149,1.13684361176536,1.00400130378555,1.02719999787885,0.949773414604809,0.946863478704432,0.892767334091315,1.16038858157875,1.22541124384072,1.15985302513938,1.00372003621716,1.0239648059939,0.994705549001223,1.02073269140012,0.81592805537139,1.08983183971971,1.02568776990412,1.03275333542964,1.17262943689101,1.05289393083279,0.965612409105945,1.05122746776379,1.04640615740611,1.06373232072203,0.877420671016007,1.0993638281567,1.02876234419243,0.904961422167383,0.96013925231122,0.855886797752249,1.02180150866068,1.08220499429617,1.16036265563414,0.910679447217405,0.981241139724433,1.09275992247275,0.920062542183349,1.22678054323296,0.987822379497724,0.965570092413046,0.995823383355829,1.06879390668445,0.923961121960019,0.993330665739766,0.877570861916511,0.956662647166324,1.08408775526263,1.00372884631024,1.13762674737949,1.0327393694315,1.06195294330253,1.07187829077766,0.931275537137995,1.02113025817019,1.10068555938624,0.756715027228226,0.868733138559893,1.00116951628862,1.0985185232209,1.05714058754465,1.03240308683776,1.03491701691989,1.33409025263843,1.07618112067505,1.1011972375806,1.14994827033536,0.980077582590282,1.02255041823314
omega_k2,0.627272786369408,0.728383072811871,0.851837289899358,0.843049878028478,0.925900881507561,0.813561837323325,0.895946976786347,0.448799340191765,0.644874400022398,0.906934836852516,0.804160950976183,0.471140678999743,0.554470494285261,0.927742059699281,0.616392360108938,0.579546114674254,1.18912587744432,0.805020430096806,0.654221957606411,0.469902376415234,0.518388663615291,0.661492812917351,0.76422611033666,0.492112178280924,0.812739783319883,0.886734440857069,0.86873631544614,0.67690328199457,1.00342918880681,0.607170474707895,0.579701421467573,0.467650422389072,1.01049950477482,0.588215469966704,0.836330720540407,1.20840102978406,0.861174147762102,1.60609819921955,0.854576198601834,1.12901819626668,0.844584706509892,0.583275364735286,0.763165465539558,0.73558413745935,0.634571248063584,0.4983569119824,0.467847194797773,0.490306135061512,0.894281512646484,0.557401141358783,0.68685208356595,0.649604169818908,0.786042837562086,0.926164848679547,0.491839737712883,0.613170045354776,1.35436722895307,1.27526188732022,0.468455363491359,0.47730140692768,0.614931120221517,0.509259259753346,0.544469223380573,1.0979256065792,0.70666004026056,1.31600686316455,1.47855223805295,0.608201755794412,0.749796616429961,1.4055724684103,0.71757530501792,1.05248872422532,1.07826101769667,0.521443864334186,0.968680523487349,0.921700992596008,0.959552939381859,0.657743027316794,0.684088602625449,0.75373357612296,1.1352213575821,0.979382075669146,0.626402151070945,0.69875936783802,0.676712799227041,1.95842118638597,0.572182753148487,1.19713243115377,0.657947168717879,0.469091610266724,1.68511310095411,0.796964591561237
omega_k1m0,0.935792455054311,0.973616872718596,1.29206794742963,0.918044072517272,1.10849626989742,0.910923213437432,0.93887682296679,1.13937774518337,1.25912549855505,1.17738535619058,1.11116924040807,0.819397819533544,0.855494769689347,1.13734260216484,1.12529333596301,0.870853291953394,0.865085594340747,1.0359412369175,1.05657965603916,0.871228967447596,1.06418849414583,1.16705845067219,1.15257316046923,0.930361716446952,1.00538617395005,1.20218634982146,1.03738351567654,1.37035232686802,1.25103437098257,0.924148164411307,0.995146329578662,1.05524210230288,1.5608477286152,0.913844610555032,1.1777937206515,1.57692520084962,1.34580996180505,1.07870613669304,1.05205734699409,1.24428783442859,1.12027316232878,1.13856247403686,0.924158695550527,0.980084944331864,0.862436057655946,1.2124265801949,1.05980948843899,0.93294857755637,1.27693753321942,0.913548402670438,1.05647750383724,1.07650591727722,1.01388609262929,1.05220181813263,0.8203981306679,1.28610702933152,1.22707860606732,1.1427291532104,1.22252468550215,1.03255065163694,1.16394305787921,1.21532718569378,0.824229083645846,1.27271721008642,1.32346126555176,1.53139331567369,1.17959993219801,1.14013593879233,1.00805422703363,1.46814659793668,1.19701715368814,1.27176863709608,0.92915695768861,1.14448513821607,1.02066743422309,1.35248012572782,1.04159699171366,0.954709015043818,0.981914617649097,1.03089274526066,1.00375364585457,0.958807461148898,1.17135234084553,1.13462186495026,1.23845422476208,1.06582006401071,0.81657796902648,1.11901340416337,0.978485591441302,0.930176527288195,1.13956597744936,1.27696082069912
omega_r0_m0,0.989880186623779,0.906738639966466,0.972309062767575,1.07369975828409,0.894815332628957,1.07285548033425,1.13986818629132,0.927523997151756,0.944977897628807,0.619521779743273,1.14872603940503,1.0611186298256,1.23054154520184,0.874166808971479,0.841570805633067,1.15328266217327,0.726802151999349,1.00257683376246,0.95395759775131,0.834360599377041,1.10669351313111,0.928262122768923,0.990800951260483,0.943454317373286,0.812668030078508,0.791959125715453,0.866136638892617,0.900198711770247,1.00110841928315,1.08700999049471,0.92946439778144,1.02197449856071,0.697706478106371,0.848182491220541,0.892351181874925,0.987501970407387,0.986070311764171,1.01846714023309,1.01335275537167,0.970388273154152,1.1105606460288,0.776961909918733,1.11360501691247,0.901649588134114,1.13572828091027,0.953688611086312,0.863280016703052,0.916153360666666,1.17799326343385,1.17760250282017,1.03161980369253,0.797816137096404,0.768922068995463,0.979625346091905,1.04133877238624,0.902457091392034,1.23470344991309,0.857695824037702,0.998207207990025,0.84068391783372,1.13140015048607,0.89760400655221,1.13072698472082,0.853316934273464,1.13171952100343,0.839770908069943,1.05515414589014,0.799674389037016,0.852146431292829,0.922593801018157,0.707897981890707,0.787703640925554,0.86218982012813,0.975418389475619,0.769400985506446,0.845146911727776,0.937674553491935,1.13481667126237,0.857887377800084,0.929436768742182,0.926467108883937,0.965117019743635,0.872158308992551,0.882596482113617,0.8755473674111,0.802394009662842,1.25095722480979,1.08720576097425,1.12529892009028,0.942585284948388,0.946472962144457,0.894353095438527
omega_gamma,2.07274229174129,2.81909559780782,2.18156722748732,2.68025846539221,3.62300254346906,2.70969539686206,3.80751062536091,2.40373689375,2.02235430498923,2.6813336524103,3.38726775560421,2.15279917743401,2.37992194795817,2.79546534342942,2.17815057486112,1.93451433737841,2.43222103960696,5.58739755375695,2.5680917530978,2.00444147575401,1.90148754245836,2.50752497333342,2.09438593355897,1.65561776031999,2.54919351893338,2.55501956571288,2.39038191606937,2.36479431184908,2.7047799714648,2.01402009599137,1.86721383817613,1.97908232862445,2.64796232219932,2.53547774106766,2.30453055353675,3.9132716676109,2.45723379901672,3.58981770686734,3.04909690973808,2.82601997341378,2.42507395610173,1.96598968857143,3.70504377217649,2.37430354966036,2.36630498578427,2.12234163060771,1.9633244347218,2.45781281151156,2.65597670144003,2.41874224600029,2.48571359448891,2.0530454215717,2.69521300000464,2.40012940040675,1.99967527520972,1.91688115142493,2.96535481688551,2.90963222991892,1.95595795791548,1.81933692329476,2.76187531115855,2.09233587004458,2.54270495830847,2.63050239060501,2.18842530352784,3.99896378661578,2.5453761238494,2.95584342983186,2.21456588156965,3.16187997440704,1.76506418613953,2.61003299918898,2.52217810125249,2.19171948744386,3.25314693171463,2.37474160832658,2.14150273415409,2.30864928177838,1.77009393512993,2.08500257361961,3.07792298065942,2.23168269178781,2.01741312479399,3.12517571111885,1.78336867384937,2.92916161737225,2.26538540919043,2.87603858053689,2.90131708288743,1.96437546336994,2.84622731414245,2.43468057286145
omega_tBegin,0.655888664167038,0.696936615073838,0.648958532992011,0.661788752043048,0.634008642710483,0.652021650365554,0.659312153436534,0.630537047899104,0.667961949843624,0.636358770125044,0.673117297100427,0.635547988555991,0.647858692299152,0.73898092081378,0.67298448556162,0.6426164308522,0.697416866906783,0.627613019152176,0.665766872726369,0.644624263946046,0.630227835334444,0.651636963337076,0.660350492112865,0.658388657431453,0.644003716517903,0.668102868162996,0.662657172702492,0.654167554948635,0.639511720867841,0.65879252725849,0.670664663032925,0.657796736175909,0.635340922951648,0.646556497649298,0.686923252902428,0.623040839136919,0.659187444179043,0.645034854499418,0.657686543482991,0.655723378752856,0.649606114365263,0.659850743298832,0.646104615605573,0.706905156837217,0.675774350081539,0.646561205274221,0.643321352957751,0.6496809450242,0.639242989631122,0.650575964463057,0.636548911869944,0.65702707975871,0.654813373149231,0.65394878600423,0.641760414238352,0.654133859422223,0.65010434480468,0.656288892560477,0.636091220432925,0.693319540957403,0.653257110595603,0.676168212956057,0.653711122627225,0.674871699129156,0.671128398083658,0.623345571120968,0.667374999482692,0.641646067244861,0.726939520772715,0.637267049209948,0.667613749256015,0.72133795713206,0.645583011317179,0.63804910852864,0.643300973061377,0.649197746681585,0.716033585732316,0.657326178380996,0.677337611480394,0.652359618455885,0.668167035936617,0.644924043398883,0.663023210642452,0.652671341412421,0.641514814873429,0.65245504160951,0.656132843365358,0.659426435852901,0.712925788554395,0.649301796592867,0.652669722175434,0.644281418497904
omega_offset,0.002822637811661,0.0043597014247699,0.0071191633575549,0.0058625032588009,0.006457577543182,0.0041110357388728,0.0042770750316709,0.0056924162857669,0.0054457711746254,0.0044853368194124,0.0032219055209476,0.0056617494363846,0.0043324652114132,0.0043281320499986,0.003332586110827,0.0026411909893713,0.0273559830910827,0.0056944600334294,0.0069191416049242,0.0034076864846348,0.0040481787405166,0.0052259849851747,0.0054288814965466,0.004689657100981,0.0028705115330484,0.0050177530906183,0.0040438615014956,0.0037548317817636,0.0064719683887961,0.0070800944734187,0.0044731223708387,0.0034034161768295,0.0060790857343067,0.0033677913128144,0.0038722422410316,0.0060235418906735,0.0059083364662427,0.0035564512661232,0.0026012422389768,0.0066196382800901,0.0071539309278541,0.0047066597338835,0.004088533978165,0.0025804917270005,0.0036704032804261,0.0027597647831735,0.0062055686571926,0.0051094221756601,0.0034580679427271,0.0030033983122294,0.0026248044804223,0.0044886480733216,0.0045718391591341,0.0054997484712573,0.004378317869614,0.0042161500049507,0.0035815023966182,0.0045008282872366,0.0044206932960716,0.0048073647118923,0.0056714494983552,0.0059986355115792,0.0045224801751478,0.0029845645693538,0.0054534752918273,0.0283406389784641,0.0030165245165938,0.0027904913152561,0.0032183449449107,0.0042106066287383,0.0036603338833592,0.0060791451523574,0.0032835250747816,0.0040552532959458,0.0051313758129962,0.0039718054354381,0.0067604513247699,0.0052248184343697,0.0056960503444068,0.0041324983071648,0.0049436240707417,0.0040948861393997,0.0025858022704783,0.0047777215595201,0.005195072760806,0.0044014319904935,0.0036383979037145,0.003507958352391,0.0025570942785787,0.0040054341614042,0.0056648818813715,0.0044086994498553
a,0.032320326793497,0.0328936418181944,0.0330343138334721,0.0335985099258915,0.0360830979470618,0.0333613054898375,0.0327569510643818,0.0328868834589754,0.0331839387005264,0.0347487422158838,0.0332324491536472,0.0320766062568375,0.031708935887515,0.0326279104985091,0.0338827963626326,0.033310971108256,0.0365648707317805,0.0351301669963387,0.0330684287010654,0.032012879677486,0.0325286429091712,0.0328922401440862,0.0329382432436594,0.0331947296329358,0.0329002909251189,0.0332945453244761,0.0329772987229763,0.0322759971553117,0.0328951250065882,0.0324711493097127,0.0328391745132479,0.0322718794399399,0.0349951376466141,0.0328988540354983,0.0335559184479062,0.0348644553534565,0.0337080497270487,0.0331619076092771,0.0331927162597251,0.0334221400021257,0.0334817237761306,0.0331200883664319,0.0333048336322025,0.0324722542916126,0.033463108671708,0.0323417951616985,0.0323803547038132,0.0332841289715447,0.0336901132935399,0.0322048839817094,0.0323223267545482,0.0331573781281447,0.0317905072604652,0.0334327757224187,0.0325426944834269,0.0334323907216803,0.036233667341743,0.0327317416011128,0.0325256468721416,0.0331468081737894,0.0336595744017437,0.0324014065575199,0.0330901671665958,0.0325020080024513,0.0333568474900307,0.0371229108523178,0.0335153623634997,0.0319569876532629,0.0323019637329656,0.038315958081786,0.0331770290819213,0.0330795865224653,0.0321905670382745,0.0330495645699905,0.0328613912281429,0.0329449811674186,0.0331642793076127,0.0326650658942239,0.032994384260402,0.0334835962404656,0.0339188060812676,0.0330303918003054,0.0318812734255405,0.0338452313279858,0.0328592453533608,0.0383684478517095,0.031782855653427,0.0330495326188638,0.0326515464134312,0.0320870378002614,0.0350511679729067,0.0325459280755516
