run,a,delta1m0_pop,delta2_pop,e0_m0_pop,gamma_pop,k1m0_pop,k2_pop,k2m0scale_pop,offset_pop,omega_delta1m0,omega_delta2,omega_e0_m0,omega_gamma,omega_k1m0,omega_k2,omega_k2m0scale,omega_offset,omega_r0_m0,omega_tBegin,r0_m0_pop,tBegin_pop
1702059916_69504,0.0347707117888845,1.30311935433378,0.683431190138605,-2.00394810499924,-2.01139567100205,-2.53425730209441,-1.52362425968069,14.1241061812889,2.11647303936052,3.284876227083,5.4358262214014,1.79308662156793,3.27436004048222,2.12294876986102,2.88290896198806,1.36424723990497,0.352435656045211,1.73670201612928,0.706670174139228,-0.367528763980644,-0.35236542134043
1703634040_65917,0.0355523532584668,1.10288756636814,-0.592242922265869,-1.61314700138672,-3.9958201952586,1.01114949906956,-0.103065167751522,11.838643854767,2.12025415067316,2.74361913079272,3.36071712024932,1.60678740070482,3.02871334155326,1.84904266238238,2.20665204761383,1.12226702124793,0.352859823283616,1.51847428065122,0.685526758968022,-1.09281755629268,-0.325488119166845
1703171247_95412,0.0352085668129098,1.49129232044623,0.84041241899758,-2.12806857198372,-1.0343841614959,-1.70285167960061,-2.91264750476009,13.613987190825,2.11730675249173,3.56598530390309,4.73698627502267,1.94878667912741,2.92288557218348,2.53550892234794,3.04612554522653,1.67318402057608,0.352414764393855,1.69201217538979,0.701407048697983,-0.561829912951652,-0.345803526580517
1703699471_90805,0.0356089810310272,-0.498750267175817,-1.34179062679555,0.977100177785874,-4.55203227763066,0.0803042301132518,-1.2014411092111,12.539851490628,2.11743841474675,2.93194547818405,2.89015562272378,1.87881961148022,2.42721654463141,1.95930770894486,1.79195918098989,1.14784174729588,0.352035199249523,1.84621663102536,0.692733584017437,-1.07142947779064,-0.336512126765293
1703672101_84843,0.0356583445705576,-0.321309309640352,-4.82037877293104,-0.0913679011375022,-0.576753216173856,-1.90270447342351,-2.66233824469198,15.7154758230031,2.11735465181449,3.56794320521777,3.67545979675695,1.55521556302913,2.64554003669561,2.33151752785068,2.61362695803969,1.40175926203855,0.352465606964324,1.8649123878498,0.701285096320902,-2.37539131650908,-0.344102609822499
1703171246_83479,0.0358537686569634,2.5535769574721,-0.191252240826357,-1.91769997221975,-4.46200083619384,0.0946651453571248,0.0668331860297965,13.425364080687,2.11966631807658,2.82247145098371,4.01334847515965,1.62612851692473,3.25038385921827,1.91363209129898,2.13190553513178,1.23772006163398,0.352745929020482,1.78372595711524,0.690533498010235,-1.81657164005644,-0.33068858502881
1705547120_14799,0.0362107653435181,2.03250888566882,-2.24398102054604,-1.41130460190386,-2.43403716520538,-2.05975260884965,-1.19442140329271,12.1596347882392,2.1187891539982,3.65590635972436,3.20070463643806,1.43372885262597,3.26454183613056,2.21983190992899,3.0701735337522,1.49065000812907,0.352585422612757,1.71064143061115,0.696409924384385,1.50155077995637,-0.33774556558342
1705995090_81253,0.0370081021177158,0.901864870389276,-0.56330488508381,0.215083626707306,-5.23419441417659,0.567339225133361,-0.742220110201563,12.4549394126481,2.11972988580973,3.15874130090433,2.60370983908765,1.84785047075412,2.21283259118013,1.85459867724835,1.53703836998874,1.15152841239044,0.352722818089661,1.89892878031683,0.68566979162359,-1.15577004708722,-0.325494203458509
1702059916_60624,0.0371294683741715,-0.788101903203979,-0.264891334431612,1.18666166142595,-5.33063027699484,0.0583332191814896,-0.351962887405191,13.5961611167416,2.11968652789801,3.17175213388264,2.45483440954084,2.06323308988444,1.85556149074477,1.87260395684775,1.68251012872985,1.12339172230653,0.352813785766293,1.79955992582257,0.692352590098487,-1.97514690123932,-0.332005972768283
1702664768_22942,0.0382484671410832,-5.39711925206884,-0.443519274145802,2.83512461094989,-1.00833473415084,-0.792305181204001,-2.50444117757237,11.8068805860167,2.11781375772561,3.21086105108327,2.72458891728522,2.40516491675582,2.28026847296118,2.74247028852875,2.02251368907386,1.68322312717108,0.35238448019717,1.56717020055131,0.703595262646288,0.421634181615734,-0.345455593699193
1706039468_2022,0.0380370355524946,2.58958899119067,1.11381127084554,-2.01292849277392,-5.62617427961887,-0.599958948280264,0.703967541740558,11.8725781971896,2.12326351052409,3.40690264553862,2.73200009242372,1.88596855987511,2.95469936050903,1.86869820003232,2.20019286178097,1.13726355997597,0.353806364568963,1.75260810847041,0.681975538746606,0.659969066972759,-0.319224050421972
1703657742_49583,0.0384645603285999,-3.75799752646179,-1.55867722584047,2.57219821643043,-2.61198894840324,0.015660199497043,-1.73096567071291,11.9570690176522,2.11988825982638,3.55575062432545,3.00729494880771,2.17868515622243,2.64695841072442,2.24517378141462,2.0624592483834,1.29832015648073,0.353209683920492,1.68688634404729,0.698753889512266,-0.317655334569364,-0.336603286890476
1705998480_56991,0.0382560432873678,-0.959622737002196,-1.35018431955174,0.481783282675838,-3.88525954910721,-0.339053133014771,-0.279085614401607,12.0054186057377,2.12082829262048,3.80078161052746,2.45555474090018,2.08437529324999,2.84155314312225,2.1227875181843,2.19774256474225,1.29104403209057,0.353079938195187,1.87750589635732,0.689050250749829,0.166072220176256,-0.327697968946075
1705547120_22329,0.0379584055798799,4.11788710594258,3.3684808071806,-2.33739681838088,-4.00972245578582,0.375408482642227,-1.89070101251389,13.8608653336758,2.11990173006407,2.89105562605905,4.88815168369108,1.83617096239553,2.75641086545709,2.01619310293446,2.18386979444413,1.23362187282883,0.352429592180625,1.80197433432649,0.690271243266195,-2.37459871829146,-0.328261410998751
1703602913_25172,0.0382409221719131,-1.2718757855753,-2.70989706779083,1.40100015305268,-1.89105293448569,-0.540857618167712,-3.20699050735612,13.094011885392,2.11953415883414,3.70729232703642,3.31267833442797,2.0334560177764,2.62589462040877,2.42965635356575,2.19019547007087,1.40512293364739,0.352485740776879,1.73260841373172,0.695766597427675,-0.805009416074433,-0.333993626570541
1703171110_28597,0.0384568089422144,2.03768318728046,-1.46280959699913,-0.749669164840291,-2.81334372954125,0.35656721133819,-2.08618322992881,12.3917397534083,2.12138022508644,3.78862171294144,3.51062631554435,1.8650707102918,3.01490473894186,2.53533074688787,2.5006509558625,1.48226080815489,0.353610304556732,1.79202892949594,0.686497485721014,-0.64904514124095,-0.323602975233436
1705998601_31145,0.0391831786502549,1.59710385185851,-0.281632007902606,0.0677331569284143,-5.28287538535116,2.21982470767321,-0.81820633679942,12.3329144632726,2.12358136086351,3.50849850375763,2.0674778045565,1.92257978351139,2.06727534575371,2.07328902193256,1.36259113941251,1.12185601384508,0.353453190755978,1.64328940090752,0.670603045136597,-2.02106638456184,-0.304671595744011
1702059934_59317,0.0393311494571015,-2.00562805479499,-1.88586369091644,1.80899261316425,-2.78652266904815,2.06306267427745,-2.47728810547885,12.2374860325645,2.12162389788828,3.16901689092769,3.24353007809748,2.05242124207865,2.22101211530312,2.36947537543536,1.90850861003585,1.1820760317316,0.353062888661241,1.53638181899436,0.681386952556966,-2.06151928399328,-0.31649728393815
1705995419_05629,0.0422667467482642,-2.25815279727808,-1.54801064217439,2.79739250770048,-2.10173242989629,0.959751433310153,-3.43614280197967,12.4956348488852,2.12243848716312,3.84687070896939,3.29589845230479,2.3350040493024,2.17082414013394,2.44633626406425,1.94407693985467,1.34895732170809,0.352950719593902,1.74424021250304,0.684117541028371,-1.1069810532201,-0.316481152943725
1705547120_50355,0.042846207174626,2.09494702635491,-2.37805422281701,0.561434765253402,-3.93013521483979,0.49340302937066,-1.58273574711567,12.4807308605689,2.12566720989574,4.06193331355412,2.63952162086578,1.92747146069088,2.64859042366483,2.31147750760096,2.05889043077795,1.30560939353959,0.35414761998233,2.0150611507062,0.673792928138937,-0.0859712287721925,-0.303010496956491
1703148805_81028,0.0464833413711089,4.53277421131151,-0.949663609269755,-0.0789169981365073,-4.81249323479289,2.96469783911732,-1.08634125161772,10.9506756190209,2.13023221024587,3.89143008436934,1.69066200649138,2.14185529554741,2.16052967287646,2.80404027744131,1.41462556380723,1.21785694163744,0.355379814009793,1.72269114270344,0.654404313619429,0.131773304899511,-0.278513698418714
