run,a,delta1m0_pop,delta2_pop,e0_m0_pop,gamma_pop,k1m0_pop,k2_pop,k2m0scale_pop,offset_pop,omega_delta1m0,omega_delta2,omega_e0_m0,omega_gamma,omega_k1m0,omega_k2,omega_k2m0scale,omega_offset,omega_r0_m0,omega_tBegin,r0_m0_pop,tBegin_pop
1703718463_37505,0.0339901421052631,-1.67316756964332,-0.0044096352284997,-0.156213677326878,-2.73495091035763,0.791810266367261,-1.04015400669054,12.0228787162384,2.13798188998556,2.86461047189922,5.23169301371139,1.95951356484179,2.30036297766404,1.51373342110076,1.61045973503274,1.18554031522234,0.417088665414242,1.59022839484982,0.720833089763968,-1.58542015414688,-0.378843340872959
1703661520_21394,0.0339839540430459,1.37721880848332,3.01160051195624,-2.52512592727588,-4.44679053504674,0.824727853131459,-0.385674288465244,12.5535314102116,2.13877502213967,2.66245675329973,2.78219478031608,2.21991770866264,2.9217134342363,1.61910673481265,1.54801487268115,1.10816994706961,0.416682707826324,1.71962325220112,0.706004728911574,-2.07195905599907,-0.368172718843413
1703747706_3387,0.0339340306134316,1.7478705664361,3.11499453279547,-2.53904180965419,-3.67648504197148,0.751062340979042,-1.11236589028266,12.8222193402898,2.13874057812449,2.735955388919,3.70920688246167,2.0178902510175,2.77953203855667,1.72126994190683,1.91397814535145,1.19894020865223,0.416670924457987,1.73858034504535,0.711750074142973,-2.25540967091519,-0.371449105832569
1703427601_95023,0.0340024952727824,2.8092362999852,0.957223082049378,-3.52148712594257,-1.50974161606426,-1.62998944780814,-1.92621353134411,11.9057754311329,2.1389411657872,3.84772141819594,3.03562004099711,1.97882190701147,2.83875197560092,2.26427292949362,2.83457973568246,1.49785477620694,0.416643717533721,1.64047763861022,0.700219687773427,0.9553000079146,-0.3682420116263
1702077257_8336,0.0342545801522349,3.85093596679654,1.2480861163022,-2.72651618549778,-5.59226659962988,0.859268613501107,-0.183114348108018,10.713163402506,2.13947625014429,3.13618241708532,2.20785990747899,1.76696867484934,2.66772152597945,1.40796762737409,1.47232858512548,1.23396773525755,0.416244508223958,1.51990402400443,0.689667987590304,-0.006882855387915,-0.353029759422884
1703348599_58448,0.0340884928873428,1.72716698028647,0.0630626360800834,-1.8854804738808,-3.76752812725766,-0.83248116318399,-0.412043628631814,11.9432323691152,2.13818144651714,3.21363995840597,3.53890762593718,2.02552078949951,3.02516997476644,1.89165050427114,1.87743087477374,1.19724675039402,0.41690178109917,1.79284417678664,0.709935415192588,0.137442066080044,-0.373787063612023
1701064248_42509,0.0341977766856765,2.01591520160911,0.574429641488948,-1.528057330024,-2.70797214513732,0.444877899786273,-2.34107980782684,13.8094744076131,2.13795899184262,2.55167273263523,4.59947642606296,1.60527998840025,2.54036558310631,1.98146237329221,2.24906374202622,1.17430575213205,0.416727030517426,1.71985857816245,0.708649548797273,-2.9229083630779,-0.371408731939328
1703885890_87837,0.0343472011425964,-5.7179616410008,-0.11793011985822,3.94224752209207,-3.79382044106628,0.509513473708653,-0.657131848774198,12.7830146205603,2.13885098873009,2.58657239990424,2.71857749471709,2.2108713576558,2.431645479072,1.71836233818989,1.58675210025932,1.14741307272583,0.417072346190965,1.7753045351088,0.709113367539093,-2.08001503164702,-0.373173690421715
1703289713_867,0.0341383933916871,-1.43219992204093,-1.38304234292503,0.437760338299943,-2.7057787245552,0.714981233900993,-1.78334598025374,12.1044664428793,2.1387994036856,2.92427048253815,4.03321676329663,2.00944620945778,2.50874881285198,1.91404704187498,1.86649719445813,1.21078150870831,0.416540666005288,1.65321586980478,0.702444362246554,-1.42089879775482,-0.365226543778798
1703698962_8867,0.0372351128278844,-0.339967577606486,1.05520189150252,-0.255936624873207,-4.04003905205712,0.773270410352678,-1.0542853115104,12.6035757528827,2.13813672787436,2.97487171283568,4.10109098369329,1.96028388539334,2.58820868715639,1.67653254596516,1.7577204100173,1.06775853052106,0.416186036683221,1.7539210704901,0.712245327274148,-2.07364220474525,-0.373045253139489
1703183524_08838,0.034280825114959,-2.07176123365327,0.584435559485013,0.406060670129269,-4.44855374105772,1.02580296357099,0.127473592592032,13.4068543207289,2.14018496068498,2.39688973094776,3.2577344046947,2.15264814313001,2.64685499858277,1.71034748190768,1.46736648815466,1.18083188615837,0.416992738346299,1.56592916439876,0.689003620733595,-2.98458467181869,-0.35636885774622
1703956488_52979,0.0348438200263844,4.65514797096383,-0.637790454605122,-2.14583830279711,-3.64629768028505,1.52263137564147,-1.57688260376896,10.861546127019,2.13948401548426,3.71350750536661,2.48301341313983,1.49564004611533,2.63811534397464,1.74042612138081,1.736491862545,1.20996867318996,0.416357760237121,1.45577624609713,0.691947060805861,-0.505259404483566,-0.350836896509516
1704017375_84244,0.0341857268827247,-0.568243493992765,1.40184771591675,-0.901342661360624,-4.55605895633291,-1.75798330736091,0.495609501936881,12.6705383925202,2.13765472800354,3.02506470995631,2.67449906342125,2.3367497180058,2.52709073408841,1.94217174130795,1.43268076629361,1.12218832655583,0.416995988051034,1.86354065038112,0.712786520979505,0.184766412290075,-0.379734772999787
1704058007_6318,0.0347444109277343,-1.15264812948027,-1.13615450934481,0.252149304585562,-3.42922059539282,-0.807742776039756,-0.94283789670587,11.6168076899163,2.13846718344635,3.10028664625658,2.89676676435794,2.16176983744238,2.67679188856516,2.01021420438296,1.88592803867013,1.22622841062943,0.416916148484247,1.83349571244542,0.699967397515198,0.442305709686953,-0.36910876300665
1703639901_93189,0.0344561745124425,-3.98159523737202,-1.48653432861321,0.944735540530349,-1.2627759817155,-0.396847447359022,-1.7310547154506,12.5686233107648,2.13741302661761,4.01960063953695,5.91454747589797,2.95004821173678,1.99965812289165,2.22204757970904,2.08514969632344,1.3767990361412,0.417221587112425,1.89500395971671,0.725198190108183,-1.04777456131584,-0.385041589076909
1700986542_53526,0.0343488692550933,4.23041457467657,1.71576434670403,-2.83704793744617,-6.16404842719288,-1.29333120239228,0.261353026255721,11.9951368155234,2.13965893632575,2.93260722422835,2.69867018208232,1.8169547658208,2.62905649519778,2.03889319305081,1.68652249145848,1.20428054187704,0.416730437629052,2.03104541488778,0.696075207597741,0.770108256182444,-0.360009883509882
1700892784_51286,0.0348600925922437,-0.203982827006448,-3.07182907320354,-0.209610529550803,-1.76942185180804,0.447717793074406,-2.59105616462119,13.7010820783607,2.13928076470766,3.26052247858436,4.53187555193953,1.76536991691597,2.45518643042651,2.03716944872525,2.29390481679734,1.26852576126103,0.4165719439108,1.81384218156922,0.708978000019238,-2.7409923561013,-0.367215183961763
1703964391_65108,0.035849570749825,-0.335636767192301,0.276133616691572,0.0511448044652245,-4.68416657382027,0.325384423039019,-0.259544339515713,11.8667173877401,2.14181369931681,3.3814534750519,1.89630688315359,2.05996304461665,2.42325207588811,1.64533549077777,1.72174870334688,1.10386340398824,0.417509928608183,1.59021841821496,0.690797037973433,-0.607689724892887,-0.353761592470897
1703658022_59098,0.0352495603179683,-2.78660391369081,-0.358182132749561,2.27329026758953,-4.98441693745593,1.05783564783427,-0.330134498503687,12.1241730229154,2.14152194789767,2.6377411415875,2.13788719643768,2.25770702913503,1.8578635270409,1.37169713854846,1.27768936853866,1.12173567734046,0.417872784965962,1.60450190805403,0.702329567231742,-1.74710865638949,-0.361590894640917
1703698828_5216,0.0347363596856386,-0.667866236746009,-0.54869340514664,-0.973338389959109,-3.02402707466816,0.0367832626170625,-0.456017980874003,12.5763649330936,2.13946559671476,2.97731964742499,4.58691659581668,1.84770876140883,2.62529811055743,1.76916480790011,2.01053936991728,1.23782692535386,0.417264842835161,1.70414693171731,0.701313398194288,-1.33426764549273,-0.367401209945099
1700930231_70351,0.0350742972637629,0.247661441540616,-0.525718344764091,-0.192446576220253,-4.4413322022472,1.80984402946245,-0.899689549228632,11.8593397503936,2.14089313816187,2.70333107247182,2.41035336850557,1.78021479476688,2.4998428014291,1.76263857506022,1.32619887028085,1.28388598102793,0.416923405629356,1.5883481306483,0.683184393881508,-1.84331081794311,-0.345194920607382
1701046801_77654,0.0345375068037456,0.550169638878833,-2.18792781988159,-0.996636045117388,-2.50062330286782,-0.162686671302708,-1.20149046543276,11.8469557179353,2.13806316113809,3.26799583552311,3.18791127195556,1.50648144969296,2.64889293909186,2.00849678159803,2.14406633444782,1.25325759249977,0.416724619729212,1.62003529140271,0.705255128289361,-0.327747481440965,-0.370116658487692
1703875158_95509,0.034871458843244,-1.14753213574306,-0.615973027609482,-0.318088511831185,-2.85655878457782,0.653638143151202,-1.18097737332666,13.0988605953182,2.14032890204121,2.98321688633244,4.80187283127904,2.23130386032662,2.79396882604184,1.86900779842559,2.18181780209871,1.20156494687197,0.416779720746634,1.65566458660746,0.699141075688434,-2.37781023206859,-0.36295027390902
1701060236_92795,0.0349088509747439,-2.39090750365574,0.60403471628798,0.382423419857975,-3.87848747513457,-0.181581860042901,0.223454698147418,12.1965732368127,2.13845534604768,2.9385770696195,2.41118280037299,2.28741671250658,2.51950111275025,1.88462353442104,1.54241418178887,1.03469132994307,0.416804832942857,1.73437243861732,0.697414012811413,-0.750008696374262,-0.366615604109434
1703680610_66198,0.0348158849407242,-1.01436421061786,-2.0108160143151,0.0426680292305487,-2.96513251179664,-1.47558789158878,-0.928003576545767,12.0458656740092,2.13779224944962,2.99578264013409,3.39750162718067,1.90015963544295,2.60856431277751,2.04939331340679,2.17576102496365,1.3372215339577,0.416693075299286,1.89098215551323,0.709494217036472,0.585690343230362,-0.377432646483291
1702117396_46464,0.0347326379368055,1.66221057056698,2.04682915407048,-2.14315819375546,-4.57886569069583,-1.91907865199071,0.109571143967655,15.0083282714575,2.13931874050809,2.69587094063209,3.95171708085823,1.9565440618947,2.83771349571234,2.07109390663762,1.91847183774584,1.16903434628839,0.417638832366148,1.85191944512834,0.721635776322872,-1.93920407607027,-0.38133489589856
1704091192_46883,0.0352684625906844,-2.7325397541022,1.74312495177224,0.14911043340275,-1.45353552765772,-0.467944199252942,-1.96520752762661,13.5188586345202,2.13946186689302,3.3009692574704,5.02237309813661,2.37634023708465,2.69309458496374,2.3064416131873,2.38248669135279,1.40349147545271,0.417820980962235,1.86851130069973,0.714161499211667,-1.85413269327374,-0.376984809220049
1704009989_465,0.0344885391647047,1.48307602980677,0.188319900632505,-0.999515920125832,-4.22412272723492,-1.02619031658756,-0.877542862023813,13.6445707534481,2.13799029301887,3.00292773734026,3.65618452989839,1.74505286998909,2.92790832051431,2.13202767687512,2.16184837726879,1.23121655988323,0.417025611383766,2.12809575275552,0.709321957379657,-1.29696240431118,-0.373077583889694
1703273015_56169,0.0348889515336617,-4.183878638946,0.413300970788971,2.29100237270261,-3.64020675054485,-0.820085037727028,-0.402114240157042,13.7775886715691,2.137373154759,2.60492416667022,3.2899578265751,2.29388406850451,2.60232808528006,2.11840651770897,1.84920952276617,1.18942166109981,0.417399596011485,1.94956728604335,0.723817462872205,-1.87243154991286,-0.385608877579372
1703531485_91867,0.035201020419359,4.86113975820407,2.69649438435543,-3.82783499985526,-2.82466286759355,-0.695797668578667,-2.32476433529462,11.1340481617352,2.13882564235968,3.81971370119493,3.68730198867731,2.0740678638373,2.98526731698303,2.12164203335722,2.26364763021902,1.34547688657008,0.41658243720639,1.71335954251943,0.703302528897028,0.912170882696505,-0.36768849075539
1703904033_42655,0.0356562019265351,-1.9247289087542,1.74788100793633,1.04081067457755,-4.40067078377946,-0.0868458134415987,-0.544951443719543,12.8496965306016,2.14019718560776,2.7890792746407,3.29698351610343,2.36239760417807,2.30858609028176,1.88484912308052,1.75760946691973,1.24932296897689,0.417965203923812,1.8483148540758,0.700957950116382,-1.54337041337673,-0.36904868366376
1703605467_00189,0.0352168655227028,-1.9500822302117,0.249976706053113,0.734331437057667,-3.60034660011265,1.54778515788924,-1.29060389696376,12.6191489833419,2.14155222233712,2.73093068987684,2.39013340622974,2.10820186698821,2.59362800339946,1.72994459164208,1.69527181756121,1.29094760168666,0.417123115315625,1.72961522119557,0.702402459967449,-2.60476840683341,-0.360185648508588
1702119199_0635,0.0349723742578663,1.91795725781227,-2.31695685818001,-1.50789986205607,-2.27831653071764,-0.477483134199106,-0.761164496819731,13.7377859741388,2.13927085637773,2.77297349485183,3.8070200662958,1.35958544291635,2.79497550350273,2.09383504189594,2.25763360170002,1.14818796033377,0.416331887239518,1.73125661910104,0.699449549700687,-1.85571049261928,-0.364684077652078
1703929683_7626,0.0355217413919595,3.14341803740489,1.12726336159473,-2.12716558564501,-4.33133273328029,-1.22158264094587,-0.772628563897647,12.6705428922568,2.13802530460117,2.93026636338973,3.5171836708246,1.72947948347414,2.82004884465134,2.03155840680475,1.96350085117552,1.1873172238572,0.417071547743892,1.85944555359592,0.717915106313542,-0.19851147948085,-0.378229923004427
1703767414_54177,0.0353472245898787,3.63836498958392,-0.0253442892011004,-3.02565278838146,-0.751675081225013,-0.806615398735398,-3.49639236029725,13.0462140234817,2.13951572926273,2.98512089144953,3.82682919483462,1.95477690230269,2.5018493420989,2.33852159844983,3.06478702372908,1.55693512985073,0.416384434069731,1.67908386888087,0.706998045252253,-0.910998959689717,-0.369841083911434
1703305847_09301,0.0351512044168137,-0.791784961232926,1.31770409114825,0.125570144701765,-3.97077589648527,-0.366594806953167,-0.728635750537107,11.2441316497043,2.13828732005136,3.48193712569459,3.38484560007524,2.39386034619087,2.44686020072485,1.90713782760345,1.6562926557658,1.28722700219392,0.416761001440519,1.9572365658933,0.69913573723314,0.512937871288,-0.366065780423508
1700838043_48774,0.0353744034254299,-1.71219528423284,-0.635769216471711,1.2605331704771,-5.05161383706112,0.401461720599097,-0.336131611164005,13.8262751944487,2.13961394675443,2.50468382575638,3.4062264021365,1.93363100539134,2.1709964100951,1.73077651891363,1.41849924037402,1.14251325584605,0.416907139454204,1.74826443763558,0.70966802622862,-2.89453934053278,-0.367818241237136
1703285033_94559,0.0353008806054634,1.11862906862022,-1.24068386408537,-1.04837373522044,-2.33465032585827,-0.317354248878354,-2.34029439866935,11.6219696139507,2.13924713818645,3.15839290971214,3.31983428607692,1.78983598100897,2.8009820872911,2.18012142833441,2.29732127112428,1.30838900804335,0.416231984042512,1.68750619944451,0.692659911124529,0.186484795853958,-0.358889458305552
1700873746_0922,0.0350349612292692,-0.0616561398400245,3.69107145855836,-0.162263826960256,-4.32511040352416,-2.93581326244206,-0.87751210213238,13.536975660205,2.13743237225957,3.19249299306206,4.50277596363648,2.38071586503682,2.28986594322562,2.12400134927436,1.98801353731311,1.27775477982969,0.41724002656048,1.88636899553064,0.718499636756511,0.454239219804905,-0.383864033787038
1703163501_90925,0.0352590136684546,-1.45772956423474,0.393643091415088,0.496048058639966,-3.31094157156993,0.718812739155501,-1.38438873129295,11.863515993617,2.13914540096991,3.33831265456127,2.99668233104196,2.05333479398465,2.81028066291674,2.03434706913143,1.76450046880796,1.2318559382827,0.416560172411078,1.54243235499847,0.694836009431251,-1.01841428739001,-0.357590281823177
1702097881_52627,0.035481876025538,0.801061724620654,-0.739360608994006,-0.421835887591438,-2.02985186912622,0.149247118087616,-3.29034452130126,13.5437935670116,2.13874958857091,2.62425024581665,4.96829281335921,1.70724005852998,2.41662224025182,1.99360132820696,2.44850271493245,1.2070194498558,0.416574983269541,1.68687853355352,0.696541271420119,-2.28077252697725,-0.363878074011363
1703261796_52658,0.035329873082032,0.34715999619528,-0.398516133940571,-1.97107531517928,-3.21667426162951,-1.22639286117879,0.396230145735217,12.0056592944316,2.14067714435085,3.32660957346637,3.62908503049457,1.73960256610012,2.91521744722166,1.96229723785896,2.03877147047671,1.19511788522176,0.417416598850442,1.78279800552876,0.692367651803752,0.572694785879638,-0.360762481005003
1704078428_14732,0.0362186155610729,0.27746058920739,0.8018072570547,0.0111749862837418,-4.76871856860207,1.04732463828135,-0.919758840239923,12.2523501294095,2.1410125268625,2.82814160276021,2.68108393867619,1.88680713070115,2.13788248959371,1.69976601177391,1.40968046227309,1.07681699653906,0.416929099855631,1.63775382905351,0.699893190355449,-1.6703193225246,-0.355300002528218
1703328917_95593,0.0358443061159907,1.09066623983856,-0.289785015900543,-1.23971877122629,-3.59125007936103,0.367059711585722,-0.811167353887651,10.9331374801465,2.14138292372601,3.75888171244411,2.41615278848297,1.96938096398345,2.85211788602924,1.83636063875909,2.01489275166307,1.22084287235713,0.416794476606721,1.38645718227245,0.695663053714134,0.364634107170296,-0.353741835736728
1703163503_28523,0.0356906210021929,1.64764407080055,1.2000646810416,-2.16103846680487,-3.99373134406356,0.990104455526802,-0.508431056688453,11.580734255384,2.1407263787458,3.46387548932208,2.60508148956824,2.28243178563492,2.92431053784733,1.97152275583803,1.98659657532934,1.17996998645412,0.416538385515795,1.70058169464305,0.690540134658395,-0.879933044655743,-0.351235270691831
1703247203_92061,0.0357732525030375,-5.80775086553015,-0.107193578530588,1.56852018959381,-1.26203318144377,-3.81539666121335,-0.281673509730285,12.5244019015603,2.13703274989505,3.46217367888445,4.04661169240422,2.68046200513728,2.08734133189195,1.96803520053447,1.84214797145358,1.3683042843818,0.417377710173186,1.84001626247475,0.720931705504348,2.29086943777533,-0.387890409700408
1703448342_74484,0.0360943099629499,-3.2373026711811,-0.47472513563556,1.04549996728552,-2.71807751517166,-0.731462417660329,-0.586657947288492,12.3879945364959,2.13946081080948,2.94830228846665,4.93617024262778,2.141852924665,2.52671748885873,2.01632154634855,1.93103888804577,1.24841416956489,0.416980388245056,1.73662714798673,0.711491749708817,-0.450870201994453,-0.37461798929935
1703922638_64666,0.0353679725020969,4.11196788012126,-0.621527141659849,-3.49857125302974,-0.0070999585901653,-3.08067092625895,-2.78225088473262,14.1962608986845,2.13928370138898,3.31204421653548,3.18872954872057,1.82010555343257,2.6163248739967,2.04133862234625,3.8346460117558,1.50222374998484,0.416927651660215,1.64146988065353,0.705638596684852,0.219802625871225,-0.368956667937214
1703407932_09081,0.0361364208456693,2.96053668073413,0.838795380056734,-2.18084762742517,-4.15945763492113,-2.72883329770094,-0.574913789710551,11.9439684695724,2.13977744961941,2.75126071269836,3.82935051474467,1.79873049127588,3.04310208426353,1.8983103924402,2.10755710153483,1.19165642721894,0.417139055561918,1.83875560118829,0.705689518157538,2.10817143729695,-0.369676026758565
1703384687_22188,0.0360784608542344,-0.377713895981234,-0.203929872677094,0.37757581022883,-4.34417014878531,0.859762061281296,-0.913748446462636,11.4499453291437,2.14065945958253,3.27251056681328,2.22646099952831,2.1228109479282,2.3701831936606,1.5323335809166,1.46753854273416,1.16326511274421,0.416494508824178,1.61301452939345,0.692836871062472,-0.697113104458578,-0.353561726783393
1703826885_44471,0.035816424627027,-2.78405449374134,-2.17495809786384,1.73083433660338,-3.53013449278677,1.4655378961263,-1.31909445695833,12.6753837869558,2.13941000595375,2.83555644338196,3.2100014006595,1.85742081323135,2.55062747388298,1.78869960056424,1.85303292675098,1.20872864835651,0.416257893646321,1.55398383974541,0.697433658969146,-2.52628668150879,-0.356576938500194
1703365798_8301,0.0356155678411748,2.03047156274529,-0.0921117424573554,-1.05682195120118,-2.52615018270337,1.50450329708501,-3.02882519034204,13.4555715955179,2.14163871872347,2.7821446715366,3.98161114286027,1.6912252835724,2.29593343522145,1.78257932154092,2.08068569066057,1.11033925998764,0.417221138991178,1.47829369769182,0.691601975983809,-3.25569949987687,-0.353637428334905
1703488276_71149,0.0354830771565687,1.0799032294281,-0.565044243627102,-1.55576073406968,-2.35712770849645,-0.313830817007297,-1.50582720452063,11.6846981436377,2.13882324739548,3.56627488819515,3.5741560145333,1.77369040842092,2.80103959417764,2.13936865492814,2.4119613894674,1.35180689516623,0.416755283613912,1.52745033069828,0.694888336727767,0.0426050609120963,-0.362195757608336
1702058894_75035,0.0357442796507849,-3.73445941662679,-0.222010344163808,2.47071513911836,-4.51765398845355,0.0281181527469966,0.0846215256037555,12.2351355949534,2.13866866647877,2.74484042216273,2.29657729647795,2.27869357978214,2.06039952677478,1.90400079532132,1.30571957949628,1.18480249607029,0.417052960169156,1.78894747098107,0.702688469361047,-0.958013320187205,-0.367527122517743
1703657637_5269,0.0361562268513206,-2.35821219438843,-0.26601196938087,-0.0234582257596276,-2.1159717203215,-0.55032791862462,-0.90121731178609,12.4745595028315,2.14080265576401,3.16945246534769,4.64539692558249,2.33559283954669,2.73070487589487,2.17145959541847,2.542614848711,1.32638703308302,0.41717467675902,1.68548984341172,0.69379503753556,-0.568245365467589,-0.35974310416814
1703225247_85463,0.0356721606716818,1.2865791160583,1.18663388107386,-1.84909932543303,-5.58250665628095,-0.451905057476577,1.03933364498386,12.6998167221761,2.14083318353962,3.08351263741854,2.22802008388187,1.97247471699231,2.54963768288905,2.0094191312891,1.56466201612579,1.19210469787716,0.416674228699268,1.79508730427945,0.699003169632448,-0.753468916312394,-0.358241559198448
1703565887_84497,0.0357152075757966,-4.532641461722,0.55588966345763,1.91441057267129,-3.61129191832612,-2.16871491200397,0.593077941169783,13.9275324683337,2.13885090608952,2.69801732366607,3.61943209180983,2.33666886477743,2.38818834221937,2.01166059192479,1.50892788214697,1.24666204217595,0.417761165851913,1.93189337908484,0.718290781788642,-0.704275531381175,-0.383102751750315
1703488847_45784,0.0370605688055176,1.391250231502,0.582714905423193,-2.55990415956592,-0.696050231392966,-1.07425871895939,-2.61615304368354,14.4742825669347,2.14252536142055,3.21935776393791,3.96746664857694,1.57735276967039,3.00412705452465,2.56662960042322,3.19377854908305,1.57917995588238,0.419381056195663,1.85339682190105,0.702147581079116,-1.92745202535756,-0.361982551912747
1703762466_46285,0.0361619692112156,-4.06143692139671,-0.22386222616764,1.28525143726506,-3.3385001299701,-0.273216003294149,0.763496585448775,12.7134172350755,2.13997771116709,2.44410942949809,4.13208499836529,2.18657995934009,2.22751750911283,1.95283462365319,1.43893505203368,1.16312018145203,0.416991634581054,1.68805335885574,0.698116326172539,-1.0927574688903,-0.362426455161481
1703346852_85888,0.0364149286212948,-0.878027397568619,-1.0807337577578,-0.901720459149563,-2.35244238222334,-1.16092035276463,-0.606020573157812,12.3710581018832,2.14183009828441,3.01447646390256,3.94176458696576,1.78448898317589,2.85243596533362,2.14233375145661,2.5151265688898,1.27624049100686,0.418879336250886,1.74639230386329,0.700519774428051,0.123593555505598,-0.365899406058358
1700855443_14355,0.0359412974375649,0.706721518785744,2.49554142607037,-0.603669304916421,-3.12150396146331,0.985449305251281,-2.45155774225276,12.0179160309948,2.1399354454866,3.24969637821608,3.88058549414353,2.02513295473711,2.49646518746862,1.89288142708151,2.09367465028073,1.20790444826167,0.416535302542696,1.51268283306577,0.692311654163054,-1.34536432729588,-0.354518779105277
1703642260_8721,0.0366494753901626,2.72327943541057,0.540001044466991,-2.37120634119673,-3.40686015929503,-0.453680745308482,-1.03729455068461,11.2037488093771,2.14302276029885,3.48826506269909,3.01308140969913,1.97221858923806,3.1273791960047,2.02745137704111,2.3719328256798,1.25284535636988,0.418899621153537,1.64721278432602,0.695541222036005,0.848737296179169,-0.355847707596322
1703805269_66301,0.035621085423054,3.7859038611011,-0.665785607302579,-1.71711164612108,-4.4968355904794,-0.806864001665989,-0.804813992406297,11.4407832072848,2.1390595450517,3.04355998825269,3.03441300155376,1.62848264171362,3.23240534311334,1.98370445973837,2.06591928809504,1.24513706355372,0.416607078274956,1.72740157044505,0.68573814912301,1.06787837422256,-0.354296011020792
1702136454_0307,0.0367391485346003,1.55823037983331,-0.354687775245118,-0.131205911805118,-5.31119612230902,0.973494247734277,-0.720760438518358,11.5925833711728,2.14352984137834,3.06387639098181,2.25288993605281,1.68857033175368,1.91905185439731,1.53433296751591,1.27962991611087,1.10292411869493,0.418915190372585,1.53177235426938,0.687657887129052,-0.708798438800017,-0.344629388450318
