"X","OFV","AIC","BIC","BICc","chosenDegree","standardError","run"
2,-3175149.3724978,-3175107.3724978,-3174970.51144078,-3174913.38891542,5,3657.18882736082,"1702892516_485"
1,-3173797.73521244,-3173755.73521244,-3173618.87415542,-3173561.75163006,5,4432.85869421662,"1703162829_05945"
1,-3173290.45168055,-3173248.45168055,-3173111.59062353,-3173054.46809817,5,1054.61157151251,"1703379700_73382"
1,-3170932.49439287,-3170890.49439287,-3170753.63333585,-3170696.51081049,5,905.342634656023,"1703163604_4765"
1,-3170246.20429987,-3170204.20429987,-3170067.34324285,-3170010.22071749,5,889.253673837771,"1704040010_36676"
1,-3162804.90269016,-3162762.90269016,-3162626.04163314,-3162568.91910778,5,2938.32087896911,"1706974803_07875"
1,-3161615.1680881,-3161573.1680881,-3161436.30703108,-3161379.18450572,5,981.666929611595,"1703892400_77143"
1,-3150603.09856387,-3150561.09856387,-3150424.23750685,-3150367.11498149,5,1074.48495224536,"1703668584_29054"
1,-3138822.78090134,-3138780.78090134,-3138643.91984432,-3138586.79731896,5,1091.06050308101,"1710430466_28479"
1,-3131294.16874929,-3131252.16874929,-3131115.30769227,-3131058.18516691,5,1466.43194084642,"1704876141_59057"
1,-3123011.61241903,-3122969.61241903,-3122832.75136201,-3122775.62883665,5,2856.87774674202,"1710430384_74705"
1,-3117267.85274951,-3117225.85274951,-3117088.99169249,-3117031.86916713,5,892.142121959036,"1703869540_79076"
1,-3112902.88326349,-3112860.88326349,-3112724.02220647,-3112666.89968111,5,927.222569162849,"1707966019_92386"
1,-3112467.1392153,-3112425.1392153,-3112288.27815828,-3112231.15563292,5,952.159890984783,"1702059867_53786"
1,-3109589.20826842,-3109547.20826842,-3109410.3472114,-3109353.22468604,5,961.515433796041,"1703400251_19353"
1,-3109527.67639896,-3109485.67639896,-3109348.81534194,-3109291.69281658,5,2413.32651730849,"1711102688_84828"
1,-3109484.49117979,-3109442.49117979,-3109305.63012277,-3109248.50759741,5,4337.15750162962,"1703162829_06139"
1,-3109042.07048321,-3109000.07048321,-3108863.20942619,-3108806.08690083,5,949.59256176628,"1703168765_92347"
1,-3099574.67438829,-3099532.67438829,-3099395.81333127,-3099338.69080591,5,1732.50910619007,"1709206129_71127"
1,-3099122.18161296,-3099080.18161296,-3098943.32055594,-3098886.19803058,5,1384.77927559848,"1707454023_09692"
1,-3098258.41926838,-3098216.41926838,-3098079.55821136,-3098022.435686,5,1506.35848197808,"1708351283_39449"
1,-3074405.31534582,-3074363.31534582,-3074226.4542888,-3074169.33176344,5,1012.62656759068,"1708099692_29719"
1,-3065166.85187877,-3065124.85187877,-3064987.99082175,-3064930.86829639,5,2490.88794892229,"1706715750_48201"
1,-3057691.26068558,-3057649.26068558,-3057512.39962856,-3057455.27710321,5,4399.51037822324,"1702664681_58336"
1,-3053517.21227808,-3053475.21227808,-3053338.35122106,-3053281.2286957,5,835.547723206792,"1703609226_86413"
1,-3047871.96152796,-3047829.96152796,-3047693.10047094,-3047635.97794558,5,1440.32226102035,"1703424484_03185"
1,-3042428.20569061,-3042386.20569061,-3042249.34463359,-3042192.22210823,5,936.162665268783,"1709034068_46024"
1,-3037424.14032968,-3037382.14032968,-3037245.27927266,-3037188.1567473,5,6368.56772419493,"1700838053_61601"
1,-3037345.24517742,-3037303.24517742,-3037166.3841204,-3037109.26159504,5,3808.86361284858,"1703599626_99992"
1,-3033626.61463826,-3033584.61463826,-3033447.75358124,-3033390.63105588,5,1219.51008708852,"1707715038_18933"
2,-3030305.66908635,-3030263.66908635,-3030126.80802933,-3030069.68550397,5,7171.86110729085,"1702335922_37296"
1,-3017178.07969457,-3017136.07969457,-3016999.21863755,-3016942.09611219,5,844.057482344104,"1710914013_51856"
1,-3006774.41361508,-3006732.41361508,-3006595.55255806,-3006538.4300327,5,1125.98247777632,"1703380667_53379"
1,-3006571.97613458,-3006529.97613458,-3006393.11507756,-3006335.9925522,5,5252.12674245959,"1710693411_16574"
1,-2988161.05854416,-2988119.05854416,-2987982.19748714,-2987925.07496178,5,6986.69803989911,"1702059868_24226"
1,-2977756.9435643,-2977714.9435643,-2977578.08250728,-2977520.95998192,5,1421.82626637107,"1708099698_36132"
1,-2964695.02002852,-2964653.02002852,-2964516.1589715,-2964459.03644614,5,1833.31788574181,"1704876139_03197"
1,-2926752.92412241,-2926710.92412241,-2926574.06306539,-2926516.94054003,5,5357.51782970515,"1710430467_49315"
1,-2852315.53604701,-2852273.53604701,-2852136.67498999,-2852079.55246463,5,2489.18040505703,"1700838053_63081"
1,-2842256.72996913,-2842214.72996913,-2842077.86891211,-2842020.74638675,5,2885.39954148943,"1703855491_08328"
1,-2761295.69699716,-2761253.69699716,-2761116.83594014,-2761059.71341478,5,1712.88677142812,"1704876138_78848"
1,-2688178.57122507,-2688136.57122507,-2687999.71016805,-2687942.58764269,5,2971.57297347797,"1708766705_71615"
1,-2672999.38863153,-2672957.38863153,-2672820.52757451,-2672763.40504915,5,5721.92166406293,"1703367678_97749"
1,-2661294.48967074,-2661252.48967074,-2661115.62861372,-2661058.50608836,5,1579.42634160405,"1703168765_34755"
1,-2645665.02507287,-2645623.02507287,-2645486.16401585,-2645429.04149049,5,4677.28140860202,"1703162829_93393"
