"X","se_run_1700838034_46562","se_run_1700839225_21572","se_run_1700840277_86604","se_run_1700841502_19501","se_run_1700842741_4548","se_run_1700843903_37153","se_run_1700844968_87256","se_run_1700846096_47233","se_run_1700847409_36078","se_run_1700848556_23323","se_run_1700850003_70497","se_run_1700851009_41105","se_run_1700852566_23145","se_run_1700853835_67215","se_run_1700855780_25811","se_run_1700857322_81691","se_run_1700858855_91348","se_run_1700859844_0629","se_run_1700861048_19177","se_run_1700862242_06022","se_run_1700863302_76761","se_run_1700864442_21126","se_run_1700865662_76514","se_run_1700866798_03152","se_run_1700868036_73954","se_run_1700869383_99597","se_run_1700871109_07208","se_run_1700872226_59744","se_run_1700873229_02728","se_run_1700874478_38901","se_run_1700875559_75646","se_run_1700876626_13649","se_run_1700877746_82828","se_run_1700879234_36362","se_run_1700880496_76717","se_run_1700881673_79884","se_run_1700882964_69985","se_run_1700884146_69021","se_run_1700885237_55634","se_run_1700886285_92989","se_run_1700887342_12109","se_run_1700888354_91419","se_run_1700889524_00287","se_run_1700891099_06577","se_run_1700892521_9018","se_run_1700893463_91956","se_run_1700895076_69956","se_run_1700896362_12855","se_run_1700897619_03764","se_run_1700899068_32675","se_run_1700838034_5113","se_run_1700839517_43502","se_run_1700840550_44164","se_run_1700841666_89791","se_run_1700843067_37205","se_run_1700844916_85055","se_run_1700846030_44696","se_run_1700847454_51257","se_run_1700848626_56711","se_run_1700850122_46754","se_run_1700851144_28209","se_run_1700852512_89111","se_run_1700853609_94267","se_run_1700854855_29945","se_run_1700856157_7905","se_run_1700857062_99329","se_run_1700858522_26621","se_run_1700859694_48979","se_run_1700860809_06465","se_run_1700862012_05292","se_run_1700863745_1199","se_run_1700864852_05117","se_run_1700865842_38162","se_run_1700866963_85799","se_run_1700868001_1556","se_run_1700869346_36551","se_run_1700870933_15971","se_run_1700871883_06306","se_run_1700873286_55188","se_run_1700874732_35313","se_run_1700876134_7479","se_run_1700877252_99466","se_run_1700878423_48696","se_run_1700879985_45419","se_run_1700881136_41818","se_run_1700882623_59691","se_run_1700883860_29714","se_run_1700885304_06816","se_run_1700886418_04629","se_run_1700887799_57391","se_run_1700889132_99388","se_run_1700890232_1402","se_run_1700891533_07764","se_run_1700892547_16622","se_run_1700893881_26421","se_run_1700895485_92978","se_run_1700896580_19315","se_run_1700898327_74868","se_run_1700899676_61728","se_run_1700900587_46669"
"omega_delta2",0.174044058885861,0.327209636837779,0.252985737931701,0.300700619860078,0.332425815838717,0.256149384671504,0.208231937322834,0.459977348055248,0.392176438426035,0.389861672343306,0.32321884067114,0.17771980228794,0.423363312317719,0.300629018655568,0.358106069045027,1.12580501640695,0.201965332605466,0.199424750718609,0.475146002363469,0.193884079839089,0.33512070426442,0.468853358560158,0.258453970432762,0.414166393896731,0.259866328134997,0.206441074450203,0.280361231336241,0.251126875274522,0.288361474420021,0.264577903692718,0.38985436619597,0.26385951557008,0.182288719894527,0.201377509014454,0.230062353218458,0.476804995743547,0.591046978323407,0.231487837613165,0.634361202307671,0.331673182478052,0.363414842452982,0.246146462593772,0.602842302206205,0.377156745318502,0.205515552752582,0.298889621980797,0.605998602271281,0.403813653947277,0.197006890718672,0.262198437497456,0.636754731005514,0.695427734484242,0.277833222046784,0.284268318883959,0.232760656644785,0.192565936504522,0.302402132393107,0.276511629966768,0.237842573703715,0.483741655235839,0.482826599848609,0.173471169917627,0.214548177463943,0.411963856795965,0.473259279572654,0.261459117832348,0.329010399917471,0.254192453866403,0.584484905455933,0.258499373012484,0.467619313204973,0.364167395076266,0.310417398548029,0.334774543936247,0.218914953416775,0.589562019701296,0.218213208632231,0.250419407658107,0.384824985556549,0.676048688873841,0.214151660367991,0.232128087310177,0.622932886960218,0.369306093125779,0.262084081558967,0.244813009018601,0.215462406235994,0.276086062264687,0.118850031526682,0.521199121328683,0.469934424920841,0.33735678062612,0.275505165102493,0.155134105962556,0.185311227693523,0.221022988444527,0.158981722460962,0.409778096134655,0.245164021236869,0.680938465933447
"omega_e0_m0",0.142557609395963,0.121731734014381,0.156309391942045,0.105989717952091,0.13030979323487,0.169146127126775,0.122049236508716,0.147349275523529,0.125594568098094,0.13244884459173,0.158502102962956,0.165948368855118,0.155682694521121,0.144526572186846,0.145774286917337,0.0667782718007806,0.135946280882749,0.140321096718105,0.125700060958161,0.14060517121522,0.148442875615444,0.116549281851567,0.231100583159528,0.15271093285902,0.14173079723359,0.113184385552142,0.191021958096505,0.160073814214778,0.144685309400055,0.165046686505276,0.137355843058218,0.133529023308675,0.100398835804937,0.187208709373306,0.136984369806018,0.139296477548259,0.193888545628961,0.132294969715545,0.171447255302466,0.110667843514765,0.165364780103191,0.127193205074162,0.224124864197746,0.168934957103924,0.149112556894064,0.135425971615942,0.176392338446887,0.118343243693657,0.325416596511525,0.15303290280144,0.165628742607385,0.134809441695451,0.125220617355604,0.181569230315642,0.152896701999084,0.13611380406109,0.158142165684117,0.161279298638862,0.142323384757097,0.147056703792878,0.20633749100966,0.118218146668253,0.0923027921604287,0.145469326706023,0.136593892886844,0.161705475472163,0.171205279690233,0.109359678415513,0.127031624481238,0.110473032891062,0.283667529805541,0.122331767475746,0.175335632169992,0.144056616215081,0.119685372833354,0.124117133051071,0.144356033644378,0.151124346271167,0.127617640747263,0.104333300993234,0.178469973774714,0.156999122425454,0.146738538484467,0.188641989558917,0.158889149005957,0.197364989310227,0.144313017088256,0.179435615418704,0.122001366317098,0.186642903273092,0.197911168369549,0.157784526983358,0.108897208672319,0.122897622103973,0.137024870173136,0.16703643464676,0.192449789343143,0.131795781364937,0.191128012437752,0.177454873277054
"omega_gamma",0.183887587189054,0.134034442961271,0.125196068749684,0.160497104672188,0.16731464900856,0.154328727436854,0.153695383940853,0.161467383881571,0.14803756455265,0.150534776841016,0.160657486457889,0.171117697240891,0.184923490678079,0.182532624885883,0.166912734640705,0.12739641866138,0.201952071266813,0.190728774556633,0.152773723378947,0.207445487849379,0.152340600290745,0.15086301982657,0.151605684749361,0.141666977847133,0.170766817909485,0.230119690971959,0.155418121776537,0.216368427247804,0.138108674117034,0.152509251899274,0.205991024429558,0.184420953156412,0.220468337756322,0.121521776426642,0.150716816346918,0.158965340573599,0.139407236253509,0.178424285306799,0.17196447264629,0.172670691833154,0.150300219936159,0.180367717906401,0.169060492888155,0.179755200508064,0.132779660845075,0.140945418912076,0.173736986880797,0.18497462750324,0.173883059522044,0.176837750485888,0.174942477559515,0.140116017106067,0.129551174261107,0.189129163805923,0.19641357677983,0.231784254255262,0.202144322760775,0.154125360145106,0.165785923813792,0.176072458001809,0.156686745552317,0.142337128937075,0.178887841183653,0.184662884338847,0.140611141228231,0.134351570111915,0.160200378747865,0.211380564315155,0.158483629079777,0.18616892280905,0.140988330842019,0.206325034866323,0.135530842433499,0.153284738946617,0.122736729564217,0.0953080638759041,0.13564466554925,0.150546762674874,0.211491386598097,0.151666819292522,0.163232636988727,0.158028683271148,0.142347752751697,0.157058265602249,0.190328478903164,0.141381268793753,0.186309794941403,0.168256345968466,0.262028279123282,0.149158888083325,0.185503988202555,0.205861219997292,0.204878170583703,0.127655760250116,0.161588491988561,0.11601239719527,0.184678990687382,0.0861524680432424,0.157580888242264,0.15429533595615
"omega_k1m0",0.120292269129036,0.123156609603007,0.156181567507867,0.112921392760661,0.153593974249856,0.106100099240014,0.14287715492868,0.143451161630903,0.174948779358596,0.108185609473943,0.117342538869195,0.224597289749251,0.11151461286127,0.174062492839482,0.140372695996931,0.11199367393072,0.126828692706572,0.100582943693034,0.120381668893958,0.130653758658296,0.118009044912625,0.104930937246226,0.145815479700156,0.15867272080327,0.133824024902895,0.100416764210739,0.132939125795279,0.151265548476135,0.10945232313927,0.15517973098262,0.131308893168734,0.0950082929613038,0.104876527363616,0.105097386848031,0.107293781331487,0.115954605444313,0.11995934919078,0.122799504781808,0.148703314300001,0.151121397209467,0.102378983673247,0.120669554555995,0.153114040973053,0.172304565138546,0.122475872948572,0.157309416519147,0.136846983255283,0.179380077667369,0.176681083721383,0.13848648957445,0.110392454656746,0.0984115574022402,0.111677593634606,0.148678104154145,0.166070000981154,0.184979712957477,0.147296884672188,0.119333306257604,0.225202774585726,0.147238849201766,0.158377626406729,0.134171774156925,0.136835424129629,0.161213567043302,0.134528368101769,0.150108368123728,0.0954202166154924,0.104112984503269,0.128874830208006,0.1088033037396,0.152713037446108,0.162473509673062,0.135215207271794,0.102653706110292,0.143479128877897,0.131594717338272,0.149732108358,0.127787106030082,0.161518050788028,0.138662893196947,0.137888039508903,0.10367608416684,0.136113617217309,0.0771491554556199,0.15194792946835,0.144745363397571,0.178204096582921,0.139378306699581,0.120193435834846,0.096566455441467,0.145927058067504,0.122745302221581,0.132810471038571,0.103297184299936,0.146453517071776,0.126952393049484,0.167952936327079,0.138935718492435,0.121117040156435,0.085819197700235
"omega_k2",0.163135851799009,0.10691828905586,0.107222902061124,0.114981996312831,0.171804839163548,0.127131061639989,0.13495389764433,0.137476761082747,0.158980721163315,0.129377151910468,0.115496807949644,0.177632099452261,0.127620170126907,0.159612495395076,0.118693262209769,0.149024178917871,0.111331593571405,0.094662089601644,0.160553960160391,0.131928155826229,0.0952253092754118,0.131058406426617,0.0980059028670165,0.0996308667256893,0.115814783596143,0.10735570476194,0.145201700129703,0.161794378129848,0.129889215472002,0.126160093325414,0.115539569924787,0.12345009297238,0.114619647345765,0.131952789234511,0.114754858409125,0.125368880377348,0.137641779257459,0.118853619854644,0.142655997377644,0.128162083172491,0.124451466808647,0.122679020088167,0.178083238147879,0.180733165918128,0.113189557033484,0.144910939490098,0.150141737938878,0.152399708059496,0.225308551593561,0.185863952066022,0.128801188524451,0.130520388143897,0.121949676421282,0.123423158414706,0.150979312472765,0.139847257672613,0.184380187817732,0.106105973902235,0.18084351158366,0.104377132417515,0.122801037895777,0.125866507761208,0.150236805896275,0.237400354263863,0.1288171694429,0.141247241358819,0.154694034588938,0.146831355646247,0.100885969119695,0.130260430195075,0.153016741617462,0.17960330556755,0.134318117530837,0.138545948623047,0.0972056734934107,0.163316880657267,0.130295929082845,0.100786748910331,0.196284410528302,0.145427564292622,0.123744624685711,0.0998542675880556,0.133628728756375,0.117505063736142,0.143519501640298,0.185461358629951,0.211520316849493,0.160699629590493,0.12265105823258,0.106857609431719,0.182663522648863,0.121081948871136,0.126390581646319,0.0933282120605114,0.189110301520378,0.140753391564011,0.19011891451453,0.124712140390222,0.119354267742807,0.0965611547238386
"omega_k2m0scale",0.0987865560257142,0.0780112680658484,0.0792954019120973,0.0882101928052124,0.0881965017833295,0.0839801019625101,0.0960835926050547,0.0935932931302133,0.0884135961956108,0.0910813404080547,0.0770522480973879,0.103523081253521,0.0825447572725285,0.0932511575044812,0.075853216763619,0.101600280543348,0.087633943942215,0.0818544612935731,0.069000650296027,0.0757536036343344,0.0820250083849753,0.0730287196022775,0.0839645816419961,0.0800911027444091,0.0897001691498177,0.0821012115445984,0.102782665897228,0.0889913583710196,0.074798365360088,0.0826976072802854,0.0845943760015351,0.0746973618303227,0.0762622590602627,0.0756636728550156,0.075645218879952,0.0798473741384761,0.0811744790689118,0.0794867381398126,0.0948272872311694,0.0827210174405414,0.0789703767074265,0.0893969162959043,0.0941296371367039,0.107443841297294,0.0782719876562929,0.0954119383561181,0.100016623201827,0.0992656721751227,0.100425076644222,0.08888147933201,0.0844354396199332,0.0866282420823757,0.0899404758343156,0.0773318072735892,0.0953612453046684,0.0843107164402706,0.0898661880377935,0.0784377367759617,0.0935220815011929,0.0775263012013699,0.101376845299676,0.0759037437728276,0.0846344391702354,0.107335001975996,0.0757020858805241,0.0857605383109503,0.0844565996843874,0.0763205279985303,0.0994948752403761,0.0826823713505867,0.101175434525921,0.0829520723247549,0.10057813634554,0.0831776715759398,0.0815320354687157,0.0993826653372697,0.0795704150422117,0.07533585049175,0.110631907554823,0.0904568140920239,0.0874164019037003,0.0955667622600767,0.0783450035246732,0.0794359382709804,0.0801780450350923,0.0886483163265765,0.109639545221506,0.0926662572924315,0.0934094913067697,0.0836616124617651,0.0936389217931872,0.0864127240447938,0.0882614510650739,0.0843670748428431,0.101021670485633,0.0725314155259626,0.0951328596591897,0.0687470307603837,0.0786054915249998,0.0725071765971889
"omega_offset",0.0263817326119686,0.0262970447698554,0.026611356021522,0.026261874594554,0.026295125923949,0.0262753876368666,0.0264733050786863,0.0263102745647113,0.0261709313841963,0.0263321959792108,0.026440974483231,0.0265678661998834,0.0265164613729042,0.0263111521623391,0.0263956956602603,0.0264190852148958,0.0264197668375537,0.0263800502066572,0.0266066105257662,0.0264091908396561,0.0262448128449014,0.0262842832839568,0.026448481615488,0.026372320872174,0.0264150411888787,0.0264038384428646,0.0264326352761929,0.0264903086551481,0.0264841067478865,0.0263576868415471,0.0263692083071282,0.0264737396301078,0.0263505318182698,0.026512348225765,0.0265946538907208,0.0262608675504766,0.0263375965841787,0.0262408594627526,0.026293211712322,0.0264475139881675,0.0263457308479282,0.026296118028582,0.0262498772056227,0.0263038898682879,0.0265026159461105,0.0264139777331592,0.0264372249064622,0.0265054820105455,0.0264329754436478,0.0263512491773029,0.0263931681861697,0.0263237444570199,0.0262851571878248,0.0262875810115978,0.0263363422686979,0.0266745267578556,0.0263988435656321,0.0262914180245838,0.0266317120263731,0.0264719550562753,0.0264875841868177,0.0262816499985249,0.0265585387698152,0.0263008677436543,0.0263268021189135,0.0265163358746288,0.0262814375381713,0.0263056277165974,0.0264777499845994,0.0263130813265665,0.0263807858552917,0.0262916666035837,0.0264335896957457,0.0263223079539793,0.0264441213834074,0.0269983100385382,0.0264147594114788,0.0263874758337765,0.0262836002987073,0.0263358607902555,0.0264194908708413,0.0263809233178416,0.0263048118192509,0.0261385095984208,0.0264011208270996,0.0262851415717176,0.0264140131951597,0.0262801377879956,0.0263734931249407,0.0263074918784456,0.0263442806902762,0.0264808092398168,0.0262556417763258,0.0263714052822641,0.0270297477166638,0.0261831516883916,0.0264372237004973,0.0269681049520152,0.026342701073254,0.0265282791778216
"omega_r0_m0",0.123755500090711,0.10920789922842,0.162709157067195,0.110894253902072,0.122940767016788,0.123808727285157,0.113281790711044,0.112188032055326,0.106179989105924,0.118044543643159,0.118967581052509,0.148635781797874,0.124808120880072,0.111502550591153,0.109639598622218,0.129944177696598,0.125801451200803,0.124134418872487,0.114712779649052,0.131643912102071,0.109599667746805,0.113829418935775,0.125346615289384,0.125020553326445,0.128919851239502,0.123343945404278,0.114310883410454,0.137794829949702,0.123690518760686,0.133902237357521,0.114954062009387,0.104214928400533,0.116478144802875,0.119609627915464,0.107022731794538,0.106045113350088,0.124167440363401,0.120396230456548,0.130306425326382,0.105492658641926,0.121105951003532,0.108043771563004,0.121267166142137,0.132623167596452,0.118864191034132,0.119972484882265,0.115779405919028,0.139392633524759,0.10503065410167,0.124146085864829,0.114654778832501,0.111106457454276,0.131246100207201,0.113978626188848,0.158783435405263,0.0893265679533391,0.138870501213632,0.109084481211833,0.140607074441527,0.132291597543223,0.162706116877345,0.119609272022162,0.123204098199245,0.108937567222741,0.112734620983645,0.145636209024896,0.0999886810477118,0.125159897333626,0.11954218069339,0.12745600284265,0.0978447918103042,0.119493565330439,0.139122633780686,0.111097717368678,0.12583429892623,0.150530099412923,0.117050262717881,0.133996067591027,0.128157516025652,0.134053580716126,0.136205551382106,0.100075116346092,0.110782687451132,0.108762738504195,0.134281760820309,0.187210877090134,0.104436891554513,0.103733137762415,0.137275568182007,0.1240975013734,0.137129542142975,0.121878602711478,0.133239017274057,0.113654704280419,0.0845531773715641,0.139409845012829,0.178348735341726,0.127822856851931,0.104224897547908,0.121933789845592
"omega_tBegin",0.0504953686406528,0.0494294663354158,0.049784687248252,0.0469019141420657,0.0529303995546871,0.0518067756034668,0.0558238222021527,0.0608235442950945,0.0481022066543188,0.0530973018519717,0.0486825878777635,0.052398442387593,0.0499766173309712,0.0505108847617321,0.0525960923962352,0.0592758223338045,0.0507204215756837,0.0521849573898418,0.0540735112828706,0.0615410419410422,0.0501956726084474,0.058935395490032,0.0568051891076931,0.0472033370189762,0.0529741185755614,0.0492911153800742,0.0501625767589795,0.0520710878192582,0.0497513188444034,0.0517271885349958,0.0513608371342929,0.0508534999316099,0.0494142716681789,0.052470362659907,0.0492208463271073,0.0505981012020457,0.050579963540342,0.0539675800118866,0.0550187109686113,0.0543849083030707,0.0543376124653964,0.0534430128843331,0.055014752676413,0.0497090708973936,0.050216353453485,0.0520472871445577,0.0543511769740231,0.0515840106662477,0.0578799200308659,0.0652378700337378,0.0564652024941007,0.0528552043974303,0.0472907171831231,0.0491661944462592,0.0478067440200598,0.0484470911939376,0.048973894669472,0.0541422332237781,0.0452023800769163,0.0578211396542426,0.0659104926516187,0.0491497762097109,0.0489682031985915,0.0495488981406228,0.0533072235691461,0.0468570194730051,0.0516491096825695,0.0506509697556333,0.0536918888967575,0.0527553942190889,0.0588658657429304,0.055780889020768,0.0501610519934896,0.0527279416523599,0.0505720045131182,0.046001715779848,0.0493095488996235,0.0516831490197705,0.0501277427504341,0.056748384869684,0.0552767400253991,0.0493981015407259,0.0510846570737128,0.0504470312178764,0.0552655733135887,0.0491545681720345,0.0515031856753662,0.0523001434140766,0.0491247392851261,0.0512467733178885,0.0509649793949678,0.0520046963886518,0.0548349310787118,0.0499208650047283,0.0561370769447306,0.0497580714454762,0.0456089097698004,0.0471798672292068,0.0544850193307797,0.0512674468220353
"r0_m0_pop",0.173415366086632,0.153919569862572,0.22239183752736,0.161156493885979,0.175106874574062,0.177556203892539,0.159507395064709,0.154225800493108,0.14817447629755,0.169509652655676,0.171211343682304,0.20410174548552,0.171607158450938,0.158360304433358,0.157560854410417,0.183940758894577,0.17729554350743,0.175428564838088,0.16463082249005,0.18598168600239,0.154523553442785,0.159508056139622,0.177127633001327,0.184763235986254,0.181133720801949,0.170725661552179,0.160304060572534,0.197472640492629,0.174822831245516,0.185886770531618,0.161702581162978,0.14529534810417,0.163168934988435,0.170783456132238,0.152338918765613,0.147541309418626,0.169695092145763,0.173055854717822,0.185816953108294,0.148510824333996,0.171766816665603,0.152725235220744,0.173908048737816,0.191583587632437,0.16999556555698,0.173167716542886,0.16480778040442,0.196698171190609,0.146868074534064,0.170783914192538,0.161789129406984,0.158968304143433,0.17958250428434,0.155848185523796,0.223686142391051,0.126260031673308,0.192299220632985,0.153717446584004,0.201083365222092,0.182366425862884,0.227375960433787,0.173592758180675,0.17852568873741,0.154607469013361,0.164280000856668,0.207134867058727,0.142297534513618,0.174913402415528,0.171197035708047,0.181900722509385,0.139737109868141,0.169408715471842,0.193842325364462,0.156563191007771,0.171109667759982,0.220470483265686,0.163804316085944,0.189587692952267,0.179097457243983,0.188475470926253,0.194896608729678,0.138891220478002,0.156598295973526,0.153978668565345,0.18808455553931,0.265348944532864,0.148315172378378,0.144801094932863,0.190956421159118,0.17344184206558,0.192227058973119,0.173339526811291,0.187341940622459,0.157655918427727,0.119418150201695,0.202499049113715,0.251105614389,0.176668753095998,0.150832284424628,0.172444455012464
"tBegin_pop",0.0716874697223631,0.071282806921461,0.0694029558474749,0.0672924456164644,0.072905624337776,0.0718169839684462,0.0734720314174552,0.0800832111999135,0.0693413954738424,0.0731122576673913,0.0687327541027551,0.070157862421224,0.0701761272516833,0.0690962123917125,0.0727379683801354,0.0774025792568615,0.0710019922010651,0.0736087352522526,0.0736506317662129,0.0775322411418984,0.0698916460435557,0.0771004118920998,0.0757864757707278,0.0675100121749064,0.0724894862738799,0.0706747608062188,0.0699803678304625,0.0733832939892455,0.0705413959738703,0.070771239874921,0.0716569610937233,0.0712684492190853,0.0706905038970315,0.0729415999971169,0.0692525025649815,0.0715232288167287,0.0692598627583611,0.073995914606489,0.0745680033846005,0.0740007124612388,0.074170856966359,0.0739452294483222,0.0736557548713908,0.0693134840530698,0.0700930482758314,0.0712036012893703,0.0745875226796522,0.0727963393575534,0.0766209561769002,0.0826813654066918,0.0755787391098502,0.0738530641047309,0.0671200536035433,0.0693665237083127,0.067790085061347,0.0675772050043938,0.0681336771284326,0.0747254678117537,0.0645986254344769,0.0769796509006261,0.081051713692461,0.0688251869113741,0.0692101594421547,0.07006747998764,0.0720061892546671,0.0658531872725208,0.0716184834002622,0.0709137906348686,0.0740153374394757,0.0731445719461497,0.07677813725241,0.0743936014262048,0.0710071207850199,0.0739711024746386,0.071320876011504,0.0649775822741147,0.0689141282592865,0.0720778881040993,0.0725970503400917,0.0760870622955641,0.075091514508958,0.0709410112434647,0.0706914754031567,0.0729526466879307,0.0754151692123428,0.0694383038824842,0.0720505346469117,0.0708529141477083,0.0703883284886261,0.071220458856721,0.0715841157055245,0.07207163543623,0.0736868047600675,0.0701351139096884,0.0753016797361782,0.0697403078149631,0.0646783820090592,0.0662969650561152,0.0750858862073325,0.0717771002313555
