"run","a","delta1m0_pop","delta2_pop","e0_m0_pop","gamma_pop","k1m0_pop","k2_pop","k2m0scale_pop","offset_pop","omega_delta1m0","omega_delta2","omega_e0_m0","omega_gamma","omega_k1m0","omega_k2","omega_k2m0scale","omega_offset","omega_r0_m0","omega_tBegin","r0_m0_pop","tBegin_pop"
"1703718463_37505"," 0.033990142","-1.673167570","-0.004409635","-0.156213677","-2.734950910"," 0.791810266","-1.040154007","12.022878716"," 2.137981890"," 2.864610472"," 5.231693014"," 1.959513565"," 2.300362978"," 1.513733421"," 1.610459735"," 1.185540315"," 0.417088665"," 1.590228395"," 0.720833090","-1.585420154","-0.378843341"
"1703661520_21394"," 0.03398395"," 1.37721881"," 3.01160051","-2.52512593","-4.44679054"," 0.82472785","-0.38567429","12.55353141"," 2.13877502"," 2.66245675"," 2.78219478"," 2.21991771"," 2.92171343"," 1.61910673"," 1.54801487"," 1.10816995"," 0.41668271"," 1.71962325"," 0.70600473","-2.07195906","-0.36817272"
"1703747706_3387"," 0.03393403"," 1.74787057"," 3.11499453","-2.53904181","-3.67648504"," 0.75106234","-1.11236589","12.82221934"," 2.13874058"," 2.73595539"," 3.70920688"," 2.01789025"," 2.77953204"," 1.72126994"," 1.91397815"," 1.19894021"," 0.41667092"," 1.73858035"," 0.71175007","-2.25540967","-0.37144911"
"1703427601_95023"," 0.0340025"," 2.8092363"," 0.9572231","-3.5214871","-1.5097416","-1.6299894","-1.9262135","11.9057754"," 2.1389412"," 3.8477214"," 3.0356200"," 1.9788219"," 2.8387520"," 2.2642729"," 2.8345797"," 1.4978548"," 0.4166437"," 1.6404776"," 0.7002197"," 0.9553000","-0.3682420"
"1702077257_8336"," 0.034254580"," 3.850935967"," 1.248086116","-2.726516185","-5.592266600"," 0.859268614","-0.183114348","10.713163403"," 2.139476250"," 3.136182417"," 2.207859907"," 1.766968675"," 2.667721526"," 1.407967627"," 1.472328585"," 1.233967735"," 0.416244508"," 1.519904024"," 0.689667988","-0.006882855","-0.353029759"
"1703348599_58448"," 0.03408849"," 1.72716698"," 0.06306264","-1.88548047","-3.76752813","-0.83248116","-0.41204363","11.94323237"," 2.13818145"," 3.21363996"," 3.53890763"," 2.02552079"," 3.02516997"," 1.89165050"," 1.87743087"," 1.19724675"," 0.41690178"," 1.79284418"," 0.70993542"," 0.13744207","-0.37378706"
"1701064248_42509"," 0.03419778"," 2.01591520"," 0.57442964","-1.52805733","-2.70797215"," 0.44487790","-2.34107981","13.80947441"," 2.13795899"," 2.55167273"," 4.59947643"," 1.60527999"," 2.54036558"," 1.98146237"," 2.24906374"," 1.17430575"," 0.41672703"," 1.71985858"," 0.70864955","-2.92290836","-0.37140873"
"1703885890_87837"," 0.0343472","-5.7179616","-0.1179301"," 3.9422475","-3.7938204"," 0.5095135","-0.6571318","12.7830146"," 2.1388510"," 2.5865724"," 2.7185775"," 2.2108714"," 2.4316455"," 1.7183623"," 1.5867521"," 1.1474131"," 0.4170723"," 1.7753045"," 0.7091134","-2.0800150","-0.3731737"
"1703289713_867"," 0.03413839","-1.43219992","-1.38304234"," 0.43776034","-2.70577872"," 0.71498123","-1.78334598","12.10446644"," 2.13879940"," 2.92427048"," 4.03321676"," 2.00944621"," 2.50874881"," 1.91404704"," 1.86649719"," 1.21078151"," 0.41654067"," 1.65321587"," 0.70244436","-1.42089880","-0.36522654"
"1703698962_8867"," 0.03723511","-0.33996758"," 1.05520189","-0.25593662","-4.04003905"," 0.77327041","-1.05428531","12.60357575"," 2.13813673"," 2.97487171"," 4.10109098"," 1.96028389"," 2.58820869"," 1.67653255"," 1.75772041"," 1.06775853"," 0.41618604"," 1.75392107"," 0.71224533","-2.07364220","-0.37304525"
"1703183524_08838"," 0.03428083","-2.07176123"," 0.58443556"," 0.40606067","-4.44855374"," 1.02580296"," 0.12747359","13.40685432"," 2.14018496"," 2.39688973"," 3.25773440"," 2.15264814"," 2.64685500"," 1.71034748"," 1.46736649"," 1.18083189"," 0.41699274"," 1.56592916"," 0.68900362","-2.98458467","-0.35636886"
"1703956488_52979"," 0.03484382"," 4.65514797","-0.63779045","-2.14583830","-3.64629768"," 1.52263138","-1.57688260","10.86154613"," 2.13948402"," 3.71350751"," 2.48301341"," 1.49564005"," 2.63811534"," 1.74042612"," 1.73649186"," 1.20996867"," 0.41635776"," 1.45577625"," 0.69194706","-0.50525940","-0.35083690"
"1704017375_84244"," 0.03418573","-0.56824349"," 1.40184772","-0.90134266","-4.55605896","-1.75798331"," 0.49560950","12.67053839"," 2.13765473"," 3.02506471"," 2.67449906"," 2.33674972"," 2.52709073"," 1.94217174"," 1.43268077"," 1.12218833"," 0.41699599"," 1.86354065"," 0.71278652"," 0.18476641","-0.37973477"
"1704058007_6318"," 0.03474441","-1.15264813","-1.13615451"," 0.25214930","-3.42922060","-0.80774278","-0.94283790","11.61680769"," 2.13846718"," 3.10028665"," 2.89676676"," 2.16176984"," 2.67679189"," 2.01021420"," 1.88592804"," 1.22622841"," 0.41691615"," 1.83349571"," 0.69996740"," 0.44230571","-0.36910876"
"1703639901_93189"," 0.03445617","-3.98159524","-1.48653433"," 0.94473554","-1.26277598","-0.39684745","-1.73105472","12.56862331"," 2.13741303"," 4.01960064"," 5.91454748"," 2.95004821"," 1.99965812"," 2.22204758"," 2.08514970"," 1.37679904"," 0.41722159"," 1.89500396"," 0.72519819","-1.04777456","-0.38504159"
"1700986542_53526"," 0.03434887"," 4.23041457"," 1.71576435","-2.83704794","-6.16404843","-1.29333120"," 0.26135303","11.99513682"," 2.13965894"," 2.93260722"," 2.69867018"," 1.81695477"," 2.62905650"," 2.03889319"," 1.68652249"," 1.20428054"," 0.41673044"," 2.03104541"," 0.69607521"," 0.77010826","-0.36000988"
"1700892784_51286"," 0.03486009","-0.20398283","-3.07182907","-0.20961053","-1.76942185"," 0.44771779","-2.59105616","13.70108208"," 2.13928076"," 3.26052248"," 4.53187555"," 1.76536992"," 2.45518643"," 2.03716945"," 2.29390482"," 1.26852576"," 0.41657194"," 1.81384218"," 0.70897800","-2.74099236","-0.36721518"
"1703964391_65108"," 0.03584957","-0.33563677"," 0.27613362"," 0.05114480","-4.68416657"," 0.32538442","-0.25954434","11.86671739"," 2.14181370"," 3.38145348"," 1.89630688"," 2.05996304"," 2.42325208"," 1.64533549"," 1.72174870"," 1.10386340"," 0.41750993"," 1.59021842"," 0.69079704","-0.60768972","-0.35376159"
"1703658022_59098"," 0.03524956","-2.78660391","-0.35818213"," 2.27329027","-4.98441694"," 1.05783565","-0.33013450","12.12417302"," 2.14152195"," 2.63774114"," 2.13788720"," 2.25770703"," 1.85786353"," 1.37169714"," 1.27768937"," 1.12173568"," 0.41787278"," 1.60450191"," 0.70232957","-1.74710866","-0.36159089"
"1703698828_5216"," 0.03473636","-0.66786624","-0.54869341","-0.97333839","-3.02402707"," 0.03678326","-0.45601798","12.57636493"," 2.13946560"," 2.97731965"," 4.58691660"," 1.84770876"," 2.62529811"," 1.76916481"," 2.01053937"," 1.23782693"," 0.41726484"," 1.70414693"," 0.70131340","-1.33426765","-0.36740121"
"1700930231_70351"," 0.0350743"," 0.2476614","-0.5257183","-0.1924466","-4.4413322"," 1.8098440","-0.8996895","11.8593398"," 2.1408931"," 2.7033311"," 2.4103534"," 1.7802148"," 2.4998428"," 1.7626386"," 1.3261989"," 1.2838860"," 0.4169234"," 1.5883481"," 0.6831844","-1.8433108","-0.3451949"
"1701046801_77654"," 0.03453751"," 0.55016964","-2.18792782","-0.99663605","-2.50062330","-0.16268667","-1.20149047","11.84695572"," 2.13806316"," 3.26799584"," 3.18791127"," 1.50648145"," 2.64889294"," 2.00849678"," 2.14406633"," 1.25325759"," 0.41672462"," 1.62003529"," 0.70525513","-0.32774748","-0.37011666"
"1703875158_95509"," 0.03487146","-1.14753214","-0.61597303","-0.31808851","-2.85655878"," 0.65363814","-1.18097737","13.09886060"," 2.14032890"," 2.98321689"," 4.80187283"," 2.23130386"," 2.79396883"," 1.86900780"," 2.18181780"," 1.20156495"," 0.41677972"," 1.65566459"," 0.69914108","-2.37781023","-0.36295027"
"1701060236_92795"," 0.03490885","-2.39090750"," 0.60403472"," 0.38242342","-3.87848748","-0.18158186"," 0.22345470","12.19657324"," 2.13845535"," 2.93857707"," 2.41118280"," 2.28741671"," 2.51950111"," 1.88462353"," 1.54241418"," 1.03469133"," 0.41680483"," 1.73437244"," 0.69741401","-0.75000870","-0.36661560"
"1703680610_66198"," 0.03481588","-1.01436421","-2.01081601"," 0.04266803","-2.96513251","-1.47558789","-0.92800358","12.04586567"," 2.13779225"," 2.99578264"," 3.39750163"," 1.90015964"," 2.60856431"," 2.04939331"," 2.17576102"," 1.33722153"," 0.41669308"," 1.89098216"," 0.70949422"," 0.58569034","-0.37743265"
"1702117396_46464"," 0.03473264"," 1.66221057"," 2.04682915","-2.14315819","-4.57886569","-1.91907865"," 0.10957114","15.00832827"," 2.13931874"," 2.69587094"," 3.95171708"," 1.95654406"," 2.83771350"," 2.07109391"," 1.91847184"," 1.16903435"," 0.41763883"," 1.85191945"," 0.72163578","-1.93920408","-0.38133490"
"1704091192_46883"," 0.03526846","-2.73253975"," 1.74312495"," 0.14911043","-1.45353553","-0.46794420","-1.96520753","13.51885863"," 2.13946187"," 3.30096926"," 5.02237310"," 2.37634024"," 2.69309458"," 2.30644161"," 2.38248669"," 1.40349148"," 0.41782098"," 1.86851130"," 0.71416150","-1.85413269","-0.37698481"
"1704009989_465"," 0.03448854"," 1.48307603"," 0.18831990","-0.99951592","-4.22412273","-1.02619032","-0.87754286","13.64457075"," 2.13799029"," 3.00292774"," 3.65618453"," 1.74505287"," 2.92790832"," 2.13202768"," 2.16184838"," 1.23121656"," 0.41702561"," 2.12809575"," 0.70932196","-1.29696240","-0.37307758"
"1703273015_56169"," 0.03488895","-4.18387864"," 0.41330097"," 2.29100237","-3.64020675","-0.82008504","-0.40211424","13.77758867"," 2.13737315"," 2.60492417"," 3.28995783"," 2.29388407"," 2.60232809"," 2.11840652"," 1.84920952"," 1.18942166"," 0.41739960"," 1.94956729"," 0.72381746","-1.87243155","-0.38560888"
"1703531485_91867"," 0.03520102"," 4.86113976"," 2.69649438","-3.82783500","-2.82466287","-0.69579767","-2.32476434","11.13404816"," 2.13882564"," 3.81971370"," 3.68730199"," 2.07406786"," 2.98526732"," 2.12164203"," 2.26364763"," 1.34547689"," 0.41658244"," 1.71335954"," 0.70330253"," 0.91217088","-0.36768849"
"1703904033_42655"," 0.03565620","-1.92472891"," 1.74788101"," 1.04081067","-4.40067078","-0.08684581","-0.54495144","12.84969653"," 2.14019719"," 2.78907927"," 3.29698352"," 2.36239760"," 2.30858609"," 1.88484912"," 1.75760947"," 1.24932297"," 0.41796520"," 1.84831485"," 0.70095795","-1.54337041","-0.36904868"
"1703605467_00189"," 0.03521687","-1.95008223"," 0.24997671"," 0.73433144","-3.60034660"," 1.54778516","-1.29060390","12.61914898"," 2.14155222"," 2.73093069"," 2.39013341"," 2.10820187"," 2.59362800"," 1.72994459"," 1.69527182"," 1.29094760"," 0.41712312"," 1.72961522"," 0.70240246","-2.60476841","-0.36018565"
"1702119199_0635"," 0.03497237"," 1.91795726","-2.31695686","-1.50789986","-2.27831653","-0.47748313","-0.76116450","13.73778597"," 2.13927086"," 2.77297349"," 3.80702007"," 1.35958544"," 2.79497550"," 2.09383504"," 2.25763360"," 1.14818796"," 0.41633189"," 1.73125662"," 0.69944955","-1.85571049","-0.36468408"
"1703929683_7626"," 0.03552174"," 3.14341804"," 1.12726336","-2.12716559","-4.33133273","-1.22158264","-0.77262856","12.67054289"," 2.13802530"," 2.93026636"," 3.51718367"," 1.72947948"," 2.82004884"," 2.03155841"," 1.96350085"," 1.18731722"," 0.41707155"," 1.85944555"," 0.71791511","-0.19851148","-0.37822992"
"1703767414_54177"," 0.03534722"," 3.63836499","-0.02534429","-3.02565279","-0.75167508","-0.80661540","-3.49639236","13.04621402"," 2.13951573"," 2.98512089"," 3.82682919"," 1.95477690"," 2.50184934"," 2.33852160"," 3.06478702"," 1.55693513"," 0.41638443"," 1.67908387"," 0.70699805","-0.91099896","-0.36984108"
"1703305847_09301"," 0.0351512","-0.7917850"," 1.3177041"," 0.1255701","-3.9707759","-0.3665948","-0.7286358","11.2441316"," 2.1382873"," 3.4819371"," 3.3848456"," 2.3938603"," 2.4468602"," 1.9071378"," 1.6562927"," 1.2872270"," 0.4167610"," 1.9572366"," 0.6991357"," 0.5129379","-0.3660658"
"1700838043_48774"," 0.0353744","-1.7121953","-0.6357692"," 1.2605332","-5.0516138"," 0.4014617","-0.3361316","13.8262752"," 2.1396139"," 2.5046838"," 3.4062264"," 1.9336310"," 2.1709964"," 1.7307765"," 1.4184992"," 1.1425133"," 0.4169071"," 1.7482644"," 0.7096680","-2.8945393","-0.3678182"
"1703285033_94559"," 0.03530088"," 1.11862907","-1.24068386","-1.04837374","-2.33465033","-0.31735425","-2.34029440","11.62196961"," 2.13924714"," 3.15839291"," 3.31983429"," 1.78983598"," 2.80098209"," 2.18012143"," 2.29732127"," 1.30838901"," 0.41623198"," 1.68750620"," 0.69265991"," 0.18648480","-0.35888946"
"1700873746_0922"," 0.03503496","-0.06165614"," 3.69107146","-0.16226383","-4.32511040","-2.93581326","-0.87751210","13.53697566"," 2.13743237"," 3.19249299"," 4.50277596"," 2.38071587"," 2.28986594"," 2.12400135"," 1.98801354"," 1.27775478"," 0.41724003"," 1.88636900"," 0.71849964"," 0.45423922","-0.38386403"
"1703163501_90925"," 0.03525901","-1.45772956"," 0.39364309"," 0.49604806","-3.31094157"," 0.71881274","-1.38438873","11.86351599"," 2.13914540"," 3.33831265"," 2.99668233"," 2.05333479"," 2.81028066"," 2.03434707"," 1.76450047"," 1.23185594"," 0.41656017"," 1.54243235"," 0.69483601","-1.01841429","-0.35759028"
"1702097881_52627"," 0.03548188"," 0.80106172","-0.73936061","-0.42183589","-2.02985187"," 0.14924712","-3.29034452","13.54379357"," 2.13874959"," 2.62425025"," 4.96829281"," 1.70724006"," 2.41662224"," 1.99360133"," 2.44850271"," 1.20701945"," 0.41657498"," 1.68687853"," 0.69654127","-2.28077253","-0.36387807"
"1703261796_52658"," 0.03532987"," 0.34716000","-0.39851613","-1.97107532","-3.21667426","-1.22639286"," 0.39623015","12.00565929"," 2.14067714"," 3.32660957"," 3.62908503"," 1.73960257"," 2.91521745"," 1.96229724"," 2.03877147"," 1.19511789"," 0.41741660"," 1.78279801"," 0.69236765"," 0.57269479","-0.36076248"
"1704078428_14732"," 0.03621862"," 0.27746059"," 0.80180726"," 0.01117499","-4.76871857"," 1.04732464","-0.91975884","12.25235013"," 2.14101253"," 2.82814160"," 2.68108394"," 1.88680713"," 2.13788249"," 1.69976601"," 1.40968046"," 1.07681700"," 0.41692910"," 1.63775383"," 0.69989319","-1.67031932","-0.35530000"
"1703328917_95593"," 0.03584431"," 1.09066624","-0.28978502","-1.23971877","-3.59125008"," 0.36705971","-0.81116735","10.93313748"," 2.14138292"," 3.75888171"," 2.41615279"," 1.96938096"," 2.85211789"," 1.83636064"," 2.01489275"," 1.22084287"," 0.41679448"," 1.38645718"," 0.69566305"," 0.36463411","-0.35374184"
"1703163503_28523"," 0.03569062"," 1.64764407"," 1.20006468","-2.16103847","-3.99373134"," 0.99010446","-0.50843106","11.58073426"," 2.14072638"," 3.46387549"," 2.60508149"," 2.28243179"," 2.92431054"," 1.97152276"," 1.98659658"," 1.17996999"," 0.41653839"," 1.70058169"," 0.69054013","-0.87993304","-0.35123527"
"1703247203_92061"," 0.03577325","-5.80775087","-0.10719358"," 1.56852019","-1.26203318","-3.81539666","-0.28167351","12.52440190"," 2.13703275"," 3.46217368"," 4.04661169"," 2.68046201"," 2.08734133"," 1.96803520"," 1.84214797"," 1.36830428"," 0.41737771"," 1.84001626"," 0.72093171"," 2.29086944","-0.38789041"
"1703448342_74484"," 0.03609431","-3.23730267","-0.47472514"," 1.04549997","-2.71807752","-0.73146242","-0.58665795","12.38799454"," 2.13946081"," 2.94830229"," 4.93617024"," 2.14185292"," 2.52671749"," 2.01632155"," 1.93103889"," 1.24841417"," 0.41698039"," 1.73662715"," 0.71149175","-0.45087020","-0.37461799"
"1703922638_64666"," 0.035367973"," 4.111967880","-0.621527142","-3.498571253","-0.007099959","-3.080670926","-2.782250885","14.196260899"," 2.139283701"," 3.312044217"," 3.188729549"," 1.820105553"," 2.616324874"," 2.041338622"," 3.834646012"," 1.502223750"," 0.416927652"," 1.641469881"," 0.705638597"," 0.219802626","-0.368956668"
"1703407932_09081"," 0.03613642"," 2.96053668"," 0.83879538","-2.18084763","-4.15945763","-2.72883330","-0.57491379","11.94396847"," 2.13977745"," 2.75126071"," 3.82935051"," 1.79873049"," 3.04310208"," 1.89831039"," 2.10755710"," 1.19165643"," 0.41713906"," 1.83875560"," 0.70568952"," 2.10817144","-0.36967603"
"1703384687_22188"," 0.03607846","-0.37771390","-0.20392987"," 0.37757581","-4.34417015"," 0.85976206","-0.91374845","11.44994533"," 2.14065946"," 3.27251057"," 2.22646100"," 2.12281095"," 2.37018319"," 1.53233358"," 1.46753854"," 1.16326511"," 0.41649451"," 1.61301453"," 0.69283687","-0.69711310","-0.35356173"
"1703826885_44471"," 0.03581642","-2.78405449","-2.17495810"," 1.73083434","-3.53013449"," 1.46553790","-1.31909446","12.67538379"," 2.13941001"," 2.83555644"," 3.21000140"," 1.85742081"," 2.55062747"," 1.78869960"," 1.85303293"," 1.20872865"," 0.41625789"," 1.55398384"," 0.69743366","-2.52628668","-0.35657694"
"1703365798_8301"," 0.03561557"," 2.03047156","-0.09211174","-1.05682195","-2.52615018"," 1.50450330","-3.02882519","13.45557160"," 2.14163872"," 2.78214467"," 3.98161114"," 1.69122528"," 2.29593344"," 1.78257932"," 2.08068569"," 1.11033926"," 0.41722114"," 1.47829370"," 0.69160198","-3.25569950","-0.35363743"
"1703488276_71149"," 0.03548308"," 1.07990323","-0.56504424","-1.55576073","-2.35712771","-0.31383082","-1.50582720","11.68469814"," 2.13882325"," 3.56627489"," 3.57415601"," 1.77369041"," 2.80103959"," 2.13936865"," 2.41196139"," 1.35180690"," 0.41675528"," 1.52745033"," 0.69488834"," 0.04260506","-0.36219576"
"1702058894_75035"," 0.03574428","-3.73445942","-0.22201034"," 2.47071514","-4.51765399"," 0.02811815"," 0.08462153","12.23513559"," 2.13866867"," 2.74484042"," 2.29657730"," 2.27869358"," 2.06039953"," 1.90400080"," 1.30571958"," 1.18480250"," 0.41705296"," 1.78894747"," 0.70268847","-0.95801332","-0.36752712"
"1703657637_5269"," 0.03615623","-2.35821219","-0.26601197","-0.02345823","-2.11597172","-0.55032792","-0.90121731","12.47455950"," 2.14080266"," 3.16945247"," 4.64539693"," 2.33559284"," 2.73070488"," 2.17145960"," 2.54261485"," 1.32638703"," 0.41717468"," 1.68548984"," 0.69379504","-0.56824537","-0.35974310"
"1703225247_85463"," 0.03567216"," 1.28657912"," 1.18663388","-1.84909933","-5.58250666","-0.45190506"," 1.03933364","12.69981672"," 2.14083318"," 3.08351264"," 2.22802008"," 1.97247472"," 2.54963768"," 2.00941913"," 1.56466202"," 1.19210470"," 0.41667423"," 1.79508730"," 0.69900317","-0.75346892","-0.35824156"
"1703565887_84497"," 0.03571521","-4.53264146"," 0.55588966"," 1.91441057","-3.61129192","-2.16871491"," 0.59307794","13.92753247"," 2.13885091"," 2.69801732"," 3.61943209"," 2.33666886"," 2.38818834"," 2.01166059"," 1.50892788"," 1.24666204"," 0.41776117"," 1.93189338"," 0.71829078","-0.70427553","-0.38310275"
"1703488847_45784"," 0.03706057"," 1.39125023"," 0.58271491","-2.55990416","-0.69605023","-1.07425872","-2.61615304","14.47428257"," 2.14252536"," 3.21935776"," 3.96746665"," 1.57735277"," 3.00412705"," 2.56662960"," 3.19377855"," 1.57917996"," 0.41938106"," 1.85339682"," 0.70214758","-1.92745203","-0.36198255"
"1703762466_46285"," 0.03616197","-4.06143692","-0.22386223"," 1.28525144","-3.33850013","-0.27321600"," 0.76349659","12.71341724"," 2.13997771"," 2.44410943"," 4.13208500"," 2.18657996"," 2.22751751"," 1.95283462"," 1.43893505"," 1.16312018"," 0.41699163"," 1.68805336"," 0.69811633","-1.09275747","-0.36242646"
"1703346852_85888"," 0.03641493","-0.87802740","-1.08073376","-0.90172046","-2.35244238","-1.16092035","-0.60602057","12.37105810"," 2.14183010"," 3.01447646"," 3.94176459"," 1.78448898"," 2.85243597"," 2.14233375"," 2.51512657"," 1.27624049"," 0.41887934"," 1.74639230"," 0.70051977"," 0.12359356","-0.36589941"
"1700855443_14355"," 0.0359413"," 0.7067215"," 2.4955414","-0.6036693","-3.1215040"," 0.9854493","-2.4515577","12.0179160"," 2.1399354"," 3.2496964"," 3.8805855"," 2.0251330"," 2.4964652"," 1.8928814"," 2.0936747"," 1.2079044"," 0.4165353"," 1.5126828"," 0.6923117","-1.3453643","-0.3545188"
"1703642260_8721"," 0.03664948"," 2.72327944"," 0.54000104","-2.37120634","-3.40686016","-0.45368075","-1.03729455","11.20374881"," 2.14302276"," 3.48826506"," 3.01308141"," 1.97221859"," 3.12737920"," 2.02745138"," 2.37193283"," 1.25284536"," 0.41889962"," 1.64721278"," 0.69554122"," 0.84873730","-0.35584771"
"1703805269_66301"," 0.03562109"," 3.78590386","-0.66578561","-1.71711165","-4.49683559","-0.80686400","-0.80481399","11.44078321"," 2.13905955"," 3.04355999"," 3.03441300"," 1.62848264"," 3.23240534"," 1.98370446"," 2.06591929"," 1.24513706"," 0.41660708"," 1.72740157"," 0.68573815"," 1.06787837","-0.35429601"
"1702136454_0307"," 0.03673915"," 1.55823038","-0.35468778","-0.13120591","-5.31119612"," 0.97349425","-0.72076044","11.59258337"," 2.14352984"," 3.06387639"," 2.25288994"," 1.68857033"," 1.91905185"," 1.53433297"," 1.27962992"," 1.10292412"," 0.41891519"," 1.53177235"," 0.68765789","-0.70879844","-0.34462939"
"1703388221_67018"," 0.03621061","-0.94954457","-1.44769672","-1.07252309","-2.47978631","-1.54245384","-0.02660987","12.10375862"," 2.13992813"," 3.28073849"," 4.00572107"," 1.89101535"," 2.62006172"," 1.98421915"," 2.09846841"," 1.31709812"," 0.41709471"," 1.76345709"," 0.70874460"," 0.66918852","-0.37237933"
"1703973825_04498"," 0.03658579","-0.50011930","-0.16397202","-0.07904663","-5.35558233","-0.67982816"," 0.83476714","13.61312845"," 2.14303636"," 3.12248684"," 1.99638206"," 2.17758216"," 2.23938090"," 1.99965518"," 1.82071242"," 1.18935722"," 0.41689458"," 2.02823245"," 0.68407664","-1.34716507","-0.34866749"
"1700910568_31375"," 0.03603626","-1.08925625","-0.31886189","-0.84309186","-2.53123976"," 0.44967422","-0.76876328","13.12121695"," 2.13896915"," 3.06094366"," 5.14216094"," 2.07171943"," 2.64421500"," 1.90183660"," 2.08749765"," 1.18336819"," 0.41688716"," 1.60114740"," 0.70686755","-2.20314988","-0.36781641"
"1703455371_05908"," 0.03659677","-3.32600283","-0.46599047"," 1.43301963","-3.76003970"," 0.04692230"," 0.06730177","12.34381806"," 2.14183129"," 3.00958153"," 2.68991107"," 2.43400426"," 2.46808273"," 1.84324456"," 1.82112905"," 1.17986181"," 0.41744880"," 1.85736620"," 0.69147601","-1.02269387","-0.35930948"
"1703623232_15708"," 0.03587731","-4.20537082"," 0.76166227"," 1.81578619","-3.81837030","-2.73888439"," 0.51554203","14.03143410"," 2.13846944"," 3.22501567"," 2.34150350"," 2.61221933"," 2.64248053"," 2.20382514"," 1.73230267"," 1.39703347"," 0.41681743"," 2.10020433"," 0.70674467","-0.16510460","-0.37621327"
"1703467051_50733"," 0.03654189"," 0.01453774","-1.50676718"," 0.09826027","-2.99085359"," 0.57792679","-2.06547054","13.15501217"," 2.14058034"," 3.07817087"," 4.70249728"," 1.90202103"," 2.69217803"," 1.95622424"," 2.19057773"," 1.21767698"," 0.41581495"," 1.74655951"," 0.69888129","-2.10541001","-0.35757518"
