,$\log$ $\delta$,$\log$ $\gamma$,$\log$ $k$,$\log$ $m_0$,$\log$ scale,$\log$ $t_0$,$\log$ offset,$\log$ $\sigma$
13,1.1917608247188405,-10.120464030343811,-0.3128606410891977,5.718087262216489,0.7514160886839212,-0.4185895092391553,2.0794415416798357,-3.4538776394910684
14,1.1592098375655515,-9.294434530744919,-0.19320386319476895,5.710814998897719,0.7514160886839212,0.11022409534569877,2.0794415416798357,-3.4538776394910684
15,-1.7601012207951872,-6.016640725104745,0.2720940460930331,5.698577766386175,0.7514160886839212,0.28898339885973995,2.0794415416798357,-3.4538776394910684
16,-0.29837973778612326,-5.233061067854862,-0.6056408056585798,5.698728588560349,0.7514160886839212,0.02042053116934689,2.0794415416798357,-3.4538776394910684
17,-0.8956939649951768,-5.486523254052038,0.35243342939430866,5.692639674191991,0.7514160886839212,-0.5365069244491827,2.0794415416798357,-3.4538776394910684
18,0.22255045377958693,-0.7020481965032035,-0.7230711387960758,5.693946639130837,0.7514160886839212,0.21754866318415,2.0794415416798357,-3.4538776394910684
19,-1.4953161099386123,-8.985973254822241,-0.05387877290213454,5.712152029381354,0.7514160886839212,-0.38993759116798243,2.0794415416798357,-3.4538776394910684
20,1.1780937615708091,-8.332554060503314,0.8071906319233111,5.694620967431492,0.7514160886839212,-0.13369411743656076,2.0794415416798357,-3.4538776394910684
21,-0.38618727408898923,-3.867189098395784,0.7837203811864815,5.710141047263523,0.7514160886839212,-0.05481912710159345,2.0794415416798357,-3.4538776394910684
22,-1.3625281311004445,-9.141314659307856,-0.34730225823435734,5.701116219464326,0.7514160886839212,-0.1576019840811817,2.0794415416798357,-3.4538776394910684
23,-2.2476999740627166,-5.35770346371801,-0.8804827356667206,5.698242397096578,0.7514160886839212,-0.1457675083882191,2.0794415416798357,-3.4538776394910684
24,-1.8267360977839324,-7.117602154879109,0.45701501858636284,5.709507204878376,0.7514160886839212,-0.22209551789740734,2.0794415416798357,-3.4538776394910684
25,-0.9258433095516073,-7.991306272117786,0.9306464168184518,5.708525890074158,0.7514160886839212,0.06000348695041022,2.0794415416798357,-3.4538776394910684
26,-0.7888453180519588,-6.272213663080789,0.7749443694586235,5.709615558836747,0.7514160886839212,-0.05533413158356369,2.0794415416798357,-3.4538776394910684
27,-0.3258417516566917,-7.058642433291998,1.8835655816372472,5.6966296032618695,0.7514160886839212,-0.1779833927907917,2.0794415416798357,-3.4538776394910684
28,-0.6322683714297404,-11.094210319585896,0.15562884747467318,5.699302628369098,0.7514160886839212,-0.0843479337523555,2.0794415416798357,-3.4538776394910684
29,-0.2900488051159459,-8.451279190488785,-0.923047626215298,5.71489377305247,0.7514160886839212,0.10297098621876094,2.0794415416798357,-3.4538776394910684
30,-1.0790059502873877,-8.701752947854553,-0.08216935188544128,5.701451482956181,0.7514160886839212,-0.26516884640180743,2.0794415416798357,-3.4538776394910684
31,-2.1161298192695397,-9.167678395311029,0.45519752830054083,5.704812739364568,0.7514160886839212,-0.3600185660232149,2.0794415416798357,-3.4538776394910684
32,-2.0355576897513314,-8.935236707164965,-1.273725989941092,5.69489358699871,0.7514160886839212,0.044689412404488205,2.0794415416798357,-3.4538776394910684
33,-0.5105118747066347,-12.141606408981467,0.4575198596080412,5.701437521121879,0.7514160886839212,-0.1333969939432462,2.0794415416798357,-3.4538776394910684
34,-0.31522794208601423,-1.8335300827499745,-0.5090813234941682,5.707434780463512,0.7514160886839212,-0.2969549222612553,2.0794415416798357,-3.4538776394910684
35,0.29597613355268837,-7.306321319240295,-0.5416557576180213,5.705888947852419,0.7514160886839212,0.36063020058688344,2.0794415416798357,-3.4538776394910684
36,0.5692115465925287,-5.186652099093573,-0.4890959989767869,5.720926840320264,0.7514160886839212,-0.3276871478470378,2.0794415416798357,-3.4538776394910684
37,-0.12814511042990173,-6.75475092005271,-0.3012167607300287,5.694016556716743,0.7514160886839212,-0.03730646651169406,2.0794415416798357,-3.4538776394910684
38,-1.1405532098874342,-5.2487175398708175,-1.0693781270763383,5.708925705599537,0.7514160886839212,-0.6230517158586865,2.0794415416798357,-3.4538776394910684
39,-1.402424033824083,-9.997849538822496,-0.2892447892244102,5.703440374576209,0.7514160886839212,-0.131373909359157,2.0794415416798357,-3.4538776394910684
40,-1.4822733487144735,-8.919364880795108,0.2526011075970264,5.695128400678853,0.7514160886839212,-0.46753666373507863,2.0794415416798357,-3.4538776394910684
41,0.2213682022611414,-8.879892848907438,0.6410100548321672,5.709518105008223,0.7514160886839212,-0.5692213604199456,2.0794415416798357,-3.4538776394910684
42,-0.25620942339936226,-11.663863836541505,-0.5350499077262063,5.711718785877677,0.7514160886839212,0.40265580190101347,2.0794415416798357,-3.4538776394910684
43,-0.9655920979791617,-8.18130449476136,-0.27265712114662066,5.708066682413513,0.7514160886839212,-0.11009996388415974,2.0794415416798357,-3.4538776394910684
44,-1.3624305513746944,-3.3997412928725654,-0.50898683891426,5.690017459103864,0.7514160886839212,-0.3413900712103677,2.0794415416798357,-3.4538776394910684
45,-0.6899772991349709,-5.163772624045972,0.7927508291250229,5.70363781171481,0.7514160886839212,-0.047573170410353735,2.0794415416798357,-3.4538776394910684
46,-1.7878546745664907,-7.722630728948516,0.2574701460314288,5.7100277595870725,0.7514160886839212,-0.502409151800034,2.0794415416798357,-3.4538776394910684
47,-2.217207404079823,-5.309812433824188,-0.142996384626944,5.691097939951334,0.7514160886839212,0.13674221057825925,2.0794415416798357,-3.4538776394910684
48,-2.300720045466546,-6.911256491060844,-0.7828015013308584,5.716038999519146,0.7514160886839212,-0.6657405077996185,2.0794415416798357,-3.4538776394910684
49,-2.26168463045156,-7.949593757240007,-0.21278897956026363,5.710149196219758,0.7514160886839212,-0.4233789244356236,2.0794415416798357,-3.4538776394910684
50,-1.7761032389885163,-8.599039868428369,0.657013129624609,5.69057297340476,0.7514160886839212,-0.042002283163187354,2.0794415416798357,-3.4538776394910684
51,-1.47708895320452,-7.503661484060927,-1.1616389205003501,5.701450726611292,0.7514160886839212,0.10948765583512199,2.0794415416798357,-3.4538776394910684
52,-0.5558291695236699,-6.031473160843174,1.276048695440724,5.710682723477979,0.7514160886839212,0.4231403182960496,2.0794415416798357,-3.4538776394910684
53,-0.602496554801133,-7.358140673626112,0.8019523308324573,5.699511355077798,0.7514160886839212,-1.0983150832970585,2.0794415416798357,-3.4538776394910684
54,-0.4250575804274048,-4.712203869853675,-0.7709635153074144,5.7098783509389195,0.7514160886839212,-0.05615333148612438,2.0794415416798357,-3.4538776394910684
55,-1.8183229332906292,-8.060289494913572,-0.04358926374531126,5.710282678957826,0.7514160886839212,-0.09727495928929801,2.0794415416798357,-3.4538776394910684
56,-0.8007175859392991,-9.086279589133422,-0.8395976403947563,5.707206619370078,0.7514160886839212,0.11629435039089248,2.0794415416798357,-3.4538776394910684
57,-2.8291278446481014,-8.255304872985278,0.190793699297538,5.699897392027144,0.7514160886839212,-0.18083109412421858,2.0794415416798357,-3.4538776394910684
58,1.6465484848933145,-8.345224661595218,-0.7622530175805132,5.686696567950839,0.7514160886839212,-0.43416909742281734,2.0794415416798357,-3.4538776394910684
59,-1.3821018404114698,-7.7436510628246396,1.4559072582143764,5.713586826851646,0.7514160886839212,0.17571134570772434,2.0794415416798357,-3.4538776394910684
60,0.3049646651810818,-4.970575122014681,-0.7197357518319552,5.7101840194168085,0.7514160886839212,-0.3083384563619441,2.0794415416798357,-3.4538776394910684
61,-0.47973332442823624,-7.134607899805869,-0.8193065023804454,5.711955618999618,0.7514160886839212,-0.2829627326265264,2.0794415416798357,-3.4538776394910684
62,-1.192464262057477,-8.757676378084387,-0.8095333270737413,5.706607377132428,0.7514160886839212,-0.1901289256097706,2.0794415416798357,-3.4538776394910684
63,-1.2574906174603582,-7.933753430005066,-1.3145628113900814,5.69496589541768,0.7514160886839212,-0.6984717543094,2.0794415416798357,-3.4538776394910684
64,-2.6032857449777715,-10.541793134914565,-0.5153657023337682,5.707471663874357,0.7514160886839212,-0.1035780909919019,2.0794415416798357,-3.4538776394910684
65,-1.5793612910332757,-7.6031141763502905,-1.3544855073340045,5.705559313317419,0.7514160886839212,-0.4668734849891401,2.0794415416798357,-3.4538776394910684
66,0.14453262772059494,-13.28917634442491,-1.8133281472349925,5.7128842170037535,0.7514160886839212,-0.026578384456688475,2.0794415416798357,-3.4538776394910684
67,-0.8704204930791979,-7.706507036500551,-0.13970384604659689,5.705345861888198,0.7514160886839212,-0.20105655449981277,2.0794415416798357,-3.4538776394910684
68,-1.1241753011556697,-8.032260010229072,0.9130101982082715,5.712560051554207,0.7514160886839212,-1.0367329168303971,2.0794415416798357,-3.4538776394910684
69,-0.9532136232952602,-4.517534301108869,-0.5301317556304281,5.686133431166684,0.7514160886839212,0.2792458111336673,2.0794415416798357,-3.4538776394910684
70,-0.7368947030332079,-1.686956119652156,0.18731736891615833,5.698320795067323,0.7514160886839212,-0.7714164323973453,2.0794415416798357,-3.4538776394910684
71,-0.18241850118517822,-6.9907154764473995,0.39990906940431625,5.704030518185046,0.7514160886839212,-0.787854113832744,2.0794415416798357,-3.4538776394910684
72,-1.7784458329449415,-9.147185744276243,-0.08066840698050486,5.689207010865689,0.7514160886839212,0.22302939373498554,2.0794415416798357,-3.4538776394910684
73,-1.1501739706035328,-8.481598456920526,-0.1512514012524981,5.700830043357923,0.7514160886839212,-0.01160214078843777,2.0794415416798357,-3.4538776394910684
74,-1.7451973159338217,-7.594997754507672,0.3160910846611794,5.700251328049194,0.7514160886839212,-0.03417446675425487,2.0794415416798357,-3.4538776394910684
75,-0.28881803908194087,-11.119720571010845,-0.7489936650620247,5.693275414344521,0.7514160886839212,-0.08232737077799418,2.0794415416798357,-3.4538776394910684
76,-1.0614246477620912,-6.7086081209093775,-1.4047244479282348,5.70826493381737,0.7514160886839212,-0.6082185821670573,2.0794415416798357,-3.4538776394910684
77,-0.37388677024205236,-6.420738602193776,1.0837548556444347,5.708796668229328,0.7514160886839212,-0.6777378914726112,2.0794415416798357,-3.4538776394910684
78,-1.8830982071027933,-8.007104708201744,0.17767806181910809,5.703336312629123,0.7514160886839212,0.4065427146945094,2.0794415416798357,-3.4538776394910684
79,-1.052786296686725,-5.77897106058834,-0.3458819280267204,5.696912389117246,0.7514160886839212,-0.025976019288340146,2.0794415416798357,-3.4538776394910684
80,0.6329928511978131,-7.252933177986239,0.8770287449473095,5.694676846048112,0.7514160886839212,-0.5034630965589293,2.0794415416798357,-3.4538776394910684
81,0.8121073456428376,-8.604346254870178,0.2627808112381471,5.706118640551913,0.7514160886839212,-0.9553283538730545,2.0794415416798357,-3.4538776394910684
82,-1.9725358555372239,-7.191738223864035,-0.27759609807405294,5.696802553932888,0.7514160886839212,-0.4861999786705072,2.0794415416798357,-3.4538776394910684
83,-1.3235209090756113,-8.20048613211698,0.007775184286829814,5.68881636318542,0.7514160886839212,0.2046443397800516,2.0794415416798357,-3.4538776394910684
84,-1.579074426139634,-12.166563003872998,0.2074003445058317,5.696756039431593,0.7514160886839212,-0.029456701351337822,2.0794415416798357,-3.4538776394910684
85,0.3970996906036566,-8.579835617120358,0.6477542935058654,5.698861774266186,0.7514160886839212,0.1323847071914417,2.0794415416798357,-3.4538776394910684
86,1.6157900442256725,-7.108293705357826,0.2986676430931203,5.692556650314923,0.7514160886839212,0.16030734513192507,2.0794415416798357,-3.4538776394910684
87,-1.4644665926518652,-7.930572160703042,0.1896984090930112,5.692984898866289,0.7514160886839212,0.20557936662633824,2.0794415416798357,-3.4538776394910684
88,1.3746451822580177,-6.391664580809604,0.7965286129354613,5.713183900166952,0.7514160886839212,-0.17553980138537745,2.0794415416798357,-3.4538776394910684
89,-0.9753328868184494,-8.8577161597506,1.1181021102958977,5.697768518331238,0.7514160886839212,-0.1981218826406847,2.0794415416798357,-3.4538776394910684
90,-1.1886411032247808,-8.03815381936519,0.17815983833046284,5.691815482488714,0.7514160886839212,-0.2950907936393691,2.0794415416798357,-3.4538776394910684
91,-0.12396839679942251,-4.86128075923223,-0.3882456456691801,5.699971937330544,0.7514160886839212,-0.4419052918727983,2.0794415416798357,-3.4538776394910684
92,-1.9397061371109252,-5.519846151453315,-0.058719559814454814,5.694977291515171,0.7514160886839212,-0.5006616917298043,2.0794415416798357,-3.4538776394910684
93,-0.15449799171538103,-9.041450247609088,0.035527009210594554,5.690157680190803,0.7514160886839212,0.08210234793236443,2.0794415416798357,-3.4538776394910684
94,0.9517337702486486,-5.826565807703172,0.014813635495210625,5.708752765268842,0.7514160886839212,0.11668948197909879,2.0794415416798357,-3.4538776394910684
95,-0.435906473843833,-8.208795944808347,0.6212163432892257,5.709121064995971,0.7514160886839212,-0.15516829009788968,2.0794415416798357,-3.4538776394910684
96,-0.9013860806842766,-2.115110638291137,-0.38303449482543545,5.6969041256560855,0.7514160886839212,-0.15628087578524072,2.0794415416798357,-3.4538776394910684
97,-1.0016656663459205,-7.168726134977444,-1.3143892420645709,5.714855547386999,0.7514160886839212,-0.18647116779485742,2.0794415416798357,-3.4538776394910684
98,-0.5496327521970266,-5.750548597570762,0.46175523451383205,5.693619631290136,0.7514160886839212,-0.019369195804660566,2.0794415416798357,-3.4538776394910684
99,0.579517416455396,-9.390240992283514,-0.6788210889970331,5.704310624179685,0.7514160886839212,-0.4702754178237784,2.0794415416798357,-3.4538776394910684
100,0.06862824670085377,-3.2762194085173615,-0.020201789726636395,5.7107677860722905,0.7514160886839212,-0.29704488611013985,2.0794415416798357,-3.4538776394910684
101,-0.802732058180543,-11.484671712504973,-0.4105405086449586,5.711296421114512,0.7514160886839212,0.056520467370228644,2.0794415416798357,-3.4538776394910684
102,0.9379011198722518,-8.7819350575578,-0.6735730736798163,5.703671624318014,0.7514160886839212,-0.15573206145545768,2.0794415416798357,-3.4538776394910684
103,-0.3764674596541485,-8.781955094782722,0.2982225595725689,5.713973304442104,0.7514160886839212,0.5959033929554813,2.0794415416798357,-3.4538776394910684
104,-0.7611905464500704,-6.932519762108021,0.06940336246700063,5.69743177761458,0.7514160886839212,0.13234008554505106,2.0794415416798357,-3.4538776394910684
105,-1.0523582415610035,-6.3790549353736985,0.8261849162365545,5.7067838978150185,0.7514160886839212,0.5644879893304358,2.0794415416798357,-3.4538776394910684
106,-0.661809328893672,-8.999044486339235,-2.095339929440604,5.701161179125789,0.7514160886839212,-0.5572815692802771,2.0794415416798357,-3.4538776394910684
107,-1.087542310808708,-11.364792651615087,-0.4128251208347986,5.7123573580063,0.7514160886839212,-0.15489769836946723,2.0794415416798357,-3.4538776394910684
108,-1.6799153919050456,-6.411338874445352,-0.06729171467472961,5.693537797876418,0.7514160886839212,-0.05822297494356392,2.0794415416798357,-3.4538776394910684
109,-1.5455175832284866,-7.652724272454066,0.6017248891113042,5.702096474952718,0.7514160886839212,-0.5256437128690201,2.0794415416798357,-3.4538776394910684
110,-1.6293448946274016,-3.500566374211354,0.07623994629257444,5.698074310358668,0.7514160886839212,-0.23607634692439278,2.0794415416798357,-3.4538776394910684
111,-1.4711216347756726,-6.295398842342859,-0.5047860148255439,5.710689456815949,0.7514160886839212,-0.002439869322093724,2.0794415416798357,-3.4538776394910684
112,-2.1890412279967855,-9.282049620703795,2.158940298726159,5.6928597367801705,0.7514160886839212,-0.30141731345510947,2.0794415416798357,-3.4538776394910684
113,1.0744849729892283,-9.269284045307563,-0.401575231422008,5.710915184015384,0.7514160886839212,-0.5677684505855776,2.0794415416798357,-3.4538776394910684
114,-2.679627081466181,-4.2845542797112195,-0.980929683091298,5.703342129846329,0.7514160886839212,0.1665168857062967,2.0794415416798357,-3.4538776394910684
115,0.5442126824204159,-10.453005749244909,1.1158270320301016,5.70409110206647,0.7514160886839212,-0.09350835366089391,2.0794415416798357,-3.4538776394910684
116,0.7336102820688897,-6.048273945160144,1.3358508619406715,5.706052831150503,0.7514160886839212,-0.25178798764803045,2.0794415416798357,-3.4538776394910684
117,0.9375664319583543,-9.680057442132114,-0.6240233980655703,5.706481535642088,0.7514160886839212,-0.34494410546689097,2.0794415416798357,-3.4538776394910684
118,-0.4426691620361473,-7.211316164785926,0.25349212326543497,5.707535381059746,0.7514160886839212,0.3260582529670969,2.0794415416798357,-3.4538776394910684
119,-1.09172319344278,-3.302245838026154,0.46167173033487924,5.710190903779852,0.7514160886839212,-0.07958262288085409,2.0794415416798357,-3.4538776394910684
120,0.216354841693437,-7.981690604144874,0.27085734038673115,5.700057020530526,0.7514160886839212,0.1196169646197427,2.0794415416798357,-3.4538776394910684
121,0.07917094669094893,-5.185034298698342,-0.5136152294908588,5.7054360607455035,0.7514160886839212,0.16700700066569552,2.0794415416798357,-3.4538776394910684
122,-1.5317959843861082,-8.089618252931743,-0.09096099164514364,5.706434248020127,0.7514160886839212,-0.293908806565772,2.0794415416798357,-3.4538776394910684
123,-0.2735019026231201,-9.497446326862592,-0.30655200819863826,5.7140796842000166,0.7514160886839212,0.08358131808051292,2.0794415416798357,-3.4538776394910684
124,-0.46006099483819796,-9.130754793057232,0.2646017800703319,5.702275940121465,0.7514160886839212,-0.022698456238697512,2.0794415416798357,-3.4538776394910684
125,0.172102787944039,-5.541154783907929,-0.3200062802110097,5.7054544831671565,0.7514160886839212,-0.12783835242882413,2.0794415416798357,-3.4538776394910684
126,-0.4617623614266232,-7.1441953928717,-0.7949792268954221,5.704958872605417,0.7514160886839212,0.4075808435339695,2.0794415416798357,-3.4538776394910684
127,-2.3220350521318,-6.419656313819363,0.20366643004805132,5.711324914549512,0.7514160886839212,-0.13039549946168566,2.0794415416798357,-3.4538776394910684
128,-1.4620208228453528,-2.4786987619519314,-0.8321166830358654,5.71208248411204,0.7514160886839212,-0.5337073103906811,2.0794415416798357,-3.4538776394910684
129,-1.35141695156666,-7.561637683566473,0.646600396062602,5.711098718749389,0.7514160886839212,0.19990888861908346,2.0794415416798357,-3.4538776394910684
130,-0.400692716009086,-2.5927240162672858,0.5267633062133475,5.714438128045297,0.7514160886839212,0.2168478716105604,2.0794415416798357,-3.4538776394910684
131,-1.522208341400565,-6.9259307401380905,-0.5645743817125218,5.702591780380088,0.7514160886839212,-0.46844399586357605,2.0794415416798357,-3.4538776394910684
132,0.5334529502407166,-10.584700988568402,-0.22014060214735595,5.705318801585614,0.7514160886839212,-0.38895848193441046,2.0794415416798357,-3.4538776394910684
133,-0.3236450712782484,-6.753021677022493,0.0824831041569808,5.70587382352307,0.7514160886839212,-0.15799130698857491,2.0794415416798357,-3.4538776394910684
134,-2.083450199260909,-7.176807726196695,0.09894993586373077,5.7082797780304695,0.7514160886839212,0.15672499139867013,2.0794415416798357,-3.4538776394910684
135,-1.000804463294231,-8.076362156152186,0.5175188829415616,5.700764112230925,0.7514160886839212,-0.5004176561881679,2.0794415416798357,-3.4538776394910684
136,-0.6433672195387432,-5.21937570002453,-0.6954103804864021,5.691539918827804,0.7514160886839212,-0.24241515957920584,2.0794415416798357,-3.4538776394910684
137,-0.7571617608246088,-5.075841080338798,0.3131239184278117,5.695521485994503,0.7514160886839212,0.06273107918694112,2.0794415416798357,-3.4538776394910684
138,-0.9921089810444674,-8.513724134113177,0.2480879302452222,5.713201295168209,0.7514160886839212,0.015530831039722859,2.0794415416798357,-3.4538776394910684
139,-2.1445086088766048,-5.148798914355552,2.1030163269945636,5.702500920273661,0.7514160886839212,0.4403131014461623,2.0794415416798357,-3.4538776394910684
140,0.37785334863375053,-5.07930289928216,-0.8068906686684898,5.710622374975612,0.7514160886839212,-0.36907506344735375,2.0794415416798357,-3.4538776394910684
141,-2.632401376639789,-7.7789666017349,-0.9146807625937623,5.70990049894064,0.7514160886839212,-0.14750722897012722,2.0794415416798357,-3.4538776394910684
142,-0.6177670179259184,-6.438387347171704,1.181180454668008,5.692714295443542,0.7514160886839212,-0.11360162181062253,2.0794415416798357,-3.4538776394910684
143,-0.9539683060225668,-4.988871572524606,-0.11247289362954596,5.712858237200815,0.7514160886839212,-0.2093304037890663,2.0794415416798357,-3.4538776394910684
144,-0.17850117813171995,-6.466166720844641,0.2235358636894093,5.704165914937739,0.7514160886839212,0.31338199239645875,2.0794415416798357,-3.4538776394910684
145,0.6898000338531634,-8.22077282633615,0.7962684715532917,5.709960823638391,0.7514160886839212,0.06789055163659527,2.0794415416798357,-3.4538776394910684
146,-0.5394384807620178,-6.37830187370922,0.18550484391839112,5.709498875665063,0.7514160886839212,-0.5583279695597319,2.0794415416798357,-3.4538776394910684
147,-0.45442050881522433,-5.8988061782350085,-0.48701658996068364,5.717954006446415,0.7514160886839212,0.174941088731273,2.0794415416798357,-3.4538776394910684
148,-0.8661216118111171,-12.025294268889585,0.23327545268175784,5.710910371636765,0.7514160886839212,0.19630675645091022,2.0794415416798357,-3.4538776394910684
149,-1.188385788036013,-7.472967142456328,1.1712974489394323,5.703894761450789,0.7514160886839212,0.1904477603497151,2.0794415416798357,-3.4538776394910684
150,-2.597569591601636,-9.38750995207981,1.3293179184204433,5.695265149736021,0.7514160886839212,0.05751418810522721,2.0794415416798357,-3.4538776394910684
151,-0.09564320713745611,-3.5808440376596713,0.4679603529217319,5.705181668378605,0.7514160886839212,-0.02548780579972576,2.0794415416798357,-3.4538776394910684
152,-0.1475110104160775,-5.022111267344601,-0.954934360755369,5.705638957557038,0.7514160886839212,-0.3343002721809354,2.0794415416798357,-3.4538776394910684
153,0.05274510409280697,-7.44318470923325,0.2986314762392106,5.698116206110731,0.7514160886839212,-0.21313182737532416,2.0794415416798357,-3.4538776394910684
154,0.9911110967691068,-9.07450577708212,-1.1616744114259636,5.710914169048386,0.7514160886839212,-0.7035615928022393,2.0794415416798357,-3.4538776394910684
155,-0.5800520473186112,-0.8671624395084603,0.4659920211616369,5.706995519808124,0.7514160886839212,-0.05510659835624293,2.0794415416798357,-3.4538776394910684
156,-2.382502142190952,-7.785949834128611,-0.6141772142426658,5.7115437338230235,0.7514160886839212,-0.07106482155043008,2.0794415416798357,-3.4538776394910684
157,0.42359621061244757,-14.369119793383758,-0.4571647269064304,5.704735378484026,0.7514160886839212,-0.31657729337603746,2.0794415416798357,-3.4538776394910684
158,-0.34514810834411025,-5.675099508260263,-1.2733612078992933,5.693149957823244,0.7514160886839212,0.601927969984359,2.0794415416798357,-3.4538776394910684
159,-1.4933474879433706,-2.7283128565526376,0.374269814175642,5.6976891159454315,0.7514160886839212,0.023228992801230947,2.0794415416798357,-3.4538776394910684
160,-1.241031468285648,-7.2389856387553415,0.8214453575509435,5.698123889152341,0.7514160886839212,0.009781801672908041,2.0794415416798357,-3.4538776394910684
161,0.8354424978841839,-6.7508315686235925,0.43980106400307317,5.704952178824529,0.7514160886839212,-0.4577622353077829,2.0794415416798357,-3.4538776394910684
162,-0.39512140588128386,-6.464630026552633,0.15788361859336728,5.692973861304239,0.7514160886839212,-0.831802251123264,2.0794415416798357,-3.4538776394910684
163,-2.00166474155546,-9.548473664492754,-0.30294939186531117,5.707577101830302,0.7514160886839212,-0.3234048518441548,2.0794415416798357,-3.4538776394910684
164,-1.031255163911565,-7.691443536926242,-0.6158720828907955,5.697690595353199,0.7514160886839212,0.049718300727651904,2.0794415416798357,-3.4538776394910684
165,-1.3836329502984728,-7.874122896022699,-0.29193544962751883,5.6977925763310004,0.7514160886839212,-0.18401250360390362,2.0794415416798357,-3.4538776394910684
166,-0.3575207293595798,-3.980454803544264,0.6631739945136419,5.704536618631688,0.7514160886839212,-0.42780304722107965,2.0794415416798357,-3.4538776394910684
167,0.7576844986242732,-10.960382428267586,-0.7720303834640406,5.700270257659831,0.7514160886839212,0.29575095506051785,2.0794415416798357,-3.4538776394910684
168,-1.0164769330840966,-5.508059760888087,0.4218020910278027,5.70995113651914,0.7514160886839212,-0.4939007197886498,2.0794415416798357,-3.4538776394910684
169,1.5282162335920098,-5.583104500290627,1.342011427849287,5.700681848099447,0.7514160886839212,-0.22799415711513882,2.0794415416798357,-3.4538776394910684
170,0.7866091658208318,-6.360030788392581,-0.6079875104368534,5.694418547784104,0.7514160886839212,0.1373828579749371,2.0794415416798357,-3.4538776394910684
171,0.23987761123341245,-5.802427342932315,0.6604428506463125,5.706664265739045,0.7514160886839212,-0.08059922233520234,2.0794415416798357,-3.4538776394910684
172,-0.294623336970293,-11.802251519569237,-0.3700781926228729,5.711506935136449,0.7514160886839212,-0.16268843084193074,2.0794415416798357,-3.4538776394910684
173,0.44232491719170475,-5.983089651822223,-0.24132243064424808,5.6998593766127135,0.7514160886839212,-0.16636681813227544,2.0794415416798357,-3.4538776394910684
174,0.3167308595030902,-6.603940862602989,-0.005245040738042911,5.704737896171259,0.7514160886839212,-0.4873317098339529,2.0794415416798357,-3.4538776394910684
175,0.15582720485484303,-8.256487510931123,-1.0947732178109004,5.700175234527363,0.7514160886839212,0.5007641403382445,2.0794415416798357,-3.4538776394910684
176,-0.8985141011019415,-0.5217321224189799,-0.07191913667095966,5.7012793878033,0.7514160886839212,-0.6682929379097284,2.0794415416798357,-3.4538776394910684
177,-2.067801458944832,-2.6156147785513157,-2.2756326524466806,5.699254005866748,0.7514160886839212,-0.569043759755473,2.0794415416798357,-3.4538776394910684
178,-0.101528989671137,-6.9463343919150455,0.2620478597199225,5.695485255070046,0.7514160886839212,0.1703113056795415,2.0794415416798357,-3.4538776394910684
179,-0.2076512356490865,-10.655602305739245,-0.36761258431289967,5.709785887717548,0.7514160886839212,0.1558244809286451,2.0794415416798357,-3.4538776394910684
180,-1.6418181464764126,-6.623100522506467,0.7496441389918859,5.707799023470474,0.7514160886839212,0.05323455656297535,2.0794415416798357,-3.4538776394910684
181,-0.27007714511790804,-2.224911752737734,0.18539394395944564,5.706275646473661,0.7514160886839212,0.0740519496943493,2.0794415416798357,-3.4538776394910684
