,$\log$ $\delta_1 m_0$,$\log$ $\delta_2$,$\log$ $e_0 m_0$,$\log$ $k_2 m_0 scale$,$\log$ $k_2$,$\log$ $k_1 m_0$,$\log$ $r_0 m_0$,$\log$ $\gamma$,$\log$ $t_0$,$\log$ $offset$,$\log$ $\sigma$
42,-0.8250251778369501,1.2009298710926903,-1.0006668943686803,13.815504181521376,0.5884080171967301,0.36722104071751194,-3.2207276526497632,-7.85623389623341,-1.932572321129309,2.0794415416798357,-3.4538776394910684
43,-0.7662002094953252,0.2558497249010022,0.3929857402050807,13.815513813330819,0.9336151443629384,2.1762829920032694,-0.808864232451457,-8.437427078529964,-0.0018273555339727299,2.0794415416798357,-3.4538776394910684
44,-0.13586954294348458,-0.40629681638559706,-0.2655715218572482,13.815514037364,0.1890839989401893,2.803304259169315,-7.613795785937663,-5.0596299631425925,-1.059850586578691,2.0794415416798357,-3.4538776394910684
45,-0.16009001904512243,-1.7644441457114686,-0.1479237934672767,13.815509817303846,1.1493629183774952,0.3534256979309839,-4.521311146913259,-7.071541559765842,-0.369476829500805,2.0794415416798357,-3.4538776394910684
46,0.5729963352495339,0.24054195717493176,0.5716567921299317,13.81550847067783,-0.8856557336889113,-0.4499938408994133,-5.929242829449079,-10.420091696447766,-1.2694369485780543,2.0794415416798357,-3.4538776394910684
47,-0.789297911019599,-1.0768566572517408,-1.6447303451660396,13.815507747578941,0.5821890659120763,3.0804138351073616,-3.061321710019393,-4.661389514154354,-0.9621118313693184,2.0794415416798357,-3.4538776394910684
48,0.8213049109378346,-0.537370761283449,-0.3784522535024271,13.815509730563692,0.03272948126907527,-1.731317998796034,-2.1635357389143532,-12.00327407875129,-1.2330199578918508,2.0794415416798357,-3.4538776394910684
49,1.0423277535446922,-1.0936385512525335,-0.7044371968915278,13.815502465106439,1.1373123476068785,-0.48553650132152737,-3.1709559080543155,-7.148789768294715,-0.653472818734335,2.0794415416798357,-3.4538776394910684
50,-0.6122227845377402,-1.1157459089968942,0.5157295146838976,13.815506295444646,0.4349334968668645,2.113541109029029,-3.3523777716815513,-6.560565453479394,-1.9849582923381806,2.0794415416798357,-3.4538776394910684
51,0.046635600791193166,-1.5146304313315713,-0.1682114730993967,13.815512224492977,0.42716099276895797,-1.1778723845871166,-3.1994645935039445,-7.008534047882781,0.0819898965436145,2.0794415416798357,-3.4538776394910684
52,-0.708349499508628,-1.1989580714353654,-1.236502645315663,13.815504385812512,1.1737521853760553,1.6875129566292215,-2.3124251835466607,-6.83323167536655,-0.43660221682380995,2.0794415416798357,-3.4538776394910684
53,0.23409356908009407,-1.0719674264213583,-0.7100529483289276,13.815511946335068,0.7821698028188918,0.4061025863499712,-4.359888886443807,-5.226419423628487,-2.45780852177727,2.0794415416798357,-3.4538776394910684
54,-0.8021629103790158,-1.0717788979221428,-0.5550021961012368,13.815507571603769,0.6985154376023692,0.4068333291748333,-2.914281237485829,-6.157007158139943,-1.4207403788759099,2.0794415416798357,-3.4538776394910684
55,-0.387065904598501,-0.784897202016025,-1.689068485075371,13.815513389956077,0.8232079734933151,-1.0318350388211717,-3.6726271080238626,-8.18034134589161,-1.2493510700908868,2.0794415416798357,-3.4538776394910684
56,0.40816591671210234,-2.1871058123014255,-0.7025251928749726,13.815509371639878,0.22075066661554962,2.5286071780205255,-2.991106962543731,-6.431851087843351,-0.5012267873391698,2.0794415416798357,-3.4538776394910684
57,-0.1899371870554563,-1.4785448630099844,-0.08741626527048518,13.815511833193773,0.12012465906590519,0.9730948138700787,-3.5884554913414015,-3.323071673020907,-0.6024459196822397,2.0794415416798357,-3.4538776394910684
58,0.6778232877753141,0.2977396211233264,-1.1479544968544544,13.81551381173913,0.2189487405246292,0.8655608641168511,-1.3956335206007862,-5.150446945141052,-1.1902045156424899,2.0794415416798357,-3.4538776394910684
59,0.2903284047096997,-0.6102742183429639,-0.26187220457374616,13.815506388825295,0.3767640959540471,-1.8291774930393223,-3.057257144128001,-3.578072567240793,-0.03392219250881584,2.0794415416798357,-3.4538776394910684
60,-0.4390597652813315,-0.7998098653121368,-0.8963959900512419,13.815504220072429,1.1379745975596072,1.5215054110059567,-5.457411614148968,-8.916522031652129,-0.36197524535304254,2.0794415416798357,-3.4538776394910684
61,0.1946710546706936,-0.6946853311237264,-1.1064497073525776,13.815511810495083,1.3662366052095951,-0.1281368492834476,-6.514480982802732,-10.961354470550866,0.35942713257045117,2.0794415416798357,-3.4538776394910684
62,1.4932241568477258,-3.3346660766436096,-1.5937189066208997,13.815511603334809,2.0021522135652576,0.18157127050023947,-2.1583403031436657,-5.289926595566111,-0.3705347522630167,2.0794415416798357,-3.4538776394910684
63,-0.7000701538074019,-1.1837362632004007,-0.28191811778910664,13.815506729886048,-0.5379501533690482,2.2927079810886126,-4.3264304029227505,-10.731662419615354,0.40443606474231947,2.0794415416798357,-3.4538776394910684
64,0.8515946536328021,-0.9147696445198287,-0.2721061691583563,13.81550835598096,0.8729085437483912,2.106264324349342,-0.19986355388214294,-6.408267315629483,-0.8344989090191433,2.0794415416798357,-3.4538776394910684
65,-0.5176898488365895,-0.0011810598296155828,-0.7060511060195802,13.815509338933566,0.5435515928842919,0.41371475950809744,-4.745208324693674,-7.130311755228563,-0.6995512029191695,2.0794415416798357,-3.4538776394910684
66,-0.48214549854503674,-0.3767966313199609,-1.0171105337473696,13.81551845480061,-0.2769739522681257,1.9567125043883038,-1.5762353907403188,-8.916625430050118,-0.6976270330939879,2.0794415416798357,-3.4538776394910684
67,-0.9603942658834601,-1.9023937201162076,0.8472542495462063,13.815512315512047,-0.0869632542884311,-0.21902238552540387,-3.6631100754815966,-9.672312508735097,-0.437943459984137,2.0794415416798357,-3.4538776394910684
68,0.2362044526685416,-2.320744377948773,0.8046083257333267,13.815512678489316,0.9668131390960979,1.9084061172604758,-3.0313978657584335,-10.83175028993885,-0.3560363379658634,2.0794415416798357,-3.4538776394910684
69,-0.08289763156666746,-0.25937344728339773,0.09665567683344067,13.815510618926043,0.35390948514091175,1.295795892651619,-4.2003817517144215,-10.27907878674233,-1.1104457145116409,2.0794415416798357,-3.4538776394910684
70,-0.3764495781713807,-0.7178133825273211,-1.7245832092439457,13.815505395783319,0.21059648424721933,-0.13578525176261724,-3.4684700626666274,-7.984759482199759,-0.38635617435095954,2.0794415416798357,-3.4538776394910684
71,0.010394062170847596,-0.47219441502431797,-0.04181565053719499,13.815510427038406,-0.48140766509153143,-0.6461458322456362,-2.5539549707379767,-5.7928223830118,-0.05270079471916417,2.0794415416798357,-3.4538776394910684
72,-0.045250012736305675,-1.6614924858250242,-1.206614493004838,13.815515020477351,-0.12963092259817222,-0.06311754480126996,-1.4691541334263531,-8.840601739534895,-0.6401791714678305,2.0794415416798357,-3.4538776394910684
73,-0.12117058373728742,-0.4539085356251187,-1.6498154117970376,13.815512597803238,0.06788037951821585,1.4643715057685491,-2.044508732275254,-7.753175447796455,-0.4237140199909627,2.0794415416798357,-3.4538776394910684
74,-0.7437258425620712,0.5694466357621762,-0.40883608676407807,13.815507908988605,0.42906722270317765,0.16797918552919822,-0.8134999871607516,-5.906506335257053,-0.35346252198322264,2.0794415416798357,-3.4538776394910684
75,-0.4855241712895808,0.3006715171258635,-0.18988673459036604,13.815510337733256,0.44175080137680206,3.6643498052228844,-2.990468769824095,-6.2103222081743485,0.3456271799931076,2.0794415416798357,-3.4538776394910684
76,0.07904831946328361,-0.6152131044293704,-0.6936719293500493,13.815511843157962,1.8382356793893417,1.5431869910273937,-4.005836425964934,-8.735163134141771,0.3285828701920444,2.0794415416798357,-3.4538776394910684
77,-0.9707557497730837,-3.1170426338710153,-0.6778337488504529,13.815509176839706,-0.2642013523600435,1.014410754836941,-4.662438642641567,-8.070940006605303,-1.2841203756390636,2.0794415416798357,-3.4538776394910684
78,-0.08557206639975429,-0.7353173087809236,-0.3533610343401772,13.815510195007812,-0.2536414307731203,2.369354869442742,-3.4621924112874143,-8.062642322595606,-0.1880695324215566,2.0794415416798357,-3.4538776394910684
79,-0.7630147301095314,-1.0930489865764543,0.0817139075147566,13.815507841815924,0.2737165658678141,0.21188441697422034,-1.8270069178796031,-5.053062851685899,-1.0815437455478543,2.0794415416798357,-3.4538776394910684
80,-0.6755701781644882,-1.0681410688286461,-1.0693176930330148,13.815511415474726,0.07242805841861266,1.0471383612485308,-4.995239177302961,-4.063115241501219,0.30352674753286474,2.0794415416798357,-3.4538776394910684
81,1.4037010566824486,-2.1135626031476527,-1.0466686492351642,13.815509280296924,2.14402669001817,0.7629356676660175,-2.0607822482063103,-5.898209846572186,-1.4146097271019962,2.0794415416798357,-3.4538776394910684
82,-0.49436569641083505,0.691157965991496,-1.2846385032570815,13.815507972819006,1.3038770458122362,-0.054365684987072616,-3.206832638707306,-6.1231399353396565,0.3203718295148181,2.0794415416798357,-3.4538776394910684
83,-0.30027345615505796,-0.932280433006476,-0.16961917690026973,13.815514593264,-0.44084368761581505,2.1437217598637845,-5.400973408833151,-11.3109612765017,-0.4516622829271736,2.0794415416798357,-3.4538776394910684
84,0.1731393318583169,-1.1088152280359427,0.641536913051759,13.815511532988324,0.24975051527772724,0.6407578998814644,0.12140878410267186,-6.815769799309373,0.7586290210173381,2.0794415416798357,-3.4538776394910684
85,-0.5019188552805594,-1.5692978079549567,-0.1601680523888569,13.815519283806667,0.7408736356582871,3.0065970367921397,-5.060625684436271,-8.717912146869777,0.5541256010556614,2.0794415416798357,-3.4538776394910684
86,-0.8152198666900228,-0.9849035957402849,-0.2482129369297527,13.81551223062593,0.14895529659046253,1.5876589990526293,-1.2793388186697974,-6.320662158803516,0.6259019320635297,2.0794415416798357,-3.4538776394910684
87,0.6052635906875061,-1.2004209047508916,-0.21029168602063825,13.815510321405139,0.09204028240249457,-0.5708264625568606,0.13228279630165307,-8.641569349865836,0.2297446505790725,2.0794415416798357,-3.4538776394910684
88,0.06850073533447962,-0.046915516815365876,0.5819412371030608,13.815509273115907,0.2177521927745474,0.17980424914405202,-2.267874902457911,-5.429493401156082,1.0507342637274626,2.0794415416798357,-3.4538776394910684
89,0.7005555065755322,-1.1970048990610884,-1.105650998712978,13.815512848613709,0.15190332334278456,0.8000900176782477,-2.9448351725290363,-7.733429281417725,-0.04543484487372201,2.0794415416798357,-3.4538776394910684
90,0.11636707841342861,-0.6762923349042897,-0.12606700132094523,13.815506928894669,0.4839723369438424,0.008835982459769132,-3.2246694930679434,-5.96526687862731,-0.48329647031370937,2.0794415416798357,-3.4538776394910684
91,0.05034395096174951,-0.6872999632738539,-0.033310085436856374,13.815511313849921,0.3886832005260462,1.1012930322492394,-4.1554931012234855,-4.995443825398635,-1.6063170092054648,2.0794415416798357,-3.4538776394910684
92,0.06749921320986765,-1.6687172415565272,-1.6428956598002769,13.815513769775036,0.48598209866008385,0.01958899230039346,-1.0805787633609412,-6.565655391962119,-0.19668604577035897,2.0794415416798357,-3.4538776394910684
93,-0.9187042552828112,-1.7882006057231918,0.384798977858125,13.815510993372751,-0.07899724201543012,0.017665399596493714,-0.8500043073068926,-9.270464021231751,-0.7055192751967281,2.0794415416798357,-3.4538776394910684
94,0.20187494041343415,-0.2214954662033668,-1.7133862279737018,13.815512481118837,0.6219411836026093,2.16531550543424,-1.8518768908326557,-5.29294327639647,0.8116572341970241,2.0794415416798357,-3.4538776394910684
95,-0.7449126644796807,-0.855829526212689,-0.9475980093825689,13.815513875483362,0.31783878220445655,0.25073293828999565,-2.827083451245855,-6.0138930443565295,-0.965303398370819,2.0794415416798357,-3.4538776394910684
96,0.056649052564781255,-1.4554732264382584,-1.325205548190552,13.815510869057544,0.36275459582905323,0.6113348447586355,-1.54268847033761,-9.809503567690605,-0.19148752786311604,2.0794415416798357,-3.4538776394910684
97,-1.1787083631649866,-1.7760623976448464,-0.4701876279069712,13.81551352653767,0.4795498123340724,1.4766918680926526,-3.061267747111947,-6.877631613513433,-1.3391361607706944,2.0794415416798357,-3.4538776394910684
98,0.3482345271130388,-1.1581546147905772,-1.1414812723860306,13.815507259294028,-0.10979038776203442,0.48988508734954483,-2.993153613420349,-8.760817779385572,-0.623934721223498,2.0794415416798357,-3.4538776394910684
99,-0.6538727058146917,-2.3010434948931913,1.1334153917122058,13.81551035086684,0.9072247099073389,0.6955310826790311,-4.86292517618303,-6.801405574564512,-0.4083060806628866,2.0794415416798357,-3.4538776394910684
100,-0.5281606555997009,-1.5720759432268645,-0.6486289488464803,13.815514565867002,0.7699569032510203,2.8824919542576475,-3.5494379535392664,-9.28575967432413,-0.15920405323250822,2.0794415416798357,-3.4538776394910684
101,1.2319134306251764,1.299399399290325,-0.5474781923633646,13.815510013412531,1.300753713638637,-0.832443022835218,-2.4112070303055195,-4.207682909720072,-0.08370683027107523,2.0794415416798357,-3.4538776394910684
102,0.594493858453869,-0.48609758265464437,-0.5216270519964931,13.815506933987576,-0.9055843523494387,2.088094903806661,-4.434251972081744,-9.09286384790989,-0.5461192694388791,2.0794415416798357,-3.4538776394910684
103,-0.042519325530534106,-0.6966993531429537,0.5931096820475601,13.815506533776945,-0.5620557296460573,0.6463900660265529,-3.7001172076745923,-5.771608906935427,-0.24419841896833294,2.0794415416798357,-3.4538776394910684
104,0.8186790659024654,-1.0003793001875216,-0.5653384845945552,13.815511211572089,-0.5949599531666963,0.769651462470073,-3.917111638019392,-5.270373443520924,-0.36883685977214997,2.0794415416798357,-3.4538776394910684
105,-1.269126422769233,0.5405598274045175,-0.7560578971285932,13.815512703185593,1.042984768128242,1.3360191678163675,-3.4160991200919457,-3.9096534533726612,0.6431069135513625,2.0794415416798357,-3.4538776394910684
106,0.04385318126174362,-0.7470264603632707,-1.2645723238772768,13.815516319360924,0.334825640491913,1.2645968506218734,-2.9165674073468764,-3.4075971740424085,0.1886193129853458,2.0794415416798357,-3.4538776394910684
107,-0.11257119574044949,0.7623339848893985,-0.6433983465662154,13.815509995664717,-0.835020283578727,2.1735552063352266,-4.470216488312693,-6.382959121517507,-0.5918973410941035,2.0794415416798357,-3.4538776394910684
108,-0.23211619748564694,0.0870885014211481,-0.7953675530189991,13.815510617384138,1.1103478433217857,0.6402864866743456,-4.146487344428164,-4.850276053478346,0.6197820714363076,2.0794415416798357,-3.4538776394910684
109,0.38670104783244696,0.4855108286433548,-1.2515118756943129,13.815507781572292,0.9997162404874794,-1.3967768690560218,-4.889573696867593,-5.645880121727604,-1.1877520119315699,2.0794415416798357,-3.4538776394910684
110,-0.44351577051827484,-0.12330517131108565,-0.3631532287200121,13.815506779079039,0.7952350939376245,1.2060961041394949,-2.874856194465255,-5.759969177895647,0.1756351289086378,2.0794415416798357,-3.4538776394910684
111,0.4782035074126604,-1.0246569881588203,-0.18577975350927792,13.815511511430481,-0.08084906822357985,0.49972612100508995,-0.7534492946956814,-7.789261571095783,-0.4464621058383481,2.0794415416798357,-3.4538776394910684
112,0.622187132588817,-2.2525310495458926,-0.26170408239516807,13.815517896973063,-0.30797466195173795,-0.7731141251133085,-0.812112581752241,-8.584488995555812,-0.7267349432636647,2.0794415416798357,-3.4538776394910684
113,-0.38410892345776804,-0.2513140542014377,-0.6369897732712767,13.815511415293248,-0.09665853970476856,1.6273579114454038,-2.8282265666233535,-6.229823244580385,-1.552890273420669,2.0794415416798357,-3.4538776394910684
114,-0.5453286180406706,0.11114403833969855,-0.7507200720470755,13.815509451850854,-0.5118033059135118,-2.381080929222854,-5.457573531380514,-7.644634068019942,-0.2545064660445758,2.0794415416798357,-3.4538776394910684
115,1.3467249642750678,-2.1143189988054445,-1.9593557274974065,13.815507950948618,1.4957558049432613,3.6856852236323436,-5.9520474120918845,-6.140961532790083,0.6286896606617438,2.0794415416798357,-3.4538776394910684
116,-0.16555990429986073,-0.41677685699241446,-0.8347260169860482,13.815508168976272,0.7587692067919976,-0.6174134936779749,-5.745511480331389,-8.660991424893867,0.324583723326264,2.0794415416798357,-3.4538776394910684
117,-0.751019040839636,-0.45021243663047533,-0.3089730356028088,13.815508782091266,1.4894268626907674,2.879391219684172,-3.3479126216386743,-8.067611739838558,-1.0062605586284799,2.0794415416798357,-3.4538776394910684
118,0.13920181050331887,-1.2754514784664792,-0.5254062885632432,13.815509288122769,-0.4738674649491381,-0.7729246341015261,-6.5343729940033155,-6.570615345672429,-1.009382426384664,2.0794415416798357,-3.4538776394910684
119,-0.3636361431024945,-1.1056866375947612,-0.9928705534483285,13.815508908383912,-0.11876282583924336,0.25626026034999494,-2.5682315507764217,-7.61375490004042,0.08769770728293297,2.0794415416798357,-3.4538776394910684
120,-0.7040457558891464,-0.9362355275732701,-0.58508893588945,13.815514179596407,0.40430320056457236,0.5057663546454859,-4.603000508711906,-7.610782742049859,0.5616440406949479,2.0794415416798357,-3.4538776394910684
121,-0.7213083139945745,-1.4139960959486602,-1.5062486212837034,13.815514815084274,-0.22420425786679088,1.1365736997244442,-3.3390825269190936,-8.576487601759666,0.6916288639112085,2.0794415416798357,-3.4538776394910684
122,0.2604840029816027,-1.1721205200024452,-1.1276292224278246,13.815507649768321,0.745426779060799,1.6616303415221834,-4.478942219519475,-5.575383061222973,0.2306910169606044,2.0794415416798357,-3.4538776394910684
123,-0.40538081778067836,-1.2408069780435471,-1.7526497301443962,13.815515383460978,0.5852751940477167,0.7466015760895914,-1.023495781614899,-1.992158618221369,-0.8281988778796172,2.0794415416798357,-3.4538776394910684
124,0.24307066522351792,-0.5630335100311218,0.2724171782076502,13.815511792401665,0.5828863928869076,0.42180678053032117,-4.4094574334165495,-9.603655620837241,0.18873295881833801,2.0794415416798357,-3.4538776394910684
125,-0.0995019526754545,-1.3021612881043956,0.3287986026230817,13.815515218413017,1.0091615761605417,1.4717785066441702,-6.301468717774882,-5.248394646353188,-0.23157715877783677,2.0794415416798357,-3.4538776394910684
126,0.2105126018269234,0.017133322203332302,-0.7933405225454249,13.815510433782977,1.1129922114635507,0.3432936601372981,-3.5142458461369777,-7.614275892048931,-0.23849340862179016,2.0794415416798357,-3.4538776394910684
127,0.5582575463656567,-1.2901123659967597,-1.4155224898083043,13.815508903294436,0.10257088282443166,0.46568334515753396,-2.311080707006879,-11.167546142358301,1.0043058258878315,2.0794415416798357,-3.4538776394910684
128,-0.3516248150716217,-2.1631766969617274,-0.9486791323608275,13.81551580926168,-0.7366385764145595,0.8292824672119732,-3.828588129057518,-1.6467949282957681,-0.6568917216717319,2.0794415416798357,-3.4538776394910684
129,-0.20527867651723794,0.06495793539890704,-0.40707682649158,13.815513652460904,0.6113333041168649,-0.41422384802615775,-4.436586665258032,-9.465802611056331,0.07748666851862412,2.0794415416798357,-3.4538776394910684
130,-0.4632296749758451,-0.4513673027523695,0.2533917646891902,13.81551184392195,-0.37405339533143034,-0.6868503353261748,-7.426325523209467,-5.482044442292511,0.21531869676048893,2.0794415416798357,-3.4538776394910684
