,$\log$ $\delta$,$\log$ $\gamma$,$\log$ $k m_0$-scale,$\log$ $t_0$,$\log$ offset,$\log$ $\sigma$
20,-1.7601012207951872,-6.016640725104745,6.3000910334088305,-0.06180992441718536,2.0794415416798357,-3.4538776394910684
21,1.1002300376569785,-8.166025669586675,6.242262020998959,0.06581429621487309,2.0794415416798357,-3.4538776394910684
22,-0.6627582145759763,-8.799467297922511,6.2591887230986165,-0.38050976882692333,2.0794415416798357,-3.4538776394910684
23,-1.7539518450608453,-5.96478195051067,6.244271406366222,-0.6723672921368304,2.0794415416798357,-3.4538776394910684
24,0.22255045377958693,-0.7020481965032035,6.286915148464003,-0.4750111531834549,2.0794415416798357,-3.4538776394910684
25,0.9683808218501087,-7.194296567426523,6.16461116478129,-0.4176683009039774,2.0794415416798357,-3.4538776394910684
26,-1.7412151806384777,-4.029784541247709,6.1890674008019095,-0.5550700767320734,2.0794415416798357,-3.4538776394910684
27,-0.6087067581916265,-4.499120812401619,6.269756742863097,-0.5816715616924588,2.0794415416798357,-3.4538776394910684
28,-0.38618727408898923,-3.867189098395784,6.236677870569125,0.15062177389765552,2.0794415416798357,-3.4538776394910684
29,-0.03245925943586214,-9.752652934419894,6.173225741539163,-0.4376807237743044,2.0794415416798357,-3.4538776394910684
30,-2.0273970462246984,-7.951082587634185,6.07669847705079,-0.38316160519750764,2.0794415416798357,-3.4538776394910684
31,-0.6430328556456352,-9.938412933433142,6.313723741753106,-0.4158969039185879,2.0794415416798357,-3.4538776394910684
32,-1.8267360977839324,-7.117602154879109,6.205824330505354,0.014970869584778917,2.0794415416798357,-3.4538776394910684
33,0.6028543047983803,-1.2844544324939182,6.201555526713581,-0.2895266998997381,2.0794415416798357,-3.4538776394910684
34,-2.262152051142141,-5.318242125071334,6.170174764779207,-0.17186551254326746,2.0794415416798357,-3.4538776394910684
35,-0.3859199270805829,-4.6030490041508045,6.187267627563058,0.10472124130172072,2.0794415416798357,-3.4538776394910684
36,-0.3258417516566917,-7.058642433291998,6.2139606563359155,0.6072870543752683,2.0794415416798357,-3.4538776394910684
37,-0.22657750948775957,-8.241352543958154,6.2206011049411165,-0.689269628255529,2.0794415416798357,-3.4538776394910684
38,-0.9244295225347618,-8.59549666074043,6.185574728235893,-0.6494404816396727,2.0794415416798357,-3.4538776394910684
39,0.06416049547083891,-10.075597579609111,6.086353266999454,0.34633691140689493,2.0794415416798357,-3.4538776394910684
40,-1.0790059502873877,-8.701752947854553,6.197879607042779,-0.2089031643881264,2.0794415416798357,-3.4538776394910684
41,0.35364119126580706,-3.9617322359663865,6.124336078149472,-0.44107712819773703,2.0794415416798357,-3.4538776394910684
42,-1.0033975065620564,-6.637617026680361,6.260341361807201,0.07238014709508533,2.0794415416798357,-3.4538776394910684
43,-0.10154100384546783,-11.205817500987457,6.184725378851247,-0.5691921213505026,2.0794415416798357,-3.4538776394910684
44,-0.5105118747066347,-12.141606408981467,6.222184460284562,0.01518048396202662,2.0794415416798357,-3.4538776394910684
45,-3.383169308178064,-5.95673179064511,6.241168999247717,0.5037712714332763,2.0794415416798357,-3.4538776394910684
46,-0.8062610322481333,-5.705940537493201,6.3465410053457205,-0.8564141387476875,2.0794415416798357,-3.4538776394910684
47,0.7967165220036023,-8.846389472326475,6.2549352358774195,-0.0658681992551821,2.0794415416798357,-3.4538776394910684
48,0.5692115465925287,-5.186652099093573,6.186348326930968,-0.37786264282347604,2.0794415416798357,-3.4538776394910684
49,0.40919823915939246,-7.373614595506821,6.253305936849169,-0.13022294768997886,2.0794415416798357,-3.4538776394910684
50,0.9148227691643083,-10.473769537791046,6.173815506110807,-0.20388203637771496,2.0794415416798357,-3.4538776394910684
51,-2.000009059306146,-10.547213921778825,6.206577799276144,0.07314250171850928,2.0794415416798357,-3.4538776394910684
52,-1.402424033824083,-9.997849538822496,6.22255761109784,-0.2948826846275819,2.0794415416798357,-3.4538776394910684
53,-0.7977259513956927,-7.176776872149684,6.165457309655871,-0.40908723423891225,2.0794415416798357,-3.4538776394910684
54,-0.9965721232487501,-10.078703694025393,6.358638313828288,-0.21736003976746868,2.0794415416798357,-3.4538776394910684
55,-1.846962907303561,-5.034713019400235,6.142116897175099,0.10026019233311823,2.0794415416798357,-3.4538776394910684
56,-0.25620942339936226,-11.663863836541505,6.321057507067746,-0.3969431048916793,2.0794415416798357,-3.4538776394910684
57,-1.8713424614500318,-8.835233790204633,6.198976837046507,-0.31400391374201314,2.0794415416798357,-3.4538776394910684
58,-0.35445537906815844,-5.481410040803391,6.126137978590023,-0.42428366105836374,2.0794415416798357,-3.4538776394910684
59,-1.19921124683023,-8.741099079339035,6.186540463146898,-0.792401877658266,2.0794415416798357,-3.4538776394910684
60,-0.6899772991349709,-5.163772624045972,6.238014361714169,0.154371294320168,2.0794415416798357,-3.4538776394910684
61,-1.0766562149386067,-7.518492046580453,6.145632820945692,-0.2549135933514699,2.0794415416798357,-3.4538776394910684
62,-0.9356207630713518,-4.784590491779721,6.2476977013717665,-0.14667851795806525,2.0794415416798357,-3.4538776394910684
63,0.160176133757289,-7.5615290081347535,6.240991983335295,-0.7429417585104822,2.0794415416798357,-3.4538776394910684
64,-2.300720045466546,-6.911256491060844,6.123995577476203,-0.49981171852555645,2.0794415416798357,-3.4538776394910684
65,-0.9096396371936227,-5.511154788320178,6.114893257313007,-0.2841529330699408,2.0794415416798357,-3.4538776394910684
66,0.4132826089763537,-4.7414410325114,6.270272084300749,0.3368157324453377,2.0794415416798357,-3.4538776394910684
67,-0.34801588421870155,-4.983135859801452,6.238990853434782,-0.7669726406894294,2.0794415416798357,-3.4538776394910684
68,-1.47708895320452,-7.503661484060927,6.266983676941257,-0.6571083055448452,2.0794415416798357,-3.4538776394910684
69,-0.02963974364825228,-2.424629146357365,6.225560073199326,-0.037044052997133536,2.0794415416798357,-3.4538776394910684
70,-0.12885235745632795,-4.551865513262144,6.224405921482977,-0.8782225022972823,2.0794415416798357,-3.4538776394910684
71,-3.3512397725606546,-4.516003611169582,6.233605360850864,-0.3578090506340247,2.0794415416798357,-3.4538776394910684
72,-0.4250575804274048,-4.712203869853675,6.236431781278008,-0.49489648390392926,2.0794415416798357,-3.4538776394910684
73,-0.6177194915737038,-4.893350850555253,6.143656202612057,-0.2984137151170823,2.0794415416798357,-3.4538776394910684
74,-0.8052944130089205,-4.694011292061991,6.155915739393327,-0.007500238030422851,2.0794415416798357,-3.4538776394910684
75,0.10204041659813534,-9.806642188660422,6.234183787463166,-0.005550433869807886,2.0794415416798357,-3.4538776394910684
76,-2.8291278446481014,-8.255304872985278,6.213435407872803,-0.09556653458112084,2.0794415416798357,-3.4538776394910684
77,-0.5177291568858006,-8.176714527284528,6.368438604221488,-0.3351215269534832,2.0794415416798357,-3.4538776394910684
78,-0.44968453717672924,-13.074743808199665,6.182671412123249,-0.8515426880534985,2.0794415416798357,-3.4538776394910684
79,0.27097005532484275,-2.408337547150558,6.161088257459712,0.2865101084016532,2.0794415416798357,-3.4538776394910684
80,0.3049646651810818,-4.970575122014681,6.1899171248054135,-0.47362627154479586,2.0794415416798357,-3.4538776394910684
81,-0.15707335864920968,-3.0056695469212666,6.230496766296589,-0.17915940821856513,2.0794415416798357,-3.4538776394910684
82,0.5655018527803921,-4.099574040340396,6.21196778099968,0.7563579487852364,2.0794415416798357,-3.4538776394910684
83,-0.7691576814582003,-9.709746316679736,6.214465041955919,-0.032981361999570025,2.0794415416798357,-3.4538776394910684
84,-1.2574906174603582,-7.933753430005066,6.117958414546502,-0.7206036333384888,2.0794415416798357,-3.4538776394910684
85,0.6401389894662028,-4.642559497426626,6.092731996576842,-0.6181024701041943,2.0794415416798357,-3.4538776394910684
86,0.32294278874463656,-5.692834943252238,6.326288223252086,-0.06657242078632206,2.0794415416798357,-3.4538776394910684
87,-1.5559756312089355,-11.466101638362247,6.160691700226677,-0.08095755823314706,2.0794415416798357,-3.4538776394910684
88,0.14453262772059494,-13.28917634442491,6.2418867759052565,-0.9276953330547556,2.0794415416798357,-3.4538776394910684
89,-1.261528641886522,-10.4026926662987,6.2051510638308445,-0.2528363998783695,2.0794415416798357,-3.4538776394910684
90,-1.8660035881282657,-6.448185319709219,6.312165978510114,-0.24614034360982462,2.0794415416798357,-3.4538776394910684
91,-3.176154292762351,-4.158069312627893,6.176853475902323,0.23950841589758526,2.0794415416798357,-3.4538776394910684
92,-0.9532136232952602,-4.517534301108869,6.29829496971089,-0.39490104542246524,2.0794415416798357,-3.4538776394910684
93,-1.4323941274340484,-10.583409456906193,6.213813505849852,0.5226541966971899,2.0794415416798357,-3.4538776394910684
94,-0.5029661007114321,-8.944366479727401,6.255441374055706,-0.04252605164877264,2.0794415416798357,-3.4538776394910684
95,-2.468562028075436,-5.811770189107978,6.264944985978344,-0.1509397236521952,2.0794415416798357,-3.4538776394910684
96,-1.7784458329449415,-9.147185744276243,6.287926049875878,-0.2082799590263961,2.0794415416798357,-3.4538776394910684
97,0.06780729392051776,-10.032216872297308,6.187002148345412,-0.3526903784101739,2.0794415416798357,-3.4538776394910684
98,-3.6485248493518343,-8.05276808379568,6.2442494595064035,0.021806682241694658,2.0794415416798357,-3.4538776394910684
99,-0.3257604640156312,-6.08191162332704,6.2029807745502135,-0.32393602880569666,2.0794415416798357,-3.4538776394910684
100,-0.28881803908194087,-11.119720571010845,6.231604072083182,-0.4857744112520232,2.0794415416798357,-3.4538776394910684
101,-2.3045853849110083,-7.306185583071796,6.192759731678755,-0.12427843333506677,2.0794415416798357,-3.4538776394910684
102,0.1750925556245263,-5.4109663807110495,6.242092105181402,-0.20857154930414867,2.0794415416798357,-3.4538776394910684
103,-2.155488410635589,-3.6077672887078496,6.192579660744759,0.06723568373096356,2.0794415416798357,-3.4538776394910684
104,-1.8830982071027933,-8.007104708201744,6.321774434417912,-0.10101226118453298,2.0794415416798357,-3.4538776394910684
105,-0.8075905802918137,-8.83380743189103,6.193320141883438,-0.00451454920721911,2.0794415416798357,-3.4538776394910684
106,-0.4487026479983097,-9.444808181974663,6.302203171611888,0.11631958475306753,2.0794415416798357,-3.4538776394910684
107,-1.6600042821138734,-4.274035849153316,6.197428216601035,-0.5791136606965219,2.0794415416798357,-3.4538776394910684
108,0.8121073456428376,-8.604346254870178,6.07058212105058,-0.06567686042365002,2.0794415416798357,-3.4538776394910684
109,-0.2573951666388581,-6.416063937159768,6.133651689648062,-0.18651943053558184,2.0794415416798357,-3.4538776394910684
110,-1.9188657837345118,-9.483835357785862,6.222780674338058,-0.009181113291419907,2.0794415416798357,-3.4538776394910684
111,0.3532300250499629,-7.075599311893042,6.240337249780756,-0.847383275406577,2.0794415416798357,-3.4538776394910684
112,-1.579074426139634,-12.166563003872998,6.2413558805099,-0.08867131124539186,2.0794415416798357,-3.4538776394910684
113,-0.30941422021421605,-3.2449380263381356,6.287381021768502,-0.3653461387852589,2.0794415416798357,-3.4538776394910684
114,-3.4432748664443986,-8.75214310042083,6.11524540690378,0.5586614172999926,2.0794415416798357,-3.4538776394910684
115,0.2271746355406551,-6.138066558436153,6.104749199853402,-0.6761677952753161,2.0794415416798357,-3.4538776394910684
116,-1.4644665926518652,-7.930572160703042,6.2847074539464165,-0.09602130858772616,2.0794415416798357,-3.4538776394910684
117,0.36821102571237807,-9.10227617830611,6.350798966268074,-0.0834470260776252,2.0794415416798357,-3.4538776394910684
118,-0.48847403526101396,-3.663135158364957,6.259411597117433,-0.4040775348570348,2.0794415416798357,-3.4538776394910684
119,-0.7918826162414292,-3.497067697665805,6.187398612938379,-0.4375891905058135,2.0794415416798357,-3.4538776394910684
120,-1.1886411032247808,-8.03815381936519,6.192360609451499,-0.10081222339230987,2.0794415416798357,-3.4538776394910684
121,0.5124379925161089,-9.48396282709853,6.25357689978181,0.11371025013426617,2.0794415416798357,-3.4538776394910684
122,-1.714004111909521,-8.357674521479396,6.075319119342957,0.6884531429697434,2.0794415416798357,-3.4538776394910684
123,-1.6520395524403542,-7.289908753889275,6.144866005948965,-0.5653604612456176,2.0794415416798357,-3.4538776394910684
124,-0.15449799171538103,-9.041450247609088,6.2619325535249954,-0.1600346129509902,2.0794415416798357,-3.4538776394910684
125,-2.30545694837772,-4.967161631653221,6.32336272653906,-0.01064611605394794,2.0794415416798357,-3.4538776394910684
126,-1.379946144656349,-5.237627719389041,6.118007061225955,-0.14999769480637154,2.0794415416798357,-3.4538776394910684
127,-0.6697604047163201,-5.098507223485611,6.1472127166874895,0.08208527848950661,2.0794415416798357,-3.4538776394910684
128,-0.9013860806842766,-2.115110638291137,6.217963609022363,-0.3338249850500878,2.0794415416798357,-3.4538776394910684
129,-2.4312999007800604,-7.98037733359821,6.196636576080531,-0.1835548142734013,2.0794415416798357,-3.4538776394910684
130,-0.18794819245116856,-3.06915727839975,6.132197924595826,0.045217510335444494,2.0794415416798357,-3.4538776394910684
131,-0.28366730431562404,-5.6124428992091175,6.214014546863497,-0.6275087507314547,2.0794415416798357,-3.4538776394910684
132,0.579517416455396,-9.390240992283514,6.160048423642637,-0.4566381481511592,2.0794415416798357,-3.4538776394910684
133,-1.498736538531079,-8.138243307570628,6.266071544125811,0.31791155841363805,2.0794415416798357,-3.4538776394910684
134,-0.30056985802024805,-4.521640655512559,6.214971640996515,0.006364615499937776,2.0794415416798357,-3.4538776394910684
135,-0.0679038966430413,-8.42381117347907,6.175214288363447,0.1816644362912181,2.0794415416798357,-3.4538776394910684
136,0.9379011198722518,-8.7819350575578,6.218064835889054,-0.45445912660721344,2.0794415416798357,-3.4538776394910684
137,-1.2671082314908304,-9.232070984510784,6.237196105546633,-0.3913849175043186,2.0794415416798357,-3.4538776394910684
138,-1.1882050713440226,-3.3826401638666055,6.279369801683502,-0.052723553174233995,2.0794415416798357,-3.4538776394910684
139,0.14766036469955957,-6.876974583645057,6.196125173392771,-0.45300384223875007,2.0794415416798357,-3.4538776394910684
140,-1.0523582415610035,-6.3790549353736985,6.3509068830299285,0.16825341769720598,2.0794415416798357,-3.4538776394910684
141,-1.2166170423957965,-5.012064034175999,6.218684644973876,-0.41935224996714077,2.0794415416798357,-3.4538776394910684
142,-2.006480557687849,-7.935107300456639,6.189134844649159,-0.5158927916173867,2.0794415416798357,-3.4538776394910684
143,-0.6689910800023878,-8.431174371431025,6.227475863875357,0.2302299108195497,2.0794415416798357,-3.4538776394910684
144,-1.6799153919050456,-6.411338874445352,6.23605004284482,-0.20272584019114914,2.0794415416798357,-3.4538776394910684
145,-1.3060970563261032,-4.149650766428563,6.161354360597675,-0.24590763918641262,2.0794415416798357,-3.4538776394910684
146,-1.5268244334160945,-7.6027734050282865,6.10370691305034,-0.14618062153889871,2.0794415416798357,-3.4538776394910684
147,-0.8997917069876622,-6.854940594573868,6.160750863170591,-0.4235912467694635,2.0794415416798357,-3.4538776394910684
148,-1.4711216347756726,-6.295398842342859,6.246339039851423,-0.3843772736872869,2.0794415416798357,-3.4538776394910684
149,1.244468006229714,-10.779376255503701,6.1196059743215425,-0.4558114183526163,2.0794415416798357,-3.4538776394910684
150,-1.3566011579810109,-10.884816465149267,6.228596488993409,-0.038163190840154404,2.0794415416798357,-3.4538776394910684
151,-1.8428321105153103,-8.39491650541229,6.300259497129516,0.16421291700649293,2.0794415416798357,-3.4538776394910684
152,-2.679627081466181,-4.2845542797112195,6.277502517168889,-0.582076260532985,2.0794415416798357,-3.4538776394910684
153,-0.8418329775919975,-6.07916656921891,6.296924929064737,-0.6066641113906517,2.0794415416798357,-3.4538776394910684
154,1.5759013488387081,-6.894032726887806,6.2002844542459306,-0.2578817069207119,2.0794415416798357,-3.4538776394910684
155,-0.9444617845823813,-2.7952736823480375,6.12989547631069,-0.05836627317428303,2.0794415416798357,-3.4538776394910684
156,0.9375664319583543,-9.680057442132114,6.183165341987488,-0.4338856709039194,2.0794415416798357,-3.4538776394910684
157,1.9830577792615909,-5.739380942804282,6.232901291726425,-0.18904163016392017,2.0794415416798357,-3.4538776394910684
158,-0.8063830261630542,-5.670194640776805,6.232003075410306,-0.48683895835568164,2.0794415416798357,-3.4538776394910684
159,-0.45486129398539105,-5.61271202926199,6.165975815580902,0.13105824625993356,2.0794415416798357,-3.4538776394910684
160,0.216354841693437,-7.981690604144874,6.268851992206296,-0.06232341536846214,2.0794415416798357,-3.4538776394910684
161,0.8286140181235069,-6.981170423350406,6.266755498344367,0.07200151987644915,2.0794415416798357,-3.4538776394910684
162,0.653895410500662,-6.416135419828883,6.197314805846837,0.5236107127197525,2.0794415416798357,-3.4538776394910684
163,-1.0642163208847486,-7.393821376731613,6.2075221842603705,-0.04090652471062904,2.0794415416798357,-3.4538776394910684
164,-0.2735019026231201,-9.497446326862592,6.262205344350419,-0.3020687922761074,2.0794415416798357,-3.4538776394910684
165,-0.5201984628235974,-5.845534637652164,6.231773002253656,-0.43632031049903275,2.0794415416798357,-3.4538776394910684
166,-0.6022646457337786,-7.539004962032964,6.194083394706243,-0.5551186254318552,2.0794415416798357,-3.4538776394910684
167,-0.5920581164696642,-8.132023600799858,6.229299329347982,-0.08575626589596629,2.0794415416798357,-3.4538776394910684
168,-0.4617623614266232,-7.1441953928717,6.3219659136194135,-0.5048680159556327,2.0794415416798357,-3.4538776394910684
169,-1.5737553191416618,-9.107185693176838,6.110978043417267,-0.08705316315176544,2.0794415416798357,-3.4538776394910684
170,-0.01359500580119033,-4.323679035500859,6.14755314678491,-0.30600462691670455,2.0794415416798357,-3.4538776394910684
171,-1.7459922067628297,-9.782531413908972,6.183964927417898,0.21764727634475295,2.0794415416798357,-3.4538776394910684
172,-1.35141695156666,-7.561637683566473,6.28366155428571,0.09368836505064787,2.0794415416798357,-3.4538776394910684
173,-2.4163228758583584,-5.947252680638682,6.235624499952703,0.40596534462036193,2.0794415416798357,-3.4538776394910684
174,-0.2877711781507684,-3.217476763914936,6.178910035489079,-0.014961866157804454,2.0794415416798357,-3.4538776394910684
175,-1.5604407818484138,-8.920255123024106,6.282640664889072,-0.21679942252821086,2.0794415416798357,-3.4538776394910684
176,0.5334529502407166,-10.584700988568402,6.175047045548511,-0.2661900259145314,2.0794415416798357,-3.4538776394910684
177,-0.7793632776721042,-6.424394449842689,6.240622940740449,-0.13000017165109287,2.0794415416798357,-3.4538776394910684
178,-0.29067877050269597,-6.260587405015248,6.12662885564523,-0.5154967927672391,2.0794415416798357,-3.4538776394910684
179,0.21698957453709744,-6.78174736316115,6.15065730775676,0.0435745046533757,2.0794415416798357,-3.4538776394910684
180,-1.000804463294231,-8.076362156152186,6.15448879413029,0.04009259960135056,2.0794415416798357,-3.4538776394910684
181,-1.5250378867332208,-9.776188342805153,6.219881070794987,0.06757736362799108,2.0794415416798357,-3.4538776394910684
182,-1.4049801501036066,-11.353780646039539,6.210940794876309,0.5698468115357352,2.0794415416798357,-3.4538776394910684
183,-0.05024638291528383,-6.091474660953209,6.214673094033608,-0.5404494007207006,2.0794415416798357,-3.4538776394910684
184,-0.9921089810444674,-8.513724134113177,6.249653672125287,-0.07177747223421053,2.0794415416798357,-3.4538776394910684
185,0.5278109861380185,-7.177907006626237,6.122495013442377,0.0766696753932476,2.0794415416798357,-3.4538776394910684
186,-0.32704618979952915,-7.45906391213116,6.205783144446172,0.28829175746519714,2.0794415416798357,-3.4538776394910684
187,-1.2779229977662605,-9.701229152565931,6.245619567793038,0.1508092828480443,2.0794415416798357,-3.4538776394910684
188,-2.632401376639789,-7.7789666017349,6.21958187722045,-0.5545691333045832,2.0794415416798357,-3.4538776394910684
189,-0.9572653183796183,-7.353201462679039,6.221541875513458,-0.08946625682428949,2.0794415416798357,-3.4538776394910684
190,-1.9280712837689267,-10.936495393426547,6.142917393544779,0.35461921844993005,2.0794415416798357,-3.4538776394910684
191,-0.8237497851913268,-7.463153228036021,6.204484178873789,0.2531581697492173,2.0794415416798357,-3.4538776394910684
192,-0.17850117813171995,-6.466166720844641,6.304591267898608,-0.08197170352732351,2.0794415416798357,-3.4538776394910684
193,-2.197215576008391,-2.6476698029974903,6.30636986093934,-0.31908856547460474,2.0794415416798357,-3.4538776394910684
194,-0.3763669498978238,-4.808374500997948,6.240392795951786,0.39311840287383604,2.0794415416798357,-3.4538776394910684
195,-1.8159916915308336,-6.5027849534558815,6.208411218841121,0.09937994942456391,2.0794415416798357,-3.4538776394910684
196,-0.45442050881522433,-5.8988061782350085,6.279056331692863,-0.37699925413825264,2.0794415416798357,-3.4538776394910684
197,-1.0380283447445418,-7.809353201256709,6.205429952349074,-0.8092199131325079,2.0794415416798357,-3.4538776394910684
198,-1.0976572263576536,-4.4709764541876975,6.287348682742539,-0.2580148219655735,2.0794415416798357,-3.4538776394910684
199,0.31286744829000424,-3.3256216157900447,6.179252811127218,-0.15715412742180668,2.0794415416798357,-3.4538776394910684
200,-2.597569591601636,-9.38750995207981,6.257397354201816,0.37715861041494625,2.0794415416798357,-3.4538776394910684
201,-1.5453044393030442,-4.706911587352863,6.255414487209974,0.2786671797800138,2.0794415416798357,-3.4538776394910684
202,0.16049846651581856,-6.5065273619545465,6.222029013020995,-0.3184931946213934,2.0794415416798357,-3.4538776394910684
203,-1.1790540984873943,-10.178367029717162,6.190943086946748,-0.07731176146574087,2.0794415416798357,-3.4538776394910684
204,0.05274510409280697,-7.44318470923325,6.20747765159464,-0.050791352916493795,2.0794415416798357,-3.4538776394910684
205,-0.22889227418629154,-4.261623986156881,6.3259173177362324,-0.4290738259094206,2.0794415416798357,-3.4538776394910684
206,-0.4745602571694136,-4.469627139286315,6.147485554073944,-0.3510488877969069,2.0794415416798357,-3.4538776394910684
207,-0.38527302284578174,-5.598787934525516,6.250608753885607,-0.015213732863721768,2.0794415416798357,-3.4538776394910684
208,-2.382502142190952,-7.785949834128611,6.233681409549393,-0.42979744985674107,2.0794415416798357,-3.4538776394910684
209,-1.9189672143199419,-7.915854734602702,6.28909997485017,-1.111171782859468,2.0794415416798357,-3.4538776394910684
210,-2.0570888525348785,-6.665105273761379,6.343959509325023,-0.2829077381570447,2.0794415416798357,-3.4538776394910684
211,1.4827549995893001,-11.204641825573038,6.337594192964671,-0.6490085354684109,2.0794415416798357,-3.4538776394910684
212,-1.4933474879433706,-2.7283128565526376,6.2510735708999805,-0.019385658011025042,2.0794415416798357,-3.4538776394910684
213,-0.16883400841126994,-10.503406420081003,6.181107797857822,-0.19260625104210147,2.0794415416798357,-3.4538776394910684
214,-1.8588523007461693,-9.014332054120928,6.1827891731014955,0.014965778406713398,2.0794415416798357,-3.4538776394910684
215,-1.5300712563947405,-5.683200161233982,6.15666884113932,-0.10874976244243079,2.0794415416798357,-3.4538776394910684
216,-0.39512140588128386,-6.464630026552633,6.093366074852908,-0.10923108594630522,2.0794415416798357,-3.4538776394910684
217,-0.8272869804142664,-6.167582757271432,6.131761962681276,-0.4901344672833404,2.0794415416798357,-3.4538776394910684
218,-1.0101781505180052,-5.65537021218403,6.179197914843003,0.042071900314944316,2.0794415416798357,-3.4538776394910684
219,-0.08724327163772105,-9.085585208338216,6.183792413714917,-0.44115619475878803,2.0794415416798357,-3.4538776394910684
220,-1.3836329502984728,-7.874122896022699,6.21284860811957,-0.2959998701980167,2.0794415416798357,-3.4538776394910684
221,-0.7186609333622997,-3.5476890400374446,6.238425268486391,0.22718586572276728,2.0794415416798357,-3.4538776394910684
222,-0.5637339356951918,-6.735729598258587,6.164838359976504,-0.3725872301837876,2.0794415416798357,-3.4538776394910684
223,0.6122570512884031,-9.588876088109958,6.162342194672821,-0.3230695064608258,2.0794415416798357,-3.4538776394910684
224,-1.0164769330840966,-5.508059760888087,6.1556908200548035,0.00035015620313463836,2.0794415416798357,-3.4538776394910684
225,1.8701259666546926,-9.449167234919823,6.360761838066252,0.020718674631678424,2.0794415416798357,-3.4538776394910684
226,-1.0850079641167056,-8.105425549076164,6.17283019732284,-0.7879524240109888,2.0794415416798357,-3.4538776394910684
227,0.1619975710867081,-9.060173601062768,6.179722115829061,-0.5909375286932819,2.0794415416798357,-3.4538776394910684
228,0.23987761123341245,-5.802427342932315,6.23192282296585,0.09943587242930257,2.0794415416798357,-3.4538776394910684
229,0.05788452836470004,-8.366701799011484,6.242505716275026,-0.7804856176474142,2.0794415416798357,-3.4538776394910684
230,-0.5339236551892277,-4.259002588794657,6.309365768581117,0.13845110281086942,2.0794415416798357,-3.4538776394910684
231,-0.7015991620454675,-7.87842924349121,6.282255803142015,-0.34187800787353206,2.0794415416798357,-3.4538776394910684
232,0.3167308595030902,-6.603940862602989,6.156902450762833,-0.1769635222355066,2.0794415416798357,-3.4538776394910684
233,-1.102341083532117,-4.977554458295538,6.271728548056413,-0.32368963994770916,2.0794415416798357,-3.4538776394910684
234,-1.201211117549405,-8.285437965511667,6.26121900875106,0.18486558306577933,2.0794415416798357,-3.4538776394910684
235,-2.1286352756922886,-7.3324503711093545,6.171219398720308,-0.2768755389800832,2.0794415416798357,-3.4538776394910684
236,-2.067801458944832,-2.6156147785513157,6.14183095146785,-1.1196481791934976,2.0794415416798357,-3.4538776394910684
237,-0.8273451483713534,-4.104819981725903,6.255032648990428,-0.15490438704331935,2.0794415416798357,-3.4538776394910684
238,-1.2247513026449217,-9.951904443444915,6.057117345449449,0.06365538108767102,2.0794415416798357,-3.4538776394910684
239,0.2144293153459389,-8.28545648644325,6.141222503570037,0.11251822054338634,2.0794415416798357,-3.4538776394910684
