run,delta_pop,gamma_pop,km0scale_pop,tBegin_pop,offset_pop,omega_delta,omega_gamma,omega_km0scale,omega_tBegin,omega_offset,a
klBYKKLqKzFIUPGTUqDz,-6.1501454818423,-1.83001793216788,6.21591771072256,-0.172356663882002,2.07935236584614,3.90449854790386,2.53846494254184,0.0630228119451471,0.335349221499578,0.0018765096394551,0.0315788029741668
iSGHiAt0PaD6f9UzqmkS,-1.10450504256028,-6.86356926459172,6.21571289153067,-0.172355155893589,2.07959773153672,1.73678717984319,3.28890647621391,0.062695913357808,0.335324764431169,0.002702726401144,0.0315804983414879
zkkJVactfQzmmf5Cg6FX,-2.6944875270585,-5.11992089082927,6.21866046664225,-0.17206613298236,2.07967083731032,3.18420762317908,3.96619791500895,0.120758331708296,0.335009372968451,0.0026463004928397,0.0316340516345565
veQlzFNTI4VAC3osccnI,-6.74511512983489,-1.20902068402508,6.21561737779509,-0.172406118310202,2.07906289232934,3.3807572167883,1.89948645892557,0.062191658316669,0.335387879504238,0.0016619227744289,0.0315819982531072
jkidIKQRUnQCqAtMxQrM,-4.97827850148784,-2.90561415149985,6.21597964222362,-0.172353909784067,2.0792891871967,4.14719165606219,3.20971625543563,0.0623429607684363,0.335418415056169,0.0011100884218482,0.031577332112615
uXZ6P3fF2He8yT1reSAz,-5.90274831861475,-2.05027238580585,6.21554222743249,-0.172369942362674,2.07960309733385,4.02877614642322,2.67235327832671,0.0632741612114575,0.335394347650387,0.0024217097229344,0.0315770823475038
iUC6JiXiU4i2PImHQgNY,-6.08043042118958,-1.87316201943732,6.21576504061083,-0.172373172635177,2.07909504034378,3.92103973229749,2.57214139126619,0.0630488697565743,0.335429354560865,0.0013614926251581,0.0315830500543168
9OnbtZmHTWwWrbGdqqCw,-1.31759955773114,-6.65786528955366,6.21641077336944,-0.17226238207677,2.07926435512114,2.02301875083404,3.52441297099195,0.0640226502287463,0.335337687012293,0.0022807803116271,0.0315894251753201
mc9Ot7VsP1LbgXmlLuta,-6.28262848294587,-1.65471770596601,6.21589966899702,-0.172354489388927,2.07913325888765,3.76352403691854,2.38664177522605,0.0626171521380045,0.335346654794389,0.0013103034242925,0.0315812710794353
KY4grxD9bLtb3pv5AmQc,-5.5982835634425,-2.30189516808557,6.21637819418633,-0.172313785450363,2.07937196740355,3.96008257894361,2.95301936719328,0.0663863209911605,0.335484951701512,0.0025694285500367,0.0315749082773196
aZOgubZtPjIh1ickLRbd,-2.44854963438879,-5.39749646375416,6.21954796280775,-0.171964453987697,2.07972192748363,3.09897652597978,3.90467967021098,0.096215993520976,0.335504880561658,0.0054098814500505,0.0316711549499127
nfcdClqpmUQG5v5I3Jtr,-5.37604494258806,-2.47695559981883,6.21713472240013,-0.172250178224418,2.07903632347683,3.9709707158999,3.05036461352883,0.0733049183069572,0.33540863741587,0.0029050075150502,0.0315820247772883
qdqEmMtp7F4KbKCAXLjW,-1.59343397711723,-6.35551027405125,6.23126086582865,-0.171769465207337,2.07942555660447,2.37597870748576,3.727837572365,0.245853178937299,0.335656673891261,0.0074310449451143,0.0317373799741592
48HQzPR8EOffc9VmOZFE,-3.14192814183114,-4.77517035907474,6.2222578362517,-0.171996607175007,2.07915147646379,3.58123197810895,3.97846564985218,0.115149512655151,0.335557291700162,0.0021680776046225,0.0316421335750965
EnRswEb7FBeVc5mRHysJ,-4.08574483861483,-3.73571276247151,6.21767398191014,-0.172333632197799,2.07945896343333,3.87101970995222,3.69544307534912,0.0997604077953057,0.335299502189994,0.0022758736098542,0.0316202735952021
cWJhAiv6sKaxGhRmCvc0,-3.29805286494186,-4.54623116637802,6.21927659423464,-0.172206971389855,2.07971326032069,3.60634997485261,3.90079618856461,0.0991550038757524,0.335533060800549,0.0012909600952355,0.0317149498764505
77tADYwVkHPmpfi2bqUZ,-1.46543003623311,-6.48174165677516,6.21745210026807,-0.172246720032477,2.07914532680932,2.19909736621476,3.61351839394305,0.0800370456253507,0.335514081056006,0.008543607691534,0.0320501202863327
hQuA1TIFRo6q5xHvdDFv,-5.17085042436169,-2.69210498990144,6.21575341774925,-0.172365265214785,2.07937240598979,4.01092548503809,3.19926748060164,0.0625789872947219,0.33539903782597,0.0022073882017774,0.0315735073040974
IFa9V0SqCtSCgJGe0U0s,-5.36617044097355,-2.46271376828538,6.2160380422974,-0.1723919837635,2.07930773711631,3.91412498086514,3.0697616733154,0.0745234469123095,0.335480140304985,0.0092982332404117,0.0316168546385014
ppGjR4ICEhCzhWKgGNgI,-4.4417439471231,-3.38022081158787,6.21773994191382,-0.172326872698723,2.07901511686492,3.87987859248903,3.60145253332984,0.0888215599333204,0.335421987784308,0.0027938083550286,0.0316508544844655
MtqP8haJHSwiSxNKXmPH,-5.57755348258296,-2.31148777448246,6.21868533246622,-0.172112198262423,2.07950425039356,3.91959958180762,3.01064352942279,0.107535006116158,0.335392439345647,0.0055045576998202,0.031609792402334
Ut3BKbzfNBh97fJADlmp,-3.58349553818295,-4.2446638710993,6.21845046684904,-0.172285588581344,2.07932755295575,3.72112494155835,3.83254369289464,0.0978029776942935,0.335585090453623,0.0037727245333423,0.0317299444639748
X5HZFFtehUcz58VzEQ4W,-0.700585598101901,-7.20111652553764,6.24075363590333,-0.17117860261538,2.07975298544506,1.09410049875622,2.70594622729446,0.270256750107362,0.335627285888642,0.0096105757452418,0.0321067557202022
l9IMIbLrpBqrrb1wLEPx,-0.906804685944353,-7.02493603518413,6.22274199589334,-0.171840455331668,2.07930703137515,1.43598566227072,3.01093061266969,0.154884562364185,0.335431660542605,0.0082100983912722,0.0321374752377778
fMnOHJVlHESMi9MHLt2g,-1.52416283758546,-6.33058288204122,6.21443662398208,-0.172521535646015,2.07981705018732,2.23330784997001,3.59406775450833,0.0633733885603673,0.335324962957324,0.0045880937919879,0.0316062569566566
bHlN0Y0406LXFOIY0qXL,-2.04954558468333,-5.95627365433759,6.22641155216007,-0.171566794333294,2.07932976848083,2.8557796259348,3.93871501541786,0.149832422074595,0.335397489077862,0.0092365871492802,0.0319753148247946
Fg9VlUy8mMQ2QW5aL5EG,-5.0331737101743,-2.84639490958924,6.21893664275016,-0.172323874242519,2.07952140658106,4.01460653445523,3.31726185431523,0.111366569087172,0.335489653009141,0.0037595264553951,0.0317439145615155
ID4vpd5tNdAPsV7HNZyr,-6.32903467802265,-1.64466396771032,6.21806226736744,-0.17215236419674,2.07992143745082,3.74983632763893,2.43090099499198,0.0851642952870368,0.335608248369701,0.0057111385424186,0.031810800547599
r3B3Ul4xlsxzTSGrD64z,-0.904289459625619,-7.10521335733827,6.22748108270417,-0.171611089856919,2.07925523525998,1.45218816331411,3.1101952674261,0.168760238461643,0.335627292947142,0.0100204153116866,0.0321978468176923
bXH2EVhCvkZlatMEqcfR,-1.5473187590246,-6.39725848739168,6.22566016205526,-0.171677292465785,2.07921381525677,2.34550376607357,3.65004302517519,0.164355661193916,0.335314182895672,0.0094501999131951,0.0320695179963652
mPE01AREsFx9hLlqOVM1,-6.33186993689433,-1.66770808872396,6.22694486263339,-0.171925721037636,2.07978493266367,3.81740224928937,2.44584103277254,0.183647805761972,0.335535645269933,0.0018540268939379,0.0318075181017118
A2Sa6FqNLtjdYHwgyc5k,-6.97608110418602,-0.970480104324084,6.22741621242319,-0.171849721835229,2.07942348375113,3.10384506330702,1.60437116120395,0.179978229806639,0.335891384367391,0.0034705799538661,0.0318617083691602
NQpZ98bj4CdeFOTokDwh,-2.65142644291675,-5.25538090656248,6.23973606523846,-0.170864529776171,2.0799869755471,3.19369609204939,4.10942570373615,0.283742038118776,0.334971532892278,0.0063843734999935,0.0319120970235757
zPHiczy7fmCnwhpazVyy,-4.70130836778902,-3.13500808297741,6.22825698822784,-0.171868423891315,2.07947995039001,3.92295408292827,3.52839001079142,0.218443011333453,0.33524682399215,0.0023883611125099,0.0317152162702001
eN79Bv3NHfh4BP13UZ2C,-0.882900056786682,-7.03574189169477,6.23126940511456,-0.171371238344142,2.07914783516713,1.45754067068147,2.9803932643819,0.211997901576922,0.335648742130158,0.008002449252541,0.0326037693332787
smqHN5KfiijLhDxkhhL5,-6.99605673963701,-1.04599596276342,6.21926284609217,-0.172100128641261,2.07919244507778,3.31087272781649,1.66223391695855,0.115351548611128,0.335223512935164,0.0090429448493624,0.0319080882155718
iKoFkhvx0dR31ksgo3My,-6.48256783102049,-1.52966726723875,6.22902691403627,-0.171653748111466,2.07938689229802,3.72472747326812,2.32827126084973,0.205682078727,0.335349058445076,0.0063420604086825,0.0318946249268796
zVrGB0g5kaSuUI300GhM,-6.78545412994137,-1.22346229156065,6.22790301125129,-0.171613999248228,2.07990226451529,3.45045308180226,1.96753823756505,0.171455587728218,0.336085476870724,0.0044210091105095,0.03206375760468
vZ2fqXwQB6TuugOWNzRC,-6.10339526896625,-1.87941136273344,6.22841212083277,-0.170987540796984,2.08025901361021,3.8714170615541,2.69498724927205,0.175740826529308,0.334113194784729,0.012306109222379,0.031978931782723
IacByfIH6dxgYnXQIvQI,-4.61411578635036,-3.24713529286985,6.21907711867201,-0.172068893246129,2.07997470245798,3.99442178594,3.51639911623452,0.0988992496117459,0.335520070810539,0.0083700050751067,0.0320031878134439
1j8JmvEvqy2zxc8fX0LP,-5.00998168856791,-2.84950974734507,6.23142071936039,-0.17156783741943,2.0797976954729,4.05495616466365,3.30095915037693,0.233734843027525,0.335803351288603,0.0070324564742731,0.0321632615695736
GKiwZDi9CU5Hsld9L8Zz,-6.46424211238619,-1.45286365913362,6.21570852362697,-0.172380578144034,2.07945268648373,3.5929814450311,2.17449485246918,0.0627542793636282,0.335360074557113,0.0021347968474715,0.0315941413032776
cSbMs9fvz7R12Y93JmK5,-3.35600060655555,-4.4889017137745,6.21765631438087,-0.172256348972448,2.07946383221761,3.52285882943813,3.99044771523386,0.0806362040733799,0.335367869611497,0.0043796823107306,0.0316456247695266
eZ4d1TDQH8AIkVhPKISN,-5.58649043912173,-2.36486255683592,6.23081880811786,-0.171433941838155,2.07989917927751,4.03097004018062,3.0737997728566,0.223032614464108,0.33460720633474,0.0104120034959843,0.0322926218281297
csR1Pji9W706S4EwS5vK,-7.0223004229157,-0.96603336889019,6.22916282947776,-0.17177448966393,2.0792540881718,3.15757978358285,1.58342854070112,0.201051349597164,0.335505164094564,0.0117721354054403,0.0327020703497988
d3QGkjTycpm48wpNRpmN,-5.40234560859181,-2.44902096464632,6.21593934451778,-0.172370015069887,2.07952115247903,3.98642374985645,3.0182710568709,0.0638455627396007,0.335457719902845,0.0038165632873416,0.0315914449099224
QyHgxb9pbZsqhObKru9o,-0.657126976307446,-7.20724014953874,6.2545818121982,-0.170502557514031,2.07926987307698,1.06089185595415,2.61846218512252,0.325019868795737,0.335906894415132,0.0125636485005995,0.0338925508742331
q5BW5BYSp5JG2sxophWU,-4.75792152024365,-3.16771399834894,6.2526146187107,-0.170427024771398,2.08029795950767,4.05717565172262,3.62865449797542,0.366191554376486,0.335140213760995,0.0141452024568717,0.0327742258989416
9fC6xghVnmfyE9pfHJgK,-4.74250364567029,-3.09541468244882,6.2773100104041,-0.170005477686115,2.07944918632282,4.02015436255137,3.58116045771003,0.484225228188839,0.33496928410946,0.00822489861,0.033322291359512
CVNAsbRTGj653iPZxKkE,-3.21127716162971,-4.62186480511808,6.24307485985072,-0.170968795997963,2.08002843133756,3.59798645921254,3.93725193857517,0.293369878358687,0.335458381091069,0.0128491112890736,0.034242346867087
Frx55gIPWJL127ALN7HH,-6.46424801933608,-1.64232538870524,6.25618634292909,-0.170561646115456,2.07988167727693,3.94898973672853,2.49680518159318,0.359606970351635,0.335073513700069,0.0097721059647171,0.0333838350132428
evdlzEMMG44om3i20oHA,-1.0321608246284,-6.93139200274446,6.24029594555018,-0.170987711929816,2.07945731518482,1.75116282088719,3.23165522228348,0.290834333575966,0.335272156422341,0.0104566113074236,0.0333253261889695
PhJwA3Qw2NjHc3KIVzFn,-6.27750853550383,-1.698185241588,6.22963723300127,-0.17179190112784,2.07996161082836,3.86881812584488,2.4323994502476,0.228553855018532,0.336005184002767,0.0093677728484977,0.0329218884949077
qgj7OVC5VBy8Q0INZkdZ,-7.10911678166914,-0.87714725999559,6.27480230039199,-0.170223108582957,2.07949459256409,3.1461143123187,1.59073041904356,0.463825010634166,0.336903304993217,0.0109135795844172,0.0348528755117042
nI2J5eRYId1Qf5XeeSqs,-4.81629898296088,-2.99667011079832,6.22850368139849,-0.171740875951585,2.0799126669541,3.86960853322959,3.48814253532638,0.195966350114039,0.335945819647265,0.0093674134358899,0.0321530871649341
PJTUWmeHvL4ANUJLwH1L,-3.12440703562301,-4.76523617298202,6.24629211968623,-0.170691058013285,2.07982367313582,3.48964195754684,4.09489098576617,0.291979224729701,0.335481862028967,0.0091933853924456,0.0324400395205115
