"X","run_1700838044_72516","run_1700874790_04127","run_1700912719_49373","run_1700952806_63357","run_1700993838_5818","run_1701031557_70982","run_1700838044_73318","run_1700875268_66656","run_1700915211_34287","run_1700955884_43193","run_1700999539_47222","run_1701035005_32203","run_1702059636_30365","run_1702099240_55893","run_1702140237_70958","run_1702180755_12905","run_1702222958_00085","run_1703162690_76417","run_1703206036_79362","run_1703243481_30393","run_1703281468_71079","run_1703319487_87078","run_1703162690_77839","run_1703214461_94854","run_1703255365_8632","run_1703291768_75379","run_1703335030_06916","run_1703358660_24805","run_1703398264_83852","run_1703438547_11381","run_1703478568_41519","run_1703517126_2864","run_1703375851_51596","run_1703416152_67538","run_1703455947_87625","run_1703495204_4147","run_1703540029_62867","run_1703574428_03973","run_1703631287_94513","run_1703668918_42529","run_1703717575_90501","run_1703760708_73053","run_1703581421_7293","run_1703622749_22023","run_1703673579_74266","run_1703714097_9238","run_1703752387_62281","run_1703793486_09125","run_1703836088_05549","run_1703877195_60538","run_1703917771_23488","run_1703957768_40017","run_1703799922_6035","run_1703844077_32421","run_1703885318_88291","run_1703923193_50425","run_1703961893_29635","run_1703997833_91412","run_1704038066_62683","run_1704076255_36942","run_1704114902_6166","run_1704159400_33307","run_1704002042_0229","run_1704040043_74624","run_1704081806_9851","run_1704119821_12796","run_1704159098_54284","run_1706204593_4499","run_1706243968_21786","run_1706284257_93064","run_1706325430_78517","run_1706366294_33494","run_1706403760_1143","run_1706444587_13499","run_1706425184_18316","run_1706467861_03251","run_1706425184_25348","run_1706472938_66216","run_1706425184_06588","run_1706461821_98187","run_1706425184_18528","run_1706469604_65286","run_1706425184_07161","run_1706470340_33351","run_1706425185_71671","run_1706469876_37715","run_1706425245_78237","run_1706469420_51208","run_1706425274_49509","run_1706459121_95176"
"omega_delta2",6.71471877972764,3.23459894643927,3.33190140603754,2.54122887575492,4.27095848945962,3.57433383333487,3.68242335685153,2.91125473650437,2.76582771669407,2.68092463692114,3.64626227800909,2.68785434523927,3.55879751854045,1.92569387585679,4.44359903992164,4.29169391059229,4.29889012336842,4.37303031254906,3.93418973745082,2.28377708075628,2.45556994042036,4.91834389026953,2.4450279210022,2.68575862141707,3.25144875218989,1.71052323840168,4.81857638151698,2.29575032688678,3.91559755385913,3.13156792264772,5.08689854046155,1.846645737589,2.81770064969816,1.24874417532274,1.7295989369037,3.48308897136044,2.42019430112336,2.62064473627629,5.36164650414413,3.47935670608732,4.2564914177412,5.19722684212113,6.42386125606743,2.69486680413513,3.21809780744829,2.48648146389411,3.98829662260252,3.7500533483463,4.53175307870339,4.38736540061442,5.10245850077051,3.37410756723672,2.82168498058372,3.2966692997938,3.44448240271058,3.41228827906327,2.69823170500189,4.75833936141609,3.79704298294659,3.70983072000072,2.67374619110039,3.86058190286911,4.38807737639044,2.71445292244349,3.32940477119433,4.31424394893208,2.66693913440279,3.97128575349303,3.57251971848829,2.77218855289479,3.90478942001887,3.43426757313537,3.73275964970536,2.6160416458043,1.83391469270105,1.66230175321256,2.14927418784095,3.92446227007977,2.65599747059914,3.062278166682,2.49314774225797,3.21845397068811,3.40897211795614,3.2752033878763,2.34784721300917,3.40434667948808,5.57132825044396,2.90278751788919,3.58872464579714,2.56238227730396
"omega_e0_m0",1.98902401286227,2.09630519812435,2.04729546010562,1.54265418608215,2.20373989147528,1.99084571332398,1.9543366259736,2.01329882457169,1.81537391103011,1.94697845163286,1.76398061216652,1.83298543195519,1.21852496794293,2.1957536123911,1.39903392163676,1.76251479168575,1.62858871889968,2.10432258702587,1.61796078907577,1.86367581254766,1.90958300014003,1.90608412391577,1.58083367590222,1.57851390831224,2.30458735358278,2.33750388704605,1.8826709235287,2.22445576319494,1.93507737871622,1.91202810132624,2.00031158854005,1.96298850319835,1.8723688084318,2.118179857621,2.18450031694828,2.06270678511441,1.69267682296192,2.02745094680134,1.91420580854,1.69977965356316,2.06509647985391,1.95563112807344,1.62951899266525,1.92990788100668,1.29897117339724,1.94549086096144,1.6596622401746,1.47035136644198,1.95809820492915,2.06134857508099,1.82470418568988,1.9909351496532,2.10158619579546,1.0346981144503,1.70330168131128,1.75598814843355,1.76500949156687,1.53528595284358,1.9418467379086,1.72653277277125,2.1337268984259,2.0634464822423,1.62347905878561,2.75811903175018,1.70167328147587,1.55302535293605,1.72345528854286,1.99566474259998,2.0464142890884,1.92465084286791,1.32328697952394,1.93663375441487,1.8720818541081,2.01645956958179,2.06367242098137,2.10328996115887,2.18304430520949,2.10878796794815,1.93557751325937,1.45390764474502,2.00917783024814,1.73666737936578,2.36706655082679,2.00616169705233,2.02714780373348,1.78026690644015,1.92390420864761,1.99909213224619,1.77797270723769,1.99812227278844
"omega_gamma",2.44562547064514,2.28233280372897,2.98980862265847,2.27926948053763,2.77438416679702,2.90072296961182,2.53921905063921,2.82087946435529,2.51763257137832,2.55446922141412,2.80832197643138,2.42306996448556,2.10902807554258,2.49234723728971,2.98878098265456,2.46793288832683,2.65958101354501,3.05147223017526,2.48663157470599,2.35533702497239,2.282835977465,2.33571477423671,3.04124786591991,2.78810414673438,2.4549751459788,2.56866933539181,3.03145497112948,2.15033342610636,2.45598212214078,2.32535520240586,2.50226217605589,2.76626893345364,3.01893463949933,2.61640988708776,2.43890222894959,2.69183182040078,2.58706213305679,1.76825004767324,2.1349940689226,3.00166818957528,2.70904764554606,2.34184798338932,2.28666597831306,3.33768070261209,2.5403479501423,2.25073870758132,2.87591339711134,2.91494338600091,2.45444947451191,2.76739062675157,3.03547776422045,2.7098037080854,3.19889579908939,2.63680529194387,2.50742574745641,2.78851632540987,2.88676797187256,2.44883861007627,2.54911496243925,2.59159283917384,2.76148162299518,2.22538770340484,2.5589011278311,2.90819251794296,2.14160748537658,3.00877247015017,2.31761886526616,2.4286211206742,2.79653338052029,3.12854923703545,2.7001021047212,2.13438139729689,2.12929428711378,2.19498297048982,2.52813310657945,2.03551495145078,2.67702253677915,2.74116914519015,2.51016829733767,2.61718972225735,2.09696413300992,2.62472622358896,3.11252440228806,1.93998728369613,2.48585986618912,2.88439682694362,2.54587623007722,2.63475268126753,2.44265861143821,2.19326724880456
"omega_k1m0",1.73725947284371,1.85934644022581,2.02887921776424,1.52865067456041,2.52287950406849,1.74365109852641,1.41549366156206,1.76939787271827,1.62269848880425,1.97301475107103,2.16163375115833,1.76567497739104,2.06010863208299,1.42087610555338,1.79496515298811,1.68270140508151,2.01765466190682,2.09915510202004,2.17372468687823,1.50091456615348,1.65113657108509,1.98052835841101,1.78714804371388,1.72733388995671,1.5163619377515,1.71900745365148,2.24777572373436,1.75310635109331,2.01204943896109,2.4307229785667,2.04084594842792,2.71745615241816,1.75137172979754,2.57532697224098,1.45427266637559,2.05748647008401,2.50980885890218,2.29764760212788,1.92246560051206,2.1860512010371,1.88582847540895,1.49918958137522,1.79739973536714,2.25713157556722,2.28310991031279,1.61460853692962,2.10085744413356,1.99019108424608,2.18723566849049,2.20436914510442,2.27200512769365,2.04195931663813,2.60633528973773,2.15541619146705,1.81716051078192,1.70358201804248,1.32918897352035,1.98636714934805,1.33271251677411,1.64310910701245,2.67300164918205,1.73040220079924,1.93010472172331,2.41845527423895,1.32273362011709,2.15174126408107,1.90395319123311,2.22629640503614,1.89127562637522,1.63373892578663,2.07357508066006,1.62534531951532,1.77761996479342,2.04319212186131,1.55932035696525,2.03498359709872,1.90183185148894,1.82451001313685,1.51437310075085,1.39302974652518,2.10455793905218,1.77823200153689,3.48104048817331,1.80463475352626,1.89730171113822,1.70653125648891,1.5453573943475,1.6377462686665,2.08986082981865,1.78322317681348
"omega_k2",2.02617491830524,1.5227431836989,2.37814205081799,1.60924953101017,2.34888533768058,1.80825532093869,1.55538081728889,1.58875840200642,1.80557750027358,1.7873661146111,2.42118400482088,1.82364547121699,2.20198622686658,1.41005861325428,2.26772995531892,1.78713089258225,1.90974392347762,2.29497548596385,2.11973048177694,1.47525617642251,1.37731516087502,2.16350160669471,2.59548385922471,1.53820962309548,1.57747083303221,1.75147550387142,2.27687934566655,1.85327330652187,2.04020080033445,3.05457823344691,2.18475174306601,2.93012974452333,1.81875962263164,2.0462921631255,1.65247120122704,1.95882840320888,3.43548660680164,1.73107344342711,2.14041448859032,2.16958363266323,2.06493814271019,1.59755383352343,2.10332886271137,2.92558379448301,2.71461668159499,1.35841302990342,2.29410413449485,2.00520624625273,2.10492456632565,2.06798048085367,2.58722222217626,1.77552856246626,2.81431475237076,2.59357230375568,1.86186128630361,2.03461629375712,1.61874255367223,2.47508397431186,1.67559242410663,1.71017890473124,2.3717632303344,1.66557597520703,2.0638709847053,3.13017686170511,1.81932513478797,2.43291680725911,2.26718512382339,2.39538938159681,1.96818590153224,1.66062037767278,2.57893425354297,1.95666055316957,1.81164477791547,1.95272498887114,1.54270659986459,1.71422358128812,1.99427318961673,2.07259857302771,1.5570690964649,1.9079978956427,2.05619809839024,1.77365486406694,3.06165931145083,1.61295614949124,1.71618103957423,1.91037578038521,1.63537039180693,1.56933948507798,2.2329983357686,1.68742617570994
"omega_k2m0scale",1.11526502296193,1.14642381579513,1.25969196151732,1.07409026347847,1.58716218766214,1.22035634612844,1.15520027760994,1.25201758452149,1.23872692903155,1.27941177181134,1.34172211354383,1.05230581206162,1.35945900865865,1.24617626143298,1.24705096816532,1.12823911369508,1.21347247173744,1.34450394823394,1.27225502441536,1.08020030354753,1.10612161456261,1.25609494900725,1.03365582875413,1.15454278762612,1.07331393521418,1.26919965923934,1.34724396694778,1.32999097639551,1.34635138069457,1.47059938048186,1.3323587524223,1.29006090454902,1.22314376474974,1.10049431578111,1.25247367529583,1.24142147314621,1.52519447879252,1.32503145892441,1.23792396819601,1.23891553649521,1.30557050633894,1.11195984646811,1.14942055352835,1.34847545928221,1.54040286276608,1.07799627368714,1.29975849302846,1.16631037060555,1.21764702038125,1.29777607580134,1.38118729358656,1.21604246452365,1.52214779449356,1.39292358081946,1.19125370513653,1.14524376612621,1.09896456498745,1.24644475108835,1.14622480680625,1.13761727344309,1.68352774387423,1.11726227274271,1.25085999876068,1.74095107934305,1.28420549765114,1.38671045278116,1.22803991537932,1.46856537218926,1.21351952573936,1.15692718884315,1.32654471914412,1.13395900392674,1.29104351817468,1.2155184879193,1.10554898107251,1.0928117372686,1.07263451753896,1.23935899192408,1.1425514442612,1.17443831955517,1.12306734671601,1.15062620255882,1.74354137303272,1.12912680765957,1.05345777367961,1.1240718653901,1.13019102477465,1.19862780176971,1.2603815198702,1.09792997595599
"omega_offset",0.384192039237791,0.384973127006448,0.384966420534826,0.384499328187242,0.384416018051252,0.384318530141548,0.383914603395087,0.383975516173192,0.383710323164277,0.383620694294165,0.383835633596203,0.383172603889696,0.384089247630407,0.384060393161125,0.384141253802739,0.384603829151845,0.38417647895866,0.383925881871522,0.384545902432599,0.38396736410941,0.384806773324801,0.384308205379903,0.390028734171016,0.384032529224831,0.384322477834408,0.385463451049019,0.384473223617069,0.383705010870352,0.383426841114455,0.384154704920611,0.386575556185891,0.389797748351568,0.384562926606039,0.384892179619876,0.384133100627756,0.384636515651443,0.389957830552981,0.386960882753648,0.384716339312515,0.383586910488182,0.38458069181146,0.383827964143357,0.383794984167336,0.386639795234382,0.383835376735043,0.384043897595276,0.383756720915485,0.384624115952054,0.382927885463349,0.38616194382772,0.383982639152348,0.387278215715159,0.38391138769107,0.384109869234426,0.384232740178639,0.384262365112991,0.383938739650247,0.38418149848271,0.384308431491057,0.383958688286314,0.386606777570859,0.384453820832909,0.384315637974511,0.389105539893972,0.38396211292325,0.384387886485096,0.383853591017827,0.383956495314293,0.383705789606103,0.384098983108897,0.384044922861327,0.384470460627489,0.384925549268068,0.38491904281719,0.384518933691298,0.38547294281983,0.386344142885496,0.384012089258152,0.383586920966836,0.3835205148316,0.38448200941543,0.385714653077869,0.390690829163874,0.386909654927835,0.3851615196259,0.385280548472468,0.385837071968483,0.384468064226806,0.384156044795637,0.384264868640398
"omega_r0_m0",1.55482489477901,1.66074361372031,1.8955391423893,1.51134485874212,1.70361445344567,1.74425948241575,1.46335061777272,1.73387940493332,1.57765607541919,1.64974955011054,1.70578758738629,1.66876453144031,1.56947800660131,1.52335508386593,1.61411050990101,1.69494163507637,1.75314142766491,1.8253698482784,1.75903221774933,1.54887535126679,1.57707785661445,1.51722356329136,1.81851562832555,1.62662972367373,1.57517071634387,1.62848722364451,1.82108479603952,1.56100517194346,1.59783355852922,1.48149190598187,1.65522501574333,2.12511698878828,1.55608644856135,1.52875947916513,1.47588400598978,1.87126472817599,1.4612618189865,2.29500524978547,1.55861809797182,1.70454183075641,1.71584909476058,1.54760410402708,1.51440853282898,1.91954638894144,1.49751939947787,1.63388091041091,1.67682261998344,1.68863296627216,1.95604326887791,1.92255932352095,1.78022629096222,1.5439350052091,1.9975156778952,1.7439050680758,1.5274229842043,1.52976327621572,1.52164428903271,1.44878722827905,1.62596588089382,1.5940241647318,1.64727761893938,1.66880254788193,1.60681047568561,1.91372744244031,1.41364556764149,1.79787793480372,1.37794243588047,1.92450041994898,1.82164021015735,1.58751886104629,1.68135925387019,1.46456602598829,1.56711755236292,2.07165961698506,1.55665861329015,1.70111433269576,1.68052152210467,1.61943721559776,1.56518128913482,1.49315729441664,1.83539129074877,1.74650308924077,1.99030318221111,1.84552521448433,1.5730464937014,1.57384162318022,1.50291741751631,1.66091204234852,1.58119769413863,1.76073734654113
"omega_tBegin",0.696253824545662,0.683011557032178,0.680364814321468,0.678760248360329,0.698248029394573,0.695515048387937,0.687482968162211,0.686296284413291,0.687221048855978,0.673287788896324,0.701367243271914,0.686970524203451,0.695089423773999,0.682502102740803,0.694560572301899,0.686122289837657,0.700245334872752,0.69170188202215,0.696966807019446,0.693667929344189,0.701135552038209,0.696772623863189,0.66285550690966,0.703038802707204,0.687793711096711,0.680004924507197,0.694756692833315,0.689557362365679,0.697415329440812,0.704310420010214,0.702763225885154,0.645270027299107,0.68792327647674,0.660220751135548,0.68266035051715,0.672820465900909,0.695714879061182,0.630314337799888,0.692269652379716,0.671589612695784,0.694003529482368,0.702467028911308,0.698781447426246,0.667721370616248,0.704439557797412,0.686971511652043,0.697388914850403,0.67285124026253,0.685108840656041,0.674365473958411,0.695839719789857,0.67373979184209,0.677471941581091,0.696214717577764,0.686868007333977,0.694262657090638,0.694628358773156,0.692458189688077,0.689993369226741,0.690825654756584,0.688481356037092,0.687540758756663,0.702295339998535,0.694512508204739,0.692545406051023,0.707076388019395,0.693854776307015,0.70731809384095,0.691591082441475,0.700208369374351,0.697162353234845,0.699365520260705,0.708350475462399,0.665510453619956,0.679240918180533,0.665565042095678,0.678207863036762,0.685383711867416,0.687361107727436,0.690782781299303,0.656591909910141,0.697887415916003,0.676114600490349,0.673082461028539,0.68612583503861,0.697887093632243,0.694923002509943,0.68945859247364,0.706478522980754,0.697552532342362
"r0_m0_pop",-2.40765846521377,-2.64479065435924,1.37658231590222,-1.04659387032163,-0.531651343130699,-1.08333541550794,-2.56151290006832,-0.816122446901489,-0.94823035055376,0.0347226008779466,0.2533836207297,-0.681331750695477,-1.73392160601698,-0.454934120546428,-2.30646409210125,-2.1706648200928,-1.54870506015114,0.421981827435279,-0.346513576955324,-0.4813206195477,-0.735526966160526,-0.241438576965931,0.93902633763391,0.977587558771145,-1.77331303912096,-0.0425488455821112,-1.94070910123633,0.411631975524083,-0.24469798920358,0.346290412933779,-1.98502931037322,-0.0815055415901201,1.22060116750525,-2.4555017720181,-1.40365617611946,1.22124045433154,0.606524294519907,1.93672629391569,-2.1323164526959,-1.09524084989371,-1.91230514821903,-1.53435113079851,-2.00122335287288,0.99574043751876,0.785153150159304,-2.43947883664911,-0.551551285277662,-2.32067444303022,-0.635530813037256,-2.73582186747656,-1.27392197745201,-2.65999602268448,1.0251328982816,-1.47212257786293,-1.40164000296122,-0.883717609783691,-1.07394419570137,-1.39284506769364,-3.16826167626878,-2.71030456530851,0.630987338250446,-1.19036415827472,-0.823639147166638,2.32879036450423,-1.0916793776201,-1.13415172067885,-0.149126633297806,1.2036079375543,0.0558225758400979,0.218852778860415,-1.99655650602663,-1.23496989762836,1.46399655192858,-0.0597073664031703,-0.609337971089834,-1.54981178894212,-0.919925144038096,-1.80039559304669,-1.35496318195547,-1.75061179199605,-1.3668959561968,1.49977305087278,-0.858162118022106,0.616040803556483,-2.2917436746517,-1.93326751580522,-2.98548234560992,-1.45532463327098,-0.512345873203512,-1.41943908324456
"tBegin_pop",-0.365344324772757,-0.348892539565436,-0.342602276414306,-0.343026187700883,-0.368247348852504,-0.365277504215098,-0.358207431902125,-0.358964334527944,-0.353672321294253,-0.338813166244163,-0.369882195918391,-0.351158191788734,-0.360562685366856,-0.356132426883461,-0.364536648925882,-0.344953396757768,-0.368891972398532,-0.364921610726844,-0.369560421252582,-0.360381668801363,-0.371370549002304,-0.367249739161615,-0.31679163811687,-0.371016932146271,-0.361336261383524,-0.352784011669808,-0.361963342727386,-0.360669793139514,-0.36973727277182,-0.373612248535403,-0.371824803750027,-0.291097105971425,-0.357302055866056,-0.319326362514901,-0.35251669346213,-0.336723764525843,-0.361879696948551,-0.267182995979072,-0.368159984349274,-0.335341823010227,-0.36030294500304,-0.374209480720524,-0.36503714097654,-0.331113236021051,-0.368361660292599,-0.357677742666476,-0.360840314998487,-0.341561961443531,-0.340628105402287,-0.340300997125744,-0.365781373652642,-0.340641793748074,-0.340631396245003,-0.36447177935562,-0.352966888771613,-0.364484963158456,-0.364784835583405,-0.361203315529748,-0.361272136196352,-0.362752640155078,-0.34839580257756,-0.363570269620273,-0.37557229864884,-0.350570060659101,-0.363908175176069,-0.375877857926805,-0.366595331662202,-0.371251331070059,-0.365163202568884,-0.370257042084793,-0.362772074783265,-0.368467991474378,-0.377544802571532,-0.318004259693999,-0.349924510000684,-0.327096103856278,-0.343648215163373,-0.351602735290373,-0.358098742960117,-0.358614501279276,-0.312916965882511,-0.365815116844505,-0.339996658288845,-0.336190669760584,-0.345321621724127,-0.362292057837939,-0.364231840917839,-0.359006934324533,-0.375136497122469,-0.36258651030913
