,run_eM7xfxjOhAnseGpnrDnK,run_NUaQDcnXtbe5Br1sCbi4,run_b43NpBOpXaG8jAxebmlG,run_8FCzH5b3RRLbSb7hEVV4,run_yDcprRcDZJ1pAFxFCoVt,run_8tuNcVMek4INasEtHIxS,run_SsAGTA4rwjzQqCgqpVfr,run_1mNm1gFIlJPUpQJeHvFq,run_JepPMA1LHmWYEqPMNbG3,run_mHpM8GLK9NCyAhWIo3zn,run_f8owUGGCMp0AbdZ2HIKS,run_c00AScsQZR5lIOmYZfvJ,run_OEATIxJB6qEbwlXkBo9k,run_rEYlY6wAFyp7yYXGEROI,run_kc4A6j0a8ZhVXdPHSYB4,run_rAEdUNWQvRKcYTnKsySh,run_dD24RCrpfS1wmlGSw3CS,run_7At8c7toRU5jTOvAUyyG,run_cK051P6ghpug8Aq0MHVV,run_Oxzk2Pru1nlOFzUZYkyx,run_3AhFhWBWCtJqVrIxstd8,run_OjilPMhMqf2e8UJ4vZNI,run_6SK4Rj0PfAK7ipJaGNbs,run_ncn84EAe31GT8TSjBN9A,run_ZtJxfZ4zXWglXbwCPuaT,run_0vrrlOSfp176OD5HVGIm,run_pGzI0ydQ4bQ6dQNayO3U,run_5QJiynhkaBhKY6Muy7kR,run_2zlllx4iRjBb6Gj9mIN4,run_EJ3Oj9Oz63G6zycvqL9a,run_q9WmDQejlDgR7OdVxKIk,run_gbQ8ef5PGjDmvRsgA4la,run_WpPZrrDyKUq3nr7rnO3p,run_scZ1xQnG7cFMhIVVxYCX,run_53gBmwIMhCfdpsX2jSDf,run_0ffFPldleS4HngMVoAGX,run_0mz4VSuWG9SC0Rsxml6c,run_ZleiGtRy6jLdWpoLwfaw,run_BJiVE3wo9WDDUjDXgAyb,run_TyxcfM0mX2s21ZF1hi3n,run_UUlbDGAG42WurmMSj5Ta,run_1xHqoqQnDOzlCHTC0U6W,run_VEOtarSa52PWw4pYKaf8,run_ePpgllm1t0O4oUblsDFK,run_aoIoFl6Akm0REvgcm8Z0,run_k5jtj1eigUY0cYYiNhgW,run_tj1Kx3VCNX5MhkaYeLpP,run_Myt6jpI9e1INBMSj4BCp,run_aO331DkXUiRKlTcVRUPT,run_lgO6WDARAsk0U6sjpZDw,run_o22n7jkymYIpnV154anI,run_VEH2cm88PRvebnKDChB2,run_St5u6gnD6fZ0rUn6aMkU,run_B3KS6VSy4O2CQ4KxZ3on,run_VNHXbkJHXM2VNfas9bCF,run_mJVsGpBqRyg0aK6iIzPM,run_icAcPLAJS7uzcXRDR9PV,run_8d3hATpWG4ywEiEDuAaP,run_AI5afZ1YJcUYNBhJEjB9,run_0uOeDDGr4DmPvuVKEAJz,run_oOTiQ9cAUPnPfc1vrOCF,run_P7pMnhN48LmabKRTmnJC,run_uOqcQRaQcoCibKmp4PC7,run_7VuqZScYWiBqUbkD349H,run_vj4uAEdylIGLmh61sjKb,run_oBs5jjJeDEnvvDQC5hWM,run_eLDwaP9lPQraoNMW6p7w,run_oD9EsEAyfzAGd7sxHFJi,run_ZCD8rLo8S84j3osbbLiz,run_RaZGbTcKqTW46oL8UNLJ,run_dGu0d7zxsfnJOAfy2cGo,run_U56cJoJpYu3v02dDHNId,run_SQbxl1bde7EtFtIJcAPa,run_eivfqiy7lpusMx4MF6XV,run_atEb7eL0qyHi8o3gjRTK
omega_delta1m0,1.11751015350009,0.943726233145498,0.821464609046488,0.865076512144055,0.82687160008862,0.819014746281227,0.785603915647485,0.948415450578658,0.732819842803676,0.813055731200201,0.759725838796943,0.839194022968297,0.930670056565089,0.847996339544585,0.738643982327962,0.7903127549044,0.866212586698044,0.736436610321773,0.901693367745312,0.828539351375736,0.729115467648752,1.1098629114191,0.733213025140533,0.793171071523316,0.79841028915762,0.836186764861034,0.83685161774223,0.806191865093217,0.7182434241705,1.08347109900527,0.7338465548512,0.876871168938743,0.807383585770274,0.868559723565113,0.779660312304816,0.762171321982809,0.895726558301789,0.782304824646034,0.864886568441997,0.807878140164394,1.07714390118834,0.81583418884887,0.711387793263067,0.837815837858502,0.883702254596162,0.792124195277995,0.821807412558507,0.847283564965682,1.48965904938798,0.760845844734464,0.752516040465799,0.835772525037694,0.770303361328924,0.909760691567621,0.882322251844503,0.871157754924913,0.92117023812026,0.80498532416552,0.976632379811975,0.748664059801312,0.821283950642832,0.854654099865174,0.868768439325422,0.846647915534028,0.775930915985427,0.755512738699547,0.794527789083416,0.927114957731619,0.797855239707498,3.24198017925022,0.765241892763305,0.807594158195859,0.783807814713006,0.800974519026864,0.835738078215703
omega_delta2,0.45234452966152,0.770012767900428,0.836696431247867,0.929755058168571,0.703803374239218,0.557943656354589,0.558938480004304,0.682330567537457,0.744863021096103,0.753331481571109,0.789400789340326,0.676326614450388,0.790939732444669,0.463430740412515,1.21089746023003,0.698300909076109,0.449222751148007,0.581092006408054,0.43281386464776,0.480817967762782,0.524211693980073,0.918134099748975,1.27610184166333,0.56320040627532,0.981629472998853,0.594272131502148,0.484489468253156,1.18429114523662,1.14965817574012,0.959328750810534,0.757641294845384,0.548337930761874,0.655003554655502,1.31719773244516,0.649664667439136,0.667105945049265,0.430007080653088,1.18454616979968,0.689217724211278,0.585196986049939,1.83602792698011,0.868935483238735,0.912340971185225,0.818495866271118,0.8290391675023,0.803186876085659,1.80138524329944,0.705622019539959,1.37061739767998,0.942321042405681,1.12834407779373,0.957752540353326,0.698761891744616,1.07213014701986,0.968667701789645,1.15632521531291,1.0662499416294,0.592643756414832,1.19355788345785,0.963892525917114,1.15025174244686,1.20150708491024,1.63323027687913,0.796509071568347,0.669223011013443,0.692982387919786,0.646346496249929,0.73847567625846,0.71931542434272,2.78912786981635,0.465664267121304,0.75657624776299,0.846084318531672,0.706073817645056,0.475910582758247
omega_e0_m0,1.26412658555633,1.19664574710356,1.04125397080728,1.14008325350881,1.07075574783203,1.07438402204377,0.993660668366292,1.14464267192015,0.92455725797578,0.981641080821564,1.05823177936111,1.15779802486159,1.20341815546885,1.10363923326983,0.995319820518738,0.992208571060203,1.19207416843161,0.955553915949087,1.12563130785132,1.04702828638179,0.968337810334048,1.12945584520501,1.00465780262165,1.18703995427923,0.986311925771008,1.01353401248949,1.09429379193495,1.17656814175,0.949770626685674,1.13460160055929,0.971555696313645,1.03952512502541,1.03407996192633,0.930339535666112,1.13187207586487,1.02458057150418,1.27152261430827,1.05417018630026,1.08303142893186,0.977209020605844,1.14464425898517,1.19964848329247,0.979516485378142,1.05013136815114,1.08391898253846,0.99811364168983,1.13688930449087,1.04537743706531,1.32601183824927,1.03758635991052,1.00277545019809,1.14614793445653,0.945060511512924,1.09943756466014,1.1289109125302,1.06809698031312,1.09687057259177,1.093115941925,1.21113976041307,0.96285402954823,1.0364940498055,1.34495132019614,0.98608974295935,1.0613315154405,0.968007295655248,1.04788782365475,1.14600593593065,1.02125893448887,1.08060612483851,1.29089862724685,1.04765056670351,0.97032830619055,1.08573622258383,0.971315504008735,1.10514339347339
omega_k2m0scale,1.0762757749329,1.02200474406151,1.08915597517507,1.13709434232834,1.0623840893773,1.16126460594256,1.10946466404679,1.17623527662292,1.15428641411328,1.10559477501236,1.07577031064993,1.091350137935,1.07333416742104,1.11355587472698,1.0507548361929,1.04737828301398,1.08683553327418,1.09770962165924,1.06403878172429,1.0588374117771,1.10517462909599,1.15904305979442,1.14143619725912,1.09822421046347,1.03480731809875,1.03762421564326,1.04978090569619,1.12741072554939,1.11488915896124,1.08132343565833,1.02521943552167,1.1438577236799,1.10223359674439,1.07464514431042,1.15293066933708,1.08267250094681,1.1046967631148,1.11122241129006,1.00955811829023,1.13445925346225,1.09273697048566,1.16284123204225,1.16958585945913,1.06040252924229,1.0388595981955,1.06706207593071,1.05420314607571,1.03476019304321,1.18768562010764,1.15346386427206,1.13603629337974,1.08284945171032,1.06227630750075,1.07734120636308,1.06789031913837,1.11540923523058,1.13489129119735,1.07049280061316,1.1197289021338,1.04504429413617,1.07060018210513,1.13209038598424,1.03368526516753,1.04224591151682,1.08379751617384,1.09780408773157,1.10229050373922,1.14491597190795,1.05861268135422,1.22272445651903,1.08244442745867,1.07839859770875,1.0432218330956,1.07060397264899,1.13253313916402
omega_k2,1.29216666741528,0.807961847613677,0.82961895498468,0.808798361230581,0.769438139309757,0.857767841474335,0.674050326269011,1.04082059097356,0.621677747717006,0.720004725216893,0.665820838094637,0.64631874390151,0.751968435338163,1.03325998120085,0.844091816926089,0.773954127549372,0.783904567810999,0.627373019164406,0.605176240219953,0.853465143644194,0.622082856089721,0.918733208328197,0.757183054778768,0.711691916255145,0.797967233672611,0.711094319108159,0.694392951929216,0.812182054278139,0.726091457934003,1.16455549367937,0.788939536547745,0.694357792719218,0.78665628832275,0.992943752248179,0.812921570953781,0.670903136505865,0.629943218216615,0.810659012058517,0.745420926618107,0.64496653243285,1.32227055217846,0.766893718954932,0.658592331965526,0.844466684833368,0.8357694546588,0.836165155350376,1.05907845289701,0.851728683614355,1.1427162782549,0.739656138588963,0.695107495604622,0.926197634463347,0.74699868158776,0.90366334786164,0.678662656538876,0.950471386975939,0.822786693949302,0.652076512278874,1.05088866794073,0.826493015471078,0.831687533874568,1.11850792888258,0.98524163105041,0.854211656068352,0.680327595361428,0.663650195026928,0.680028348215478,0.873718341151393,0.694185652632012,1.42759155146945,0.610340310604723,0.787763290589775,0.789480019731729,0.748711296943878,1.10466757523876
omega_k1m0,1.24802325599004,1.10944047183112,1.14121500680908,1.16839475288291,1.04798216577211,1.05504581091639,1.16305743891222,1.13349653419788,1.03304369098591,1.03904263906642,1.0579851944266,1.01163077699499,1.08075765798669,1.17254367633793,1.09659777145884,1.17582341953052,1.08188455819918,0.98916651802968,1.02126774012076,1.21689152397328,1.04941191793285,1.17679727584102,0.968718849616693,1.01339480302512,1.04315742896054,1.11148654614223,1.06516896554548,1.12323740195646,0.972385119551367,1.07502003010577,1.00650879734154,1.03622695544629,1.28603074702454,1.19402006260212,1.13106035400279,1.00756182949993,1.00216251515715,1.09177671710855,1.09762573601404,1.05033101278475,1.26302385121608,1.1117603347634,0.985679163765307,1.08699908682094,1.27512171246981,1.04436463837203,1.18859413875196,1.16124843786283,1.16234066899478,1.21812406159603,1.03889685510017,1.14472532819237,1.18704727340138,1.10155528978795,1.1403550086429,1.27591810018454,1.02479147948736,1.05679333094307,1.06494766037735,1.03939795081137,1.20879129225761,1.85982267472852,1.25814240921458,1.18024169580533,1.06798549211371,1.05172410242678,1.18582962239256,0.999398011756397,1.02262475329244,1.01456906411579,1.03454766011243,1.26960187958742,1.10429584707912,1.06910243433012,1.29067344703027
omega_r0_m0,1.02999231662968,0.986418014627609,1.02791655549569,1.10891405158503,1.01662737523976,1.08392065402334,1.05231733215468,1.10539756525244,1.12370688028166,1.0208604201754,1.02269709013681,1.04075302783485,1.02346632745006,1.04514766615099,0.983061039910192,1.01309232585542,1.03503270379643,1.09536885588156,1.04071615676588,1.00412545856473,1.01644282363035,1.06401184481841,1.12789093630751,1.04879919463036,0.985767935785167,0.993388595930379,0.978381979295017,1.08235929304701,1.04620667993012,1.04323999043219,0.980302671873207,1.13906330275522,1.02032874416963,1.05117110868483,1.1481955168792,1.0209579684238,1.0724643478034,1.0485700089012,0.984935257451542,1.05643955237154,1.07147743952652,1.13809581575196,1.08978817662707,1.00228185036686,0.97576908687159,1.03431110187334,1.01056681977917,0.961224752724286,1.13978732179621,1.07117485109326,1.05402485934392,1.06009305728842,0.963649733141878,1.01726674120048,1.01976532182694,1.08844805890542,1.06342271867595,1.01181644690321,1.0629211478906,0.97933681916469,1.03132657512792,1.09085894864688,1.00409285295069,0.978214101957122,1.07279738157631,1.04672451076554,1.03677526768618,1.08412349054131,1.01211432372393,1.18790204177027,0.983224576356165,1.02495794836095,1.0018118194597,1.01608483515435,1.05453419848325
omega_gamma,2.86994956315368,2.31893508109272,2.46960832227893,2.3816240110984,2.41639266234364,2.7772903917544,2.08784936500214,3.41214423882857,2.55704170097899,2.62068517965691,2.22236870450937,2.26039639517895,2.40257940506803,2.73753621890259,2.83985719748268,2.47554937238008,2.54279783893061,2.32117539110441,2.18180414443647,2.35062852341135,2.17876221274335,3.92229672143533,2.645843842962,2.40938512480879,2.70196040858523,2.20195804714948,2.30974914905365,2.52739961250411,2.68696687088903,3.64764273942158,2.37248407775084,2.25991785900355,2.1909021375961,2.16280272804743,2.5292871191701,2.37200174488061,2.37920415131866,2.52005823045861,2.23896807568431,2.26739546455013,3.00580887981576,2.47782313405871,2.58406044581409,2.68972309745619,2.23745698641213,2.51036520698232,2.56138330705256,2.19763180821223,4.92622672941909,2.87471371871312,2.42866668098482,2.46199274978245,2.20700464084404,3.32314316180578,2.1858276408382,2.73309261507045,3.30861251107662,2.28169375120691,3.77431128100722,2.55963162084644,2.19152967117819,2.78580858616966,2.20547879958637,2.23690347772903,2.21910587661949,2.26899313189162,2.50221675054109,3.17933987392267,2.33739481725253,4.95169122171438,2.24968906183789,1.98789958529709,2.39093549175553,2.49041676809981,2.73044707640237
omega_tBegin,0.689293548666008,0.68848525403435,0.692172630378739,0.691251158411145,0.676078519917171,0.678328665261746,0.687062509904892,0.676052313313358,0.674687513720743,0.684033446202693,0.686653944493807,0.681746523233703,0.680867672742298,0.683632728846269,0.687496235508647,0.695623482005401,0.680726597928431,0.684967587592658,0.683074029655333,0.69361295521174,0.686882637571286,0.669634139388174,0.682779740120713,0.683859327602524,0.685752268405185,0.692146087773383,0.680458237080767,0.681976786373179,0.685564286689048,0.686566354282616,0.684502258434362,0.683420414705235,0.697328700148442,0.705600805348629,0.686020471521649,0.679024615671373,0.682713085216453,0.691183204898266,0.69254138360513,0.683319835236343,0.698218799357184,0.683189108259627,0.67527945097951,0.689772029748182,0.695752530154431,0.686985523325372,0.689784328938128,0.698132199819955,0.674728563126193,0.67142065340045,0.688779302256418,0.686023562213494,0.696655529159303,0.685940744125089,0.691745772782681,0.694033650692917,0.683745048664287,0.682935043894088,0.677564119536972,0.685050185363025,0.69939497393935,0.656813298129345,0.70121880013016,0.698901121536803,0.689032519187988,0.685145523710429,0.672656130858536,0.677836072678289,0.684520864828763,0.695743665998841,0.684412154629807,0.705812895927892,0.690939892594557,0.685493925682027,0.692639788326098
omega_offset,0.0140955615379656,0.0099354178351205,0.0007246146633617,0.0036861419186559,0.0091476430737159,0.0089123825848077,0.0053536431481158,0.0120661342265754,0.0113949713807297,0.0073567243522373,0.005047497136909,0.0115685583824616,0.0104964403373691,0.0038012420561448,0.0017636465014585,0.0028997058642085,0.0119671905433303,0.0036699163874399,0.0130149279206142,0.00405421077607,0.0029073158666326,0.0194296723357991,0.0028977293587434,0.005685311164389,0.0041953053331519,0.0072830146167905,0.0091107714414347,0.0026344762178269,0.0023759915295761,0.0059061919616183,0.0046003493146909,0.0203496862289811,0.00363792953728,0.0011668525908954,0.0043942470634002,0.0085416514056387,0.0104638426332739,0.0259845752291196,0.0081197188159485,0.00460672291144,0.0032245702737691,0.0021540528433285,0.0065091930762729,0.0017513395508944,0.0102967033501767,0.0098457334173244,0.0052749067912738,0.0071824092400118,0.0144462038067661,0.0165826617870247,0.001450485084322,0.0077090494708963,0.0010481927745167,0.0073362805776967,0.006836999596269,0.0036906612605392,0.0051500879827943,0.0071207482964189,0.0145903551579314,0.0060970793692863,0.0062931407390782,0.0403475525924572,0.0015319171043438,0.0049197876110904,0.0026648890100887,0.0042386690206139,0.0155201606263594,0.0081790167862653,0.0079450999960283,0.005709752855688,0.0060747730958015,0.0019714383368863,0.0059556215436281,0.0022944100081395,0.0019243341648038
a,0.0344112462514226,0.0333069515066547,0.0323065392445967,0.0325874900865056,0.0325677299124468,0.0323472191060888,0.0328772275518957,0.0329324223849004,0.0324453847728137,0.0323782192722858,0.0325166530623033,0.0328169374422652,0.0329882176878461,0.0326241779850424,0.0321504267532199,0.0324744714164757,0.0325735960890068,0.0321558291824154,0.0330686256122206,0.0327706488757138,0.0321384292798097,0.033690320583298,0.0320240270418257,0.032095360460095,0.0324347990062781,0.0328351140095764,0.0329510259367007,0.0320158496549044,0.0320958221515705,0.0327718141122375,0.0323988590941503,0.0371129461235694,0.0331080191861808,0.033866178413024,0.0322705997936931,0.032296037276795,0.0325726211036909,0.0321747794754182,0.0327493086824735,0.0324719254073381,0.0337322165087216,0.0323653131589233,0.0320391506040508,0.0322020387135957,0.033673363631429,0.0328084923818541,0.0327197738143892,0.0331724812223467,0.0335125124816791,0.0325579859033305,0.0319927226011856,0.0325680561610434,0.0328292410900255,0.0326607427684852,0.0326260421030466,0.0325678248989596,0.0328840787003567,0.0325911514314642,0.0331862007474276,0.0324126046036212,0.0332375040021295,0.035042427839373,0.0332969521900779,0.0328662354200672,0.0324357657707671,0.0323228263986481,0.0325667618160748,0.0325030807048407,0.0322290353659018,0.0343636228464776,0.0321831841658141,0.0340557200433637,0.0323947595505377,0.0323683062639197,0.0328217941601031
