"X","OFV","AIC","BIC","BICc","chosenDegree","standardError","run"
36,-31199.3935307011,-31157.3935307011,-31117.2410475871,-31060.1185222273,5,16.8974533092225,"1700861926_49772"
37,-31962.9357695396,-31920.9357695396,-31880.7832864256,-31823.6607610658,5,14.6537278817442,"1700862405_90054"
38,-29830.8032380602,-29788.8032380602,-29748.6507549462,-29691.5282295864,5,14.3527697115249,"1700862906_56652"
39,-27110.7039951735,-27068.7039951735,-27028.5515120595,-26971.4289866997,5,11.5531860866118,"1700863513_80498"
40,-30639.593218567,-30597.593218567,-30557.440735453,-30500.3182100932,5,30.5325918091273,"1700864500_34418"
41,-31093.6564320239,-31051.6564320239,-31011.5039489099,-30954.3814235501,5,11.2594202397435,"1700865469_24587"
42,-28905.8343399965,-28863.8343399965,-28823.6818568825,-28766.5593315227,5,11.3715588999763,"1700866116_11717"
43,-30755.8794584852,-30713.8794584852,-30673.7269753712,-30616.6044500114,5,16.1367592342232,"1700866816_58003"
44,-29233.5256144374,-29191.5256144374,-29151.3731313234,-29094.2506059636,5,19.749810723756,"1700867316_13557"
45,-31520.9936415873,-31478.9936415873,-31438.8411584733,-31381.7186331135,5,15.9727299603326,"1700867766_34069"
46,-31367.8915826121,-31325.8915826121,-31285.7390994981,-31228.6165741383,5,37.5378184993218,"1700868079_69224"
47,-29186.5406124078,-29144.5406124078,-29104.3881292938,-29047.265603934,5,17.1133726417302,"1700868522_2649"
48,-31480.4310110479,-31438.4310110479,-31398.2785279339,-31341.1560025741,5,15.8149358822359,"1700868951_49838"
49,-31286.3665225221,-31244.3665225221,-31204.2140394081,-31147.0915140483,5,10.694011717301,"1700869351_51883"
50,-30984.1820259754,-30942.1820259754,-30902.0295428614,-30844.9070175016,5,37.503270610316,"1700869753_28593"
1,-31453.0796450874,-31411.0796450874,-31370.9271619734,-31313.8046366137,5,30.6115066163876,"1700837927_76928"
2,-32548.6806659394,-32506.6806659394,-32466.5281828254,-32409.4056574656,5,12.6312287908792,"1700838613_82198"
3,-29991.018750124,-29949.018750124,-29908.8662670101,-29851.7437416503,5,12.13258507787,"1700839059_11344"
4,-31167.9604136204,-31125.9604136204,-31085.8079305064,-31028.6854051466,5,11.4764483570901,"1700839630_71241"
5,-32264.1177673975,-32222.1177673975,-32181.9652842836,-32124.8427589238,5,46.4439394914503,"1700840321_7988"
6,-32103.6070863176,-32061.6070863176,-32021.4546032037,-31964.3320778439,5,14.607076325147,"1700840818_66525"
7,-32071.5004902873,-32029.5004902873,-31989.3480071733,-31932.2254818135,5,15.1749750754533,"1700841307_86014"
8,-31349.3122788578,-31307.3122788578,-31267.1597957438,-31210.037270384,5,17.3775222002498,"1700841994_85425"
9,-30653.4086577074,-30611.4086577074,-30571.2561745934,-30514.1336492336,5,13.9740785872327,"1700842427_73933"
10,-30892.4097931438,-30850.4097931438,-30810.2573100298,-30753.13478467,5,18.4545538730367,"1700842854_83297"
11,-32653.8255897903,-32611.8255897903,-32571.6731066763,-32514.5505813165,5,17.5351331734068,"1700843475_73965"
12,-32339.7412424636,-32297.7412424636,-32257.5887593496,-32200.4662339898,5,16.1163215373756,"1700843976_46982"
13,-30300.0101897005,-30258.0101897005,-30217.8577065866,-30160.7351812268,5,24.3184735789771,"1700844512_73063"
14,-31216.7450094215,-31174.7450094215,-31134.5925263075,-31077.4700009477,5,15.4290882667151,"1700844973_46622"
15,-29381.9729328486,-29339.9729328486,-29299.8204497346,-29242.6979243748,5,13.3713224643294,"1700845482_28395"
16,-32571.6870967056,-32529.6870967056,-32489.5346135917,-32432.4120882319,5,16.4547134950005,"1700846502_98287"
17,-31560.813741312,-31518.813741312,-31478.661258198,-31421.5387328382,5,23.2740474583176,"1700847153_07414"
18,-29090.3818540664,-29048.3818540664,-29008.2293709524,-28951.1068455926,5,15.1273458079555,"1700847577_61312"
19,-32278.7473171154,-32236.7473171154,-32196.5948340014,-32139.4723086416,5,12.7089526116798,"1700848198_18878"
20,-32243.1167730375,-32201.1167730375,-32160.9642899235,-32103.8417645637,5,15.5181016949019,"1700848647_72881"
21,-29745.6826256798,-29703.6826256798,-29663.5301425658,-29606.407617206,5,14.8063352953028,"1700849364_15754"
22,-29475.7389879182,-29433.7389879182,-29393.5865048042,-29336.4639794444,5,12.1923151142018,"1700849815_66001"
23,-31276.3499008608,-31234.3499008608,-31194.1974177468,-31137.074892387,5,16.6224493459282,"1700850854_38831"
24,-31596.5989233213,-31554.5989233213,-31514.4464402073,-31457.3239148475,5,14.1442274022306,"1700851465_06537"
25,-31635.6401659735,-31593.6401659735,-31553.4876828595,-31496.3651574997,5,16.4316152870689,"1700852089_87415"
26,-32240.9061783786,-32198.9061783786,-32158.7536952646,-32101.6311699048,5,22.3857129962198,"1700852641_59568"
27,-32307.9516435713,-32265.9516435713,-32225.7991604573,-32168.6766350975,5,14.9316194337467,"1700853147_41673"
28,-29970.9796779335,-29928.9796779335,-29888.8271948195,-29831.7046694597,5,12.9918280916484,"1700853898_96258"
29,-32590.681259258,-32548.681259258,-32508.528776144,-32451.4062507842,5,13.6168163046494,"1700854481_8233"
30,-30097.5285950445,-30055.5285950445,-30015.3761119305,-29958.2535865707,5,13.0031234319679,"1700855303_60695"
31,-30542.8832423883,-30500.8832423883,-30460.7307592743,-30403.6082339145,5,14.2098337686435,"1700855810_40883"
32,-24453.8396957647,-24411.8396957647,-24371.6872126507,-24314.5646872909,5,12.1814332138194,"1700856416_83911"
33,-28935.4052086056,-28893.4052086056,-28853.2527254916,-28796.1302001318,5,12.8517392237731,"1700856948_12541"
34,-31849.8815695878,-31807.8815695878,-31767.7290864738,-31710.606561114,5,13.3009945315119,"1700857442_53102"
35,-31043.5491979933,-31001.5491979933,-30961.3967148794,-30904.2741895196,5,12.1234557398245,"1700857968_16749"
36,-31716.3817718037,-31674.3817718037,-31634.2292886897,-31577.1067633299,5,18.6468448918713,"1700858643_00764"
37,-31384.5763651802,-31342.5763651802,-31302.4238820662,-31245.3013567064,5,12.2701913637274,"1700859108_50666"
38,-29222.8908946679,-29180.8908946679,-29140.7384115539,-29083.6158861941,5,22.7175391843319,"1700859638_00919"
39,-26663.9519882045,-26621.9519882045,-26581.7995050906,-26524.6769797308,5,11.7133899009259,"1700860258_85639"
40,-32285.6909328996,-32243.6909328996,-32203.5384497856,-32146.4159244258,5,14.3547763386569,"1700860858_18738"
41,-31072.2167470629,-31030.2167470629,-30990.0642639489,-30932.9417385891,5,14.4868301741364,"1700861377_41323"
42,-29939.3051524063,-29897.3051524063,-29857.1526692923,-29800.0301439325,5,13.3446678134176,"1700862014_9789"
43,-31590.1670348834,-31548.1670348834,-31508.0145517694,-31450.8920264096,5,29.5437968910026,"1700862803_67853"
44,-32533.5065731821,-32491.5065731821,-32451.3540900681,-32394.2315647083,5,14.6608756063358,"1700863415_86234"
45,-31307.1821896913,-31265.1821896913,-31225.0297065774,-31167.9071812176,5,12.3258980295756,"1700863878_96625"
46,-31882.0634270809,-31840.0634270809,-31799.9109439669,-31742.7884186071,5,23.9716944248172,"1700864316_44641"
47,-28401.6117778577,-28359.6117778577,-28319.4592947437,-28262.3367693839,5,11.9560846059573,"1700864960_26655"
48,-31096.2189931933,-31054.2189931933,-31014.0665100793,-30956.9439847195,5,13.2993643172099,"1700865607_54796"
49,-31553.5289100658,-31511.5289100658,-31471.3764269518,-31414.253901592,5,14.015975271795,"1700866323_97726"
50,-31926.7660153481,-31884.7660153481,-31844.6135322341,-31787.4910068743,5,22.7421396380951,"1700866696_71437"
