Unnamed: 0,OFV,AIC,BIC,BICc,run
500,-35235.3018376102,-35213.3018376102,-35192.2695845505,-35161.1118434451,1674324621_37469
909,-35234.8023321143,-35212.8023321143,-35191.7700790546,-35160.6123379493,1674295744_5444
718,-35234.1163828372,-35212.1163828372,-35191.0841297775,-35159.9263886722,1674321439_02027
365,-35232.7130075578,-35210.7130075578,-35189.6807544981,-35158.5230133928,1674314251_2754
607,-35232.0733667914,-35210.0733667914,-35189.0411137317,-35157.8833726264,1674293504_44603
920,-35231.9282625133,-35209.9282625133,-35188.8960094536,-35157.7382683482,1674296588_97883
724,-35231.6120650674,-35209.6120650674,-35188.5798120077,-35157.4220709023,1674321792_98286
0,-35230.7762090837,-35208.7762090837,-35187.743956024,-35156.5862149186,1674311649_26561
634,-35230.371664659,-35208.371664659,-35187.3394115993,-35156.1816704939,1674295221_14353
474,-35230.1950688144,-35208.1950688144,-35187.1628157547,-35156.0050746493,1674307160_40615
878,-35229.3430327498,-35207.3430327498,-35186.3107796901,-35155.1530385847,1674293274_33512
37,-35229.0747130305,-35207.0747130305,-35186.0424599708,-35154.8847188654,1674314286_79465
886,-35228.1139982253,-35206.1139982253,-35185.0817451656,-35153.9240040602,1674293965_75608
772,-35227.3933054859,-35205.3933054859,-35184.3610524261,-35153.2033113208,1674325143_22641
88,-35227.0718441632,-35205.0718441632,-35184.0395911034,-35152.8818499981,1674317818_81185
666,-35225.3741648089,-35203.3741648089,-35182.3419117492,-35151.1841706439,1674297290_00109
211,-35225.1764025551,-35203.1764025551,-35182.1441494954,-35150.9864083901,1674305500_77674
741,-35224.7276695443,-35202.7276695443,-35181.6954164845,-35150.5376753792,1674322957_44261
217,-35224.2188646233,-35202.2188646233,-35181.1866115636,-35150.0288704583,1674305980_85444
532,-35223.2990216368,-35201.2990216368,-35180.2667685771,-35149.1090274717,1674327037_65707
744,-35223.1605788128,-35201.1605788128,-35180.128325753,-35148.9705846477,1674323166_15259
625,-35222.9249776463,-35200.9249776463,-35179.8927245866,-35148.7349834813,1674294659_34506
384,-35222.8929623436,-35200.8929623436,-35179.8607092839,-35148.7029681786,1674315769_53034
51,-35221.4381522185,-35199.4381522185,-35178.4058991588,-35147.2481580535,1674315162_94549
966,-35220.7037073085,-35198.7037073085,-35177.6714542488,-35146.5137131435,1674300427_11974
277,-35220.2521634122,-35198.2521634122,-35177.2199103525,-35146.0621692471,1674310018_30851
294,-35219.7769531578,-35197.7769531578,-35176.7447000981,-35145.5869589927,1674311211_39949
639,-35219.707718272,-35197.707718272,-35176.6754652123,-35145.5177241069,1674295587_73236
278,-35219.1162649342,-35197.1162649342,-35176.0840118745,-35144.9262707691,1674310073_47658
426,-35218.9907920261,-35196.9907920261,-35175.9585389664,-35144.8007978611,1674303439_14419
79,-35218.2329751851,-35196.2329751851,-35175.2007221254,-35144.0429810201,1674317242_33847
717,-35217.4672326027,-35195.4672326027,-35174.434979543,-35143.2772384377,1674321383_1931
466,-35217.4155812957,-35195.4155812957,-35174.383328236,-35143.2255871307,1674306460_42064
242,-35216.7283690363,-35194.7283690363,-35173.6961159766,-35142.5383748713,1674307705_31859
114,-35216.39827584,-35194.39827584,-35173.3660227802,-35142.2082816749,1674317993_15822
801,-35215.7561023518,-35193.7561023518,-35172.7238492921,-35141.5661081867,1674299731_69675
922,-35214.9897416787,-35192.9897416787,-35171.957488619,-35140.7997475136,1674296706_12846
240,-35214.4434783462,-35192.4434783462,-35171.4112252865,-35140.2534841811,1674307598_48442
547,-35214.1394103292,-35192.1394103292,-35171.1071572695,-35139.9494161642,1674328212_52017
488,-35213.0825023317,-35191.0825023317,-35170.050249272,-35138.8925081667,1674308237_24988
397,-35210.9436596377,-35188.9436596377,-35167.911406578,-35136.7536654727,1674316693_86341
531,-35209.7614837284,-35187.7614837284,-35166.7292306687,-35135.5714895633,1674326978_47391
651,-35207.3119818972,-35185.3119818972,-35164.2797288375,-35133.1219877322,1674296363_30585
208,-35207.2011017226,-35185.2011017226,-35164.1688486629,-35133.0111075575,1674305285_00741
548,-35206.4554811863,-35184.4554811863,-35163.4232281266,-35132.2654870213,1674328259_59733
889,-35204.195155185,-35182.195155185,-35161.1629021253,-35130.00516102,1674294151_92365
606,-35202.9781906154,-35180.9781906154,-35159.9459375557,-35128.7881964504,1674293439_51914
773,-35202.4840191476,-35180.4840191476,-35159.4517660879,-35128.2940249826,1674325182_66582
637,-35202.2363907178,-35180.2363907178,-35159.2041376581,-35128.0463965528,1674295427_26774
414,-35201.7971418609,-35179.7971418609,-35158.7648888012,-35127.6071476959,1674302407_37391
276,-35201.1748048127,-35179.1748048127,-35158.142551753,-35126.9848106476,1674309963_31029
423,-35201.1251275883,-35179.1251275883,-35158.0928745285,-35126.9351334232,1674303158_56591
762,-35200.8961530497,-35178.8961530497,-35157.86389999,-35126.7061588847,1674324472_28964
806,-35200.4141635329,-35178.4141635329,-35157.3819104732,-35126.2241693679,1674300074_18326
857,-35199.2617642531,-35177.2617642531,-35156.2295111934,-35125.0717700881,1674303488_3838
766,-35198.7001216851,-35176.7001216851,-35155.6678686254,-35124.5101275201,1674324727_34729
270,-35196.7910391923,-35174.7910391923,-35153.7587861326,-35122.6010450273,1674309586_87605
811,-35196.7831937877,-35174.7831937877,-35153.750940728,-35122.5931996227,1674300447_08849
674,-35196.4966301345,-35174.4966301345,-35153.4643770748,-35122.3066359695,1674297947_49083
813,-35196.3671424081,-35174.3671424081,-35153.3348893484,-35122.177148243,1674300545_84208
686,-35196.1108630732,-35174.1108630732,-35153.0786100135,-35121.9208689082,1674319168_92442
92,-35195.8967492568,-35173.8967492568,-35152.8644961971,-35121.7067550918,1674318081_1422
585,-35195.0855009191,-35173.0855009191,-35152.0532478594,-35120.895506754,1674331099_22204
258,-35194.7579553605,-35172.7579553605,-35151.7257023008,-35120.5679611955,1674308774_00973
567,-35193.7062007695,-35171.7062007695,-35150.6739477098,-35119.5162066045,1674329643_44976
621,-35193.5365318099,-35171.5365318099,-35150.5042787502,-35119.3465376449,1674294409_37499
325,-35191.058343507,-35169.058343507,-35148.0260904473,-35116.868349342,1674311094_42242
479,-35190.4122706778,-35168.4122706778,-35147.3800176181,-35116.2222765127,1674307552_72932
362,-35190.1897467273,-35168.1897467273,-35147.1574936676,-35115.9997525623,1674313975_36268
412,-35190.180979829,-35168.180979829,-35147.1487267693,-35115.9909856639,1674302148_72178
127,-35189.1970727073,-35167.1970727073,-35146.1648196476,-35115.0070785423,1674318974_8487
633,-35189.1467152832,-35167.1467152832,-35146.1144622235,-35114.9567211181,1674295156_27846
952,-35187.2553108807,-35165.2553108807,-35144.223057821,-35113.0653167157,1674299232_14399
896,-35187.1951227047,-35165.1951227047,-35144.162869645,-35113.0051285396,1674294649_17347
226,-35185.6297712843,-35163.6297712843,-35142.5975182246,-35111.4397771193,1674306570_74052
747,-35184.5076664005,-35162.5076664005,-35141.4754133407,-35110.3176722354,1674323413_52417
442,-35182.4427934545,-35160.4427934545,-35139.4105403948,-35108.2527992895,1674304654_87225
147,-35181.5236184386,-35159.5236184386,-35138.4913653789,-35107.3336242735,1674320424_6399
628,-35181.4257515689,-35159.4257515689,-35138.3934985092,-35107.2357574038,1674294868_91006
94,-35180.2740021726,-35158.2740021726,-35137.2417491129,-35106.0840080076,1674318180_87321
551,-35180.1878458036,-35158.1878458036,-35137.1555927439,-35105.9978516386,1674328447_07345
67,-35179.7270378026,-35157.7270378026,-35136.6947847428,-35105.5370436375,1674316395_30913
133,-35179.3789287559,-35157.3789287559,-35136.3466756962,-35105.1889345909,1674319332_19639
5,-35179.3153548152,-35157.3153548152,-35136.2831017555,-35105.1253606502,1674311948_48407
937,-35178.4939609679,-35156.4939609679,-35135.4617079082,-35104.3039668028,1674298071_92075
409,-35178.2712420592,-35156.2712420592,-35135.2389889995,-35104.0812478941,1674301947_80647
76,-35177.7730010299,-35155.7730010299,-35134.7407479702,-35103.5830068648,1674317028_71111
316,-35177.6726407334,-35155.6726407334,-35134.6403876737,-35103.4826465684,1674310292_70422
234,-35177.3382752955,-35155.3382752955,-35134.3060222358,-35103.1482811304,1674307101_63934
420,-35177.1508025185,-35155.1508025185,-35134.1185494588,-35102.9608083534,1674302961_55774
861,-35176.8673250671,-35154.8673250671,-35133.8350720074,-35102.677330902,1674303782_58929
923,-35176.4459087052,-35154.4459087052,-35133.4136556455,-35102.2559145401,1674296759_82868
61,-35175.548795225,-35153.548795225,-35132.5165421653,-35101.35880106,1674315931_11513
943,-35175.5266438714,-35153.5266438714,-35132.4943908116,-35101.3366497063,1674298519_50963
436,-35174.8026447077,-35152.8026447077,-35131.770391648,-35100.6126505426,1674304203_36513
303,-35174.6085728181,-35152.6085728181,-35131.5763197584,-35100.4185786531,1674309303_3724
944,-35173.9638362907,-35151.9638362907,-35130.931583231,-35099.7738421257,1674298582_94858
332,-35173.7741904498,-35151.7741904498,-35130.7419373901,-35099.5841962848,1674311721_71782
733,-35172.3466245718,-35150.3466245718,-35129.3143715121,-35098.1566304067,1674322386_03138
652,-35172.0778412999,-35150.0778412999,-35129.0455882402,-35097.8878471348,1674296453_68347
657,-35171.42619101,-35149.42619101,-35128.3939379502,-35097.2361968449,1674296737_03853
821,-35170.5350101374,-35148.5350101374,-35127.5027570777,-35096.3450159724,1674301051_37457
112,-35170.530055806,-35148.530055806,-35127.4978027463,-35096.340061641,1674317807_91949
800,-35167.4017843126,-35145.4017843126,-35124.3695312529,-35093.2117901476,1674299675_47559
911,-35167.28264206,-35145.28264206,-35124.2503890003,-35093.0926478949,1674295847_76773
507,-35166.8453371065,-35144.8453371065,-35123.8130840468,-35092.6553429415,1674325179_45219
342,-35166.588703969,-35144.588703969,-35123.5564509093,-35092.398709804,1674312483_88138
293,-35166.2248752401,-35144.2248752401,-35123.1926221804,-35092.0348810751,1674311135_6783
467,-35166.0440257028,-35144.0440257028,-35123.0117726431,-35091.8540315378,1674306519_71366
447,-35164.6696142168,-35142.6696142168,-35121.6373611571,-35090.4796200518,1674305006_6414
946,-35164.1351845412,-35142.1351845412,-35121.1029314815,-35089.9451903762,1674298743_21169
40,-35163.9241795854,-35141.9241795854,-35120.8919265257,-35089.7341854203,1674314470_68028
708,-35163.6480961929,-35141.6480961929,-35120.6158431332,-35089.4581020278,1674320759_06758
31,-35163.0286924333,-35141.0286924333,-35119.9964393736,-35088.8386982683,1674313741_22716
822,-35161.6060842651,-35139.6060842651,-35118.5738312054,-35087.4160901,1674301113_57294
472,-35158.6702839233,-35136.6702839233,-35115.6380308636,-35084.4802897582,1674306956_29849
227,-35158.1861519364,-35136.1861519364,-35115.1538988767,-35083.9961577714,1674306621_09658
612,-35157.4287513142,-35135.4287513142,-35114.3964982545,-35083.2387571492,1674293796_89123
536,-35156.812739145,-35134.812739145,-35113.7804860853,-35082.6227449799,1674327384_09103
284,-35156.7751344476,-35134.7751344476,-35113.7428813879,-35082.5851402825,1674310526_28843
541,-35156.2592012642,-35134.2592012642,-35113.2269482045,-35082.0692070991,1674327769_62634
935,-35155.2682365006,-35133.2682365006,-35112.2359834408,-35081.0782423355,1674297950_27757
727,-35155.1053741968,-35133.1053741968,-35112.0731211371,-35080.9153800318,1674321994_42646
864,-35152.6947684472,-35130.6947684472,-35109.6625153875,-35078.5047742821,1674303963_44828
407,-35152.1948041411,-35130.1948041411,-35109.1625510814,-35078.004809976,1674301791_54929
345,-35151.5789985003,-35129.5789985003,-35108.5467454406,-35077.3890043353,1674312732_81432
975,-35151.4867054828,-35129.4867054828,-35108.454452423,-35077.2967113177,1674301143_3219
514,-35151.0845689493,-35129.0845689493,-35108.0523158895,-35076.8945747842,1674325728_00255
119,-35151.0423254852,-35129.0423254852,-35108.0100724255,-35076.8523313201,1674318441_9527
783,-35151.0407011976,-35129.0407011976,-35108.0084481379,-35076.8507070325,1674298554_7673
57,-35149.3286964099,-35127.3286964099,-35106.2964433502,-35075.1387022449,1674315626_94339
924,-35148.6306071453,-35126.6306071453,-35105.5983540856,-35074.4406129803,1674296822_04925
355,-35148.5653187909,-35126.5653187909,-35105.5330657312,-35074.3753246258,1674313414_11
222,-35148.2757762183,-35126.2757762183,-35105.2435231586,-35074.0857820532,1674306257_83068
32,-35148.2356069321,-35126.2356069321,-35105.2033538724,-35074.0456127671,1674313791_59145
192,-35148.2133474307,-35126.2133474307,-35105.181094371,-35074.0233532656,1674324037_2873
89,-35148.0321781734,-35126.0321781734,-35104.9999251136,-35073.8421840083,1674317865_52412
682,-35147.4474608958,-35125.4474608958,-35104.4152078361,-35073.2574667308,1674318949_15404
15,-35147.224824417,-35125.224824417,-35104.1925713573,-35073.034830252,1674312610_5488
305,-35146.6121105405,-35124.6121105405,-35103.5798574807,-35072.4221163754,1674309408_49758
135,-35146.1873402436,-35124.1873402436,-35103.1550871839,-35071.9973460786,1674319474_40013
304,-35145.5963946225,-35123.5963946225,-35102.5641415628,-35071.4064004574,1674309361_21689
254,-35145.2025197635,-35123.2025197635,-35102.1702667038,-35071.0125255985,1674308548_09346
555,-35145.1522599588,-35123.1522599588,-35102.1200068991,-35070.9622657937,1674328719_1055
807,-35144.9059251557,-35122.9059251557,-35101.873672096,-35070.7159309907,1674300129_22725
440,-35143.6874313008,-35121.6874313008,-35100.6551782411,-35069.4974371357,1674304518_76441
863,-35143.4348550238,-35121.4348550238,-35100.4026019641,-35069.2448608588,1674303915_17116
846,-35143.1927713588,-35121.1927713588,-35100.1605182991,-35069.0027771937,1674302810_94876
64,-35143.1351736282,-35121.1351736282,-35100.1029205685,-35068.9451794632,1674316114_19228
554,-35142.9100204832,-35120.9100204832,-35099.8777674235,-35068.7200263181,1674328648_95172
337,-35142.607826532,-35120.607826532,-35099.5755734722,-35068.4178323669,1674312124_2518
613,-35139.6196632479,-35117.6196632479,-35096.5874101882,-35065.4296690828,1674293855_68054
309,-35139.2591437898,-35117.2591437898,-35096.2268907301,-35065.0691496247,1674309700_80186
919,-35138.1700423746,-35116.1700423746,-35095.1377893149,-35063.9800482095,1674296515_62691
80,-35138.0455595615,-35116.0455595615,-35095.0133065018,-35063.8555653965,1674317283_01837
694,-35137.059242752,-35115.059242752,-35094.0269896923,-35062.869248587,1674319714_76887
504,-35137.0052188999,-35115.0052188999,-35093.9729658402,-35062.8152247349,1674324966_91656
667,-35136.554596987,-35114.554596987,-35093.5223439273,-35062.3646028219,1674297355_14689
648,-35136.4205481053,-35114.4205481053,-35093.3882950456,-35062.2305539403,1674296185_38571
749,-35135.769700784,-35113.769700784,-35092.7374477242,-35061.5797066189,1674323540_37471
870,-35134.9957017656,-35112.9957017656,-35091.9634487059,-35060.8057076006,1674304369_25703
544,-35134.5713546804,-35112.5713546804,-35091.5391016207,-35060.3813605154,1674327971_60599
232,-35134.1613868239,-35112.1613868239,-35091.1291337642,-35059.9713926588,1674306966_79118
465,-35134.1015245964,-35112.1015245964,-35091.0692715367,-35059.9115304314,1674306371_18443
781,-35133.7663447841,-35111.7663447841,-35090.7340917244,-35059.576350619,1674298451_09512
280,-35133.0991243437,-35111.0991243437,-35090.066871284,-35058.9091301787,1674310212_66097
391,-35132.0593624631,-35110.0593624631,-35089.0271094034,-35057.869368298,1674316248_04219
494,-35130.4585776724,-35108.4585776724,-35087.4263246127,-35056.2685835074,1674308676_38
780,-35130.0814456535,-35108.0814456535,-35087.0491925938,-35055.8914514885,1674298412_21366
201,-35129.3843290578,-35107.3843290578,-35086.3520759981,-35055.1943348927,1674304836_74397
83,-35129.0731264031,-35107.0731264031,-35086.0408733434,-35054.8831322381,1674317541_0205
752,-35128.3114033997,-35106.3114033997,-35085.27915034,-35054.1214092347,1674323702_4658
387,-35128.2355625918,-35106.2355625918,-35085.2033095321,-35054.0455684268,1674315985_27142
948,-35127.9330317499,-35105.9330317499,-35084.9007786902,-35053.7430375848,1674298845_17025
238,-35127.8520686587,-35105.8520686587,-35084.819815599,-35053.6620744937,1674307445_05846
542,-35127.6016218923,-35105.6016218923,-35084.5693688326,-35053.4116277273,1674327846_00571
272,-35127.2831284119,-35105.2831284119,-35084.2508753522,-35053.0931342468,1674309707_89216
615,-35127.0595306342,-35105.0595306342,-35084.0272775745,-35052.8695364691,1674294025_97626
307,-35126.6749363153,-35104.6749363153,-35083.6426832556,-35052.4849421503,1674309572_51149
17,-35125.8667462967,-35103.8667462967,-35082.834493237,-35051.6767521316,1674312787_15326
297,-35125.8106842257,-35103.8106842257,-35082.778431166,-35051.6206900606,1674311439_84495
641,-35125.6318984571,-35103.6318984571,-35082.5996453974,-35051.441904292,1674295718_4381
714,-35125.1799546395,-35103.1799546395,-35082.1477015798,-35050.9899604745,1674321155_49029
145,-35124.8328848662,-35102.8328848662,-35081.8006318065,-35050.6428907011,1674320285_89681
476,-35124.1414574482,-35102.1414574482,-35081.1092043885,-35049.9514632832,1674307303_29261
24,-35124.0436453384,-35102.0436453384,-35081.0113922787,-35049.8536511733,1674313279_61428
855,-35123.8140391989,-35101.8140391989,-35080.7817861392,-35049.6240450339,1674303393_01829
29,-35122.9015332819,-35100.9015332819,-35079.8692802222,-35048.7115391168,1674313571_99678
134,-35122.1095459792,-35100.1095459792,-35079.0772929195,-35047.9195518142,1674319402_57586
70,-35121.7577122865,-35099.7577122865,-35078.7254592268,-35047.5677181214,1674316653_74871
486,-35121.6385360375,-35099.6385360375,-35078.6062829778,-35047.4485418725,1674308116_73257
339,-35120.8708768595,-35098.8708768595,-35077.8386237998,-35046.6808826945,1674312251_19091
449,-35120.4877697481,-35098.4877697481,-35077.4555166884,-35046.297775583,1674305178_91483
157,-35119.8447195444,-35097.8447195444,-35076.8124664847,-35045.6547253794,1674321205_53281
291,-35119.0611833201,-35097.0611833201,-35076.0289302604,-35044.8711891551,1674310985_33298
670,-35119.0262288613,-35097.0262288613,-35075.9939758016,-35044.8362346963,1674297593_74685
684,-35118.7793703838,-35096.7793703838,-35075.7471173241,-35044.5893762188,1674319052_01847
321,-35118.5542618935,-35096.5542618935,-35075.5220088338,-35044.3642677285,1674310735_44772
852,-35118.042506958,-35096.042506958,-35075.0102538983,-35043.852512793,1674303190_32711
406,-35117.6119324165,-35095.6119324165,-35074.5796793568,-35043.4219382514,1674301722_04562
938,-35117.1971824289,-35095.1971824289,-35074.1649293692,-35043.0071882639,1674298154_96258
473,-35116.628176736,-35094.628176736,-35073.5959236763,-35042.438182571,1674307087_2249
52,-35115.4613446278,-35093.4613446278,-35072.4290915681,-35041.2713504627,1674315253_72926
180,-35114.9035594428,-35092.9035594428,-35071.8713063831,-35040.7135652778,1674323021_18297
117,-35113.295138298,-35091.295138298,-35070.2628852383,-35039.1051441329,1674318280_42724
97,-35110.8379175325,-35088.8379175325,-35067.8056644728,-35036.6479233675,1674318357_11796
411,-35110.3738281502,-35088.3738281502,-35067.3415750905,-35036.1838339852,1674302070_32246
73,-35109.0112616676,-35087.0112616676,-35065.9790086079,-35034.8212675026,1674316828_34492
241,-35108.6392988377,-35086.6392988377,-35065.607045778,-35034.4493046726,1674307641_93721
195,-35108.0547976275,-35086.0547976275,-35065.0225445678,-35033.8648034625,1674324274_81876
167,-35107.4400239904,-35085.4400239904,-35064.4077709307,-35033.2500298254,1674321981_16739
785,-35107.3123788077,-35085.3123788077,-35064.280125748,-35033.1223846427,1674298672_37798
356,-35107.1858764174,-35085.1858764174,-35064.1536233577,-35032.9958822523,1674313478_95329
10,-35106.8222431176,-35084.8222431176,-35063.7899900579,-35032.6322489525,1674312289_18526
603,-35106.3452839401,-35084.3452839401,-35063.3130308804,-35032.1552897751,1674293272_96745
452,-35106.3387188759,-35084.3387188759,-35063.3064658162,-35032.1487247109,1674305374_22891
830,-35105.9886805546,-35083.9886805546,-35062.9564274949,-35031.7986863895,1674301697_94929
289,-35105.9774035947,-35083.9774035947,-35062.9451505349,-35031.7874094296,1674310828_21657
85,-35105.1356460104,-35083.1356460104,-35062.1033929507,-35030.9456518454,1674317657_9321
789,-35104.2863518715,-35082.2863518715,-35061.2540988118,-35030.0963577065,1674298937_73158
431,-35102.4593953465,-35080.4593953465,-35059.4271422868,-35028.2694011815,1674303851_64388
379,-35102.2384634507,-35080.2384634507,-35059.2062103909,-35028.0484692856,1674315325_7875
283,-35100.9937922979,-35078.9937922979,-35057.9615392382,-35026.8037981329,1674310476_5765
35,-35100.7860170733,-35078.7860170733,-35057.7537640136,-35026.5960229083,1674314162_08453
779,-35098.739313182,-35076.739313182,-35055.7070601223,-35024.549319017,1674298326_85001
556,-35098.3619545984,-35076.3619545984,-35055.3297015387,-35024.1719604334,1674328799_95762
908,-35097.049819881,-35075.049819881,-35054.0175668213,-35022.859825716,1674295666_91538
225,-35096.2763323619,-35074.2763323619,-35053.2440793022,-35022.0863381968,1674306518_17294
25,-35096.2536322197,-35074.2536322197,-35053.22137916,-35022.0636380546,1674313323_39129
955,-35095.7712043979,-35073.7712043979,-35052.7389513382,-35021.5812102329,1674299484_83847
124,-35095.6656303678,-35073.6656303678,-35052.6333773081,-35021.4756362028,1674318779_2698
459,-35094.6656744276,-35072.6656744276,-35051.6334213679,-35020.4756802626,1674305987_68443
450,-35092.600214789,-35070.600214789,-35049.5679617293,-35018.410220624,1674305236_68446
593,-35092.399295288,-35070.399295288,-35049.3670422283,-35018.209301123,1674331740_89588
485,-35091.4565913316,-35069.4565913316,-35048.4243382719,-35017.2665971666,1674308041_30453
22,-35091.0638706284,-35069.0638706284,-35048.0316175687,-35016.8738764634,1674313128_24328
953,-35090.673986207,-35068.673986207,-35047.6417331473,-35016.483992042,1674299303_67883
774,-35090.4727882637,-35068.4727882637,-35047.440535204,-35016.2827940987,1674325256_1822
341,-35088.5791280816,-35066.5791280816,-35045.5468750219,-35014.3891339166,1674312421_88443
692,-35086.8431978612,-35064.8431978612,-35043.8109448014,-35012.6532036961,1674319605_41787
287,-35086.3954404097,-35064.3954404097,-35043.36318735,-35012.2054462446,1674310714_65338
768,-35085.9172783047,-35063.9172783047,-35042.885025245,-35011.7272841397,1674324825_75714
590,-35085.3281666625,-35063.3281666625,-35042.2959136027,-35011.1381724974,1674331512_52718
299,-35084.4651272073,-35062.4651272073,-35041.4328741476,-35010.2751330422,1674311568_93299
577,-35083.6224243401,-35061.6224243401,-35040.5901712804,-35009.4324301751,1674330453_96476
725,-35083.3491840665,-35061.3491840665,-35040.3169310068,-35009.1591899015,1674321838_89178
279,-35083.3361071701,-35061.3361071701,-35040.3038541104,-35009.146113005,1674310141_74433
371,-35082.9405602171,-35060.9405602171,-35039.9083071574,-35008.7505660521,1674314677_60838
21,-35082.905148893,-35060.905148893,-35039.8728958333,-35008.715154728,1674313069_28359
